H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
5.75438e+14	3.31383e+17	3.13858e+13	5.81303e+14	2.08199e+14	3.40710e+12	9.91931e+13	2.71419e+13	2.19073e+10	5.75492e+14	1.14109e+13	5.40040e+11	3.96053e+10	2.65049e+12	9.01471e+12	3.53848e+13	5.01623e+13	4.72878e+09	4.69854e+10
5.75438e+14	3.10251e+17	3.12603e+13	5.53064e+14	1.89787e+14	3.55814e+12	9.61775e+13	2.35714e+13	2.51364e+10	5.66506e+14	9.33256e+12	4.19351e+11	4.19041e+10	2.92825e+12	9.11707e+12	3.44357e+13	4.55290e+13	5.46720e+09	5.02053e+10
5.75439e+14	2.90739e+17	3.11031e+13	5.26060e+14	1.73052e+14	3.70966e+12	9.31758e+13	2.04680e+13	2.87502e+10	5.56660e+14	7.64441e+12	3.26283e+11	4.41151e+10	3.21895e+12	9.18878e+12	3.34238e+13	4.12464e+13	6.30036e+09	5.35143e+10
5.75439e+14	2.72740e+17	3.09252e+13	5.00360e+14	1.57847e+14	3.86106e+12	9.02029e+13	1.77769e+13	3.27742e+10	5.46068e+14	6.27319e+12	2.54480e+11	4.62254e+10	3.52059e+12	9.23073e+12	3.23611e+13	3.73058e+13	7.23601e+09	5.69124e+10
5.75439e+14	2.56052e+17	3.07247e+13	4.75817e+14	1.43991e+14	4.01234e+12	8.72467e+13	1.54366e+13	3.72572e+10	5.34773e+14	5.15307e+12	1.98746e+11	4.82237e+10	3.83272e+12	9.24202e+12	3.12524e+13	3.36752e+13	8.28615e+09	6.04008e+10
5.75439e+14	2.40565e+17	3.05067e+13	4.52409e+14	1.31357e+14	4.16321e+12	8.43126e+13	1.34022e+13	4.22383e+10	5.22852e+14	4.23677e+12	1.55412e+11	5.01006e+10	4.15358e+12	9.22301e+12	3.01063e+13	3.03383e+13	9.46145e+09	6.39785e+10
5.75439e+14	2.26162e+17	3.02729e+13	4.30078e+14	1.19825e+14	4.31343e+12	8.14019e+13	1.16332e+13	4.77638e+10	5.10368e+14	3.48548e+12	1.21632e+11	5.18472e+10	4.48160e+12	9.17388e+12	2.89299e+13	2.72756e+13	1.07740e+10	6.76432e+10
5.75439e+14	2.12751e+17	3.00261e+13	4.08784e+14	1.09292e+14	4.46270e+12	7.85186e+13	1.00950e+13	5.38799e+10	4.97387e+14	2.86867e+12	9.52610e+10	5.34571e+10	4.81476e+12	9.09524e+12	2.77306e+13	2.44707e+13	1.22363e+10	7.13926e+10
5.75439e+14	2.00244e+17	2.97681e+13	3.88479e+14	9.96645e+13	4.61090e+12	7.56659e+13	8.75756e+12	6.06380e+10	4.83969e+14	2.36153e+12	7.46399e+10	5.49247e+10	5.15105e+12	8.98784e+12	2.65154e+13	2.19065e+13	1.38620e+10	7.52237e+10
5.75439e+14	1.88565e+17	2.95000e+13	3.69113e+14	9.08609e+13	4.75780e+12	7.28467e+13	7.59452e+12	6.80929e+10	4.70173e+14	1.94405e+12	5.84939e+10	5.62459e+10	5.48827e+12	8.85260e+12	2.52908e+13	1.95670e+13	1.56658e+10	7.91326e+10
5.75439e+14	1.77645e+17	2.92232e+13	3.50645e+14	8.28077e+13	4.90317e+12	7.00644e+13	6.58333e+12	7.63019e+10	4.56056e+14	1.60012e+12	4.58408e+10	5.74181e+10	5.82407e+12	8.69074e+12	2.40631e+13	1.74372e+13	1.76629e+10	8.31146e+10
5.75439e+14	1.67417e+17	2.89373e+13	3.33021e+14	7.54374e+13	5.04689e+12	6.73203e+13	5.70391e+12	8.53307e+10	4.41663e+14	1.31647e+12	3.59135e+10	5.84387e+10	6.15616e+12	8.50338e+12	2.28377e+13	1.55016e+13	1.98706e+10	8.71643e+10
5.75439e+14	1.57839e+17	2.86444e+13	3.16222e+14	6.86954e+13	5.18867e+12	6.46208e+13	4.93996e+12	9.52359e+10	4.27064e+14	1.08267e+12	2.81292e+10	5.93088e+10	6.48171e+12	8.29257e+12	2.16218e+13	1.37484e+13	2.23044e+10	9.12733e+10
5.75439e+14	1.48866e+17	2.83496e+13	3.00237e+14	6.25099e+13	5.32861e+12	6.19727e+13	4.27487e+12	1.06109e+11	4.12423e+14	8.89580e+11	2.20155e+10	6.00372e+10	6.80039e+12	8.06317e+12	2.04284e+13	1.21538e+13	2.50634e+10	9.54471e+10
