H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
5.88842e+15	3.60327e+19	2.99517e+12	2.04045e+14	2.20679e+14	3.81389e+13	4.81206e+13	7.96556e+07	1.30690e+14	1.19741e+14	3.32417e+13	4.27808e+10	1.26439e+12	2.10789e+12	3.06750e+13
5.88841e+15	3.42076e+19	3.11751e+12	2.05570e+14	2.13984e+14	3.84751e+13	4.43849e+13	8.92789e+07	1.33059e+14	1.06248e+14	2.82789e+13	4.72606e+10	1.38014e+12	2.23120e+12	3.06863e+13
5.88842e+15	3.24767e+19	3.24079e+12	2.06798e+14	2.07165e+14	3.87620e+13	4.08705e+13	1.00099e+08	1.35334e+14	9.41479e+13	2.40285e+13	5.21047e+10	1.50367e+12	2.35738e+12	3.06357e+13
5.88842e+15	3.08352e+19	3.36470e+12	2.07719e+14	2.00245e+14	3.89991e+13	3.75719e+13	1.12265e+08	1.37508e+14	8.33134e+13	2.03930e+13	5.73287e+10	1.63517e+12	2.48602e+12	3.05225e+13
5.88841e+15	2.92783e+19	3.48892e+12	2.08328e+14	1.93245e+14	3.91862e+13	3.44828e+13	1.25946e+08	1.39578e+14	7.36283e+13	1.72874e+13	6.29475e+10	1.77474e+12	2.61667e+12	3.03462e+13
5.88841e+15	2.78016e+19	3.61319e+12	2.08623e+14	1.86188e+14	3.93235e+13	3.15966e+13	1.41331e+08	1.41540e+14	6.49843e+13	1.46381e+13	6.89751e+10	1.92247e+12	2.74881e+12	3.01067e+13
5.88842e+15	2.64009e+19	3.73713e+12	2.08600e+14	1.79098e+14	3.94112e+13	2.89057e+13	1.58632e+08	1.43390e+14	5.72813e+13	1.23807e+13	7.54219e+10	2.07835e+12	2.88190e+12	2.98042e+13
5.88842e+15	2.50721e+19	3.86042e+12	2.08258e+14	1.71996e+14	3.94494e+13	2.64021e+13	1.78085e+08	1.45123e+14	5.04269e+13	1.04595e+13	8.22974e+10	2.24229e+12	3.01528e+12	2.94393e+13
5.88842e+15	2.38114e+19	3.98269e+12	2.07599e+14	1.64905e+14	3.94388e+13	2.40776e+13	1.99955e+08	1.46736e+14	4.43367e+13	8.82648e+12	8.96073e+10	2.41414e+12	3.14832e+12	2.90131e+13
5.88842e+15	2.26152e+19	4.10361e+12	2.06627e+14	1.57847e+14	3.93799e+13	2.19239e+13	2.24539e+08	1.48225e+14	3.89331e+13	7.43999e+12	9.73547e+10	2.59364e+12	3.28027e+12	2.85268e+13
5.88842e+15	2.14801e+19	4.22279e+12	2.05347e+14	1.50843e+14	3.92735e+13	1.99322e+13	2.52166e+08	1.49588e+14	3.41456e+13	6.26420e+12	1.05539e+11	2.78045e+12	3.41037e+12	2.79824e+13
5.88843e+15	2.04029e+19	4.33986e+12	2.03762e+14	1.43911e+14	3.91206e+13	1.80940e+13	2.83204e+08	1.50821e+14	2.99097e+13	5.26823e+12	1.14154e+11	2.97407e+12	3.53781e+12	2.73820e+13
5.88842e+15	1.93805e+19	4.45449e+12	2.01882e+14	1.37071e+14	3.89221e+13	1.64006e+13	3.18066e+08	1.51920e+14	2.61668e+13	4.42552e+12	1.23191e+11	3.17395e+12	3.66171e+12	2.67282e+13
5.88842e+15	1.84100e+19	4.56635e+12	1.99720e+14	1.30343e+14	3.86792e+13	1.48435e+13	3.57206e+08	1.52883e+14	2.28642e+13	3.71331e+12	1.32636e+11	3.37935e+12	3.78122e+12	2.60240e+13
5.88843e+15	1.74888e+19	4.67517e+12	1.97287e+14	1.23743e+14	3.83934e+13	1.34144e+13	4.01141e+08	1.53708e+14	1.99538e+13	3.11208e+12	1.42470e+11	3.58948e+12	3.89541e+12	2.52728e+13
5.88842e+15	1.66141e+19	4.78062e+12	1.94595e+14	1.17287e+14	3.80656e+13	1.21051e+13	4.50429e+08	1.54392e+14	1.73923e+13	2.60509e+12	1.52666e+11	3.80333e+12	4.00336e+12	2.44783e+13
