H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
6.45654e+14	2.90356e+18	4.52100e+11	2.12696e+13	1.79517e+13	4.05639e+10	4.07381e+12	3.43079e+12	1.88082e+07	1.33767e+13	8.16451e+12	2.17992e+12	3.34649e+08	6.31177e+09	1.70034e+11	2.35054e+11	2.83920e+12	6.48278e+06	2.85736e+08
6.45654e+14	2.75628e+18	4.67506e+11	2.12926e+13	1.72983e+13	4.21795e+10	4.08852e+12	3.14517e+12	2.11195e+07	1.35869e+13	7.21700e+12	1.84726e+12	3.66701e+08	6.93306e+09	1.84815e+11	2.47967e+11	2.82550e+12	7.51516e+06	3.18867e+08
6.45654e+14	2.61668e+18	4.82770e+11	2.12813e+13	1.66406e+13	4.38193e+10	4.09768e+12	2.87852e+12	2.37198e+07	1.37865e+13	6.37120e+12	1.56355e+12	4.00899e+08	7.59852e+09	2.00455e+11	2.61050e+11	2.80552e+12	8.69798e+06	3.55190e+08
6.45654e+14	2.48424e+18	4.97894e+11	2.12363e+13	1.59802e+13	4.54867e+10	4.10141e+12	2.62986e+12	2.66490e+07	1.39754e+13	5.61650e+12	1.32167e+12	4.37327e+08	8.31040e+09	2.16968e+11	2.74248e+11	2.77925e+12	1.00527e+07	3.94978e+08
6.45654e+14	2.35863e+18	5.12810e+11	2.11576e+13	1.53197e+13	4.71792e+10	4.09973e+12	2.39865e+12	2.99463e+07	1.41529e+13	4.94453e+12	1.11583e+12	4.75954e+08	9.06891e+09	2.34331e+11	2.87494e+11	2.74673e+12	1.16008e+07	4.38441e+08
6.45654e+14	2.23941e+18	5.27497e+11	2.10458e+13	1.46608e+13	4.88983e+10	4.09272e+12	2.18399e+12	3.36600e+07	1.43188e+13	4.34678e+12	9.40782e+11	5.16795e+08	9.87526e+09	2.52533e+11	3.00719e+11	2.70799e+12	1.33683e+07	4.85850e+08
6.45654e+14	2.12638e+18	5.41860e+11	2.09011e+13	1.40066e+13	5.06390e+10	4.08043e+12	1.98539e+12	3.78361e+07	1.44724e+13	3.81653e+12	7.92289e+11	5.59711e+08	1.07278e+10	2.71516e+11	3.13841e+11	2.66321e+12	1.53802e+07	5.37370e+08
6.45654e+14	2.01915e+18	5.55881e+11	2.07248e+13	1.33587e+13	5.24027e+10	4.06300e+12	1.80192e+12	4.25337e+07	1.46134e+13	3.34653e+12	6.66398e+11	6.04661e+08	1.16270e+10	2.91244e+11	3.26782e+11	2.61253e+12	1.76678e+07	5.93269e+08
6.45654e+14	1.91741e+18	5.69519e+11	2.05178e+13	1.27191e+13	5.41891e+10	4.04055e+12	1.63277e+12	4.78167e+07	1.47415e+13	2.93055e+12	5.59805e+11	6.51535e+08	1.25717e+10	3.11656e+11	3.39452e+11	2.55616e+12	2.02649e+07	6.53779e+08
6.45654e+14	1.82086e+18	5.82736e+11	2.02814e+13	1.20896e+13	5.59974e+10	4.01321e+12	1.47714e+12	5.37556e+07	1.48563e+13	2.56289e+12	4.69664e+11	7.00191e+08	1.35604e+10	3.32679e+11	3.51760e+11	2.49435e+12	2.32084e+07	7.19125e+08
