H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
4.78630e+13	2.44706e+16	2.31073e+12	4.41904e+13	1.51255e+13	2.87789e+11	7.86931e+12	1.65381e+12	2.20469e+09	4.78060e+13	5.50849e+11	2.16305e+10	3.60117e+09	2.83927e+11	7.99140e+11	2.88335e+12	3.41213e+12
4.78630e+13	2.29833e+16	2.29805e+12	4.20862e+13	1.38277e+13	2.99318e+11	7.62488e+12	1.43832e+12	2.50599e+09	4.68730e+13	4.53298e+11	1.69415e+10	3.76362e+09	3.09644e+11	8.02261e+11	2.78778e+12	3.08678e+12
4.78630e+13	2.16023e+16	2.28415e+12	4.00760e+13	1.26409e+13	3.10831e+11	7.38144e+12	1.25073e+12	2.84099e+09	4.58857e+13	3.73396e+11	1.32867e+10	3.91761e+09	3.36203e+11	8.02863e+11	2.68881e+12	2.78719e+12
4.78630e+13	2.03175e+16	2.26918e+12	3.81553e+13	1.15547e+13	3.22309e+11	7.13918e+12	1.08738e+12	3.21281e+09	4.48495e+13	3.07801e+11	1.04307e+10	4.06245e+09	3.63485e+11	8.00945e+11	2.58703e+12	2.51171e+12
4.78630e+13	1.91205e+16	2.25333e+12	3.63206e+13	1.05599e+13	3.33739e+11	6.89848e+12	9.45121e+11	3.62476e+09	4.37696e+13	2.53864e+11	8.19496e+09	4.19754e+09	3.91347e+11	7.96527e+11	2.48307e+12	2.25887e+12
4.78630e+13	1.80035e+16	2.23665e+12	3.45678e+13	9.64838e+12	3.45105e+11	6.65956e+12	8.21219e+11	4.08044e+09	4.26507e+13	2.09440e+11	6.44155e+09	4.32236e+09	4.19634e+11	7.89635e+11	2.37750e+12	2.02719e+12
4.78630e+13	1.69598e+16	2.21926e+12	3.28932e+13	8.81275e+12	3.56394e+11	6.42278e+12	7.13304e+11	4.58370e+09	4.14978e+13	1.72808e+11	5.06465e+09	4.43652e+09	4.48175e+11	7.80322e+11	2.27087e+12	1.81530e+12
4.78630e+13	1.59831e+16	2.20116e+12	3.12926e+13	8.04641e+12	3.67595e+11	6.18834e+12	6.19299e+11	5.13878e+09	4.03149e+13	1.42563e+11	3.98200e+09	4.53963e+09	4.76796e+11	7.68644e+11	2.16369e+12	1.62185e+12
4.78630e+13	1.50684e+16	2.18247e+12	2.97634e+13	7.34359e+12	3.78692e+11	5.95669e+12	5.37447e+11	5.74988e+09	3.91069e+13	1.17583e+11	3.13037e+09	4.63154e+09	5.05291e+11	7.54709e+11	2.05653e+12	1.44567e+12
4.78630e+13	1.42121e+16	2.16359e+12	2.83065e+13	6.69776e+12	3.89688e+11	5.72868e+12	4.66086e+11	6.42287e+09	3.78905e+13	9.69229e+10	2.45977e+09	4.71269e+09	5.33630e+11	7.38940e+11	1.95079e+12	1.28463e+12
4.78630e+13	1.34084e+16	2.14424e+12	2.69145e+13	6.10503e+12	4.00560e+11	5.50398e+12	4.03955e+11	7.16198e+09	3.66575e+13	7.98393e+10	1.93168e+09	4.78257e+09	5.61457e+11	7.21147e+11	1.84596e+12	1.13851e+12
4.78630e+13	1.26539e+16	2.12447e+12	2.55849e+13	5.56149e+12	4.11288e+11	5.28299e+12	3.49926e+11	7.97179e+09	3.54114e+13	6.57235e+10	1.51611e+09	4.84121e+09	5.88510e+11	7.01464e+11	1.74245e+12	1.00647e+12
4.78630e+13	1.19449e+16	2.10435e+12	2.43152e+13	5.06307e+12	4.21861e+11	5.06596e+12	3.02957e+11	8.85760e+09	3.41562e+13	5.40610e+10	1.18911e+09	4.88875e+09	6.14570e+11	6.80065e+11	1.64070e+12	8.87459e+11
4.78630e+13	1.12782e+16	2.08385e+12	2.31023e+13	4.60605e+12	4.32265e+11	4.85305e+12	2.62130e+11	9.82518e+09	3.28955e+13	4.44255e+10	9.31822e+08	4.92537e+09	6.39429e+11	6.57123e+11	1.54105e+12	7.80462e+11
4.78630e+13	1.06509e+16	2.06307e+12	2.19441e+13	4.18720e+12	4.42489e+11	4.64455e+12	2.26668e+11	1.08803e+10	3.16335e+13	3.64705e+10	7.29534e+08	4.95139e+09	6.62873e+11	6.32851e+11	1.44392e+12	6.84571e+11
4.78630e+13	1.00608e+16	2.04209e+12	2.08391e+13	3.80353e+12	4.52515e+11	4.44080e+12	1.95894e+11	1.20284e+10	3.03746e+13	2.99098e+10	5.70656e+08	4.96726e+09	6.84695e+11	6.07484e+11	1.34968e+12	5.98925e+11
4.78630e+13	9.50595e+15	2.02104e+12	1.97860e+13	3.45249e+12	4.62326e+11	4.24218e+12	1.69224e+11	1.32745e+10	2.91237e+13	2.45073e+10	4.46059e+08	4.97350e+09	7.04704e+11	5.81277e+11	1.25870e+12	5.22724e+11
4.78630e+13	8.98317e+15	1.99986e+12	1.87809e+13	3.13101e+12	4.71915e+11	4.04849e+12	1.46086e+11	1.46261e+10	2.78821e+13	2.00553e+10	3.48271e+08	4.97046e+09	7.22769e+11	5.54399e+11	1.17108e+12	4.55032e+11
4.78630e+13	8.49118e+15	1.97873e+12	1.78233e+13	2.83704e+12	4.81260e+11	3.86019e+12	1.26050e+11	1.60878e+10	2.66552e+13	1.63950e+10	2.71693e+08	4.95885e+09	7.38734e+11	5.27130e+11	1.08716e+12	3.95163e+11
4.78630e+13	8.02804e+15	1.95767e+12	1.69111e+13	2.56840e+12	4.90347e+11	3.67737e+12	1.08708e+11	1.76657e+10	2.54459e+13	1.33882e+10	2.11772e+08	4.93921e+09	7.52499e+11	4.99684e+11	1.00709e+12	3.42377e+11
4.78630e+13	7.59221e+15	1.93680e+12	1.60430e+13	2.32311e+12	4.99160e+11	3.50024e+12	9.37127e+10	1.93646e+10	2.42581e+13	1.09220e+10	1.64949e+08	4.91224e+09	7.63985e+11	4.72295e+11	9.31032e+11	2.95998e+11
4.78630e+13	7.18212e+15	1.91617e+12	1.52173e+13	2.09936e+12	5.07681e+11	3.32889e+12	8.07554e+10	2.11895e+10	2.30947e+13	8.90143e+09	1.28395e+08	4.87853e+09	7.73154e+11	4.45166e+11	8.59069e+11	2.55378e+11
4.78630e+13	6.79624e+15	1.89585e+12	1.44321e+13	1.89541e+12	5.15899e+11	3.16337e+12	6.95652e+10	2.31458e+10	2.19584e+13	7.24793e+09	9.98845e+07	4.83873e+09	7.79999e+11	4.18480e+11	7.91236e+11	2.19910e+11
4.78630e+13	6.43322e+15	1.87589e+12	1.36860e+13	1.70971e+12	5.23797e+11	3.00378e+12	5.99082e+10	2.52374e+10	2.08518e+13	5.89655e+09	7.76695e+07	4.79349e+09	7.84542e+11	3.92410e+11	7.27540e+11	1.89037e+11
4.78630e+13	6.09175e+15	1.85632e+12	1.29774e+13	1.54080e+12	5.31362e+11	2.85010e+12	5.15788e+10	2.74686e+10	1.97770e+13	4.79329e+09	6.03737e+07	4.74337e+09	7.86842e+11	3.67098e+11	6.67938e+11	1.62238e+11
4.78630e+13	5.77062e+15	1.83719e+12	1.23046e+13	1.38733e+12	5.38579e+11	2.70235e+12	4.43989e+10	2.98425e+10	1.87360e+13	3.89370e+09	4.69188e+07	4.68900e+09	7.86978e+11	3.42671e+11	6.12358e+11	1.39042e+11
4.78630e+13	5.46864e+15	1.81853e+12	1.16663e+13	1.24805e+12	5.45436e+11	2.56049e+12	3.82127e+10	3.23622e+10	1.77304e+13	3.16092e+09	3.64585e+07	4.63091e+09	7.85059e+11	3.19226e+11	5.60694e+11	1.19014e+11
4.78630e+13	5.18469e+15	1.80036e+12	1.10607e+13	1.12179e+12	5.51922e+11	2.42446e+12	3.28849e+10	3.50300e+10	1.67612e+13	2.56459e+09	2.83303e+07	4.56961e+09	7.81208e+11	2.96837e+11	5.12811e+11	1.01762e+11
4.78630e+13	4.91766e+15	1.78266e+12	1.04864e+13	1.00746e+12	5.58022e+11	2.29417e+12	2.82975e+10	3.78478e+10	1.58292e+13	2.07970e+09	2.20160e+07	4.50553e+09	7.75568e+11	2.75554e+11	4.68547e+11	8.69314e+10
4.78630e+13	4.66654e+15	1.76544e+12	9.94182e+12	9.04038e+11	5.63729e+11	2.16949e+12	2.43487e+10	4.08173e+10	1.49350e+13	1.68570e+09	1.71121e+07	4.43909e+09	7.68290e+11	2.55408e+11	4.27729e+11	7.42059e+10
4.78630e+13	4.43033e+15	1.74867e+12	9.42555e+12	8.10600e+11	5.69030e+11	2.05030e+12	2.09501e+10	4.39390e+10	1.40786e+13	1.36579e+09	1.33040e+07	4.37066e+09	7.59531e+11	2.36411e+11	3.90171e+11	6.33047e+10
4.78630e+13	4.20746e+15	1.73226e+12	8.93469e+12	7.26063e+11	5.73911e+11	1.93614e+12	1.80178e+10	4.72197e+10	1.32576e+13	1.10561e+09	1.03401e+07	4.30031e+09	7.49405e+11	2.18507e+11	3.55586e+11	5.39584e+10
4.78630e+13	3.99897e+15	1.71637e+12	8.47217e+12	6.50238e+11	5.78382e+11	1.82779e+12	1.55082e+10	5.06406e+10	1.24788e+13	8.95583e+08	8.04954e+06	4.22905e+09	7.38202e+11	2.01830e+11	3.24056e+11	4.60111e+10
4.78630e+13	3.80208e+15	1.70079e+12	8.03235e+12	5.81760e+11	5.82416e+11	1.72413e+12	1.33423e+10	5.42195e+10	1.17346e+13	7.24847e+08	6.26516e+06	4.15642e+09	7.25944e+11	1.86202e+11	2.95108e+11	3.92100e+10
4.78630e+13	3.61665e+15	1.68552e+12	7.61537e+12	5.20141e+11	5.86010e+11	1.62532e+12	1.14784e+10	5.79493e+10	1.10264e+13	5.86465e+08	4.87851e+06	4.08286e+09	7.12821e+11	1.71634e+11	2.68640e+11	3.34092e+10
4.78630e+13	3.44192e+15	1.67053e+12	7.22001e+12	4.64747e+11	5.89159e+11	1.53116e+12	9.87420e+09	6.18282e+10	1.03534e+13	4.74345e+08	3.80059e+06	4.00858e+09	6.98973e+11	1.58083e+11	2.44467e+11	2.84650e+10
4.78630e+13	3.27720e+15	1.65577e+12	6.84510e+12	4.14991e+11	5.91854e+11	1.44150e+12	8.49349e+09	6.58540e+10	9.71460e+12	3.83528e+08	0	3.93374e+09	6.84527e+11	1.45502e+11	2.22409e+11	2.42528e+10
4.78630e+13	3.12182e+15	1.64121e+12	6.48951e+12	3.70338e+11	5.94089e+11	1.35615e+12	7.30504e+09	7.00239e+10	9.10895e+12	3.09989e+08	0	3.85848e+09	6.69603e+11	1.33839e+11	2.02298e+11	2.06656e+10
4.78630e+13	2.97516e+15	1.62680e+12	6.15221e+12	3.30294e+11	5.95857e+11	1.27493e+12	6.28196e+09	7.43347e+10	8.53526e+12	2.50455e+08	0	3.78295e+09	6.54308e+11	1.23042e+11	1.83971e+11	1.76114e+10
4.78630e+13	2.83666e+15	1.61250e+12	5.83217e+12	2.94409e+11	5.97152e+11	1.19769e+12	5.40116e+09	7.87826e+10	7.99231e+12	2.02271e+08	0	3.70725e+09	6.38741e+11	1.13058e+11	1.67279e+11	1.50113e+10
4.78630e+13	2.70576e+15	1.59827e+12	5.52845e+12	2.62275e+11	5.97968e+11	1.12426e+12	4.64281e+09	8.33635e+10	7.47887e+12	1.63284e+08	0	3.63150e+09	6.22989e+11	1.03836e+11	1.52082e+11	1.27977e+10
4.78630e+13	2.58197e+15	1.58407e+12	5.24015e+12	2.33518e+11	5.98299e+11	1.05448e+12	3.98986e+09	8.80725e+10	6.99369e+12	1.31746e+08	0	3.55579e+09	6.07129e+11	9.53238e+10	1.38250e+11	1.09132e+10
