H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.25891e+16	1.69718e+21	2.17220e+09	4.99401e+11	3.83108e+12	1.15766e+14	4.99290e+14	2.19567e+05	1.89557e+07	1.59208e+08
1.25893e+16	1.69641e+21	2.38111e+09	5.47634e+11	4.20115e+12	1.26924e+14	5.47196e+14	2.40929e+05	2.07939e+07	1.74666e+08
1.25893e+16	1.69554e+21	2.60999e+09	6.00528e+11	4.60700e+12	1.39158e+14	5.99653e+14	2.64391e+05	2.28115e+07	1.91635e+08
1.25891e+16	1.69458e+21	2.86078e+09	6.58528e+11	5.05205e+12	1.52576e+14	6.57095e+14	2.90151e+05	2.50254e+07	2.10261e+08
1.25891e+16	1.69355e+21	3.13559e+09	7.22146e+11	5.54023e+12	1.67295e+14	7.19992e+14	3.18451e+05	2.74559e+07	2.30716e+08
1.25891e+16	1.69244e+21	3.43666e+09	7.91911e+11	6.07561e+12	1.83441e+14	7.88854e+14	3.49537e+05	3.01238e+07	2.53174e+08
1.25891e+16	1.69119e+21	3.76648e+09	8.68434e+11	6.66289e+12	2.01151e+14	8.64217e+14	3.83706e+05	3.30536e+07	2.77845e+08
1.25891e+16	1.68983e+21	4.12775e+09	9.52366e+11	7.30706e+12	2.20580e+14	9.46691e+14	4.21262e+05	3.62709e+07	3.04948e+08
1.25891e+16	1.68835e+21	4.52345e+09	1.04442e+12	8.01362e+12	2.41893e+14	1.03694e+15	4.62543e+05	3.98039e+07	3.34722e+08
1.25893e+16	1.68687e+21	4.95704e+09	1.14538e+12	8.78864e+12	2.65283e+14	1.13576e+15	5.07881e+05	4.36818e+07	3.67415e+08
1.25892e+16	1.68510e+21	5.43160e+09	1.25613e+12	9.63887e+12	2.90940e+14	1.24375e+15	5.57802e+05	4.79450e+07	4.03377e+08
1.25892e+16	1.68318e+21	5.95122e+09	1.37761e+12	1.05716e+13	3.19097e+14	1.36184e+15	6.12713e+05	5.26287e+07	4.42908e+08
1.25893e+16	1.68111e+21	6.52012e+09	1.51088e+12	1.15949e+13	3.50002e+14	1.49094e+15	6.73134e+05	5.77758e+07	4.86375e+08
1.25891e+16	1.67882e+21	7.14275e+09	1.65705e+12	1.27175e+13	3.83920e+14	1.63200e+15	7.39638e+05	6.34329e+07	5.34182e+08
1.25892e+16	1.67631e+21	7.82411e+09	1.81746e+12	1.39495e+13	4.21155e+14	1.78611e+15	8.12900e+05	6.96548e+07	5.86809e+08
1.25892e+16	1.67363e+21	8.56978e+09	1.99341e+12	1.53012e+13	4.62027e+14	1.95449e+15	8.93562e+05	7.64949e+07	6.44704e+08
1.25892e+16	1.67072e+21	9.38556e+09	2.18645e+12	1.67844e+13	5.06903e+14	2.13833e+15	9.82433e+05	8.40183e+07	7.08439e+08
1.25893e+16	1.66759e+21	1.02781e+10	2.39828e+12	1.84124e+13	5.56170e+14	2.33907e+15	1.08038e+06	9.22954e+07	7.78620e+08
1.25891e+16	1.66434e+21	1.12547e+10	2.63063e+12	2.01986e+13	6.10263e+14	2.55836e+15	1.18818e+06	1.01394e+08	8.55837e+08
1.25892e+16	1.66051e+21	1.23209e+10	2.88575e+12	2.21606e+13	6.69656e+14	2.79703e+15	1.30748e+06	1.11430e+08	9.41158e+08
1.25892e+16	1.65651e+21	1.34869e+10	3.16567e+12	2.43140e+13	7.34877e+14	3.05750e+15	1.43898e+06	1.22475e+08	1.03516e+09
1.25891e+16	1.65222e+21	1.47611e+10	3.47283e+12	2.66776e+13	8.06487e+14	3.34148e+15	1.58409e+06	1.34638e+08	1.13881e+09
1.25892e+16	1.64744e+21	1.61517e+10	3.81008e+12	2.92744e+13	8.85109e+14	3.65052e+15	1.74468e+06	1.48059e+08	1.25341e+09
1.25892e+16	1.64235e+21	1.76699e+10	4.18015e+12	3.21256e+13	9.71435e+14	3.98720e+15	1.92201e+06	1.62846e+08	1.37990e+09
1.25892e+16	1.63692e+21	1.93269e+10	4.58638e+12	3.52571e+13	1.06628e+15	4.35366e+15	2.11804e+06	1.79154e+08	1.51966e+09
1.25892e+16	1.63111e+21	2.11341e+10	5.03219e+12	3.86968e+13	1.17043e+15	4.75245e+15	2.33479e+06	1.97141e+08	1.67416e+09
1.25892e+16	1.62486e+21	2.31044e+10	5.52176e+12	4.24765e+13	1.28477e+15	5.18599e+15	2.57479e+06	2.17005e+08	1.84521e+09
1.25892e+16	1.61816e+21	2.52507e+10	6.05916e+12	4.66300e+13	1.41033e+15	5.65718e+15	2.84051e+06	2.38941e+08	2.03460e+09
1.25892e+16	1.61104e+21	2.75879e+10	6.64914e+12	5.11953e+13	1.54813e+15	6.16922e+15	3.13477e+06	2.63174e+08	2.24445e+09
1.25893e+16	1.60345e+21	3.01308e+10	7.29694e+12	5.62145e+13	1.69938e+15	6.72524e+15	3.46089e+06	2.89963e+08	2.47721e+09
1.25892e+16	1.59535e+21	3.28952e+10	8.00819e+12	6.17335e+13	1.86533e+15	7.32867e+15	3.82244e+06	3.19593e+08	2.73558e+09
1.25893e+16	1.58682e+21	3.58994e+10	8.78915e+12	6.78036e+13	2.04741e+15	7.98361e+15	4.22327e+06	3.52372e+08	3.02254e+09
1.25892e+16	1.57777e+21	3.91599e+10	9.64659e+12	7.44808e+13	2.24716e+15	8.69373e+15	4.66784e+06	3.88656e+08	3.34156e+09
1.25892e+16	1.56814e+21	4.26956e+10	1.05880e+13	8.18238e+13	2.46615e+15	9.46296e+15	5.16104e+06	4.28826e+08	3.69642e+09
1.25892e+16	1.55788e+21	4.65196e+10	1.16199e+13	8.98971e+13	2.70604e+15	1.02955e+16	5.70777e+06	4.73265e+08	4.09109e+09
1.25892e+16	1.54708e+21	5.06552e+10	1.27520e+13	9.87787e+13	2.96890e+15	1.11968e+16	6.31384e+06	5.22462e+08	4.53048e+09
1.25892e+16	1.53579e+21	5.51243e+10	1.39941e+13	1.08552e+14	3.25702e+15	1.21721e+16	6.98569e+06	5.76959e+08	5.02021e+09
1.25892e+16	1.52394e+21	5.99454e+10	1.53566e+13	1.19311e+14	3.57277e+15	1.32267e+16	7.73081e+06	6.37371e+08	5.56675e+09
1.25892e+16	1.51154e+21	6.51396e+10	1.68511e+13	1.31157e+14	3.91855e+15	1.43663e+16	8.55694e+06	7.04357e+08	6.17721e+09
1.25892e+16	1.49879e+21	7.07434e+10	1.84920e+13	1.44216e+14	4.29743e+15	1.55995e+16	9.47114e+06	7.78572e+08	6.85867e+09
1.25892e+16	1.48553e+21	7.67758e+10	2.02931e+13	1.58618e+14	4.71228e+15	1.69313e+16	1.04838e+07	8.60892e+08	7.62100e+09
1.25891e+16	1.47179e+21	8.32614e+10	2.22701e+13	1.74506e+14	5.16648e+15	1.83691e+16	1.16044e+07	9.52202e+08	8.47431e+09
1.25892e+16	1.45771e+21	9.02353e+10	2.44415e+13	1.92049e+14	5.66365e+15	1.99220e+16	1.28433e+07	1.05348e+09	9.42979e+09
1.25892e+16	1.44331e+21	9.77195e+10	2.68249e+13	2.11423e+14	6.20787e+15	2.15989e+16	1.42118e+07	1.16582e+09	1.05003e+10
1.25892e+16	1.42854e+21	1.05738e+11	2.94409e+13	2.32828e+14	6.80342e+15	2.34080e+16	1.57222e+07	1.29044e+09	1.17009e+10
1.25892e+16	1.41353e+21	1.14324e+11	3.23117e+13	2.56481e+14	7.45550e+15	2.53608e+16	1.73870e+07	1.42864e+09	1.30477e+10
1.25892e+16	1.39829e+21	1.23503e+11	3.54611e+13	2.82623e+14	8.16939e+15	2.74686e+16	1.92199e+07	1.58190e+09	1.45594e+10
1.25892e+16	1.38282e+21	1.33303e+11	3.89157e+13	3.11532e+14	8.95081e+15	2.97426e+16	2.12362e+07	1.75189e+09	1.62575e+10
1.25892e+16	1.36721e+21	1.43761e+11	4.27019e+13	3.43482e+14	9.80604e+15	3.21970e+16	2.34500e+07	1.94019e+09	1.81632e+10
1.25892e+16	1.35148e+21	1.54901e+11	4.68509e+13	3.78807e+14	1.07420e+16	3.48461e+16	2.58787e+07	2.14890e+09	2.03049e+10
1.25892e+16	1.33575e+21	1.66770e+11	5.14037e+13	4.17943e+14	1.17676e+16	3.77070e+16	2.85415e+07	2.38049e+09	2.27160e+10
1.25892e+16	1.31995e+21	1.79387e+11	5.63862e+13	4.61197e+14	1.28900e+16	4.07948e+16	3.14543e+07	2.63685e+09	2.54247e+10
1.25892e+16	1.30418e+21	1.92800e+11	6.18433e+13	5.09060e+14	1.41191e+16	4.41291e+16	3.46376e+07	2.92080e+09	2.84713e+10
1.25892e+16	1.28849e+21	2.07055e+11	6.78193e+13	5.62038e+14	1.54655e+16	4.77313e+16	3.81128e+07	3.23523e+09	3.18985e+10
1.25892e+16	1.27291e+21	2.22183e+11	7.43560e+13	6.20634e+14	1.69398e+16	5.16231e+16	4.19026e+07	3.58334e+09	3.57542e+10
1.25892e+16	1.25749e+21	2.38244e+11	8.15081e+13	6.85479e+14	1.85549e+16	5.58307e+16	4.60314e+07	3.96867e+09	4.00929e+10
1.25892e+16	1.24225e+21	2.55300e+11	8.93336e+13	7.57259e+14	2.03244e+16	6.03798e+16	5.05262e+07	4.39515e+09	4.49755e+10
1.25892e+16	1.22726e+21	2.73372e+11	9.78811e+13	8.36612e+14	2.22628e+16	6.53009e+16	5.54142e+07	4.86702e+09	5.04710e+10
1.25892e+16	1.21254e+21	2.92536e+11	1.07213e+14	9.24307e+14	2.43872e+16	7.06277e+16	6.07286e+07	5.38912e+09	5.66547e+10
1.25892e+16	1.19811e+21	3.12851e+11	1.17400e+14	1.02123e+15	2.67156e+16	7.63951e+16	6.65028e+07	5.96673e+09	6.36154e+10
1.25892e+16	1.18401e+21	3.34397e+11	1.28509e+14	1.12826e+15	2.92673e+16	8.26431e+16	7.27772e+07	6.60580e+09	7.14484e+10
1.25892e+16	1.17021e+21	3.57233e+11	1.40624e+14	1.24648e+15	3.20643e+16	8.94090e+16	7.95942e+07	7.31322e+09	8.02707e+10
1.25892e+16	1.15682e+21	3.81495e+11	1.53823e+14	1.37688e+15	3.51309e+16	9.67486e+16	8.70053e+07	8.09601e+09	9.01943e+10
1.25892e+16	1.14383e+21	4.07253e+11	1.68188e+14	1.52059e+15	3.84937e+16	1.04712e+17	9.50650e+07	8.96256e+09	1.01361e+11
1.25892e+16	1.13117e+21	4.34595e+11	1.83830e+14	1.67912e+15	4.21815e+16	1.13345e+17	1.03846e+08	9.92383e+09	1.13955e+11
1.25892e+16	1.11890e+21	4.63632e+11	2.00849e+14	1.85380e+15	4.62271e+16	1.22713e+17	1.13427e+08	1.09912e+10	1.28166e+11
1.25892e+16	1.10703e+21	4.94504e+11	2.19351e+14	2.04614e+15	5.06650e+16	1.32882e+17	1.23870e+08	1.21747e+10	1.44172e+11
1.25892e+16	1.09553e+21	5.27324e+11	2.39462e+14	2.25792e+15	5.55333e+16	1.43921e+17	1.35267e+08	1.34884e+10	1.62220e+11
1.25892e+16	1.08443e+21	5.62243e+11	2.61312e+14	2.49102e+15	6.08777e+16	1.55911e+17	1.47715e+08	1.49472e+10	1.82568e+11
1.25892e+16	1.07376e+21	5.99335e+11	2.85017e+14	2.74738e+15	6.67473e+16	1.68943e+17	1.61319e+08	1.65678e+10	2.05522e+11
1.25892e+16	1.06344e+21	6.38883e+11	3.10773e+14	3.02943e+15	7.31921e+16	1.83094e+17	1.76236e+08	1.83724e+10	2.31449e+11
1.25892e+16	1.05348e+21	6.81076e+11	3.38750e+14	3.33970e+15	8.02715e+16	1.98467e+17	1.92627e+08	2.03850e+10	2.60766e+11
1.25892e+16	1.04387e+21	7.26208e+11	3.69163e+14	3.68118e+15	8.80488e+16	2.15165e+17	2.10681e+08	2.26331e+10	2.93943e+11
1.25891e+16	1.03460e+21	7.74370e+11	4.02161e+14	4.05648e+15	9.65967e+16	2.33308e+17	2.30607e+08	2.51489e+10	3.31548e+11
1.25891e+16	1.02565e+21	8.25815e+11	4.37983e+14	4.46919e+15	1.05994e+17	2.53014e+17	2.52653e+08	2.79704e+10	3.74253e+11
1.25891e+16	1.01706e+21	8.80855e+11	4.76873e+14	4.92297e+15	1.16330e+17	2.74428e+17	2.77124e+08	3.11422e+10	4.22819e+11
1.25892e+16	1.00877e+21	9.39539e+11	5.19003e+14	5.42159e+15	1.27701e+17	2.97694e+17	3.04313e+08	3.47122e+10	4.78145e+11
1.25892e+16	1.00065e+21	1.00218e+12	5.64650e+14	5.96921e+15	1.40202e+17	3.22916e+17	3.34649e+08	3.87454e+10	5.41340e+11
1.25892e+16	9.92676e+20	1.06901e+12	6.14096e+14	6.57068e+15	1.53950e+17	3.50241e+17	3.68590e+08	4.33150e+10	6.13735e+11
1.25892e+16	9.84929e+20	1.14034e+12	6.67675e+14	7.23168e+15	1.69090e+17	3.79866e+17	4.06751e+08	4.85155e+10	6.96989e+11
1.25892e+16	9.77296e+20	1.21635e+12	7.25678e+14	7.95817e+15	1.85762e+17	4.11920e+17	4.49830e+08	5.44609e+10	7.93181e+11
1.25892e+16	9.69786e+20	1.29731e+12	7.88479e+14	8.75701e+15	2.04135e+17	4.46580e+17	4.98701e+08	6.12924e+10	9.04877e+11
1.25892e+16	9.62365e+20	1.38348e+12	8.56404e+14	9.63518e+15	2.24391e+17	4.84016e+17	5.54406e+08	6.91799e+10	1.03515e+12
1.25892e+16	9.55000e+20	1.47497e+12	9.29798e+14	1.06006e+16	2.46737e+17	5.24388e+17	6.18182e+08	7.83352e+10	1.18799e+12
1.25892e+16	9.47627e+20	1.57183e+12	1.00902e+15	1.16626e+16	2.71399e+17	5.67835e+17	6.91487e+08	8.90151e+10	1.36830e+12
1.25892e+16	9.40220e+20	1.67432e+12	1.09449e+15	1.28309e+16	2.98629e+17	6.14499e+17	7.76352e+08	1.01568e+11	1.58260e+12
1.25892e+16	9.32821e+20	1.78288e+12	1.18669e+15	1.41170e+16	3.28728e+17	6.64557e+17	8.75325e+08	1.16437e+11	1.83932e+12
1.25892e+16	9.25174e+20	1.89685e+12	1.28589e+15	1.55331e+16	3.61968e+17	7.17931e+17	9.91165e+08	1.34163e+11	2.14933e+12
1.25892e+16	9.17425e+20	2.01704e+12	1.39270e+15	1.70938e+16	3.98750e+17	7.74780e+17	1.12843e+09	1.55550e+11	2.52801e+12
1.25892e+16	9.09421e+20	2.14340e+12	1.50759e+15	1.88153e+16	4.39437e+17	8.34967e+17	1.29235e+09	1.81613e+11	2.99587e+12
1.25892e+16	9.01109e+20	2.27575e+12	1.63102e+15	2.07160e+16	4.84453e+17	8.98354e+17	1.48996e+09	2.13731e+11	3.58088e+12
1.25892e+16	8.92610e+20	2.41414e+12	1.76330e+15	2.28160e+16	5.34302e+17	9.64963e+17	1.73028e+09	2.53749e+11	4.32191e+12
1.25892e+16	8.83703e+20	2.55795e+12	1.90482e+15	2.51395e+16	5.89445e+17	1.03419e+18	2.02594e+09	3.04344e+11	5.27617e+12
1.25892e+16	8.74574e+20	2.70896e+12	2.05646e+15	2.77131e+16	6.50427e+17	1.10595e+18	2.39482e+09	3.69193e+11	6.52092e+12
1.25892e+16	8.64966e+20	2.86599e+12	2.21910e+15	3.05789e+16	7.17817e+17	1.17905e+18	2.86111e+09	4.53930e+11	8.18375e+12
1.25893e+16	8.54803e+20	3.02968e+12	2.39339e+15	3.37741e+16	7.91980e+17	1.25265e+18	3.45549e+09	5.65967e+11	1.04389e+13
1.25892e+16	8.43982e+20	3.19819e+12	2.57959e+15	3.73473e+16	8.73292e+17	1.32528e+18	4.22967e+09	7.17607e+11	1.35705e+13
1.25892e+16	8.32740e+20	3.37726e+12	2.78000e+15	4.13602e+16	9.61922e+17	1.39629e+18	5.24944e+09	9.25791e+11	1.79982e+13
1.25893e+16	8.20679e+20	3.56358e+12	2.99440e+15	4.58867e+16	1.05755e+18	1.46309e+18	6.60509e+09	1.21673e+12	2.44292e+13
1.25894e+16	8.07974e+20	3.75754e+12	3.22295e+15	5.10086e+16	1.15950e+18	1.52469e+18	8.42916e+09	1.62996e+12	3.39750e+13
1.25892e+16	7.94541e+20	3.95675e+12	3.46334e+15	5.68028e+16	1.26620e+18	1.57987e+18	1.08847e+10	2.22155e+12	4.84183e+13
1.25892e+16	7.80216e+20	4.16488e+12	3.71764e+15	6.34130e+16	1.37523e+18	1.62624e+18	1.42204e+10	3.08154e+12	7.09118e+13
1.25892e+16	7.64737e+20	4.38319e+12	3.98611e+15	7.09688e+16	1.48298e+18	1.66319e+18	1.87020e+10	4.32610e+12	1.06331e+14
1.25894e+16	7.47885e+20	4.61523e+12	4.26978e+15	7.96416e+16	1.58513e+18	1.69019e+18	2.46506e+10	6.11540e+12	1.62869e+14
1.25892e+16	7.29041e+20	4.87221e+12	4.57701e+15	8.96577e+16	1.67662e+18	1.70673e+18	3.24906e+10	8.66818e+12	2.53736e+14
1.25893e+16	7.07048e+20	5.18815e+12	4.93550e+15	1.01366e+17	1.75215e+18	1.71263e+18	4.31205e+10	1.23702e+13	4.01300e+14
1.25893e+16	6.78187e+20	5.72715e+12	5.46673e+15	1.15238e+17	1.80413e+18	1.70638e+18	6.21668e+10	1.89606e+13	6.62568e+14
1.26659e+16	6.31440e+20	9.71687e+12	7.25927e+15	1.31838e+17	1.81021e+18	1.68619e+18	2.66332e+11	4.25967e+13	1.31897e+15
1.26893e+16	5.80790e+20	1.67602e+13	9.78478e+15	1.48881e+17	1.79944e+18	1.66185e+18	7.64367e+11	7.75638e+13	2.17734e+15
1.25892e+16	5.31961e+20	2.44881e+13	1.23923e+16	1.65444e+17	1.78468e+18	1.63531e+18	1.49631e+12	1.16322e+14	3.06594e+15
1.25892e+16	4.87822e+20	3.39148e+13	1.55139e+16	1.85221e+17	1.76983e+18	1.60998e+18	2.70064e+12	1.66865e+14	4.16657e+15
1.25898e+16	4.46556e+20	4.42925e+13	1.89531e+16	2.07226e+17	1.75096e+18	1.57958e+18	4.49923e+12	2.27659e+14	5.41508e+15
1.25894e+16	4.08532e+20	5.53599e+13	2.26531e+16	2.31430e+17	1.73053e+18	1.54717e+18	7.10359e+12	3.00079e+14	6.81294e+15
1.25894e+16	3.73400e+20	6.73402e+13	2.66933e+16	2.58109e+17	1.70764e+18	1.51281e+18	1.07695e+13	3.86362e+14	8.37514e+15
1.25891e+16	3.41392e+20	8.02393e+13	3.10660e+16	2.87419e+17	1.68455e+18	1.47664e+18	1.58913e+13	4.89379e+14	1.01115e+16
1.25892e+16	3.11827e+20	9.48422e+13	3.59961e+16	3.19724e+17	1.65842e+18	1.43784e+18	2.28328e+13	6.12118e+14	1.20467e+16
1.25892e+16	2.84840e+20	1.11501e+14	4.15664e+16	3.55203e+17	1.63101e+18	1.39728e+18	3.21462e+13	7.58311e+14	1.41987e+16
1.25892e+16	2.60020e+20	1.31204e+14	4.80439e+16	3.94188e+17	1.60063e+18	1.35435e+18	4.44255e+13	9.32249e+14	1.65982e+16
1.25896e+16	2.37501e+20	1.54530e+14	5.55633e+16	4.36822e+17	1.56952e+18	1.30999e+18	6.05395e+13	1.13930e+15	1.92727e+16
1.25896e+16	2.16935e+20	1.82857e+14	6.44828e+16	4.83368e+17	1.53632e+18	1.26306e+18	8.14883e+13	1.38628e+15	2.22656e+16
1.25893e+16	1.98042e+20	2.18020e+14	7.52600e+16	5.34047e+17	1.49946e+18	1.21404e+18	1.08302e+14	1.67954e+15	2.56151e+16
1.25895e+16	1.80979e+20	2.61441e+14	8.82237e+16	5.88636e+17	1.46206e+18	1.16340e+18	1.43089e+14	2.03236e+15	2.93843e+16
1.25895e+16	1.65407e+20	3.16060e+14	1.04071e+17	6.46976e+17	1.42208e+18	1.11090e+18	1.87647e+14	2.45516e+15	3.36198e+16
1.25894e+16	1.51171e+20	3.85641e+14	1.23697e+17	7.08735e+17	1.37882e+18	1.05668e+18	2.44508e+14	2.96365e+15	3.83922e+16
1.25892e+16	1.38285e+20	4.73944e+14	1.47930e+17	7.72816e+17	1.33409e+18	1.00110e+18	3.17269e+14	3.57800e+15	4.37586e+16
1.25892e+16	1.26540e+20	5.86260e+14	1.78055e+17	8.38359e+17	1.28624e+18	9.44028e+17	4.08798e+14	4.31599e+15	4.97739e+16
1.25891e+16	1.60812e+21	2.45099e+09	5.43059e+11	3.97945e+12	1.13860e+14	4.67209e+14	2.71848e+05	2.27248e+07	1.82822e+08
1.25893e+16	1.60736e+21	2.68662e+09	5.95505e+11	4.36385e+12	1.24833e+14	5.12023e+14	2.98303e+05	2.49288e+07	2.00577e+08
1.25891e+16	1.60651e+21	2.94475e+09	6.53005e+11	4.78534e+12	1.36862e+14	5.61097e+14	3.27344e+05	2.73469e+07	2.20063e+08
1.25891e+16	1.60558e+21	3.22759e+09	7.16070e+11	5.24763e+12	1.50055e+14	6.14832e+14	3.59249e+05	3.00016e+07	2.41460e+08
1.25891e+16	1.60456e+21	3.53747e+09	7.85235e+11	5.75468e+12	1.64527e+14	6.73664e+14	3.94296e+05	3.29157e+07	2.64955e+08
1.25891e+16	1.60347e+21	3.87696e+09	8.61085e+11	6.31078e+12	1.80401e+14	7.38069e+14	4.32795e+05	3.61145e+07	2.90755e+08
1.25893e+16	1.60227e+21	4.24884e+09	9.44285e+11	6.92080e+12	1.97814e+14	8.08558e+14	4.75114e+05	3.96275e+07	3.19099e+08
1.25891e+16	1.60093e+21	4.65607e+09	1.03551e+12	7.58974e+12	2.16912e+14	8.85681e+14	5.21612e+05	4.34840e+07	3.50228e+08
1.25891e+16	1.59951e+21	5.10214e+09	1.13557e+12	8.32355e+12	2.37863e+14	9.70085e+14	5.72723e+05	4.77192e+07	3.84429e+08
1.25891e+16	1.59795e+21	5.59060e+09	1.24532e+12	9.12847e+12	2.60847e+14	1.06242e+15	6.28922e+05	5.23711e+07	4.22012e+08
1.25892e+16	1.59633e+21	6.12560e+09	1.36569e+12	1.00114e+13	2.86068e+14	1.16345e+15	6.90688e+05	5.74794e+07	4.63303e+08
1.25892e+16	1.59446e+21	6.71110e+09	1.49773e+12	1.09801e+13	3.13738e+14	1.27385e+15	7.58695e+05	6.30951e+07	5.08726e+08
1.25892e+16	1.59246e+21	7.35209e+09	1.64256e+12	1.20427e+13	3.44108e+14	1.39454e+15	8.33504e+05	6.92650e+07	5.58661e+08
1.25892e+16	1.59022e+21	8.05335e+09	1.80143e+12	1.32086e+13	3.77433e+14	1.52638e+15	9.15884e+05	7.60486e+07	6.13611e+08
1.25892e+16	1.58782e+21	8.82082e+09	1.97569e+12	1.44877e+13	4.14012e+14	1.67043e+15	1.00656e+06	8.35047e+07	6.74051e+08
1.25892e+16	1.58517e+21	9.66012e+09	2.16688e+12	1.58915e+13	4.54157e+14	1.82771e+15	1.10649e+06	9.17072e+07	7.40617e+08
1.25892e+16	1.58233e+21	1.05783e+10	2.37662e+12	1.74317e+13	4.98235e+14	1.99945e+15	1.21657e+06	1.00728e+08	8.13882e+08
1.25892e+16	1.57926e+21	1.15824e+10	2.60671e+12	1.91219e+13	5.46614e+14	2.18690e+15	1.33789e+06	1.10652e+08	8.94566e+08
1.25891e+16	1.57599e+21	1.26804e+10	2.85913e+12	2.09768e+13	5.99719e+14	2.39150e+15	1.47157e+06	1.21568e+08	9.83414e+08
1.25891e+16	1.57237e+21	1.38801e+10	3.13615e+12	2.30132e+13	6.58031e+14	2.61450e+15	1.61916e+06	1.33592e+08	1.08143e+09
1.25891e+16	1.56857e+21	1.51917e+10	3.44011e+12	2.52483e+13	7.22063e+14	2.85780e+15	1.78187e+06	1.46825e+08	1.18942e+09
1.25891e+16	1.56434e+21	1.66231e+10	3.77366e+12	2.77026e+13	7.92344e+14	3.12272e+15	1.96169e+06	1.61412e+08	1.30869e+09
1.25892e+16	1.55985e+21	1.81863e+10	4.13968e+12	3.03973e+13	8.69516e+14	3.41138e+15	2.16023e+06	1.77483e+08	1.44031e+09
1.25892e+16	1.55494e+21	1.98915e+10	4.54137e+12	3.33566e+13	9.54221e+14	3.72553e+15	2.37975e+06	1.95205e+08	1.58576e+09
1.25891e+16	1.54954e+21	2.17497e+10	4.98218e+12	3.66072e+13	1.04723e+15	4.06695e+15	2.62271e+06	2.14765e+08	1.74669e+09
1.25892e+16	1.54392e+21	2.37775e+10	5.46604e+12	4.01775e+13	1.14939e+15	4.43873e+15	2.89114e+06	2.36331e+08	1.92449e+09
1.25892e+16	1.53784e+21	2.59862e+10	5.99703e+12	4.40996e+13	1.26152e+15	4.84275e+15	3.18824e+06	2.60137e+08	2.12130e+09
1.25892e+16	1.53134e+21	2.83905e+10	6.57981e+12	4.84096e+13	1.38461e+15	5.28167e+15	3.51719e+06	2.86429e+08	2.33930e+09
1.25892e+16	1.52449e+21	3.10082e+10	7.21949e+12	5.31462e+13	1.51973e+15	5.75875e+15	3.88126e+06	3.15464e+08	2.58079e+09
1.25892e+16	1.51716e+21	3.38537e+10	7.92162e+12	5.83531e+13	1.66799e+15	6.27648e+15	4.28474e+06	3.47562e+08	2.84872e+09
1.25892e+16	1.50936e+21	3.69454e+10	8.69236e+12	6.40783e+13	1.83064e+15	6.83826e+15	4.73196e+06	3.83060e+08	3.14618e+09
1.25892e+16	1.50111e+21	4.03017e+10	9.53831e+12	7.03740e+13	2.00906e+15	7.44765e+15	5.22764e+06	4.22326e+08	3.47662e+09
1.25892e+16	1.49238e+21	4.39414e+10	1.04668e+13	7.72990e+13	2.20477e+15	8.10816e+15	5.77716e+06	4.65774e+08	3.84396e+09
1.25892e+16	1.48308e+21	4.78843e+10	1.14855e+13	8.49109e+13	2.41924e+15	8.82327e+15	6.38607e+06	5.13821e+08	4.25223e+09
1.25892e+16	1.47318e+21	5.21447e+10	1.26019e+13	9.32792e+13	2.65418e+15	9.59702e+15	7.06096e+06	5.66982e+08	4.70649e+09
1.25892e+16	1.46278e+21	5.67472e+10	1.38263e+13	1.02486e+14	2.91160e+15	1.04343e+16	7.80907e+06	6.25848e+08	5.21259e+09
1.25892e+16	1.45186e+21	6.17139e+10	1.51689e+13	1.12615e+14	3.19370e+15	1.13397e+16	8.63833e+06	6.91060e+08	5.77694e+09
1.25892e+16	1.44048e+21	6.70678e+10	1.66411e+13	1.23763e+14	3.50277e+15	1.23188e+16	9.55702e+06	7.63303e+08	6.40656e+09
1.25892e+16	1.42861e+21	7.28346e+10	1.82557e+13	1.36040e+14	3.84127e+15	1.33770e+16	1.05746e+07	8.43364e+08	7.10963e+09
1.25892e+16	1.41633e+21	7.90424e+10	2.00279e+13	1.49576e+14	4.21210e+15	1.45206e+16	1.17008e+07	9.32098e+08	7.89540e+09
1.25891e+16	1.40367e+21	8.57209e+10	2.19719e+13	1.64496e+14	4.61817e+15	1.57563e+16	1.29462e+07	1.03042e+09	8.77354e+09
1.25892e+16	1.39050e+21	9.28898e+10	2.41054e+13	1.80963e+14	5.06251e+15	1.70892e+16	1.43245e+07	1.13951e+09	9.75746e+09
1.25892e+16	1.37703e+21	1.00591e+11	2.64474e+13	1.99140e+14	5.54889e+15	1.85284e+16	1.58466e+07	1.26045e+09	1.08591e+10
1.25892e+16	1.36322e+21	1.08842e+11	2.90170e+13	2.19215e+14	6.08122e+15	2.00815e+16	1.75261e+07	1.39452e+09	1.20937e+10
1.25892e+16	1.34911e+21	1.17673e+11	3.18354e+13	2.41387e+14	6.66365e+15	2.17573e+16	1.93781e+07	1.54319e+09	1.34781e+10
1.25892e+16	1.33475e+21	1.27111e+11	3.49267e+13	2.65887e+14	7.30128e+15	2.35649e+16	2.14174e+07	1.70802e+09	1.50318e+10
1.25892e+16	1.32017e+21	1.37186e+11	3.83161e+13	2.92963e+14	7.99922e+15	2.55152e+16	2.36602e+07	1.89070e+09	1.67757e+10
1.25892e+16	1.30544e+21	1.47931e+11	4.20306e+13	3.22887e+14	8.76309e+15	2.76198e+16	2.61238e+07	2.09317e+09	1.87339e+10
