H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.04713e+13	7.62394e+15	5.08345e+11	1.25235e+13	5.39578e+12	2.01208e+12	7.64270e+11	2.28327e+08	1.13231e+13	3.49121e+11	1.78944e+10	3.60799e+10	1.62561e+11	7.26732e+11	1.24135e+12
1.04713e+13	7.12304e+15	5.08147e+11	1.19430e+13	4.92720e+12	1.95818e+12	6.64754e+11	2.63999e+08	1.12050e+13	2.84518e+11	1.38424e+10	4.04030e+10	1.66081e+11	7.12285e+11	1.13331e+12
1.04713e+13	6.66356e+15	5.07304e+11	1.13865e+13	4.50164e+12	1.90447e+12	5.78326e+11	3.04078e+08	1.10679e+13	2.32499e+11	1.07450e+10	4.49940e+10	1.69103e+11	6.96272e+11	1.03313e+12
1.04713e+13	6.24024e+15	5.05874e+11	1.08526e+13	4.11411e+12	1.85075e+12	5.03119e+11	3.49068e+08	1.09127e+13	1.90375e+11	8.36221e+09	4.98504e+10	1.71602e+11	6.78837e+11	9.40204e+11
1.04713e+13	5.84969e+15	5.03978e+11	1.03415e+13	3.76092e+12	1.79709e+12	4.37701e+11	3.99421e+08	1.07413e+13	1.56178e+11	6.52364e+09	5.49570e+10	1.73572e+11	6.60158e+11	8.54200e+11
1.04713e+13	5.48860e+15	5.01693e+11	9.85272e+12	3.43860e+12	1.74353e+12	3.80778e+11	4.55655e+08	1.05550e+13	1.28329e+11	5.09982e+09	6.02985e+10	1.75004e+11	6.40391e+11	7.74719e+11
1.04713e+13	5.15405e+15	4.99081e+11	9.38537e+12	3.14413e+12	1.69008e+12	3.31228e+11	5.18339e+08	1.03551e+13	1.05584e+11	3.99356e+09	6.58566e+10	1.75891e+11	6.19683e+11	7.01367e+11
1.04713e+13	4.84343e+15	4.96181e+11	8.93857e+12	2.87480e+12	1.63679e+12	2.88077e+11	5.88092e+08	1.01429e+13	8.69576e+10	3.13146e+09	7.16102e+10	1.76226e+11	5.98174e+11	6.33759e+11
1.04713e+13	4.55463e+15	4.93045e+11	8.51165e+12	2.62829e+12	1.58373e+12	2.50500e+11	6.65553e+08	9.91956e+12	7.16766e+10	2.45821e+09	7.75322e+10	1.76011e+11	5.76009e+11	5.71560e+11
1.04713e+13	4.28566e+15	4.89706e+11	8.10375e+12	2.40254e+12	1.53097e+12	2.17772e+11	7.51425e+08	9.68628e+12	5.91159e+10	1.93132e+09	8.35931e+10	1.75246e+11	5.53320e+11	5.14431e+11
1.04713e+13	4.03480e+15	4.86186e+11	7.71404e+12	2.19566e+12	1.47857e+12	1.89266e+11	8.46463e+08	9.44415e+12	4.87748e+10	1.51826e+09	8.97599e+10	1.73938e+11	5.30236e+11	4.62049e+11
1.04713e+13	3.80049e+15	4.82508e+11	7.34169e+12	2.00600e+12	1.42662e+12	1.64435e+11	9.51476e+08	9.19421e+12	4.02499e+10	1.19396e+09	9.59967e+10	1.72095e+11	5.06882e+11	4.14109e+11
1.04713e+13	3.58127e+15	4.78671e+11	6.98571e+12	1.83204e+12	1.37514e+12	1.42800e+11	1.06738e+09	8.93736e+12	3.32120e+10	9.38961e+08	1.02267e+11	1.69727e+11	4.83367e+11	3.70303e+11
1.04713e+13	3.37603e+15	4.74704e+11	6.64556e+12	1.67248e+12	1.32423e+12	1.23959e+11	1.19505e+09	8.67468e+12	2.73996e+10	7.38372e+08	1.08526e+11	1.66857e+11	4.59816e+11	3.30373e+11
1.04713e+13	3.18383e+15	4.70668e+11	6.32116e+12	1.52589e+12	1.27406e+12	1.07533e+11	1.33569e+09	8.40914e+12	2.25927e+10	5.80405e+08	1.14760e+11	1.63558e+11	4.36494e+11	2.93891e+11
