H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.23030e+18	3.42373e+22	2.38436e+14	1.27864e+17	4.09055e+17	1.68741e+16	1.31498e+16	1.49813e+10	9.73896e+17	8.71504e+16	1.75321e+17	1.61582e+13	1.18117e+15	7.27957e+15	5.01148e+16
1.23047e+18	3.25574e+22	2.46031e+14	1.25960e+17	3.86423e+17	1.67938e+16	1.27525e+16	1.59081e+10	9.31936e+17	8.27989e+16	1.59691e+17	1.73498e+13	1.22963e+15	7.24642e+15	4.76198e+16
1.23044e+18	3.09625e+22	2.53938e+14	1.24107e+17	3.64984e+17	1.67126e+16	1.23578e+16	1.68912e+10	8.91893e+17	7.85492e+16	1.45229e+17	1.86242e+13	1.27991e+15	7.20845e+15	4.52291e+16
1.23034e+18	2.94428e+22	2.61885e+14	1.22221e+17	3.44630e+17	1.66272e+16	1.19659e+16	1.79340e+10	8.53503e+17	7.44028e+16	1.31865e+17	1.99546e+13	1.33053e+15	7.16511e+15	4.29287e+16
1.23029e+18	2.79980e+22	2.69997e+14	1.20329e+17	3.25353e+17	1.65412e+16	1.15778e+16	1.90443e+10	8.16786e+17	7.03687e+16	1.19549e+17	2.13547e+13	1.38198e+15	7.11804e+15	4.07219e+16
1.23043e+18	2.66249e+22	2.78312e+14	1.18455e+17	3.07126e+17	1.64566e+16	1.11922e+16	2.02353e+10	7.81759e+17	6.64462e+16	1.08207e+17	2.28285e+13	1.43443e+15	7.06816e+15	3.86099e+16
1.23037e+18	2.53180e+22	2.86736e+14	1.16576e+17	2.89834e+17	1.63670e+16	1.08106e+16	2.14958e+10	7.48172e+17	6.26466e+16	9.77860e+16	2.43670e+13	1.48733e+15	7.01199e+15	3.65836e+16
1.23049e+18	2.40776e+22	2.95435e+14	1.14732e+17	2.73513e+17	1.62790e+16	1.04330e+16	2.28469e+10	7.16188e+17	5.89698e+16	8.82239e+16	2.59963e+13	1.54157e+15	6.95289e+15	3.46507e+16
1.23027e+18	2.28950e+22	3.04084e+14	1.12845e+17	2.58012e+17	1.61848e+16	1.00602e+16	2.42807e+10	6.85418e+17	5.54227e+16	7.94745e+16	2.76679e+13	1.59512e+15	6.88728e+15	3.27932e+16
1.23033e+18	2.17701e+22	3.12851e+14	1.10960e+17	2.43364e+17	1.60899e+16	9.69094e+15	2.58181e+10	6.56013e+17	5.20020e+16	7.14771e+16	2.93995e+13	1.64873e+15	6.81820e+15	3.10183e+16
1.23035e+18	2.06987e+22	3.21695e+14	1.09063e+17	2.29482e+17	1.59906e+16	9.32712e+15	2.74589e+10	6.27792e+17	4.87148e+16	6.41812e+16	3.11947e+13	1.70221e+15	6.74351e+15	2.93187e+16
1.23046e+18	1.96835e+22	3.30797e+14	1.07211e+17	2.16390e+17	1.58921e+16	8.96931e+15	2.92268e+10	6.00924e+17	4.55677e+16	5.75521e+16	3.30697e+13	1.75646e+15	6.66536e+15	2.77031e+16
1.23039e+18	1.87134e+22	3.39793e+14	1.05322e+17	2.03961e+17	1.57849e+16	8.61566e+15	3.10962e+10	5.75041e+17	4.25482e+16	5.15108e+16	3.49833e+13	1.80945e+15	6.57985e+15	2.61547e+16
