    WAVE    FLUX    ERROR   CONT
    1657.263680    6.34574e-15    6.07205e-16    6.41326e-15
    1657.300370    5.31689e-15    5.70120e-16    6.41325e-15
    1657.337060    5.51405e-15    5.61759e-16    6.41325e-15
    1657.373750    5.39219e-15    5.64742e-16    6.41324e-15
    1657.410440    4.96188e-15    5.47833e-16    6.41323e-15
    1657.447130    6.17467e-15    5.99150e-16    6.41322e-15
    1657.483820    6.99801e-15    6.28300e-16    6.41321e-15
    1657.520510    7.17828e-15    6.47129e-16    6.41321e-15
    1657.557200    6.48007e-15    6.12758e-16    6.41320e-15
    1657.593890    6.14181e-15    5.94117e-16    6.41319e-15
    1657.630580    6.12017e-15    5.89157e-16    6.41319e-15
    1657.667270    6.38120e-15    6.00995e-16    6.41318e-15
    1657.703960    6.33007e-15    5.94777e-16    6.41318e-15
    1657.740650    6.92559e-15    6.40987e-16    6.41317e-15
    1657.777340    6.40626e-15    6.01957e-16    6.41316e-15
    1657.814030    5.99591e-15    5.92022e-16    6.41316e-15
    1657.850720    6.41901e-15    6.00528e-16    6.41316e-15
    1657.887410    7.52578e-15    6.53962e-16    6.41315e-15
    1657.924100    6.34833e-15    6.00940e-16    6.41315e-15
    1657.960790    6.26165e-15    6.07678e-16    6.41315e-15
    1657.997480    6.50317e-15    6.20795e-16    6.41314e-15
    1658.034170    5.74923e-15    5.71508e-16    6.41314e-15
    1658.070860    6.26025e-15    5.99042e-16    6.41314e-15
    1658.107550    5.73447e-15    5.85535e-16    6.41314e-15
    1658.144240    5.71163e-15    6.05859e-16    6.41314e-15
    1658.180930    5.84517e-15    5.90281e-16    6.41314e-15
    1658.217620    6.42191e-15    6.03826e-16    6.41314e-15
    1658.254310    6.96898e-15    6.40499e-16    6.41314e-15
    1658.291000    5.72729e-15    6.06241e-16    6.41315e-15
    1658.327690    6.80879e-15    6.21570e-16    6.41315e-15
    1658.364380    7.27827e-15    6.38717e-16    6.41315e-15
    1658.401070    7.62931e-15    6.55366e-16    6.41316e-15
    1658.437760    5.78969e-15    5.83973e-16    6.41316e-15
    1658.474450    5.80547e-15    5.84036e-16    6.41317e-15
    1658.511140    7.04045e-15    6.21982e-16    6.41318e-15
    1658.547830    5.99708e-15    5.84183e-16    6.41319e-15
    1658.584520    6.40733e-15    6.09032e-16    6.41320e-15
    1658.621210    5.96794e-15    5.88943e-16    6.41321e-15
    1658.657900    6.85088e-15    6.17973e-16    6.41322e-15
    1658.694590    4.38360e-15    5.15981e-16    6.41323e-15
    1658.731280    5.36449e-15    5.68241e-16    6.41324e-15
    1658.767970    5.49858e-15    5.58757e-16    6.41326e-15
    1658.804660    5.48420e-15    5.68414e-16    6.41327e-15
    1658.841350    6.02234e-15    5.98457e-16    6.41329e-15
    1658.878040    5.42145e-15    5.56586e-16    6.41331e-15
    1658.914730    5.53493e-15    5.91783e-16    6.41333e-15
    1658.951420    6.24791e-15    5.98702e-16    6.41335e-15
    1658.988110    6.07971e-15    5.85150e-16    6.41337e-15
    1659.024800    5.85946e-15    5.80615e-16    6.41339e-15
    1659.061490    5.09978e-15    5.78272e-16    6.41341e-15
    1659.098180    7.60339e-15    6.52915e-16    6.41344e-15
    1659.134870    6.10672e-15    5.94577e-16    6.41347e-15
    1659.171560    7.06132e-15    6.42693e-16    6.41349e-15
    1659.208250    6.48883e-15    6.03774e-16    6.41352e-15
    1659.244940    5.47072e-15    5.62141e-16    6.41356e-15
    1659.281630    5.07198e-15    5.52569e-16    6.41359e-15
    1659.318320    5.82513e-15    5.76518e-16    6.41362e-15
    1659.355010    4.80366e-15    5.37799e-16    6.41366e-15
    1659.391700    3.02486e-15    4.53179e-16    6.41369e-15
    1659.428390    4.16283e-15    5.25124e-16    6.41373e-15
    1659.465080    2.22392e-15    4.12652e-16    6.41377e-15
    1659.501770    1.66188e-15    3.60477e-16    6.41382e-15
    1659.538460    1.37295e-15    3.49016e-16    6.41386e-15
    1659.575150    1.00889e-15    2.98957e-16    6.41390e-15
    1659.611840    2.31984e-15    3.96431e-16    6.41395e-15
    1659.648530    1.99317e-15    3.71667e-16    6.41400e-15
    1659.685220    2.44909e-15    4.16500e-16    6.41405e-15
    1659.721910    3.41180e-15    4.85544e-16    6.41410e-15
    1659.758600    3.85993e-15    5.10185e-16    6.41416e-15
    1659.795290    2.88897e-15    4.44789e-16    6.41422e-15
    1659.831980    2.96142e-15    4.45010e-16    6.41427e-15
    1659.868670    2.14604e-15    4.26164e-16    6.41434e-15
    1659.905360    2.40522e-15    4.00092e-16    6.41440e-15
    1659.942050    2.37772e-15    4.29616e-16    6.41446e-15
    1659.978740    1.80169e-15    3.57253e-16    6.41453e-15
    1660.015430    1.20019e-15    3.25372e-16    6.41460e-15
    1660.052120    7.92380e-16    2.80402e-16    6.41467e-15
    1660.088810    1.56405e-16    1.95103e-16    6.41475e-15
    1660.125500    1.36378e-16    1.88256e-16    6.41482e-15
    1660.162190    6.06599e-17    1.72452e-16    6.41490e-15
    1660.198880    1.33278e-16    1.87921e-16    6.41498e-15
    1660.235570    3.99707e-16    2.21368e-16    6.41506e-15
    1660.272260    1.27534e-16    1.80824e-16    6.41515e-15
    1660.308950    2.88943e-16    2.08110e-16    6.41524e-15
    1660.345640    9.10281e-16    2.80979e-16    6.41533e-15
    1660.382330    2.98589e-16    2.45631e-16    6.41542e-15
    1660.419020    3.94691e-16    2.26974e-16    6.41552e-15
    1660.455710    7.46935e-16    2.55380e-16    6.41562e-15
    1660.492400    4.14745e-16    2.21379e-16    6.41572e-15
    1660.529090    5.31217e-16    2.55342e-16    6.41582e-15
    1660.565780    5.85962e-16    2.50372e-16    6.41593e-15
    1660.602470    6.81856e-16    2.60768e-16    6.41604e-15
    1660.639160    3.39490e-16    2.17197e-16    6.41615e-15
    1660.675850    1.15866e-16    2.04634e-16    6.41627e-15
    1660.712540    2.50502e-17    1.65599e-16    6.41639e-15
    1660.749230    1.11621e-17    1.54434e-16    6.41651e-15
    1660.785920    1.05956e-16    1.79199e-16    6.41664e-15
    1660.822610    1.24417e-17    1.55331e-16    6.41677e-15
    1660.859300    1.18519e-16    1.73739e-16    6.41690e-15
    1660.895990    4.85842e-17    1.61820e-16    6.41703e-15
    1660.932680    7.98953e-17    1.77968e-16    6.41717e-15
    1660.969370    9.00949e-17    1.81679e-16    6.41731e-15
    1661.006060    8.73063e-17    1.80233e-16    6.41746e-15
    1661.042750    7.33524e-16    2.71608e-16    6.41761e-15
    1661.079440    2.62432e-15    4.08669e-16    6.41776e-15
    1661.116130    2.56841e-15    4.18557e-16    6.41792e-15
    1661.152820    3.77661e-15    4.96488e-16    6.41808e-15
    1661.189510    3.68265e-15    4.73894e-16    6.41824e-15
    1661.226200    5.99389e-15    5.85295e-16    6.41841e-15
    1661.262890    6.30134e-15    5.94635e-16    6.41858e-15
    1661.299580    5.66054e-15    5.83073e-16    6.41875e-15
    1661.336270    5.60380e-15    5.71276e-16    6.41893e-15
    1661.372960    7.23103e-15    6.41474e-16    6.41912e-15
    1661.409650    5.32646e-15    5.83268e-16    6.41930e-15
    1661.446340    6.00996e-15    6.08757e-16    6.41949e-15
    1661.483030    5.99194e-15    5.88188e-16    6.41969e-15
    1661.519720    6.42061e-15    6.13362e-16    6.41989e-15
    1661.556410    5.79477e-15    5.97542e-16    6.42009e-15
    1661.593100    5.97648e-15    5.93048e-16    6.42030e-15
    1661.629790    5.85565e-15    6.02374e-16    6.42052e-15
    1661.666480    6.17847e-15    5.95518e-16    6.42073e-15
    1661.703170    6.61762e-15    6.13798e-16    6.42096e-15
    1661.739860    6.97168e-15    6.48756e-16    6.42118e-15
    1661.776550    5.91447e-15    5.93508e-16    6.42142e-15
    1661.813240    5.27806e-15    5.62574e-16    6.42165e-15
    1661.849930    5.02310e-15    5.62607e-16    6.42190e-15
    1661.886620    5.49993e-15    5.70000e-16    6.42214e-15
    1661.923310    5.29447e-15    6.05160e-16    6.42240e-15
    1661.960000    5.95538e-15    5.91531e-16    6.42265e-15
    1661.996690    4.75628e-15    5.50583e-16    6.42292e-15
    1662.033380    5.97294e-15    5.84655e-16    6.42318e-15
    1662.070070    5.96928e-15    5.94108e-16    6.42346e-15
    1662.106760    4.99855e-15    5.75288e-16    6.42374e-15
    1662.143450    6.94794e-15    6.25888e-16    6.42402e-15
    1662.180140    5.37707e-15    5.65736e-16    6.42431e-15
    1662.216830    6.03897e-15    5.94550e-16    6.42461e-15
    1662.253520    6.30231e-15    6.15434e-16    6.42491e-15
    1662.290210    5.96451e-15    5.85570e-16    6.42522e-15
    1662.326900    6.32828e-15    6.06546e-16    6.42553e-15
    1662.363590    6.51869e-15    6.15661e-16    6.42585e-15
    1662.400280    6.79710e-15    6.22436e-16    6.42618e-15
    1662.436970    5.48940e-15    5.78705e-16    6.42651e-15
    1662.473660    6.43752e-15    6.15888e-16    6.42685e-15
    1662.510350    7.50390e-15    6.61024e-16    6.42720e-15
    1662.547040    6.69858e-15    6.22340e-16    6.42755e-15
    1662.583730    6.17511e-15    5.99751e-16    6.42791e-15
    1662.620420    6.09824e-15    5.97591e-16    6.42827e-15
    1662.657110    6.90479e-15    6.33615e-16    6.42865e-15
    1662.693800    7.39067e-15    6.57334e-16    6.42903e-15
    1662.730490    6.31591e-15    6.00105e-16    6.42941e-15
    1662.767180    6.30595e-15    6.13919e-16    6.42981e-15
    1662.803870    5.21516e-15    5.76788e-16    6.43021e-15
    1662.840560    7.13570e-15    6.42985e-16    6.43062e-15
    1662.877250    6.35424e-15    6.14574e-16    6.43104e-15
    1662.913940    6.48198e-15    6.25081e-16    6.43146e-15
    1662.950630    6.12939e-15    5.96693e-16    6.43189e-15
    1662.987320    6.64344e-15    6.22010e-16    6.43233e-15
    1663.024010    5.93952e-15    6.14752e-16    6.43278e-15
    1663.060700    7.00644e-15    6.47410e-16    6.43324e-15
    1663.097390    4.53726e-15    5.69166e-16    6.43370e-15
    1663.134080    5.74183e-15    5.99224e-16    6.43417e-15
    1663.170770    6.58298e-15    6.25777e-16    6.43466e-15
    1663.207460    6.39510e-15    6.30783e-16    6.43515e-15
    1663.244150    5.77816e-15    5.84249e-16    6.43564e-15
    1663.280840    6.62416e-15    6.26431e-16    6.43615e-15
    1663.317530    6.58114e-15    6.22345e-16    6.43667e-15
    1663.354220    6.53583e-15    6.29777e-16    6.43720e-15
    1663.390910    6.98657e-15    6.30775e-16    6.43773e-15
    1663.427600    6.32765e-15    6.13106e-16    6.43828e-15
    1663.464290    6.76799e-15    6.23805e-16    6.43883e-15
    1663.500980    6.01941e-15    5.85714e-16    6.43939e-15
    1663.537670    6.99725e-15    6.31326e-16    6.43997e-15
    1663.574360    6.56084e-15    6.26857e-16    6.44055e-15
    1663.611050    6.47629e-15    6.11149e-16    6.44114e-15
    1663.647740    6.55791e-15    6.13509e-16    6.44174e-15
    1663.684430    5.91570e-15    5.99734e-16    6.44235e-15
    1663.721120    7.70111e-15    6.59683e-16    6.44297e-15
    1663.757810    6.62387e-15    6.27220e-16    6.44360e-15
    1663.794500    6.19501e-15    6.00033e-16    6.44424e-15
    1663.831190    6.45146e-15    6.14027e-16    6.44489e-15
    1663.867880    5.19249e-15    5.64578e-16    6.44554e-15
    1663.904570    5.90450e-15    6.09869e-16    6.44621e-15
    1663.941260    5.62879e-15    5.88980e-16    6.44689e-15
    1663.977950    6.12685e-15    6.05463e-16    6.44758e-15
    1664.014640    7.42469e-15    6.47961e-16    6.44827e-15
    1664.051330    6.45508e-15    6.03311e-16    6.44898e-15
    1664.088020    5.31859e-15    6.00846e-16    6.44969e-15
    1664.124710    5.64684e-15    5.86535e-16    6.45042e-15
    1664.161400    6.92261e-15    6.34726e-16    6.45116e-15
    1664.198090    6.69722e-15    6.23725e-16    6.45190e-15
    1664.234780    5.75577e-15    5.89141e-16    6.45266e-15
    1664.271470    5.44154e-15    5.79660e-16    6.45342e-15
    1664.308160    6.46676e-15    6.26202e-16    6.45420e-15
    1664.344850    6.09280e-15    6.03533e-16    6.45498e-15
    1664.381540    3.99074e-15    5.04974e-16    6.45578e-15
    1664.418230    4.97283e-15    5.70176e-16    6.45659e-15
    1664.454920    5.03143e-15    5.50288e-16    6.45740e-15
    1664.491610    6.16719e-15    6.01480e-16    6.45823e-15
    1664.528300    6.34109e-15    6.03925e-16    6.45907e-15
    1664.564990    6.97626e-15    6.40109e-16    6.45991e-15
    1664.601680    6.97651e-15    6.44510e-16    6.46077e-15
    1664.638370    5.65474e-15    5.85269e-16    6.46164e-15
    1664.675060    6.01116e-15    5.94851e-16    6.46252e-15
    1664.711750    7.03091e-15    6.42575e-16    6.46341e-15
    1664.748440    5.08958e-15    5.58436e-16    6.46431e-15
    1664.785130    5.17323e-15    5.61056e-16    6.46523e-15
    1664.821820    6.38201e-15    6.22871e-16    6.46615e-15
    1664.858510    7.49248e-15    6.53782e-16    6.46708e-15
    1664.895200    7.01203e-15    6.53883e-16    6.46803e-15
    1664.931890    6.63127e-15    6.14003e-16    6.46899e-15
    1664.968580    7.69212e-15    6.58319e-16    6.46996e-15
    1665.005270    6.45150e-15    6.11868e-16    6.47094e-15
    1665.041960    5.99424e-15    5.95621e-16    6.47193e-15
    1665.078650    6.73796e-15    6.32411e-16    6.47293e-15
    1665.115340    5.26365e-15    5.79011e-16    6.47395e-15
    1665.152030    7.39680e-15    6.58746e-16    6.47497e-15
    1665.188720    5.70668e-15    5.95933e-16    6.47601e-15
    1665.225410    5.53350e-15    5.74327e-16    6.47706e-15
    1665.262100    6.73998e-15    6.37197e-16    6.47813e-15
    1665.298790    5.46115e-15    5.84188e-16    6.47920e-15
    1665.335480    6.34059e-15    6.10244e-16    6.48029e-15
    1665.372170    5.78400e-15    5.98681e-16    6.48139e-15
    1665.408860    4.82965e-15    5.47020e-16    6.48251e-15
    1665.445550    5.96029e-15    6.08101e-16    6.48364e-15
    1665.482240    5.30881e-15    5.82017e-16    6.48478e-15
    1665.518930    5.10127e-15    5.58676e-16    6.48593e-15
    1665.555620    5.47912e-15    5.61736e-16    6.48710e-15
    1665.592310    5.42864e-15    5.61667e-16    6.48828e-15
    1665.629000    6.26549e-15    6.10955e-16    6.48947e-15
    1665.665690    4.88198e-15    5.47744e-16    6.49068e-15
    1665.702380    3.53521e-15    4.99861e-16    6.49190e-15
    1665.739070    2.66459e-15    4.14685e-16    6.49313e-15
    1665.775760    1.08471e-15    3.38804e-16    6.49438e-15
    1665.812450    5.62500e-16    3.05761e-16    6.49565e-15
    1665.849140    8.68132e-16    2.89871e-16    6.49692e-15
    1665.885830    2.53941e-16    2.15734e-16    6.49822e-15
    1665.922520    3.81983e-16    2.26379e-16    6.49952e-15
    1665.959210    3.50625e-16    2.23859e-16    6.50085e-15
    1665.995900    7.34958e-16    2.71362e-16    6.50218e-15
    1666.032590    1.80451e-15    3.49002e-16    6.50354e-15
    1666.069280    2.40763e-15    4.09835e-16    6.50491e-15
    1666.105970    2.68638e-15    4.37526e-16    6.50629e-15
    1666.142660    5.05651e-15    5.48800e-16    6.50769e-15
    1666.179350    4.38866e-15    5.28830e-16    6.50911e-15
    1666.216040    5.86192e-15    5.84057e-16    6.51054e-15
    1666.252730    5.94613e-15    6.00243e-16    6.51199e-15
    1666.289420    6.00784e-15    5.93369e-16    6.51345e-15
    1666.326110    5.93028e-15    5.88708e-16    6.51494e-15
    1666.362800    6.37248e-15    6.24003e-16    6.51644e-15
    1666.399490    6.69127e-15    6.28589e-16    6.51795e-15
    1666.436180    6.10541e-15    6.00859e-16    6.51949e-15
    1666.472870    6.64684e-15    6.33275e-16    6.52104e-15
    1666.509560    7.24419e-15    6.59717e-16    6.52261e-15
    1666.546250    7.16429e-15    6.48927e-16    6.52420e-15
    1666.582940    5.68206e-15    6.08261e-16    6.52581e-15
    1666.619630    7.40414e-15    6.51307e-16    6.52743e-15
    1666.656320    7.11284e-15    6.42585e-16    6.52908e-15
    1666.693010    6.63957e-15    6.20101e-16    6.53074e-15
    1666.729700    6.92895e-15    6.38297e-16    6.53242e-15
    1666.766390    6.76577e-15    6.49469e-16    6.53413e-15
    1666.803080    5.80985e-15    5.77481e-16    6.53585e-15
    1666.839770    6.74048e-15    6.42942e-16    6.53759e-15
    1666.876460    5.37453e-15    5.92201e-16    6.53935e-15
    1666.913150    6.77474e-15    6.43213e-16    6.54114e-15
    1666.949840    6.19903e-15    6.16042e-16    6.54294e-15
    1666.986530    5.42321e-15    5.97333e-16    6.54477e-15
    1667.023220    5.96261e-15    6.04519e-16    6.54661e-15
    1667.059910    6.95567e-15    6.41265e-16    6.54848e-15
    1667.096600    6.58495e-15    6.23231e-16    6.55037e-15
    1667.133290    7.06964e-15    6.37036e-16    6.55229e-15
    1667.169980    7.33481e-15    6.50894e-16    6.55422e-15
    1667.206670    6.05239e-15    6.20232e-16    6.55618e-15
    1667.243360    7.54262e-15    6.59544e-16    6.55816e-15
    1667.280050    7.13585e-15    6.72252e-16    6.56017e-15
    1667.316740    5.79978e-15    5.89562e-16    6.56220e-15
    1667.353430    7.08213e-15    6.54712e-16    6.56425e-15
    1667.390120    6.14593e-15    6.41692e-16    6.56633e-15
    1667.426810    5.94688e-15    5.96765e-16    6.56843e-15
    1667.463500    6.89471e-15    6.39498e-16    6.57056e-15
    1667.500190    7.08818e-15    6.39376e-16    6.57272e-15
    1667.536880    6.32024e-15    6.07514e-16    6.57490e-15
    1667.573570    7.29943e-15    6.53667e-16    6.57710e-15
    1667.610260    5.99145e-15    6.05033e-16    6.57934e-15
    1667.646950    6.49411e-15    6.15909e-16    6.58160e-15
    1667.683640    5.36294e-15    5.78967e-16    6.58388e-15
    1667.720330    6.36225e-15    6.26014e-16    6.58620e-15
    1667.757020    5.20622e-15    5.71102e-16    6.58854e-15
    1667.793710    7.82558e-15    6.72220e-16    6.59091e-15
    1667.830400    7.86364e-15    6.76521e-16    6.59331e-15
    1667.867090    5.96767e-15    5.97025e-16    6.59574e-15
    1667.903780    7.32477e-15    6.55350e-16    6.59820e-15
    1667.940470    5.57715e-15    6.02762e-16    6.60069e-15
    1667.977160    6.22576e-15    6.37333e-16    6.60321e-15
    1668.013850    6.44563e-15    6.09084e-16    6.60576e-15
    1668.050540    6.09472e-15    5.91898e-16    6.60835e-15
    1668.087230    6.51403e-15    6.20724e-16    6.61096e-15
    1668.123920    5.51243e-15    5.85039e-16    6.61361e-15
    1668.160610    7.45387e-15    6.63412e-16    6.61629e-15
    1668.197300    6.33834e-15    6.20959e-16    6.61900e-15
    1668.233990    6.83696e-15    6.48253e-16    6.62175e-15
    1668.270680    6.62099e-15    6.32549e-16    6.62453e-15
    1668.307370    6.74400e-15    6.25813e-16    6.62734e-15
    1668.344060    7.84471e-15    6.78843e-16    6.63018e-15
    1668.380750    6.36952e-15    6.14303e-16    6.63305e-15
    1668.417440    5.38699e-15    5.70660e-16    6.63595e-15
    1668.454130    6.67569e-15    6.30675e-16    6.63887e-15
    1668.490820    6.81978e-15    6.30740e-16    6.64183e-15
    1668.527510    6.00249e-15    6.09914e-16    6.64481e-15
    1668.564200    7.20617e-15    6.55553e-16    6.64782e-15
    1668.600890    6.35997e-15    6.35536e-16    6.65085e-15
    1668.637580    6.42680e-15    6.10151e-16    6.65390e-15
    1668.674270    5.63923e-15    5.95830e-16    6.65698e-15
    1668.710960    7.70300e-15    6.64631e-16    6.66008e-15
    1668.747650    7.29607e-15    6.51584e-16    6.66320e-15
    1668.784340    7.12012e-15    6.60454e-16    6.66635e-15
    1668.821030    6.01201e-15    6.17619e-16    6.66951e-15
    1668.857720    7.50594e-15    6.58404e-16    6.67269e-15
    1668.894410    5.60594e-15    5.86536e-16    6.67589e-15
    1668.931100    5.43900e-15    5.81633e-16    6.67910e-15
    1668.967790    5.06518e-15    5.64026e-16    6.68234e-15
    1669.004480    4.77021e-15    5.51093e-16    6.68559e-15
    1669.041170    4.45834e-15    5.24312e-16    6.68885e-15
    1669.077860    5.20660e-15    5.64204e-16    6.69213e-15
    1669.114550    5.43004e-15    5.81984e-16    6.69542e-15
    1669.151240    6.83927e-15    6.39024e-16    6.69872e-15
    1669.187930    6.68457e-15    6.34471e-16    6.70204e-15
    1669.224620    5.88145e-15    5.92066e-16    6.70536e-15
    1669.261310    5.31583e-15    5.99503e-16    6.70870e-15
    1669.298000    7.00282e-15    6.48289e-16    6.71204e-15
    1669.334690    5.73281e-15    5.92293e-16    6.71540e-15
    1669.371380    5.86367e-15    6.06849e-16    6.71876e-15
    1669.408070    5.53677e-15    5.80026e-16    6.72213e-15
    1669.444760    6.17242e-15    6.35028e-16    6.72551e-15
    1669.481450    6.43907e-15    6.25964e-16    6.72889e-15
    1669.518140    7.21995e-15    6.46543e-16    6.73228e-15
    1669.554830    5.37509e-15    5.80355e-16    6.73567e-15
    1669.591520    5.64094e-15    5.97712e-16    6.73906e-15
    1669.628210    6.51169e-15    6.30846e-16    6.74246e-15
    1669.664900    5.85447e-15    6.07491e-16    6.74586e-15
    1669.701590    6.70166e-15    6.53587e-16    6.74926e-15
    1669.738280    5.84432e-15    5.93084e-16    6.75266e-15
    1669.774970    6.27297e-15    6.10089e-16    6.75606e-15
    1669.811660    5.89841e-15    6.07772e-16    6.75945e-15
    1669.848350    6.93916e-15    6.38200e-16    6.76285e-15
    1669.885040    5.66108e-15    6.07922e-16    6.76625e-15
    1669.921730    6.05805e-15    6.00756e-16    6.76964e-15
    1669.958420    5.74562e-15    5.88608e-16    6.77302e-15
    1669.995110    6.66820e-15    6.43066e-16    6.77640e-15
    1670.031800    6.87063e-15    6.36320e-16    6.77978e-15
    1670.068490    7.71742e-15    6.69837e-16    6.78315e-15
    1670.105180    6.80922e-15    6.34163e-16    6.78651e-15
    1670.141870    6.44248e-15    6.22652e-16    6.78986e-15
    1670.178560    6.23028e-15    6.34229e-16    6.79321e-15
    1670.215250    6.21974e-15    6.18084e-16    6.79654e-15
    1670.251940    5.44242e-15    6.03866e-16    6.79987e-15
    1670.288630    5.73483e-15    6.01468e-16    6.80318e-15
    1670.325320    4.46220e-15    5.26562e-16    6.80649e-15
    1670.362010    3.33754e-15    4.73980e-16    6.80977e-15
    1670.398700    2.62369e-15    4.18603e-16    6.81305e-15
    1670.435390    1.53746e-15    3.78460e-16    6.81631e-15
    1670.472080    1.58730e-15    3.70469e-16    6.81956e-15
    1670.508770    8.48087e-16    2.85862e-16    6.82279e-15
    1670.545460    7.72673e-16    2.70420e-16    6.82600e-15
    1670.582150    1.21074e-16    1.94749e-16    6.82920e-15
    1670.618840    4.62952e-18    1.87285e-16    6.83238e-15
    1670.655530    1.49832e-16    1.95089e-16    6.83554e-15
    1670.692220    6.56110e-17    1.91899e-16    6.83868e-15
    1670.728910    1.82709e-16    1.92069e-16    6.84180e-15
    1670.765600    1.78204e-16    1.87753e-16    6.84490e-15
    1670.802290    2.18642e-16    2.22320e-16    6.84797e-15
    1670.838980    8.67698e-16    2.91231e-16    6.85103e-15
    1670.875670    2.94725e-15    4.55959e-16    6.85406e-15
    1670.912360    4.95225e-15    5.54647e-16    6.85706e-15
    1670.949050    4.40979e-15    5.38600e-16    6.86004e-15
    1670.985740    4.57963e-15    5.27738e-16    6.86299e-15
    1671.022430    5.83512e-15    5.90721e-16    6.86591e-15
    1671.059120    5.49425e-15    5.88264e-16    6.86881e-15
    1671.095810    6.27598e-15    6.07942e-16    6.87168e-15
    1671.132500    5.31461e-15    5.80881e-16    6.87452e-15
    1671.169190    5.99015e-15    5.98402e-16    6.87732e-15
    1671.205880    4.98481e-15    5.63022e-16    6.88010e-15
    1671.242570    7.17175e-15    6.48018e-16    6.88284e-15
    1671.279260    4.68818e-15    5.73607e-16    6.88555e-15
    1671.315950    6.66985e-15    6.25069e-16    6.88822e-15
    1671.352640    6.52862e-15    6.50453e-16    6.89086e-15
    1671.389330    5.68386e-15    5.88919e-16    6.89347e-15
    1671.426020    6.57514e-15    6.30006e-16    6.89603e-15
    1671.462710    6.44712e-15    6.18319e-16    6.89856e-15
    1671.499400    6.87453e-15    6.34808e-16    6.90105e-15
    1671.536090    7.41833e-15    6.70905e-16    6.90350e-15
    1671.572780    6.30307e-15    6.27909e-16    6.90591e-15
    1671.609470    7.02086e-15    6.53303e-16    6.90828e-15
    1671.646160    6.44721e-15    6.18641e-16    6.91060e-15
    1671.682850    6.61215e-15    6.39807e-16    6.91288e-15
    1671.719540    6.24179e-15    6.39882e-16    6.91512e-15
    1671.756230    6.47042e-15    6.35353e-16    6.91731e-15
    1671.792920    7.06118e-15    6.51430e-16    6.91945e-15
    1671.829610    7.21226e-15    6.49252e-16    6.92154e-15
    1671.866300    7.72733e-15    6.71639e-16    6.92359e-15
    1671.902990    6.13667e-15    6.21537e-16    6.92558e-15
    1671.939680    7.43919e-15    6.62966e-16    6.92753e-15
    1671.976370    7.24257e-15    6.67466e-16    6.92942e-15
    1672.013060    7.12336e-15    6.60896e-16    6.93126e-15
    1672.049750    7.21808e-15    6.47460e-16    6.93305e-15
    1672.086440    7.70205e-15    6.72166e-16    6.93478e-15
    1672.123130    6.77866e-15    6.58934e-16    6.93645e-15
    1672.159820    6.74968e-15    6.47675e-16    6.93807e-15
    1672.196510    6.08571e-15    6.24605e-16    6.93963e-15
    1672.233200    7.15140e-15    6.52415e-16    6.94112e-15
    1672.269890    6.00620e-15    6.05515e-16    6.94256e-15
    1672.306580    5.84743e-15    5.90740e-16    6.94393e-15
    1672.343270    8.07402e-15    6.90128e-16    6.94525e-15
    1672.379960    6.69631e-15    6.45897e-16    6.94649e-15
    1672.416650    7.27453e-15    6.52873e-16    6.94767e-15
    1672.453340    6.56511e-15    6.27536e-16    6.94879e-15
    1672.490030    6.85056e-15    6.32298e-16    6.94983e-15
    1672.526720    6.32057e-15    6.13350e-16    6.95081e-15
    1672.563410    6.41252e-15    6.25376e-16    6.95171e-15
    1672.600100    7.41237e-15    6.64535e-16    6.95255e-15
    1672.636790    7.55151e-15    6.66813e-16    6.95330e-15
    1672.673480    7.32109e-15    6.64690e-16    6.95399e-15
    1672.710170    6.37920e-15    6.20961e-16    6.95460e-15
    1672.746860    7.06073e-15    6.53633e-16    6.95514e-15
    1672.783550    5.95541e-15    5.99207e-16    6.95560e-15
    1672.820240    8.09980e-15    6.91287e-16    6.95600e-15
    1672.856930    7.09976e-15    6.53822e-16    6.95632e-15
    1672.893620    7.29668e-15    6.58520e-16    6.95658e-15
    1672.930310    6.93516e-15    6.47174e-16    6.95677e-15
    1672.967000    7.18997e-15    6.54137e-16    6.95689e-15
    1673.003690    6.74659e-15    6.35736e-16    6.95695e-15
    1673.040380    7.28093e-15    6.51978e-16    6.95695e-15
    1673.077070    5.99221e-15    6.31857e-16    6.95689e-15
    1673.113760    7.52318e-15    6.74128e-16    6.95676e-15
    1673.150450    6.80878e-15    6.31505e-16    6.95658e-15
    1673.187140    6.75349e-15    6.30099e-16    6.95633e-15
    1673.223830    6.01293e-15    6.29866e-16    6.95603e-15
    1673.260520    7.04101e-15    6.66109e-16    6.95567e-15
    1673.297210    6.86124e-15    6.58476e-16    6.95526e-15
    1673.333900    7.27086e-15    6.78641e-16    6.95479e-15
    1673.370590    6.73225e-15    6.45536e-16    6.95427e-15
    1673.407280    7.19507e-15    6.50449e-16    6.95370e-15
    1673.443970    5.83512e-15    6.05484e-16    6.95307e-15
    1673.480660    5.44731e-15    6.04880e-16    6.95240e-15
    1673.517350    7.58171e-15    6.71297e-16    6.95168e-15
    1673.554040    8.15891e-15    6.99376e-16    6.95091e-15
    1673.590730    5.78684e-15    5.96330e-16    6.95009e-15
    1673.627420    8.38452e-15    7.06180e-16    6.94923e-15
    1673.664110    5.88383e-15    6.29563e-16    6.94832e-15
    1673.700800    6.08139e-15    6.19107e-16    6.94737e-15
    1673.737490    7.13785e-15    6.62959e-16    6.94637e-15
