#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string
000006698	F	F	                  ok	11	174	-3.680000	-1.400000	-3.680000, -1.400000
000006699	F	F	                  ok	11	1037	-3.680000	-1.350000	-3.680000, -1.350000
000006700	F	F	                  ok	1	1901	-3.680000	-1.300000	-3.680000, -1.300000
000006701	F	F	                  ok	6	858	-3.680000	-1.250000	-3.680000, -1.250000
000006702	F	F	                  ok	1	2091	-3.680000	-1.200000	-3.680000, -1.200000
000006703	F	F	                  ok	2	1746	-3.680000	-1.150000	-3.680000, -1.150000
000006704	F	F	                  ok	6	208	-3.680000	-1.100000	-3.680000, -1.100000
000006705	F	F	                  ok	11	1353	-3.680000	-1.050000	-3.680000, -1.050000
000006706	F	F	                  ok	3	1806	-3.680000	-1.000000	-3.680000, -1.000000
000006707	F	F	                  ok	0	1564	-3.680000	-0.950000	-3.680000, -0.950000
000006708	F	F	                  ok	2	1579	-3.680000	-0.900000	-3.680000, -0.900000
000006709	F	F	                  ok	8	423	-3.680000	-0.850000	-3.680000, -0.850000
000006710	F	F	                  ok	1	2529	-3.680000	-0.800000	-3.680000, -0.800000
000006711	F	F	                  ok	0	1848	-3.680000	-0.750000	-3.680000, -0.750000
000006712	F	F	                  ok	9	2266	-3.680000	-0.700000	-3.680000, -0.700000
000006713	F	F	                  ok	10	2090	-3.680000	-0.650000	-3.680000, -0.650000
000006714	F	F	                  ok	3	1500	-3.680000	-0.600000	-3.680000, -0.600000
000006715	F	F	                  ok	4	2237	-3.680000	-0.550000	-3.680000, -0.550000
000006716	F	F	                  ok	6	1207	-3.680000	-0.500000	-3.680000, -0.500000
000006717	F	F	                  ok	2	2526	-3.680000	-0.450000	-3.680000, -0.450000
000006718	F	F	                  ok	9	868	-3.680000	-0.400000	-3.680000, -0.400000
000006719	F	F	                  ok	6	2442	-3.680000	-0.350000	-3.680000, -0.350000
000006720	F	F	                  ok	6	1292	-3.680000	-0.300000	-3.680000, -0.300000
000006721	F	F	                  ok	0	1782	-3.680000	-0.250000	-3.680000, -0.250000
000006722	F	F	                  ok	9	2384	-3.680000	-0.200000	-3.680000, -0.200000
000006723	F	F	                  ok	2	1705	-3.680000	-0.150000	-3.680000, -0.150000
000006724	F	F	                  ok	5	2468	-3.680000	-0.100000	-3.680000, -0.100000
000006725	F	F	                  ok	1	2382	-3.680000	-0.050000	-3.680000, -0.050000
000006726	F	F	                  ok	9	1994	-3.680000	0.000000	-3.680000, 0.000000
000006727	F	F	                  ok	11	464	-3.680000	0.050000	-3.680000, 0.050000
000006728	F	F	                  ok	3	1791	-3.680000	0.100000	-3.680000, 0.100000
000006729	F	F	                  ok	11	576	-3.680000	0.150000	-3.680000, 0.150000
000006730	F	F	                  ok	3	2410	-3.680000	0.200000	-3.680000, 0.200000
000006731	F	F	                  ok	1	1919	-3.680000	0.250000	-3.680000, 0.250000
000006732	F	F	                  ok	2	2006	-3.680000	0.300000	-3.680000, 0.300000
000006733	F	F	                  ok	3	1778	-3.680000	0.350000	-3.680000, 0.350000
000006734	F	F	                  ok	9	2464	-3.680000	0.400000	-3.680000, 0.400000
000006735	F	F	                  ok	1	1017	-3.680000	0.450000	-3.680000, 0.450000
000006736	F	F	                  ok	2	1977	-3.680000	0.500000	-3.680000, 0.500000
000006737	F	F	                  ok	5	554	-3.680000	0.550000	-3.680000, 0.550000
000006738	F	F	                  ok	0	1041	-3.680000	0.600000	-3.680000, 0.600000
000006739	F	F	                  ok	9	824	-3.680000	0.650000	-3.680000, 0.650000
000006740	F	F	                  ok	10	1161	-3.680000	0.700000	-3.680000, 0.700000
000006741	F	F	                  ok	6	1466	-3.680000	0.750000	-3.680000, 0.750000
000006742	F	F	                  ok	0	826	-3.680000	0.800000	-3.680000, 0.800000
000006743	F	F	                  ok	9	1363	-3.680000	0.850000	-3.680000, 0.850000
000006744	F	F	                  ok	5	2457	-3.680000	0.900000	-3.680000, 0.900000
000006745	F	F	                  ok	2	1164	-3.680000	0.950000	-3.680000, 0.950000
000006746	F	F	                  ok	10	2516	-3.680000	1.000000	-3.680000, 1.000000
000006747	F	F	                  ok	8	305	-3.680000	1.050000	-3.680000, 1.050000
000006748	F	F	                  ok	1	1593	-3.680000	1.100000	-3.680000, 1.100000
000006749	F	F	                  ok	5	2005	-3.680000	1.150000	-3.680000, 1.150000
000006750	F	F	                  ok	10	1214	-3.680000	1.200000	-3.680000, 1.200000
000006751	F	F	                  ok	8	614	-3.680000	1.250000	-3.680000, 1.250000
000006752	F	F	                  ok	3	741	-3.680000	1.300000	-3.680000, 1.300000
000006753	F	F	                  ok	1	1567	-3.680000	1.350000	-3.680000, 1.350000
000006754	F	F	                  ok	8	1659	-3.680000	1.400000	-3.680000, 1.400000
000006755	F	F	                  ok	8	1270	-3.680000	1.450000	-3.680000, 1.450000
000006756	F	F	                  ok	0	1069	-3.680000	1.500000	-3.680000, 1.500000
000006757	F	F	                  ok	3	1353	-3.680000	1.550000	-3.680000, 1.550000
000006758	F	T	            warnings	4	1878	-3.680000	1.600000	-3.680000, 1.600000
000006759	F	T	            warnings	0	1322	-3.680000	1.650000	-3.680000, 1.650000
000006760	F	T	            warnings	4	558	-3.680000	1.700000	-3.680000, 1.700000
000006761	F	T	            warnings	2	957	-3.680000	1.750000	-3.680000, 1.750000
000006762	F	T	            warnings	5	2072	-3.680000	1.800000	-3.680000, 1.800000
000006763	F	T	            warnings	0	1365	-3.680000	1.850000	-3.680000, 1.850000
000006764	F	T	            warnings	3	1573	-3.680000	1.900000	-3.680000, 1.900000
000006765	F	T	            warnings	9	2511	-3.680000	1.950000	-3.680000, 1.950000
000006766	F	T	            warnings	2	1823	-3.680000	2.000000	-3.680000, 2.000000
000006767	F	F	                  ok	4	11	-3.660000	-3.000000	-3.660000, -3.000000
000006768	F	F	                  ok	6	1412	-3.660000	-2.950000	-3.660000, -2.950000
000006769	F	F	                  ok	8	672	-3.660000	-2.900000	-3.660000, -2.900000
000006770	F	F	                  ok	6	2059	-3.660000	-2.850000	-3.660000, -2.850000
000006771	F	F	                  ok	2	1156	-3.660000	-2.800000	-3.660000, -2.800000
000006772	F	F	                  ok	0	2418	-3.660000	-2.750000	-3.660000, -2.750000
000006773	F	F	                  ok	8	1972	-3.660000	-2.700000	-3.660000, -2.700000
000006774	F	F	                  ok	5	1840	-3.660000	-2.650000	-3.660000, -2.650000
000006775	F	F	                  ok	9	41	-3.660000	-2.600000	-3.660000, -2.600000
000006776	F	F	                  ok	9	1628	-3.660000	-2.550000	-3.660000, -2.550000
000006777	F	F	                  ok	8	862	-3.660000	-2.500000	-3.660000, -2.500000
000006778	F	F	                  ok	5	1503	-3.660000	-2.450000	-3.660000, -2.450000
000006779	F	F	                  ok	6	2111	-3.660000	-2.400000	-3.660000, -2.400000
000006780	F	F	                  ok	0	492	-3.660000	-2.350000	-3.660000, -2.350000
000006781	F	F	                  ok	3	53	-3.660000	-2.300000	-3.660000, -2.300000
000006782	F	F	                  ok	4	646	-3.660000	-2.250000	-3.660000, -2.250000
000006783	F	F	                  ok	5	1495	-3.660000	-2.200000	-3.660000, -2.200000
000006784	F	F	                  ok	0	1860	-3.660000	-2.150000	-3.660000, -2.150000
000006785	F	F	                  ok	3	2049	-3.660000	-2.100000	-3.660000, -2.100000
000006786	F	F	                  ok	6	1277	-3.660000	-2.050000	-3.660000, -2.050000
000006787	F	F	                  ok	6	2320	-3.660000	-2.000000	-3.660000, -2.000000
000006788	F	F	                  ok	9	482	-3.660000	-1.950000	-3.660000, -1.950000
000006789	F	F	                  ok	9	2293	-3.660000	-1.900000	-3.660000, -1.900000
000006790	F	F	                  ok	11	770	-3.660000	-1.850000	-3.660000, -1.850000
000006791	F	F	                  ok	8	2319	-3.660000	-1.800000	-3.660000, -1.800000
000006792	F	F	                  ok	9	1821	-3.660000	-1.750000	-3.660000, -1.750000
000006793	F	F	                  ok	1	1522	-3.660000	-1.700000	-3.660000, -1.700000
000006794	F	F	                  ok	2	1750	-3.660000	-1.650000	-3.660000, -1.650000
000006795	F	F	                  ok	3	1176	-3.660000	-1.600000	-3.660000, -1.600000
000006796	F	F	                  ok	0	2185	-3.660000	-1.550000	-3.660000, -1.550000
000006797	F	F	                  ok	7	1118	-3.660000	-1.500000	-3.660000, -1.500000
000006798	F	F	                  ok	8	1997	-3.660000	-1.450000	-3.660000, -1.450000
000006799	F	F	                  ok	5	1238	-3.660000	-1.400000	-3.660000, -1.400000
000006800	F	F	                  ok	1	2290	-3.660000	-1.350000	-3.660000, -1.350000
000006801	F	F	                  ok	7	2498	-3.660000	-1.300000	-3.660000, -1.300000
000006802	F	F	                  ok	10	736	-3.660000	-1.250000	-3.660000, -1.250000
000006803	F	F	                  ok	1	2048	-3.660000	-1.200000	-3.660000, -1.200000
000006804	F	F	                  ok	4	878	-3.660000	-1.150000	-3.660000, -1.150000
000006805	F	F	                  ok	4	2246	-3.660000	-1.100000	-3.660000, -1.100000
000006806	F	F	                  ok	3	1285	-3.660000	-1.050000	-3.660000, -1.050000
000006807	F	F	                  ok	6	815	-3.660000	-1.000000	-3.660000, -1.000000
000006808	F	F	                  ok	5	2260	-3.660000	-0.950000	-3.660000, -0.950000
000006809	F	F	                  ok	9	1171	-3.660000	-0.900000	-3.660000, -0.900000
000006810	F	F	                  ok	3	1387	-3.660000	-0.850000	-3.660000, -0.850000
000006811	F	F	                  ok	0	2331	-3.660000	-0.800000	-3.660000, -0.800000
000006812	F	F	                  ok	3	23	-3.660000	-0.750000	-3.660000, -0.750000
000006813	F	F	                  ok	1	89	-3.660000	-0.700000	-3.660000, -0.700000
000006814	F	F	                  ok	11	1831	-3.660000	-0.650000	-3.660000, -0.650000
000006815	F	F	                  ok	6	2068	-3.660000	-0.600000	-3.660000, -0.600000
000006816	F	F	                  ok	0	919	-3.660000	-0.550000	-3.660000, -0.550000
000006817	F	F	                  ok	3	193	-3.660000	-0.500000	-3.660000, -0.500000
000006818	F	F	                  ok	6	1122	-3.660000	-0.450000	-3.660000, -0.450000
000006819	F	F	                  ok	1	1807	-3.660000	-0.400000	-3.660000, -0.400000
000006820	F	F	                  ok	8	1585	-3.660000	-0.350000	-3.660000, -0.350000
000006821	F	F	                  ok	9	854	-3.660000	-0.300000	-3.660000, -0.300000
000006822	F	F	                  ok	8	1783	-3.660000	-0.250000	-3.660000, -0.250000
000006823	F	F	                  ok	9	1552	-3.660000	-0.200000	-3.660000, -0.200000
000006824	F	F	                  ok	1	1938	-3.660000	-0.150000	-3.660000, -0.150000
000006825	F	F	                  ok	2	1935	-3.660000	-0.100000	-3.660000, -0.100000
000006826	F	F	                  ok	10	1238	-3.660000	-0.050000	-3.660000, -0.050000
000006827	F	F	                  ok	4	1038	-3.660000	0.000000	-3.660000, 0.000000
000006828	F	F	                  ok	11	2196	-3.660000	0.050000	-3.660000, 0.050000
000006829	F	F	                  ok	5	546	-3.660000	0.100000	-3.660000, 0.100000
000006830	F	F	                  ok	10	1545	-3.660000	0.150000	-3.660000, 0.150000
000006831	F	F	                  ok	11	1006	-3.660000	0.200000	-3.660000, 0.200000
000006832	F	F	                  ok	5	1782	-3.660000	0.250000	-3.660000, 0.250000
000006833	F	F	                  ok	10	1932	-3.660000	0.300000	-3.660000, 0.300000
000006834	F	F	                  ok	0	678	-3.660000	0.350000	-3.660000, 0.350000
000006835	F	F	                  ok	2	800	-3.660000	0.400000	-3.660000, 0.400000
000006836	F	F	                  ok	11	1127	-3.660000	0.450000	-3.660000, 0.450000
000006837	F	F	                  ok	4	2	-3.660000	0.500000	-3.660000, 0.500000
000006838	F	F	                  ok	5	582	-3.660000	0.550000	-3.660000, 0.550000
000006839	F	F	                  ok	0	1627	-3.660000	0.600000	-3.660000, 0.600000
000006840	F	F	                  ok	9	563	-3.660000	0.650000	-3.660000, 0.650000
000006841	F	F	                  ok	0	450	-3.660000	0.700000	-3.660000, 0.700000
000006842	F	F	                  ok	7	1625	-3.660000	0.750000	-3.660000, 0.750000
000006843	F	F	                  ok	9	1588	-3.660000	0.800000	-3.660000, 0.800000
000006844	F	F	                  ok	6	943	-3.660000	0.850000	-3.660000, 0.850000
000006845	F	F	                  ok	5	1570	-3.660000	0.900000	-3.660000, 0.900000
000006846	F	F	                  ok	8	1786	-3.660000	0.950000	-3.660000, 0.950000
000006847	F	F	                  ok	11	1613	-3.660000	1.000000	-3.660000, 1.000000
000006848	F	F	                  ok	10	1844	-3.660000	1.050000	-3.660000, 1.050000
000006849	F	F	                  ok	6	1962	-3.660000	1.100000	-3.660000, 1.100000
000006850	F	F	                  ok	5	2120	-3.660000	1.150000	-3.660000, 1.150000
000006851	F	F	                  ok	0	2044	-3.660000	1.200000	-3.660000, 1.200000
000006852	F	F	                  ok	5	1682	-3.660000	1.250000	-3.660000, 1.250000
000006853	F	F	                  ok	11	1144	-3.660000	1.300000	-3.660000, 1.300000
000006854	F	F	                  ok	3	552	-3.660000	1.350000	-3.660000, 1.350000
000006855	F	F	                  ok	1	785	-3.660000	1.400000	-3.660000, 1.400000
000006856	F	F	                  ok	7	1792	-3.660000	1.450000	-3.660000, 1.450000
000006857	F	F	                  ok	8	536	-3.660000	1.500000	-3.660000, 1.500000
000006858	F	F	                  ok	8	67	-3.660000	1.550000	-3.660000, 1.550000
000006859	F	T	            warnings	0	2361	-3.660000	1.600000	-3.660000, 1.600000
000006860	F	T	            warnings	3	1815	-3.660000	1.650000	-3.660000, 1.650000
000006861	F	T	            warnings	11	382	-3.660000	1.700000	-3.660000, 1.700000
000006862	F	T	            warnings	7	2524	-3.660000	1.750000	-3.660000, 1.750000
000006863	F	T	            warnings	3	1063	-3.660000	1.800000	-3.660000, 1.800000
000006864	F	T	            warnings	11	2075	-3.660000	1.850000	-3.660000, 1.850000
000006865	F	T	            warnings	3	1557	-3.660000	1.900000	-3.660000, 1.900000
000006866	F	T	            warnings	10	1950	-3.660000	1.950000	-3.660000, 1.950000
000006867	F	T	            warnings	7	1267	-3.660000	2.000000	-3.660000, 2.000000
000006868	F	F	                  ok	4	1339	-3.640000	-3.000000	-3.640000, -3.000000
000006869	F	F	                  ok	4	625	-3.640000	-2.950000	-3.640000, -2.950000
000006870	F	F	                  ok	0	2223	-3.640000	-2.900000	-3.640000, -2.900000
000006871	F	F	                  ok	10	759	-3.640000	-2.850000	-3.640000, -2.850000
000006872	F	F	                  ok	7	1110	-3.640000	-2.800000	-3.640000, -2.800000
000006873	F	F	                  ok	1	2080	-3.640000	-2.750000	-3.640000, -2.750000
000006874	F	F	                  ok	4	1977	-3.640000	-2.700000	-3.640000, -2.700000
000006875	F	F	                  ok	1	1247	-3.640000	-2.650000	-3.640000, -2.650000
000006876	F	F	                  ok	4	1599	-3.640000	-2.600000	-3.640000, -2.600000
000006877	F	F	                  ok	6	1584	-3.640000	-2.550000	-3.640000, -2.550000
000006878	F	F	                  ok	2	669	-3.640000	-2.500000	-3.640000, -2.500000
000006879	F	F	                  ok	10	284	-3.640000	-2.450000	-3.640000, -2.450000
000006880	F	F	                  ok	4	1991	-3.640000	-2.400000	-3.640000, -2.400000
000006881	F	F	                  ok	2	399	-3.640000	-2.350000	-3.640000, -2.350000
000006882	F	F	                  ok	11	1364	-3.640000	-2.300000	-3.640000, -2.300000
000006883	F	F	                  ok	3	130	-3.640000	-2.250000	-3.640000, -2.250000
000006884	F	F	                  ok	3	2179	-3.640000	-2.200000	-3.640000, -2.200000
000006885	F	F	                  ok	3	1258	-3.640000	-2.150000	-3.640000, -2.150000
000006886	F	F	                  ok	8	386	-3.640000	-2.100000	-3.640000, -2.100000
000006887	F	F	                  ok	9	1798	-3.640000	-2.050000	-3.640000, -2.050000
000006888	F	F	                  ok	6	1355	-3.640000	-2.000000	-3.640000, -2.000000
000006889	F	F	                  ok	9	1863	-3.640000	-1.950000	-3.640000, -1.950000
000006890	F	F	                  ok	9	35	-3.640000	-1.900000	-3.640000, -1.900000
000006891	F	F	                  ok	6	755	-3.640000	-1.850000	-3.640000, -1.850000
000006892	F	F	                  ok	7	1196	-3.640000	-1.800000	-3.640000, -1.800000
000006893	F	F	                  ok	0	1076	-3.640000	-1.750000	-3.640000, -1.750000
000006894	F	F	                  ok	3	273	-3.640000	-1.700000	-3.640000, -1.700000
000006895	F	F	                  ok	0	1133	-3.640000	-1.650000	-3.640000, -1.650000
000006896	F	F	                  ok	9	28	-3.640000	-1.600000	-3.640000, -1.600000
000006897	F	F	                  ok	9	2341	-3.640000	-1.550000	-3.640000, -1.550000
000006898	F	F	                  ok	1	1370	-3.640000	-1.500000	-3.640000, -1.500000
000006899	F	F	                  ok	3	276	-3.640000	-1.450000	-3.640000, -1.450000
000006900	F	F	                  ok	6	1652	-3.640000	-1.400000	-3.640000, -1.400000
000006901	F	F	                  ok	9	1368	-3.640000	-1.350000	-3.640000, -1.350000
000006902	F	F	                  ok	11	1607	-3.640000	-1.300000	-3.640000, -1.300000
000006903	F	F	                  ok	10	1197	-3.640000	-1.250000	-3.640000, -1.250000
000006904	F	F	                  ok	11	1475	-3.640000	-1.200000	-3.640000, -1.200000
000006905	F	F	                  ok	5	958	-3.640000	-1.150000	-3.640000, -1.150000
000006906	F	F	                  ok	8	1531	-3.640000	-1.100000	-3.640000, -1.100000
000006907	F	F	                  ok	9	2324	-3.640000	-1.050000	-3.640000, -1.050000
000006908	F	F	                  ok	10	2096	-3.640000	-1.000000	-3.640000, -1.000000
000006909	F	F	                  ok	4	1748	-3.640000	-0.950000	-3.640000, -0.950000
000006910	F	F	                  ok	6	1835	-3.640000	-0.900000	-3.640000, -0.900000
000006911	F	F	                  ok	0	1526	-3.640000	-0.850000	-3.640000, -0.850000
000006912	F	F	                  ok	9	2530	-3.640000	-0.800000	-3.640000, -0.800000
000006913	F	F	                  ok	5	2318	-3.640000	-0.750000	-3.640000, -0.750000
000006914	F	F	                  ok	6	1708	-3.640000	-0.700000	-3.640000, -0.700000
000006915	F	F	                  ok	6	534	-3.640000	-0.650000	-3.640000, -0.650000
000006916	F	F	                  ok	7	786	-3.640000	-0.600000	-3.640000, -0.600000
000006917	F	F	                  ok	11	1885	-3.640000	-0.550000	-3.640000, -0.550000
000006918	F	F	                  ok	9	619	-3.640000	-0.500000	-3.640000, -0.500000
000006919	F	F	                  ok	2	1681	-3.640000	-0.450000	-3.640000, -0.450000
000006920	F	F	                  ok	10	1900	-3.640000	-0.400000	-3.640000, -0.400000
000006921	F	F	                  ok	8	623	-3.640000	-0.350000	-3.640000, -0.350000
000006922	F	F	                  ok	2	2243	-3.640000	-0.300000	-3.640000, -0.300000
000006923	F	F	                  ok	8	1039	-3.640000	-0.250000	-3.640000, -0.250000
000006924	F	F	                  ok	5	228	-3.640000	-0.200000	-3.640000, -0.200000
000006925	F	F	                  ok	1	818	-3.640000	-0.150000	-3.640000, -0.150000
000006926	F	F	                  ok	5	550	-3.640000	-0.100000	-3.640000, -0.100000
000006927	F	F	                  ok	2	2251	-3.640000	-0.050000	-3.640000, -0.050000
000006928	F	F	                  ok	1	1299	-3.640000	0.000000	-3.640000, 0.000000
000006929	F	F	                  ok	9	1112	-3.640000	0.050000	-3.640000, 0.050000
000006930	F	F	                  ok	4	16	-3.640000	0.100000	-3.640000, 0.100000
000006931	F	F	                  ok	5	1118	-3.640000	0.150000	-3.640000, 0.150000
000006932	F	F	                  ok	2	1213	-3.640000	0.200000	-3.640000, 0.200000
000006933	F	F	                  ok	0	402	-3.640000	0.250000	-3.640000, 0.250000
000006934	F	F	                  ok	1	2344	-3.640000	0.300000	-3.640000, 0.300000
000006935	F	F	                  ok	11	788	-3.640000	0.350000	-3.640000, 0.350000
000006936	F	F	                  ok	7	1026	-3.640000	0.400000	-3.640000, 0.400000
000006937	F	F	                  ok	1	57	-3.640000	0.450000	-3.640000, 0.450000
000006938	F	F	                  ok	11	1478	-3.640000	0.500000	-3.640000, 0.500000
000006939	F	F	                  ok	11	727	-3.640000	0.550000	-3.640000, 0.550000
000006940	F	F	                  ok	11	709	-3.640000	0.600000	-3.640000, 0.600000
000006941	F	F	                  ok	9	1079	-3.640000	0.650000	-3.640000, 0.650000
000006942	F	F	                  ok	6	1703	-3.640000	0.700000	-3.640000, 0.700000
000006943	F	F	                  ok	9	2040	-3.640000	0.750000	-3.640000, 0.750000
000006944	F	F	                  ok	5	2265	-3.640000	0.800000	-3.640000, 0.800000
000006945	F	F	                  ok	1	141	-3.640000	0.850000	-3.640000, 0.850000
000006946	F	F	                  ok	8	596	-3.640000	0.900000	-3.640000, 0.900000
000006947	F	F	                  ok	6	528	-3.640000	0.950000	-3.640000, 0.950000
000006948	F	F	                  ok	5	2067	-3.640000	1.000000	-3.640000, 1.000000
000006949	F	F	                  ok	4	580	-3.640000	1.050000	-3.640000, 1.050000
000006950	F	F	                  ok	6	1218	-3.640000	1.100000	-3.640000, 1.100000
000006951	F	F	                  ok	0	1815	-3.640000	1.150000	-3.640000, 1.150000
000006952	F	F	                  ok	4	1	-3.640000	1.200000	-3.640000, 1.200000
000006953	F	F	                  ok	3	952	-3.640000	1.250000	-3.640000, 1.250000
000006954	F	F	                  ok	8	2415	-3.640000	1.300000	-3.640000, 1.300000
000006955	F	F	                  ok	10	213	-3.640000	1.350000	-3.640000, 1.350000
000006956	F	F	                  ok	4	1540	-3.640000	1.400000	-3.640000, 1.400000
000006957	F	F	                  ok	5	1981	-3.640000	1.450000	-3.640000, 1.450000
000006958	F	F	                  ok	8	1422	-3.640000	1.500000	-3.640000, 1.500000
000006959	F	F	                  ok	10	1457	-3.640000	1.550000	-3.640000, 1.550000
000006960	F	T	            warnings	11	1514	-3.640000	1.600000	-3.640000, 1.600000
000006961	F	T	            warnings	2	1653	-3.640000	1.650000	-3.640000, 1.650000
000006962	F	T	            warnings	9	957	-3.640000	1.700000	-3.640000, 1.700000
000006963	F	T	            warnings	9	1385	-3.640000	1.750000	-3.640000, 1.750000
000006964	F	T	            warnings	3	2143	-3.640000	1.800000	-3.640000, 1.800000
000006965	F	T	            warnings	8	1663	-3.640000	1.850000	-3.640000, 1.850000
000006966	F	T	            warnings	1	2017	-3.640000	1.900000	-3.640000, 1.900000
000006967	F	T	            warnings	3	1133	-3.640000	1.950000	-3.640000, 1.950000
000006968	F	T	            warnings	4	1367	-3.640000	2.000000	-3.640000, 2.000000
000006969	F	F	                  ok	2	117	-3.620000	-3.000000	-3.620000, -3.000000
000006970	F	F	                  ok	8	391	-3.620000	-2.950000	-3.620000, -2.950000
000006971	F	F	                  ok	2	1592	-3.620000	-2.900000	-3.620000, -2.900000
000006972	F	F	                  ok	6	2480	-3.620000	-2.850000	-3.620000, -2.850000
000006973	F	F	                  ok	4	1317	-3.620000	-2.800000	-3.620000, -2.800000
000006974	F	F	                  ok	4	970	-3.620000	-2.750000	-3.620000, -2.750000
000006975	F	F	                  ok	9	1918	-3.620000	-2.700000	-3.620000, -2.700000
000006976	F	F	                  ok	8	892	-3.620000	-2.650000	-3.620000, -2.650000
000006977	F	F	                  ok	10	1580	-3.620000	-2.600000	-3.620000, -2.600000
000006978	F	F	                  ok	2	500	-3.620000	-2.550000	-3.620000, -2.550000
000006979	F	F	                  ok	0	2113	-3.620000	-2.500000	-3.620000, -2.500000
000006980	F	F	                  ok	6	1013	-3.620000	-2.450000	-3.620000, -2.450000
000006981	F	F	                  ok	9	1538	-3.620000	-2.400000	-3.620000, -2.400000
000006982	F	F	                  ok	2	1373	-3.620000	-2.350000	-3.620000, -2.350000
000006983	F	F	                  ok	0	301	-3.620000	-2.300000	-3.620000, -2.300000
000006984	F	F	                  ok	0	817	-3.620000	-2.250000	-3.620000, -2.250000
000006985	F	F	                  ok	1	307	-3.620000	-2.200000	-3.620000, -2.200000
000006986	F	F	                  ok	11	1955	-3.620000	-2.150000	-3.620000, -2.150000
000006987	F	F	                  ok	3	138	-3.620000	-2.100000	-3.620000, -2.100000
000006988	F	F	                  ok	6	1435	-3.620000	-2.050000	-3.620000, -2.050000
000006989	F	F	                  ok	2	1885	-3.620000	-2.000000	-3.620000, -2.000000
000006990	F	F	                  ok	4	1720	-3.620000	-1.950000	-3.620000, -1.950000
000006991	F	F	                  ok	1	925	-3.620000	-1.900000	-3.620000, -1.900000
000006992	F	F	                  ok	5	738	-3.620000	-1.850000	-3.620000, -1.850000
000006993	F	F	                  ok	9	1204	-3.620000	-1.800000	-3.620000, -1.800000
000006994	F	F	                  ok	10	2029	-3.620000	-1.750000	-3.620000, -1.750000
000006995	F	F	                  ok	3	1700	-3.620000	-1.700000	-3.620000, -1.700000
000006996	F	F	                  ok	11	1958	-3.620000	-1.650000	-3.620000, -1.650000
000006997	F	F	                  ok	8	1936	-3.620000	-1.600000	-3.620000, -1.600000
000006998	F	F	                  ok	4	2021	-3.620000	-1.550000	-3.620000, -1.550000
000006999	F	F	                  ok	0	1759	-3.620000	-1.500000	-3.620000, -1.500000
000007000	F	F	                  ok	5	914	-3.620000	-1.450000	-3.620000, -1.450000
000007001	F	F	                  ok	2	394	-3.620000	-1.400000	-3.620000, -1.400000
000007002	F	F	                  ok	9	1519	-3.620000	-1.350000	-3.620000, -1.350000
000007003	F	F	                  ok	0	1022	-3.620000	-1.300000	-3.620000, -1.300000
000007004	F	F	                  ok	11	436	-3.620000	-1.250000	-3.620000, -1.250000
000007005	F	F	                  ok	0	2257	-3.620000	-1.200000	-3.620000, -1.200000
000007006	F	F	                  ok	11	2522	-3.620000	-1.150000	-3.620000, -1.150000
000007007	F	F	                  ok	10	740	-3.620000	-1.100000	-3.620000, -1.100000
000007008	F	F	                  ok	11	1972	-3.620000	-1.050000	-3.620000, -1.050000
000007009	F	F	                  ok	4	1120	-3.620000	-1.000000	-3.620000, -1.000000
000007010	F	F	                  ok	6	1548	-3.620000	-0.950000	-3.620000, -0.950000
000007011	F	F	                  ok	11	1017	-3.620000	-0.900000	-3.620000, -0.900000
000007012	F	F	                  ok	10	1641	-3.620000	-0.850000	-3.620000, -0.850000
000007013	F	F	                  ok	7	1449	-3.620000	-0.800000	-3.620000, -0.800000
000007014	F	F	                  ok	1	2281	-3.620000	-0.750000	-3.620000, -0.750000
000007015	F	F	                  ok	11	2022	-3.620000	-0.700000	-3.620000, -0.700000
000007016	F	F	                  ok	0	915	-3.620000	-0.650000	-3.620000, -0.650000
000007017	F	F	                  ok	8	2416	-3.620000	-0.600000	-3.620000, -0.600000
000007018	F	F	                  ok	10	285	-3.620000	-0.550000	-3.620000, -0.550000
000007019	F	F	                  ok	0	2026	-3.620000	-0.500000	-3.620000, -0.500000
000007020	F	F	                  ok	8	1382	-3.620000	-0.450000	-3.620000, -0.450000
000007021	F	F	                  ok	8	1440	-3.620000	-0.400000	-3.620000, -0.400000
000007022	F	F	                  ok	5	1868	-3.620000	-0.350000	-3.620000, -0.350000
000007023	F	F	                  ok	9	1584	-3.620000	-0.300000	-3.620000, -0.300000
000007024	F	F	                  ok	5	1295	-3.620000	-0.250000	-3.620000, -0.250000
000007025	F	F	                  ok	2	94	-3.620000	-0.200000	-3.620000, -0.200000
000007026	F	F	                  ok	9	1743	-3.620000	-0.150000	-3.620000, -0.150000
000007027	F	F	                  ok	7	526	-3.620000	-0.100000	-3.620000, -0.100000
000007028	F	F	                  ok	5	1722	-3.620000	-0.050000	-3.620000, -0.050000
000007029	F	F	                  ok	6	1401	-3.620000	0.000000	-3.620000, 0.000000
000007030	F	F	                  ok	7	2340	-3.620000	0.050000	-3.620000, 0.050000
000007031	F	F	                  ok	1	1242	-3.620000	0.100000	-3.620000, 0.100000
000007032	F	F	                  ok	4	591	-3.620000	0.150000	-3.620000, 0.150000
000007033	F	F	                  ok	7	1947	-3.620000	0.200000	-3.620000, 0.200000
000007034	F	F	                  ok	0	2270	-3.620000	0.250000	-3.620000, 0.250000
