#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string
000000916	F	F	                  ok	8	1175	-4.860000	-1.640000	-4.860000, -1.640000
000000917	F	F	                  ok	1	769	-4.860000	-1.600000	-4.860000, -1.600000
000000918	F	F	                  ok	6	923	-4.860000	-1.560000	-4.860000, -1.560000
000000919	F	F	                  ok	4	493	-4.860000	-1.520000	-4.860000, -1.520000
000000920	F	F	                  ok	4	551	-4.860000	-1.480000	-4.860000, -1.480000
000000921	F	F	                  ok	10	677	-4.860000	-1.440000	-4.860000, -1.440000
000000922	F	F	                  ok	3	2038	-4.860000	-1.400000	-4.860000, -1.400000
000000923	F	F	                  ok	0	545	-4.860000	-1.360000	-4.860000, -1.360000
000000924	F	F	                  ok	0	2551	-4.860000	-1.320000	-4.860000, -1.320000
000000925	F	F	                  ok	5	1489	-4.860000	-1.280000	-4.860000, -1.280000
000000926	F	F	                  ok	3	1970	-4.860000	-1.240000	-4.860000, -1.240000
000000927	F	F	                  ok	10	1752	-4.860000	-1.200000	-4.860000, -1.200000
000000928	F	F	                  ok	5	133	-4.860000	-1.160000	-4.860000, -1.160000
000000929	F	F	                  ok	10	2270	-4.860000	-1.120000	-4.860000, -1.120000
000000930	F	F	                  ok	8	1718	-4.860000	-1.080000	-4.860000, -1.080000
000000931	F	F	                  ok	8	2076	-4.860000	-1.040000	-4.860000, -1.040000
000000932	F	F	                  ok	6	1780	-4.860000	-1.000000	-4.860000, -1.000000
000000933	F	F	                  ok	8	546	-4.860000	-0.960000	-4.860000, -0.960000
000000934	F	F	                  ok	9	2032	-4.860000	-0.920000	-4.860000, -0.920000
000000935	F	F	                  ok	3	2241	-4.860000	-0.880000	-4.860000, -0.880000
000000936	F	F	                  ok	1	2139	-4.860000	-0.840000	-4.860000, -0.840000
000000937	F	F	                  ok	8	476	-4.860000	-0.800000	-4.860000, -0.800000
000000938	F	F	                  ok	2	1003	-4.860000	-0.760000	-4.860000, -0.760000
000000939	F	F	                  ok	1	2069	-4.860000	-0.720000	-4.860000, -0.720000
000000940	F	F	                  ok	4	2028	-4.860000	-0.680000	-4.860000, -0.680000
000000941	F	F	                  ok	4	354	-4.860000	-0.640000	-4.860000, -0.640000
000000942	F	F	                  ok	8	329	-4.860000	-0.600000	-4.860000, -0.600000
000000943	F	F	                  ok	3	2203	-4.860000	-0.560000	-4.860000, -0.560000
000000944	F	F	                  ok	10	629	-4.860000	-0.520000	-4.860000, -0.520000
000000945	F	F	                  ok	7	1674	-4.860000	-0.480000	-4.860000, -0.480000
000000946	F	F	                  ok	11	2350	-4.860000	-0.440000	-4.860000, -0.440000
000000947	F	F	                  ok	5	1670	-4.860000	-0.400000	-4.860000, -0.400000
000000948	F	F	                  ok	11	483	-4.860000	-0.360000	-4.860000, -0.360000
000000949	F	F	                  ok	9	2412	-4.860000	-0.320000	-4.860000, -0.320000
000000950	F	F	                  ok	2	218	-4.860000	-0.280000	-4.860000, -0.280000
000000951	F	F	                  ok	8	2329	-4.860000	-0.240000	-4.860000, -0.240000
000000952	F	F	                  ok	2	2187	-4.860000	-0.200000	-4.860000, -0.200000
000000953	F	F	                  ok	3	2041	-4.860000	-0.160000	-4.860000, -0.160000
000000954	F	F	                  ok	5	2122	-4.860000	-0.120000	-4.860000, -0.120000
000000955	F	F	                  ok	6	1328	-4.860000	-0.080000	-4.860000, -0.080000
000000956	F	F	                  ok	10	65	-4.860000	-0.040000	-4.860000, -0.040000
000000957	F	F	                  ok	7	982	-4.860000	-0.000000	-4.860000, -0.000000
000000958	F	F	                  ok	8	1739	-4.860000	0.040000	-4.860000, 0.040000
000000959	F	F	                  ok	11	1140	-4.860000	0.080000	-4.860000, 0.080000
000000960	F	F	                  ok	5	2151	-4.860000	0.120000	-4.860000, 0.120000
000000961	F	F	                  ok	4	1648	-4.860000	0.160000	-4.860000, 0.160000
000000962	F	F	                  ok	1	1289	-4.860000	0.200000	-4.860000, 0.200000
000000963	F	F	                  ok	7	2526	-4.860000	0.240000	-4.860000, 0.240000
000000964	F	F	                  ok	11	1454	-4.860000	0.280000	-4.860000, 0.280000
000000965	F	F	                  ok	0	2423	-4.860000	0.320000	-4.860000, 0.320000
000000966	F	F	                  ok	0	1501	-4.860000	0.360000	-4.860000, 0.360000
000000967	F	F	                  ok	9	2420	-4.860000	0.400000	-4.860000, 0.400000
000000968	F	F	                  ok	4	1352	-4.860000	0.440000	-4.860000, 0.440000
000000969	F	F	                  ok	0	1411	-4.860000	0.480000	-4.860000, 0.480000
000000970	F	F	                  ok	8	2072	-4.860000	0.520000	-4.860000, 0.520000
000000971	F	F	                  ok	9	983	-4.860000	0.560000	-4.860000, 0.560000
000000972	F	F	                  ok	11	1578	-4.860000	0.600000	-4.860000, 0.600000
000000973	F	F	                  ok	2	1139	-4.860000	0.640000	-4.860000, 0.640000
000000974	F	F	                  ok	10	2444	-4.860000	0.680000	-4.860000, 0.680000
000000975	F	F	                  ok	7	1253	-4.860000	0.720000	-4.860000, 0.720000
000000976	F	F	                  ok	0	754	-4.860000	0.760000	-4.860000, 0.760000
000000977	F	F	                  ok	6	1647	-4.860000	0.800000	-4.860000, 0.800000
000000978	F	F	                  ok	4	186	-4.860000	0.840000	-4.860000, 0.840000
000000979	F	F	                  ok	4	1336	-4.860000	0.880000	-4.860000, 0.880000
000000980	F	F	                  ok	1	1495	-4.860000	0.920000	-4.860000, 0.920000
000000981	F	F	                  ok	1	1872	-4.860000	0.960000	-4.860000, 0.960000
000000982	F	F	                  ok	7	1337	-4.860000	1.000000	-4.860000, 1.000000
000000983	F	F	                  ok	11	5	-4.860000	1.040000	-4.860000, 1.040000
000000984	F	F	                  ok	4	1804	-4.860000	1.080000	-4.860000, 1.080000
000000985	F	F	                  ok	7	2279	-4.860000	1.120000	-4.860000, 1.120000
000000986	F	F	                  ok	9	1424	-4.860000	1.160000	-4.860000, 1.160000
000000987	F	F	                  ok	9	2547	-4.860000	1.200000	-4.860000, 1.200000
000000988	F	F	                  ok	2	302	-4.860000	1.240000	-4.860000, 1.240000
000000989	F	F	                  ok	8	464	-4.860000	1.280000	-4.860000, 1.280000
000000990	F	F	                  ok	3	1453	-4.860000	1.320000	-4.860000, 1.320000
000000991	F	F	                  ok	9	2030	-4.860000	1.360000	-4.860000, 1.360000
000000992	F	F	                  ok	5	2088	-4.860000	1.400000	-4.860000, 1.400000
000000993	F	F	                  ok	2	1104	-4.860000	1.440000	-4.860000, 1.440000
000000994	F	F	                  ok	11	1590	-4.860000	1.480000	-4.860000, 1.480000
000000995	F	F	                  ok	4	1652	-4.860000	1.520000	-4.860000, 1.520000
000000996	F	F	                  ok	11	1997	-4.860000	1.560000	-4.860000, 1.560000
000000997	F	F	                  ok	9	2405	-4.860000	1.600000	-4.860000, 1.600000
000000998	F	F	                  ok	4	1300	-4.860000	1.640000	-4.860000, 1.640000
000000999	F	F	                  ok	10	483	-4.860000	1.680000	-4.860000, 1.680000
000001000	F	F	                  ok	7	1979	-4.860000	1.720000	-4.860000, 1.720000
000001001	F	F	                  ok	7	1252	-4.860000	1.760000	-4.860000, 1.760000
000001002	F	F	                  ok	2	1750	-4.860000	1.800000	-4.860000, 1.800000
000001003	F	F	                  ok	1	798	-4.860000	1.840000	-4.860000, 1.840000
000001004	F	F	                  ok	0	1007	-4.860000	1.880000	-4.860000, 1.880000
000001005	F	F	                  ok	10	1032	-4.860000	1.920000	-4.860000, 1.920000
000001006	F	F	                  ok	0	438	-4.860000	1.960000	-4.860000, 1.960000
000001007	F	F	                  ok	2	110	-4.860000	2.000000	-4.860000, 2.000000
000001008	F	F	                  ok	10	1737	-4.840000	-3.000000	-4.840000, -3.000000
000001009	F	F	                  ok	5	2431	-4.840000	-2.960000	-4.840000, -2.960000
000001010	F	F	                  ok	4	2464	-4.840000	-2.920000	-4.840000, -2.920000
000001011	F	F	                  ok	4	775	-4.840000	-2.880000	-4.840000, -2.880000
000001012	F	F	                  ok	9	2318	-4.840000	-2.840000	-4.840000, -2.840000
000001013	F	F	                  ok	8	1569	-4.840000	-2.800000	-4.840000, -2.800000
000001014	F	F	                  ok	5	1736	-4.840000	-2.760000	-4.840000, -2.760000
000001015	F	F	                  ok	6	491	-4.840000	-2.720000	-4.840000, -2.720000
000001016	F	F	                  ok	4	816	-4.840000	-2.680000	-4.840000, -2.680000
000001017	F	F	                  ok	6	1938	-4.840000	-2.640000	-4.840000, -2.640000
000001018	F	F	                  ok	9	999	-4.840000	-2.600000	-4.840000, -2.600000
000001019	F	F	                  ok	8	1125	-4.840000	-2.560000	-4.840000, -2.560000
000001020	F	F	                  ok	7	1512	-4.840000	-2.520000	-4.840000, -2.520000
000001021	F	F	                  ok	11	327	-4.840000	-2.480000	-4.840000, -2.480000
000001022	F	F	                  ok	2	168	-4.840000	-2.440000	-4.840000, -2.440000
000001023	F	F	                  ok	10	321	-4.840000	-2.400000	-4.840000, -2.400000
000001024	F	F	                  ok	1	106	-4.840000	-2.360000	-4.840000, -2.360000
000001025	F	F	                  ok	6	83	-4.840000	-2.320000	-4.840000, -2.320000
000001026	F	F	                  ok	1	1302	-4.840000	-2.280000	-4.840000, -2.280000
000001027	F	F	                  ok	7	1800	-4.840000	-2.240000	-4.840000, -2.240000
000001028	F	F	                  ok	3	2136	-4.840000	-2.200000	-4.840000, -2.200000
000001029	F	F	                  ok	3	494	-4.840000	-2.160000	-4.840000, -2.160000
000001030	F	F	                  ok	11	2505	-4.840000	-2.120000	-4.840000, -2.120000
000001031	F	F	                  ok	9	1576	-4.840000	-2.080000	-4.840000, -2.080000
000001032	F	F	                  ok	10	1658	-4.840000	-2.040000	-4.840000, -2.040000
000001033	F	F	                  ok	5	1661	-4.840000	-2.000000	-4.840000, -2.000000
000001034	F	F	                  ok	8	228	-4.840000	-1.960000	-4.840000, -1.960000
000001035	F	F	                  ok	3	1398	-4.840000	-1.920000	-4.840000, -1.920000
000001036	F	F	                  ok	6	2225	-4.840000	-1.880000	-4.840000, -1.880000
000001037	F	F	                  ok	3	267	-4.840000	-1.840000	-4.840000, -1.840000
000001038	F	F	                  ok	6	2597	-4.840000	-1.800000	-4.840000, -1.800000
000001039	F	F	                  ok	6	428	-4.840000	-1.760000	-4.840000, -1.760000
000001040	F	F	                  ok	5	1408	-4.840000	-1.720000	-4.840000, -1.720000
000001041	F	F	                  ok	8	308	-4.840000	-1.680000	-4.840000, -1.680000
000001042	F	F	                  ok	2	103	-4.840000	-1.640000	-4.840000, -1.640000
000001043	F	F	                  ok	7	2180	-4.840000	-1.600000	-4.840000, -1.600000
000001044	F	F	                  ok	8	120	-4.840000	-1.560000	-4.840000, -1.560000
000001045	F	F	                  ok	10	2501	-4.840000	-1.520000	-4.840000, -1.520000
000001046	F	F	                  ok	2	2116	-4.840000	-1.480000	-4.840000, -1.480000
000001047	F	F	                  ok	3	275	-4.840000	-1.440000	-4.840000, -1.440000
000001048	F	F	                  ok	4	1019	-4.840000	-1.400000	-4.840000, -1.400000
000001049	F	F	                  ok	5	1779	-4.840000	-1.360000	-4.840000, -1.360000
000001050	F	F	                  ok	4	1902	-4.840000	-1.320000	-4.840000, -1.320000
000001051	F	F	                  ok	2	393	-4.840000	-1.280000	-4.840000, -1.280000
000001052	F	F	                  ok	10	514	-4.840000	-1.240000	-4.840000, -1.240000
000001053	F	F	                  ok	2	2615	-4.840000	-1.200000	-4.840000, -1.200000
000001054	F	F	                  ok	8	395	-4.840000	-1.160000	-4.840000, -1.160000
000001055	F	F	                  ok	10	2526	-4.840000	-1.120000	-4.840000, -1.120000
000001056	F	F	                  ok	7	1771	-4.840000	-1.080000	-4.840000, -1.080000
000001057	F	F	                  ok	10	2051	-4.840000	-1.040000	-4.840000, -1.040000
000001058	F	F	                  ok	6	1912	-4.840000	-1.000000	-4.840000, -1.000000
000001059	F	F	                  ok	9	362	-4.840000	-0.960000	-4.840000, -0.960000
000001060	F	F	                  ok	4	2366	-4.840000	-0.920000	-4.840000, -0.920000
000001061	F	F	                  ok	6	918	-4.840000	-0.880000	-4.840000, -0.880000
000001062	F	F	                  ok	11	300	-4.840000	-0.840000	-4.840000, -0.840000
000001063	F	F	                  ok	4	1911	-4.840000	-0.800000	-4.840000, -0.800000
000001064	F	F	                  ok	0	542	-4.840000	-0.760000	-4.840000, -0.760000
000001065	F	F	                  ok	2	661	-4.840000	-0.720000	-4.840000, -0.720000
000001066	F	F	                  ok	1	1545	-4.840000	-0.680000	-4.840000, -0.680000
000001067	F	F	                  ok	9	77	-4.840000	-0.640000	-4.840000, -0.640000
000001068	F	F	                  ok	6	1904	-4.840000	-0.600000	-4.840000, -0.600000
000001069	F	F	                  ok	11	2486	-4.840000	-0.560000	-4.840000, -0.560000
000001070	F	F	                  ok	10	1049	-4.840000	-0.520000	-4.840000, -0.520000
000001071	F	F	                  ok	0	1105	-4.840000	-0.480000	-4.840000, -0.480000
000001072	F	F	                  ok	6	686	-4.840000	-0.440000	-4.840000, -0.440000
000001073	F	F	                  ok	9	1818	-4.840000	-0.400000	-4.840000, -0.400000
000001074	F	F	                  ok	0	2155	-4.840000	-0.360000	-4.840000, -0.360000
000001075	F	F	                  ok	9	694	-4.840000	-0.320000	-4.840000, -0.320000
000001076	F	F	                  ok	10	375	-4.840000	-0.280000	-4.840000, -0.280000
000001077	F	F	                  ok	7	985	-4.840000	-0.240000	-4.840000, -0.240000
000001078	F	F	                  ok	7	1462	-4.840000	-0.200000	-4.840000, -0.200000
000001079	F	F	                  ok	3	898	-4.840000	-0.160000	-4.840000, -0.160000
000001080	F	F	                  ok	11	1845	-4.840000	-0.120000	-4.840000, -0.120000
000001081	F	F	                  ok	1	2345	-4.840000	-0.080000	-4.840000, -0.080000
000001082	F	F	                  ok	8	1352	-4.840000	-0.040000	-4.840000, -0.040000
000001083	F	F	                  ok	8	879	-4.840000	-0.000000	-4.840000, -0.000000
000001084	F	F	                  ok	2	805	-4.840000	0.040000	-4.840000, 0.040000
000001085	F	F	                  ok	11	2206	-4.840000	0.080000	-4.840000, 0.080000
000001086	F	F	                  ok	9	1666	-4.840000	0.120000	-4.840000, 0.120000
000001087	F	F	                  ok	2	889	-4.840000	0.160000	-4.840000, 0.160000
000001088	F	F	                  ok	10	785	-4.840000	0.200000	-4.840000, 0.200000
000001089	F	F	                  ok	9	2096	-4.840000	0.240000	-4.840000, 0.240000
000001090	F	F	                  ok	5	1436	-4.840000	0.280000	-4.840000, 0.280000
000001091	F	F	                  ok	8	736	-4.840000	0.320000	-4.840000, 0.320000
000001092	F	F	                  ok	4	2423	-4.840000	0.360000	-4.840000, 0.360000
000001093	F	F	                  ok	9	1940	-4.840000	0.400000	-4.840000, 0.400000
000001094	F	F	                  ok	9	971	-4.840000	0.440000	-4.840000, 0.440000
000001095	F	F	                  ok	10	244	-4.840000	0.480000	-4.840000, 0.480000
000001096	F	F	                  ok	11	930	-4.840000	0.520000	-4.840000, 0.520000
000001097	F	F	                  ok	6	56	-4.840000	0.560000	-4.840000, 0.560000
000001098	F	F	                  ok	6	249	-4.840000	0.600000	-4.840000, 0.600000
000001099	F	F	                  ok	1	2175	-4.840000	0.640000	-4.840000, 0.640000
000001100	F	F	                  ok	1	1627	-4.840000	0.680000	-4.840000, 0.680000
000001101	F	F	                  ok	0	2505	-4.840000	0.720000	-4.840000, 0.720000
000001102	F	F	                  ok	11	1340	-4.840000	0.760000	-4.840000, 0.760000
000001103	F	F	                  ok	0	2035	-4.840000	0.800000	-4.840000, 0.800000
000001104	F	F	                  ok	1	2415	-4.840000	0.840000	-4.840000, 0.840000
000001105	F	F	                  ok	11	2179	-4.840000	0.880000	-4.840000, 0.880000
000001106	F	F	                  ok	9	1791	-4.840000	0.920000	-4.840000, 0.920000
000001107	F	F	                  ok	9	1233	-4.840000	0.960000	-4.840000, 0.960000
000001108	F	F	                  ok	11	1610	-4.840000	1.000000	-4.840000, 1.000000
000001109	F	F	                  ok	10	1633	-4.840000	1.040000	-4.840000, 1.040000
000001110	F	F	                  ok	8	1463	-4.840000	1.080000	-4.840000, 1.080000
000001111	F	F	                  ok	7	1525	-4.840000	1.120000	-4.840000, 1.120000
000001112	F	F	                  ok	4	1549	-4.840000	1.160000	-4.840000, 1.160000
000001113	F	F	                  ok	4	34	-4.840000	1.200000	-4.840000, 1.200000
000001114	F	F	                  ok	6	289	-4.840000	1.240000	-4.840000, 1.240000
000001115	F	F	                  ok	0	1823	-4.840000	1.280000	-4.840000, 1.280000
000001116	F	F	                  ok	5	456	-4.840000	1.320000	-4.840000, 1.320000
000001117	F	F	                  ok	1	163	-4.840000	1.360000	-4.840000, 1.360000
000001118	F	F	                  ok	0	2108	-4.840000	1.400000	-4.840000, 1.400000
000001119	F	F	                  ok	8	240	-4.840000	1.440000	-4.840000, 1.440000
000001120	F	F	                  ok	7	1348	-4.840000	1.480000	-4.840000, 1.480000
000001121	F	F	                  ok	9	2095	-4.840000	1.520000	-4.840000, 1.520000
000001122	F	F	                  ok	10	1149	-4.840000	1.560000	-4.840000, 1.560000
000001123	F	F	                  ok	1	932	-4.840000	1.600000	-4.840000, 1.600000
000001124	F	F	                  ok	9	1373	-4.840000	1.640000	-4.840000, 1.640000
000001125	F	F	                  ok	6	658	-4.840000	1.680000	-4.840000, 1.680000
000001126	F	F	                  ok	5	739	-4.840000	1.720000	-4.840000, 1.720000
000001127	F	F	                  ok	4	1489	-4.840000	1.760000	-4.840000, 1.760000
000001128	F	F	                  ok	8	857	-4.840000	1.800000	-4.840000, 1.800000
000001129	F	F	                  ok	2	2634	-4.840000	1.840000	-4.840000, 1.840000
000001130	F	F	                  ok	3	729	-4.840000	1.880000	-4.840000, 1.880000
000001131	F	F	                  ok	4	866	-4.840000	1.920000	-4.840000, 1.920000
000001132	F	F	                  ok	7	1689	-4.840000	1.960000	-4.840000, 1.960000
000001133	F	F	                  ok	11	18	-4.840000	2.000000	-4.840000, 2.000000
000001134	F	F	                  ok	0	1816	-4.820000	-3.000000	-4.820000, -3.000000
000001135	F	F	                  ok	3	1255	-4.820000	-2.960000	-4.820000, -2.960000
000001136	F	F	                  ok	5	1199	-4.820000	-2.920000	-4.820000, -2.920000
000001137	F	F	                  ok	8	1230	-4.820000	-2.880000	-4.820000, -2.880000
000001138	F	F	                  ok	9	952	-4.820000	-2.840000	-4.820000, -2.840000
000001139	F	F	                  ok	9	1038	-4.820000	-2.800000	-4.820000, -2.800000
000001140	F	F	                  ok	10	2386	-4.820000	-2.760000	-4.820000, -2.760000
000001141	F	F	                  ok	5	793	-4.820000	-2.720000	-4.820000, -2.720000
000001142	F	F	                  ok	9	1418	-4.820000	-2.680000	-4.820000, -2.680000
000001143	F	F	                  ok	2	241	-4.820000	-2.640000	-4.820000, -2.640000
000001144	F	F	                  ok	3	509	-4.820000	-2.600000	-4.820000, -2.600000
000001145	F	F	                  ok	2	1827	-4.820000	-2.560000	-4.820000, -2.560000
000001146	F	F	                  ok	2	745	-4.820000	-2.520000	-4.820000, -2.520000
000001147	F	F	                  ok	4	2410	-4.820000	-2.480000	-4.820000, -2.480000
000001148	F	F	                  ok	0	386	-4.820000	-2.440000	-4.820000, -2.440000
000001149	F	F	                  ok	7	1932	-4.820000	-2.400000	-4.820000, -2.400000
000001150	F	F	                  ok	4	1874	-4.820000	-2.360000	-4.820000, -2.360000
000001151	F	F	                  ok	9	286	-4.820000	-2.320000	-4.820000, -2.320000
000001152	F	F	                  ok	3	1584	-4.820000	-2.280000	-4.820000, -2.280000
000001153	F	F	                  ok	0	1564	-4.820000	-2.240000	-4.820000, -2.240000
000001154	F	F	                  ok	2	2489	-4.820000	-2.200000	-4.820000, -2.200000
000001155	F	F	                  ok	11	293	-4.820000	-2.160000	-4.820000, -2.160000
000001156	F	F	                  ok	3	30	-4.820000	-2.120000	-4.820000, -2.120000
000001157	F	F	                  ok	9	262	-4.820000	-2.080000	-4.820000, -2.080000
000001158	F	F	                  ok	11	100	-4.820000	-2.040000	-4.820000, -2.040000
000001159	F	F	                  ok	10	289	-4.820000	-2.000000	-4.820000, -2.000000
000001160	F	F	                  ok	9	702	-4.820000	-1.960000	-4.820000, -1.960000
000001161	F	F	                  ok	4	2533	-4.820000	-1.920000	-4.820000, -1.920000
000001162	F	F	                  ok	5	2066	-4.820000	-1.880000	-4.820000, -1.880000
000001163	F	F	                  ok	10	191	-4.820000	-1.840000	-4.820000, -1.840000
000001164	F	F	                  ok	8	594	-4.820000	-1.800000	-4.820000, -1.800000
000001165	F	F	                  ok	11	2081	-4.820000	-1.760000	-4.820000, -1.760000
000001166	F	F	                  ok	11	2288	-4.820000	-1.720000	-4.820000, -1.720000
000001167	F	F	                  ok	11	730	-4.820000	-1.680000	-4.820000, -1.680000
000001168	F	F	                  ok	6	538	-4.820000	-1.640000	-4.820000, -1.640000
000001169	F	F	                  ok	4	325	-4.820000	-1.600000	-4.820000, -1.600000
000001170	F	F	                  ok	8	847	-4.820000	-1.560000	-4.820000, -1.560000
000001171	F	F	                  ok	10	2391	-4.820000	-1.520000	-4.820000, -1.520000
000001172	F	F	                  ok	11	2263	-4.820000	-1.480000	-4.820000, -1.480000
000001173	F	F	                  ok	9	1499	-4.820000	-1.440000	-4.820000, -1.440000
000001174	F	F	                  ok	0	725	-4.820000	-1.400000	-4.820000, -1.400000
000001175	F	F	                  ok	5	1752	-4.820000	-1.360000	-4.820000, -1.360000
000001176	F	F	                  ok	11	151	-4.820000	-1.320000	-4.820000, -1.320000
000001177	F	F	                  ok	3	1008	-4.820000	-1.280000	-4.820000, -1.280000
000001178	F	F	                  ok	4	1182	-4.820000	-1.240000	-4.820000, -1.240000
000001179	F	F	                  ok	9	2021	-4.820000	-1.200000	-4.820000, -1.200000
000001180	F	F	                  ok	6	639	-4.820000	-1.160000	-4.820000, -1.160000
000001181	F	F	                  ok	8	381	-4.820000	-1.120000	-4.820000, -1.120000
000001182	F	F	                  ok	5	2385	-4.820000	-1.080000	-4.820000, -1.080000
000001183	F	F	                  ok	8	1602	-4.820000	-1.040000	-4.820000, -1.040000
000001184	F	F	                  ok	2	2018	-4.820000	-1.000000	-4.820000, -1.000000
000001185	F	F	                  ok	3	2387	-4.820000	-0.960000	-4.820000, -0.960000
000001186	F	F	                  ok	3	1814	-4.820000	-0.920000	-4.820000, -0.920000
000001187	F	F	                  ok	9	2418	-4.820000	-0.880000	-4.820000, -0.880000
000001188	F	F	                  ok	8	2317	-4.820000	-0.840000	-4.820000, -0.840000
000001189	F	F	                  ok	6	2623	-4.820000	-0.800000	-4.820000, -0.800000
000001190	F	F	                  ok	4	378	-4.820000	-0.760000	-4.820000, -0.760000
000001191	F	F	                  ok	2	557	-4.820000	-0.720000	-4.820000, -0.720000
000001192	F	F	                  ok	7	948	-4.820000	-0.680000	-4.820000, -0.680000
000001193	F	F	                  ok	3	126	-4.820000	-0.640000	-4.820000, -0.640000
000001194	F	F	                  ok	3	2032	-4.820000	-0.600000	-4.820000, -0.600000
000001195	F	F	                  ok	4	469	-4.820000	-0.560000	-4.820000, -0.560000
000001196	F	F	                  ok	5	2029	-4.820000	-0.520000	-4.820000, -0.520000
000001197	F	F	                  ok	6	2617	-4.820000	-0.480000	-4.820000, -0.480000
000001198	F	F	                  ok	7	2244	-4.820000	-0.440000	-4.820000, -0.440000
000001199	F	F	                  ok	1	1752	-4.820000	-0.400000	-4.820000, -0.400000
000001200	F	F	                  ok	9	1728	-4.820000	-0.360000	-4.820000, -0.360000
000001201	F	F	                  ok	8	2172	-4.820000	-0.320000	-4.820000, -0.320000
000001202	F	F	                  ok	7	2445	-4.820000	-0.280000	-4.820000, -0.280000
000001203	F	F	                  ok	7	2283	-4.820000	-0.240000	-4.820000, -0.240000
000001204	F	F	                  ok	5	979	-4.820000	-0.200000	-4.820000, -0.200000
000001205	F	F	                  ok	8	133	-4.820000	-0.160000	-4.820000, -0.160000
000001206	F	F	                  ok	3	2370	-4.820000	-0.120000	-4.820000, -0.120000
000001207	F	F	                  ok	5	1128	-4.820000	-0.080000	-4.820000, -0.080000
000001208	F	F	                  ok	6	775	-4.820000	-0.040000	-4.820000, -0.040000
000001209	F	F	                  ok	8	839	-4.820000	-0.000000	-4.820000, -0.000000
000001210	F	F	                  ok	9	1212	-4.820000	0.040000	-4.820000, 0.040000
000001211	F	F	                  ok	5	2069	-4.820000	0.080000	-4.820000, 0.080000
000001212	F	F	                  ok	11	432	-4.820000	0.120000	-4.820000, 0.120000
000001213	F	F	                  ok	8	1353	-4.820000	0.160000	-4.820000, 0.160000
000001214	F	F	                  ok	6	1122	-4.820000	0.200000	-4.820000, 0.200000
000001215	F	F	                  ok	6	1482	-4.820000	0.240000	-4.820000, 0.240000
000001216	F	F	                  ok	5	1435	-4.820000	0.280000	-4.820000, 0.280000
000001217	F	F	                  ok	4	1631	-4.820000	0.320000	-4.820000, 0.320000
000001218	F	F	                  ok	10	2519	-4.820000	0.360000	-4.820000, 0.360000
000001219	F	F	                  ok	3	1794	-4.820000	0.400000	-4.820000, 0.400000
000001220	F	F	                  ok	9	2582	-4.820000	0.440000	-4.820000, 0.440000
000001221	F	F	                  ok	8	1460	-4.820000	0.480000	-4.820000, 0.480000
000001222	F	F	                  ok	1	1701	-4.820000	0.520000	-4.820000, 0.520000
000001223	F	F	                  ok	7	80	-4.820000	0.560000	-4.820000, 0.560000
000001224	F	F	                  ok	9	68	-4.820000	0.600000	-4.820000, 0.600000
000001225	F	F	                  ok	0	1993	-4.820000	0.640000	-4.820000, 0.640000
000001226	F	F	                  ok	8	502	-4.820000	0.680000	-4.820000, 0.680000
000001227	F	F	                  ok	10	884	-4.820000	0.720000	-4.820000, 0.720000
000001228	F	F	                  ok	10	899	-4.820000	0.760000	-4.820000, 0.760000
000001229	F	F	                  ok	0	753	-4.820000	0.800000	-4.820000, 0.800000
000001230	F	F	                  ok	5	1001	-4.820000	0.840000	-4.820000, 0.840000
000001231	F	F	                  ok	9	1770	-4.820000	0.880000	-4.820000, 0.880000
000001232	F	F	                  ok	11	1991	-4.820000	0.920000	-4.820000, 0.920000
000001233	F	F	                  ok	8	1598	-4.820000	0.960000	-4.820000, 0.960000
000001234	F	F	                  ok	6	1465	-4.820000	1.000000	-4.820000, 1.000000
000001235	F	F	                  ok	2	1929	-4.820000	1.040000	-4.820000, 1.040000
000001236	F	F	                  ok	0	12	-4.820000	1.080000	-4.820000, 1.080000
000001237	F	F	                  ok	9	1099	-4.820000	1.120000	-4.820000, 1.120000
000001238	F	F	                  ok	5	1123	-4.820000	1.160000	-4.820000, 1.160000
000001239	F	F	                  ok	2	2023	-4.820000	1.200000	-4.820000, 1.200000
000001240	F	F	                  ok	11	1756	-4.820000	1.240000	-4.820000, 1.240000
000001241	F	F	                  ok	0	630	-4.820000	1.280000	-4.820000, 1.280000
000001242	F	F	                  ok	11	2298	-4.820000	1.320000	-4.820000, 1.320000
000001243	F	F	                  ok	10	815	-4.820000	1.360000	-4.820000, 1.360000
000001244	F	F	                  ok	10	2534	-4.820000	1.400000	-4.820000, 1.400000
000001245	F	F	                  ok	0	2115	-4.820000	1.440000	-4.820000, 1.440000
000001246	F	F	                  ok	0	73	-4.820000	1.480000	-4.820000, 1.480000
000001247	F	F	                  ok	10	2326	-4.820000	1.520000	-4.820000, 1.520000
000001248	F	F	                  ok	8	1977	-4.820000	1.560000	-4.820000, 1.560000
000001249	F	F	                  ok	11	2012	-4.820000	1.600000	-4.820000, 1.600000
000001250	F	F	                  ok	4	1616	-4.820000	1.640000	-4.820000, 1.640000
000001251	F	F	                  ok	10	1359	-4.820000	1.680000	-4.820000, 1.680000
000001252	F	F	                  ok	8	1809	-4.820000	1.720000	-4.820000, 1.720000
000001253	F	F	                  ok	8	1567	-4.820000	1.760000	-4.820000, 1.760000
