H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
1.34896e+15	1.20776e+19	5.19776e+11	3.96767e+13	5.52075e+13	4.39306e+10	7.41488e+12	1.89355e+13	8.56843e+06	2.21711e+13	7.02198e+13	3.04428e+13	1.87980e+08	3.64989e+09	1.15930e+11	2.37494e+11	5.73049e+12
1.34896e+15	1.14591e+19	5.46440e+11	4.04794e+13	5.42439e+13	4.63025e+10	7.57705e+12	1.77516e+13	9.56830e+06	2.28100e+13	6.31887e+13	2.62144e+13	2.10869e+08	4.10712e+09	1.28749e+11	2.55759e+11	5.83724e+12
1.34896e+15	1.08727e+19	5.73755e+11	4.12396e+13	5.32211e+13	4.87397e+10	7.73053e+12	1.66096e+13	1.06892e+07	2.34396e+13	5.67690e+13	2.25405e+13	2.36124e+08	4.61254e+09	1.42742e+11	2.74981e+11	5.93537e+12
1.34896e+15	1.03168e+19	6.01676e+11	4.19536e+13	5.21415e+13	5.12408e+10	7.87478e+12	1.55112e+13	1.19464e+07	2.40587e+13	5.09200e+13	1.93540e+13	2.63926e+08	5.16991e+09	1.57983e+11	2.95161e+11	6.02421e+12
1.34896e+15	9.78976e+18	6.30156e+11	4.26177e+13	5.10081e+13	5.38046e+10	8.00935e+12	1.44580e+13	1.33573e+07	2.46662e+13	4.56019e+13	1.65947e+13	2.94466e+08	5.78315e+09	1.74545e+11	3.16292e+11	6.10313e+12
1.34896e+15	9.29012e+18	6.59147e+11	4.32285e+13	4.98241e+13	5.64302e+10	8.13385e+12	1.34511e+13	1.49417e+07	2.52607e+13	4.07762e+13	1.42094e+13	3.27940e+08	6.45629e+09	1.92504e+11	3.38360e+11	6.17152e+12
1.34896e+15	8.81642e+18	6.88589e+11	4.37826e+13	4.85929e+13	5.91166e+10	8.24791e+12	1.24910e+13	1.67217e+07	2.58412e+13	3.64059e+13	1.21506e+13	3.64545e+08	7.19344e+09	2.11934e+11	3.61345e+11	6.22883e+12
1.34896e+15	8.36723e+18	7.18412e+11	4.42765e+13	4.73180e+13	6.18620e+10	8.35115e+12	1.15781e+13	1.87224e+07	2.64063e+13	3.24551e+13	1.03763e+13	4.04486e+08	7.99868e+09	2.32900e+11	3.85212e+11	6.27449e+12
1.34896e+15	7.94135e+18	7.48559e+11	4.47078e+13	4.60037e+13	6.46660e+10	8.44340e+12	1.07125e+13	2.09717e+07	2.69551e+13	2.88907e+13	8.84958e+12	4.47948e+08	8.87619e+09	2.55474e+11	4.09921e+11	6.30807e+12
1.34896e+15	7.53757e+18	7.78959e+11	4.50740e+13	4.46544e+13	6.75277e+10	8.52446e+12	9.89383e+12	2.35015e+07	2.74865e+13	2.56806e+13	7.53789e+12	4.95121e+08	9.83003e+09	2.79714e+11	4.35423e+11	6.32914e+12
1.34896e+15	7.15472e+18	8.09537e+11	4.53728e+13	4.32743e+13	7.04461e+10	8.59417e+12	9.12158e+12	2.63474e+07	2.79994e+13	2.27948e+13	6.41255e+12	5.46181e+08	1.08642e+10	3.05677e+11	4.61654e+11	6.33736e+12
1.34896e+15	6.79169e+18	8.40214e+11	4.56024e+13	4.18682e+13	7.34202e+10	8.65243e+12	8.39493e+12	2.95494e+07	2.84929e+13	2.02050e+13	5.44845e+12	6.01294e+08	1.19825e+10	3.33408e+11	4.88542e+11	6.33241e+12
1.34896e+15	6.44700e+18	8.70692e+11	4.57565e+13	4.04405e+13	7.64324e+10	8.69847e+12	7.71270e+12	3.31492e+07	2.89647e+13	1.78840e+13	4.62307e+12	6.60426e+08	1.31868e+10	3.62922e+11	5.16045e+11	6.31395e+12
1.34896e+15	6.12057e+18	9.01311e+11	4.58438e+13	3.89966e+13	7.95146e+10	8.73368e+12	7.07399e+12	3.72041e+07	2.94163e+13	1.58086e+13	3.91842e+12	7.24037e+08	1.44836e+10	3.94289e+11	5.43977e+11	6.28206e+12
1.34896e+15	5.81113e+18	9.31726e+11	4.58583e+13	3.75422e+13	8.26456e+10	8.75733e+12	6.47761e+12	4.17641e+07	2.98451e+13	1.39564e+13	3.31749e+12	7.91986e+08	1.58728e+10	4.27474e+11	5.72265e+11	6.23658e+12
1.34896e+15	5.51737e+18	9.62004e+11	4.58014e+13	3.60791e+13	8.58372e+10	8.76968e+12	5.92098e+12	4.69028e+07	3.02514e+13	1.23029e+13	2.80483e+12	8.64557e+08	1.73610e+10	4.62540e+11	6.00794e+11	6.17740e+12
1.34896e+15	5.23888e+18	9.91911e+11	4.56721e+13	3.46153e+13	8.90763e+10	8.77066e+12	5.40360e+12	5.26817e+07	3.06331e+13	1.08319e+13	2.36880e+12	9.41552e+08	1.89460e+10	4.99401e+11	6.29419e+11	6.10473e+12
1.34896e+15	4.97470e+18	1.02140e+12	4.54713e+13	3.31547e+13	9.23653e+10	8.76043e+12	4.92341e+12	5.91833e+07	3.09898e+13	9.52435e+12	1.99816e+12	1.02301e+09	2.06298e+10	5.38028e+11	6.57991e+11	6.01871e+12
1.34896e+15	4.72406e+18	1.05038e+12	4.52003e+13	3.17018e+13	9.57031e+10	8.73918e+12	4.47868e+12	6.64970e+07	3.13206e+13	8.36375e+12	1.68350e+12	1.10886e+09	2.24130e+10	5.78358e+11	6.86350e+11	5.91959e+12
1.34896e+15	4.48627e+18	1.07877e+12	4.48606e+13	3.02613e+13	9.90887e+10	8.70711e+12	4.06764e+12	7.47221e+07	3.16247e+13	7.33509e+12	1.41669e+12	1.19895e+09	2.42947e+10	6.20299e+11	7.14323e+11	5.80774e+12
1.34896e+15	4.26062e+18	1.10648e+12	4.44542e+13	2.88375e+13	1.02521e+11	8.66446e+12	3.68850e+12	8.39697e+07	3.19013e+13	6.42468e+12	1.19072e+12	1.29311e+09	2.62734e+10	6.63732e+11	7.41725e+11	5.68360e+12
1.34896e+15	4.04648e+18	1.13344e+12	4.39837e+13	2.74346e+13	1.05999e+11	8.61150e+12	3.33947e+12	9.43640e+07	3.21498e+13	5.62002e+12	9.99566e+11	1.39109e+09	2.83462e+10	7.08511e+11	7.68368e+11	5.54774e+12
1.34896e+15	3.84324e+18	1.15957e+12	4.34517e+13	2.60564e+13	1.09521e+11	8.54854e+12	3.01879e+12	1.06043e+08	3.23693e+13	4.90983e+12	8.38066e+11	1.49256e+09	3.05091e+10	7.54460e+11	7.94051e+11	5.40078e+12
1.34896e+15	3.65033e+18	1.18479e+12	4.28615e+13	2.47065e+13	1.13088e+11	8.47588e+12	2.72471e+12	1.19159e+08	3.25593e+13	4.28386e+12	7.01783e+11	1.59716e+09	3.27568e+10	8.01373e+11	8.18568e+11	5.24348e+12
