# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
30903000000000.0 2.37672e+17 14228300000.0 938816000000.0 1151750000000.0 176904000000.0 359145000000.0 282163.0 519992000000.0 1240170000000.0 501285000000.0 107965000.0 3268010000.0 6069650000.0 129999000000.0 -4.36 4.435 [-4.36]
30903000000000.0 2.25502e+17 14906900000.0 954488000000.0 1127890000000.0 180108000000.0 335283000000.0 315270.0 533712000000.0 1112420000000.0 430380000000.0 121005000.0 3618150000.0 6518580000.0 131974000000.0 -4.34 4.432 [-4.34]
30903000000000.0 2.13967e+17 15597900000.0 968984000000.0 1102850000000.0 183086000000.0 312405000000.0 352435.0 547178000000.0 996258000000.0 368988000000.0 135349000.0 3998760000.0 6988860000.0 133731000000.0 -4.32 4.428 [-4.32]
30903000000000.0 2.03031e+17 16299400000.0 982209000000.0 1076700000000.0 185826000000.0 290533000000.0 394167.0 560359000000.0 890833000000.0 315911000000.0 151091000.0 4411520000.0 7480330000.0 135254000000.0 -4.3 4.424 [-4.3]
30903000000000.0 1.92663e+17 17010000000.0 994097000000.0 1049530000000.0 188321000000.0 269684000000.0 441056.0 573230000000.0 795345000000.0 270100000000.0 168323000.0 4858110000.0 7992410000.0 136532000000.0 -4.28 4.421 [-4.28]
30903000000000.0 1.82829e+17 17728700000.0 1004590000000.0 1021410000000.0 190566000000.0 249856000000.0 493787.0 585773000000.0 708985000000.0 230607000000.0 187153000.0 5340300000.0 8524590000.0 137552000000.0 -4.26 4.417 [-4.26]
30903000000000.0 1.73511e+17 18453000000.0 1013610000000.0 992456000000.0 192555000000.0 231068000000.0 553061.0 597952000000.0 631098000000.0 196642000000.0 207655000.0 5859270000.0 9075610000.0 138303000000.0 -4.24 4.413 [-4.24]
30903000000000.0 1.64677e+17 19181400000.0 1021110000000.0 962751000000.0 194282000000.0 213305000000.0 619733.0 609749000000.0 560951000000.0 167464000000.0 229932000.0 6416540000.0 9644450000.0 138776000000.0 -4.22 4.41 [-4.22]
30903000000000.0 1.56306e+17 19911600000.0 1027050000000.0 932415000000.0 195746000000.0 196564000000.0 694707.0 621135000000.0 497920000000.0 142445000000.0 254058000.0 7013070000.0 10229500000.0 138963000000.0 -4.2 4.406 [-4.2]
30903000000000.0 1.48365e+17 20642500000.0 1031390000000.0 901516000000.0 196945000000.0 180808000000.0 779114.0 632096000000.0 441319000000.0 121001000000.0 280148000.0 7650380000.0 10829500000.0 138856000000.0 -4.18 4.403 [-4.18]
