H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
6.16599e+17	2.24402e+21	5.37827e+14	3.23502e+16	1.36103e+16	5.53527e+13	7.08329e+15	8.67950e+14	1.48275e+11	7.82588e+16	1.40079e+15	4.32455e+14	8.98026e+11	4.99365e+13	1.31870e+15	1.08583e+15	2.30486e+15	1.38139e+11	1.38082e+13
6.16619e+17	2.13138e+21	5.42323e+14	3.13700e+16	1.27354e+16	5.64586e+13	6.91021e+15	7.97603e+14	1.59005e+11	7.48146e+16	1.24434e+15	3.69237e+14	9.19503e+11	4.98880e+13	1.29565e+15	1.03759e+15	2.20022e+15	1.45923e+11	1.40463e+13
6.16636e+17	2.02449e+21	5.46668e+14	3.04054e+16	1.19099e+16	5.75752e+13	6.73713e+15	7.31961e+14	1.70565e+11	7.15194e+16	1.10395e+15	3.14804e+14	9.41260e+11	4.98196e+13	1.27256e+15	9.91568e+14	2.10080e+15	1.54158e+11	1.42739e+13
6.16690e+17	1.92285e+21	5.50711e+14	2.94511e+16	1.11317e+16	5.86946e+13	6.56343e+15	6.70858e+14	1.83049e+11	6.83567e+16	9.78278e+14	2.68115e+14	9.62904e+11	4.97185e+13	1.24911e+15	9.47814e+14	2.00592e+15	1.62887e+11	1.44839e+13
6.16622e+17	1.82608e+21	5.54410e+14	2.85072e+16	1.03975e+16	5.98024e+13	6.38900e+15	6.14108e+14	1.96435e+11	6.53182e+16	8.65446e+14	2.28031e+14	9.84348e+11	4.95814e+13	1.22530e+15	9.06112e+14	1.91516e+15	1.72090e+11	1.46751e+13
6.16682e+17	1.73468e+21	5.58098e+14	2.75874e+16	9.70783e+15	6.09359e+13	6.21659e+15	5.61680e+14	2.10931e+11	6.24281e+16	7.64846e+14	1.93706e+14	1.00638e+12	4.94545e+13	1.20213e+15	8.66587e+14	1.82878e+15	1.81889e+11	1.48586e+13
6.16610e+17	1.64741e+21	5.61327e+14	2.66746e+16	9.05686e+15	6.20480e+13	6.04307e+15	5.13091e+14	2.26475e+11	5.96423e+16	6.75200e+14	1.64320e+14	1.02786e+12	4.92858e+13	1.17846e+15	8.28980e+14	1.74556e+15	1.92223e+11	1.50168e+13
6.16680e+17	1.56497e+21	5.64555e+14	2.57858e+16	8.44642e+15	6.31931e+13	5.87201e+15	4.68346e+14	2.43334e+11	5.69933e+16	5.95581e+14	1.39250e+14	1.04987e+12	4.91313e+13	1.15551e+15	7.93439e+14	1.66598e+15	2.03254e+11	1.51663e+13
6.16690e+17	1.48629e+21	5.67585e+14	2.49072e+16	7.86952e+15	6.43496e+13	5.70054e+15	4.26925e+14	2.61514e+11	5.44418e+16	5.24740e+14	1.17852e+14	1.07163e+12	4.89531e+13	1.13241e+15	7.59565e+14	1.58902e+15	2.14948e+11	1.52916e+13
6.16653e+17	1.41165e+21	5.70261e+14	2.40457e+16	7.32921e+15	6.54943e+13	5.53052e+15	3.88870e+14	2.81036e+11	5.19992e+16	4.61997e+14	9.96441e+13	1.09300e+12	4.87587e+13	1.10939e+15	7.27574e+14	1.51484e+15	2.27317e+11	1.53947e+13
6.16600e+17	1.34071e+21	5.72734e+14	2.32012e+16	6.82089e+15	6.66508e+13	5.36178e+15	3.53828e+14	3.02097e+11	4.96613e+16	4.06313e+14	8.41319e+13	1.11436e+12	4.85640e+13	1.08675e+15	6.97152e+14	1.44323e+15	2.40468e+11	1.54797e+13
6.16603e+17	1.27326e+21	5.75006e+14	2.23735e+16	6.34338e+15	6.78202e+13	5.19454e+15	3.21599e+14	3.24859e+11	4.74216e+16	3.56941e+14	7.09226e+13	1.13550e+12	4.83653e+13	1.06436e+15	6.68324e+14	1.37390e+15	2.54462e+11	1.55438e+13
6.16641e+17	1.20926e+21	5.77032e+14	2.15650e+16	5.89585e+15	6.89942e+13	5.02952e+15	2.92021e+14	3.49448e+11	4.52819e+16	3.13269e+14	5.97186e+13	1.15651e+12	4.81727e+13	1.04247e+15	6.41095e+14	1.30670e+15	2.69379e+11	1.55917e+13
6.16597e+17	1.14849e+21	5.78955e+14	2.07748e+16	5.47657e+15	7.01979e+13	4.86647e+15	2.64945e+14	3.75910e+11	4.32329e+16	2.74689e+14	5.02229e+13	1.17720e+12	4.79732e+13	1.02077e+15	6.15125e+14	1.24172e+15	2.85209e+11	1.56151e+13
6.16626e+17	1.09068e+21	5.80584e+14	2.00014e+16	5.08329e+15	7.14069e+13	4.70541e+15	2.40113e+14	4.04595e+11	4.12701e+16	2.40616e+14	4.21938e+13	1.19742e+12	4.77760e+13	9.99387e+14	5.90609e+14	1.17840e+15	3.02159e+11	1.56188e+13
6.16595e+17	1.03594e+21	5.82118e+14	1.92500e+16	4.71581e+15	7.26403e+13	4.54741e+15	2.17441e+14	4.35480e+11	3.93988e+16	2.10580e+14	3.54088e+13	1.21751e+12	4.75884e+13	9.78560e+14	5.67238e+14	1.11717e+15	3.20183e+11	1.56073e+13
6.16618e+17	9.83824e+20	5.83411e+14	1.85150e+16	4.37151e+15	7.38855e+13	4.39137e+15	1.96701e+14	4.68828e+11	3.76017e+16	1.84080e+14	2.96708e+13	1.23691e+12	4.73954e+13	9.57836e+14	5.45006e+14	1.05758e+15	3.39366e+11	1.55708e+13
6.16639e+17	9.34272e+20	5.84489e+14	1.77983e+16	4.04934e+15	7.51471e+13	4.23776e+15	1.77771e+14	5.04827e+11	3.58803e+16	1.60765e+14	2.48326e+13	1.25573e+12	4.72053e+13	9.37432e+14	5.23791e+14	9.99650e+14	3.59815e+11	1.55151e+13
6.16601e+17	8.87294e+20	5.85337e+14	1.71015e+16	3.74935e+15	7.64248e+13	4.08720e+15	1.60560e+14	5.43556e+11	3.42352e+16	1.40299e+14	2.07649e+13	1.27379e+12	4.70134e+13	9.17244e+14	5.03558e+14	9.43605e+14	3.81564e+11	1.54378e+13
6.16642e+17	8.42642e+20	5.86061e+14	1.64238e+16	3.46882e+15	7.77333e+13	3.93953e+15	1.44859e+14	5.85523e+11	3.26611e+16	1.22288e+14	1.73403e+13	1.29135e+12	4.68320e+13	8.97429e+14	4.84222e+14	8.89123e+14	4.04854e+11	1.53457e+13
6.16597e+17	8.00180e+20	5.86573e+14	1.57640e+16	3.20684e+15	7.90580e+13	3.79454e+15	1.30572e+14	6.30671e+11	3.11522e+16	1.06482e+14	1.44652e+13	1.30803e+12	4.66478e+13	8.77767e+14	4.65634e+14	8.36307e+14	4.29620e+11	1.52329e+13
6.16614e+17	7.59851e+20	5.86918e+14	1.51235e+16	2.96261e+15	8.04135e+13	3.65268e+15	1.17591e+14	6.79546e+11	2.97090e+16	9.26280e+13	1.20545e+13	1.32388e+12	4.64697e+13	8.58354e+14	4.47826e+14	7.85141e+14	4.56135e+11	1.51044e+13
6.16590e+17	7.21674e+20	5.87159e+14	1.45044e+16	2.73569e+15	8.18034e+13	3.51459e+15	1.05825e+14	7.32147e+11	2.83334e+16	8.04961e+13	1.00339e+13	1.33918e+12	4.62995e+13	8.39349e+14	4.30659e+14	7.35865e+14	4.84355e+11	1.49651e+13
6.16624e+17	6.85296e+20	5.87158e+14	1.39019e+16	2.52400e+15	8.32201e+13	3.37918e+15	9.51363e+13	7.89112e+11	2.70128e+16	6.98687e+13	8.34107e+12	1.35324e+12	4.61290e+13	8.20341e+14	4.14140e+14	6.88158e+14	5.14603e+11	1.48067e+13
6.16603e+17	6.50767e+20	5.86948e+14	1.33183e+16	2.32751e+15	8.46600e+13	3.24716e+15	8.54606e+13	8.50445e+11	2.57500e+16	6.05812e+13	6.92560e+12	1.36615e+12	4.59567e+13	8.01419e+14	3.98210e+14	6.42280e+14	5.46848e+11	1.46345e+13
6.16670e+17	6.18045e+20	5.86721e+14	1.27552e+16	2.14476e+15	8.61544e+13	3.11885e+15	7.67046e+13	9.16905e+11	2.45453e+16	5.24723e+13	5.74403e+12	1.37849e+12	4.57999e+13	7.82877e+14	3.82751e+14	5.98204e+14	5.81409e+11	1.44577e+13
6.16612e+17	5.86866e+20	5.86221e+14	1.22082e+16	1.97462e+15	8.76620e+13	2.99329e+15	6.87828e+13	9.88307e+11	2.33878e+16	4.54033e+13	4.75944e+12	1.38928e+12	4.56341e+13	7.64237e+14	3.67716e+14	5.55858e+14	6.18172e+11	1.42645e+13
6.16661e+17	5.57226e+20	5.85585e+14	1.16790e+16	1.81659e+15	8.92194e+13	2.87107e+15	6.16164e+13	1.06573e+12	2.22802e+16	3.92283e+13	3.93669e+12	1.39898e+12	4.54748e+13	7.45715e+14	3.53125e+14	5.15293e+14	6.57632e+11	1.40632e+13
6.16623e+17	5.29092e+20	5.84756e+14	1.11678e+16	1.67023e+15	9.08044e+13	2.75227e+15	5.51558e+13	1.14892e+12	2.12207e+16	3.38596e+13	3.25285e+12	1.40735e+12	4.53116e+13	7.27225e+14	3.38929e+14	4.76655e+14	6.99619e+11	1.38535e+13
6.16595e+17	5.02423e+20	5.83905e+14	1.06756e+16	1.53445e+15	9.24435e+13	2.63712e+15	4.93331e+13	1.23874e+12	2.02091e+16	2.91949e+13	2.68519e+12	1.41487e+12	4.51561e+13	7.08968e+14	3.25045e+14	4.39924e+14	7.44473e+11	1.36420e+13
6.16653e+17	4.77060e+20	5.82809e+14	1.01997e+16	1.40884e+15	9.41214e+13	2.52519e+15	4.40847e+13	1.33590e+12	1.92399e+16	2.51379e+13	2.21305e+12	1.42080e+12	4.50029e+13	6.90625e+14	3.11573e+14	4.05056e+14	7.92572e+11	1.34210e+13
6.16695e+17	4.52908e+20	5.81692e+14	9.73997e+15	1.29177e+15	9.58529e+13	2.41624e+15	3.93538e+13	1.44089e+12	1.83095e+16	2.16204e+13	1.82248e+12	1.42566e+12	4.48520e+13	6.72409e+14	2.98283e+14	3.71956e+14	8.43937e+11	1.31976e+13
6.16640e+17	4.29975e+20	5.80245e+14	9.29663e+15	1.18405e+15	9.76052e+13	2.31070e+15	3.51030e+13	1.55334e+12	1.74199e+16	1.85674e+13	1.49792e+12	1.42874e+12	4.46939e+13	6.54079e+14	2.85395e+14	3.40826e+14	8.98503e+11	1.29666e+13
6.16601e+17	4.08280e+20	5.78894e+14	8.87167e+15	1.08434e+15	9.94252e+13	2.20888e+15	3.12900e+13	1.67473e+12	1.65718e+16	1.59316e+13	1.23054e+12	1.43116e+12	4.45451e+13	6.36067e+14	2.72722e+14	3.11624e+14	9.56709e+11	1.27413e+13
6.16655e+17	3.87620e+20	5.77235e+14	8.46130e+15	9.92347e+14	1.01279e+14	2.11005e+15	2.78650e+13	1.80582e+12	1.57580e+16	1.36493e+13	1.00915e+12	1.43169e+12	4.43964e+13	6.17905e+14	2.60432e+14	2.84214e+14	1.01900e+12	1.25094e+13
6.16598e+17	3.67973e+20	5.75566e+14	8.06612e+15	9.07037e+14	1.03188e+14	2.01431e+15	2.47886e+13	1.94671e+12	1.49783e+16	1.16764e+13	8.26428e+11	1.43116e+12	4.42463e+13	5.99898e+14	2.48315e+14	2.58568e+14	1.08515e+12	1.22810e+13
6.16620e+17	3.49150e+20	5.73500e+14	7.68248e+15	8.28167e+14	1.05114e+14	1.92087e+15	2.20169e+13	2.09775e+12	1.42250e+16	9.96383e+12	6.74693e+11	1.42860e+12	4.40849e+13	5.81651e+14	2.36506e+14	2.34529e+14	1.15516e+12	1.20349e+13
6.16596e+17	3.31509e+20	5.71544e+14	7.31886e+15	7.56081e+14	1.07116e+14	1.83184e+15	1.95608e+13	2.26063e+12	1.35138e+16	8.50578e+12	5.51535e+11	1.42537e+12	4.39414e+13	5.63850e+14	2.25043e+14	2.12478e+14	1.23005e+12	1.18076e+13
6.16671e+17	3.14809e+20	5.69526e+14	6.97084e+15	6.89835e+14	1.09179e+14	1.74622e+15	1.73622e+13	2.43617e+12	1.28358e+16	7.24792e+12	4.49976e+11	1.42114e+12	4.38110e+13	5.46237e+14	2.13925e+14	1.92112e+14	1.30997e+12	1.15855e+13
6.16652e+17	2.98960e+20	5.67302e+14	6.63684e+15	6.29065e+14	1.11272e+14	1.66365e+15	1.54005e+13	2.62367e+12	1.21874e+16	6.16865e+12	3.66694e+11	1.41538e+12	4.36752e+13	5.28706e+14	2.03151e+14	1.73362e+14	1.39436e+12	1.13625e+13
6.16618e+17	2.83805e+20	5.64941e+14	6.31413e+15	5.72740e+14	1.13410e+14	1.58344e+15	1.36393e+13	2.82529e+12	1.15624e+16	5.23818e+12	2.98169e+11	1.40820e+12	4.35408e+13	5.11228e+14	1.92586e+14	1.55996e+14	1.48401e+12	1.11406e+13
6.16597e+17	2.69444e+20	5.62467e+14	6.00527e+15	5.21116e+14	1.15590e+14	1.50627e+15	1.20725e+13	3.04135e+12	1.09653e+16	4.44414e+12	2.42329e+11	1.39982e+12	4.34119e+13	4.93963e+14	1.82346e+14	1.40110e+14	1.57893e+12	1.09219e+13
6.16652e+17	2.55890e+20	5.59999e+14	5.71103e+15	4.73878e+14	1.17830e+14	1.43237e+15	1.06808e+13	3.27324e+12	1.03972e+16	3.76734e+12	1.96875e+11	1.39073e+12	4.32932e+13	4.77084e+14	1.72422e+14	1.25647e+14	1.67940e+12	1.07118e+13
6.16619e+17	2.42907e+20	5.57256e+14	5.42656e+15	4.30340e+14	1.20087e+14	1.36061e+15	9.43233e+12	3.52075e+12	9.84910e+15	3.18401e+12	1.59422e+11	1.37996e+12	4.31735e+13	4.60186e+14	1.62803e+14	1.12368e+14	1.78547e+12	1.04997e+13
6.16615e+17	2.30737e+20	5.54483e+14	5.15760e+15	3.90956e+14	1.22382e+14	1.29243e+15	8.33228e+12	3.78439e+12	9.33120e+15	2.69126e+12	1.29174e+11	1.36856e+12	4.30629e+13	4.43761e+14	1.53627e+14	1.00437e+14	1.89699e+12	1.02967e+13
6.16597e+17	2.19070e+20	5.51489e+14	4.89765e+15	3.54541e+14	1.24695e+14	1.22621e+15	7.34712e+12	4.06612e+12	8.83095e+15	2.26846e+12	1.04385e+11	1.35567e+12	4.29533e+13	4.27427e+14	1.44697e+14	8.95156e+13	2.01454e+12	1.00934e+13
6.16662e+17	2.08035e+20	5.48456e+14	4.64983e+15	3.21359e+14	1.27059e+14	1.16275e+15	6.47562e+12	4.36761e+12	8.35376e+15	1.91069e+12	8.43367e+10	1.34194e+12	4.28535e+13	4.11454e+14	1.36119e+14	7.96692e+13	2.13851e+12	9.89610e+12
6.16621e+17	1.97509e+20	5.45246e+14	4.41177e+15	2.90857e+14	1.29418e+14	1.10151e+15	5.69760e+12	4.68698e+12	7.89556e+15	1.60465e+12	6.79462e+10	1.32711e+12	4.27517e+13	3.95720e+14	1.27827e+14	7.07442e+13	2.26791e+12	9.70143e+12
6.16621e+17	1.87629e+20	5.41956e+14	4.18672e+15	2.63386e+14	1.31790e+14	1.04336e+15	5.01399e+12	5.02557e+12	7.46220e+15	1.34745e+12	5.47580e+10	1.31170e+12	4.26656e+13	3.80422e+14	1.20008e+14	6.28012e+13	2.40358e+12	9.51476e+12
6.16600e+17	1.78140e+20	5.38426e+14	3.96921e+15	2.38041e+14	1.34158e+14	9.86875e+14	4.40372e+12	5.38538e+12	7.04293e+15	1.12823e+12	4.40170e+10	1.29485e+12	4.25770e+13	3.65274e+14	1.12435e+14	5.55905e+13	2.54545e+12	9.32614e+12
6.16669e+17	1.69156e+20	5.34858e+14	3.76198e+15	2.14949e+14	1.36545e+14	9.32801e+14	3.86385e+12	5.76789e+12	6.64299e+15	9.42996e+11	3.53361e+10	1.27741e+12	4.24977e+13	3.50537e+14	1.05195e+14	4.91350e+13	2.69387e+12	9.14380e+12
6.16632e+17	1.60628e+20	5.31112e+14	3.56417e+15	1.93961e+14	1.38901e+14	8.80944e+14	3.38750e+12	6.17025e+12	6.26068e+15	7.87274e+11	2.83530e+10	1.25908e+12	4.24181e+13	3.36140e+14	9.82935e+13	4.33741e+13	2.84776e+12	8.96376e+12
6.16605e+17	1.52514e+20	5.27204e+14	3.37500e+15	1.74815e+14	1.41225e+14	8.31138e+14	2.96546e+12	6.59455e+12	5.89475e+15	6.55600e+11	2.26993e+10	1.23993e+12	4.23431e+13	3.22065e+14	9.17136e+13	3.82200e+13	3.00762e+12	8.78671e+12
6.16652e+17	1.44705e+20	5.23013e+14	3.19212e+15	1.57196e+14	1.43507e+14	7.82789e+14	2.58881e+12	7.04279e+12	5.54062e+15	5.43446e+11	1.80898e+10	1.21959e+12	4.22640e+13	3.08165e+14	8.53865e+13	3.35649e+13	3.17335e+12	8.60587e+12
6.16621e+17	1.37420e+20	5.18899e+14	3.02067e+15	1.41429e+14	1.45760e+14	7.37247e+14	2.26123e+12	7.51207e+12	5.20792e+15	4.50932e+11	1.44485e+10	1.19938e+12	4.21967e+13	2.94897e+14	7.94516e+13	2.95023e+13	3.34465e+12	8.43784e+12
6.16601e+17	1.30479e+20	5.14569e+14	2.85669e+15	1.27104e+14	1.47943e+14	6.93518e+14	1.97210e+12	8.00393e+12	4.88941e+15	3.73178e+11	1.15133e+10	1.17830e+12	4.21343e+13	2.81918e+14	7.38434e+13	2.58867e+13	3.52173e+12	8.27055e+12
6.16677e+17	1.23921e+20	5.10254e+14	2.70113e+15	1.14130e+14	1.50090e+14	6.51861e+14	1.71797e+12	8.52071e+12	4.58672e+15	3.08253e+11	9.16411e+09	1.15713e+12	4.20752e+13	2.69417e+14	6.85319e+13	2.26917e+13	3.70448e+12	8.10966e+12
6.16642e+17	1.17675e+20	5.05688e+14	2.55254e+15	1.02381e+14	1.52124e+14	6.11936e+14	1.49454e+12	9.05708e+12	4.29735e+15	2.54086e+11	7.26509e+09	1.13518e+12	4.20159e+13	2.57220e+14	6.35257e+13	1.98641e+13	3.89179e+12	7.94864e+12
6.16615e+17	1.11764e+20	5.01038e+14	2.41152e+15	9.17710e+13	1.54067e+14	5.73914e+14	1.29878e+12	9.61507e+12	4.02245e+15	2.09092e+11	5.75098e+09	1.11299e+12	4.19554e+13	2.45456e+14	5.88108e+13	1.73739e+13	4.08352e+12	7.79177e+12
6.16600e+17	1.06144e+20	4.96250e+14	2.27712e+15	8.21632e+13	1.55904e+14	5.37566e+14	1.12674e+12	1.01950e+13	3.76026e+15	1.71587e+11	4.53680e+09	1.09041e+12	4.18942e+13	2.34046e+14	5.43697e+13	1.51742e+13	4.27974e+12	7.63691e+12
