#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010424	F	F	                  ok	4	654	-2.940000	-1.950000	-2.940000, -1.950000
000010425	F	F	                  ok	3	1449	-2.940000	-1.900000	-2.940000, -1.900000
000010426	F	F	                  ok	3	940	-2.940000	-1.850000	-2.940000, -1.850000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010428	F	F	                  ok	8	1208	-2.940000	-1.750000	-2.940000, -1.750000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010430	F	F	                  ok	11	1987	-2.940000	-1.650000	-2.940000, -1.650000
000010431	F	F	                  ok	8	158	-2.940000	-1.600000	-2.940000, -1.600000
000010432	F	F	                  ok	2	744	-2.940000	-1.550000	-2.940000, -1.550000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010434	F	F	                  ok	1	1965	-2.940000	-1.450000	-2.940000, -1.450000
000010435	F	F	                  ok	10	2085	-2.940000	-1.400000	-2.940000, -1.400000
000010436	F	F	                  ok	1	1514	-2.940000	-1.350000	-2.940000, -1.350000
000010437	F	F	                  ok	0	1581	-2.940000	-1.300000	-2.940000, -1.300000
000010438	F	F	                  ok	5	2061	-2.940000	-1.250000	-2.940000, -1.250000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010441	F	F	                  ok	7	86	-2.940000	-1.100000	-2.940000, -1.100000
000010442	F	F	                  ok	10	1788	-2.940000	-1.050000	-2.940000, -1.050000
000010443	F	F	                  ok	3	1540	-2.940000	-1.000000	-2.940000, -1.000000
000010444	F	F	                  ok	1	1543	-2.940000	-0.950000	-2.940000, -0.950000
000010445	F	F	                  ok	8	1953	-2.940000	-0.900000	-2.940000, -0.900000
000010446	F	F	                  ok	8	1277	-2.940000	-0.850000	-2.940000, -0.850000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010449	F	F	                  ok	5	1332	-2.940000	-0.700000	-2.940000, -0.700000
000010450	F	F	                  ok	8	1890	-2.940000	-0.650000	-2.940000, -0.650000
000010451	F	F	                  ok	2	1983	-2.940000	-0.600000	-2.940000, -0.600000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010453	F	F	                  ok	2	1761	-2.940000	-0.500000	-2.940000, -0.500000
000010454	F	F	                  ok	1	4	-2.940000	-0.450000	-2.940000, -0.450000
000010455	F	F	                  ok	0	1336	-2.940000	-0.400000	-2.940000, -0.400000
000010456	F	F	                  ok	11	763	-2.940000	-0.350000	-2.940000, -0.350000
000010457	F	F	                  ok	4	66	-2.940000	-0.300000	-2.940000, -0.300000
000010458	F	F	                  ok	9	8	-2.940000	-0.250000	-2.940000, -0.250000
000010459	F	F	                  ok	7	733	-2.940000	-0.200000	-2.940000, -0.200000
000010460	F	F	                  ok	3	1386	-2.940000	-0.150000	-2.940000, -0.150000
000010461	F	F	                  ok	8	1696	-2.940000	-0.100000	-2.940000, -0.100000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010464	F	F	                  ok	11	1180	-2.940000	0.050000	-2.940000, 0.050000
000010465	F	F	                  ok	3	1513	-2.940000	0.100000	-2.940000, 0.100000
000010466	F	F	                  ok	5	1860	-2.940000	0.150000	-2.940000, 0.150000
000010467	F	F	                  ok	8	1435	-2.940000	0.200000	-2.940000, 0.200000
000010468	F	F	                  ok	5	1938	-2.940000	0.250000	-2.940000, 0.250000
000010469	F	F	                  ok	6	393	-2.940000	0.300000	-2.940000, 0.300000
000010470	F	F	                  ok	7	286	-2.940000	0.350000	-2.940000, 0.350000
000010471	F	F	                  ok	1	1372	-2.940000	0.400000	-2.940000, 0.400000
000010472	F	F	                  ok	5	429	-2.940000	0.450000	-2.940000, 0.450000
000010473	F	F	                  ok	10	108	-2.940000	0.500000	-2.940000, 0.500000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010475	F	F	                  ok	1	485	-2.940000	0.600000	-2.940000, 0.600000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010477	F	F	                  ok	10	196	-2.940000	0.700000	-2.940000, 0.700000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010479	F	F	                  ok	10	439	-2.940000	0.800000	-2.940000, 0.800000
000010480	F	F	                  ok	8	573	-2.940000	0.850000	-2.940000, 0.850000
000010481	F	F	                  ok	3	1482	-2.940000	0.900000	-2.940000, 0.900000
000010482	F	F	                  ok	11	665	-2.940000	0.950000	-2.940000, 0.950000
000010483	F	F	                  ok	3	1169	-2.940000	1.000000	-2.940000, 1.000000
000010484	F	F	                  ok	11	284	-2.940000	1.050000	-2.940000, 1.050000
000010485	F	F	                  ok	1	1932	-2.940000	1.100000	-2.940000, 1.100000
000010486	F	F	                  ok	2	862	-2.940000	1.150000	-2.940000, 1.150000
000010487	F	F	                  ok	5	129	-2.940000	1.200000	-2.940000, 1.200000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010489	F	F	                  ok	1	421	-2.940000	1.300000	-2.940000, 1.300000
000010490	F	F	                  ok	1	1545	-2.940000	1.350000	-2.940000, 1.350000
000010491	F	F	                  ok	5	2092	-2.940000	1.400000	-2.940000, 1.400000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010493	F	F	                  ok	2	2029	-2.940000	1.500000	-2.940000, 1.500000
000010494	F	F	                  ok	1	1735	-2.940000	1.550000	-2.940000, 1.550000
000010495	F	F	                  ok	4	506	-2.940000	1.600000	-2.940000, 1.600000
000010496	F	F	                  ok	7	578	-2.940000	1.650000	-2.940000, 1.650000
000010497	F	F	                  ok	2	168	-2.940000	1.700000	-2.940000, 1.700000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010499	F	F	                  ok	8	1533	-2.940000	1.800000	-2.940000, 1.800000
000010500	F	F	                  ok	3	126	-2.940000	1.850000	-2.940000, 1.850000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010502	F	F	                  ok	3	399	-2.940000	1.950000	-2.940000, 1.950000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010504	F	F	                  ok	2	514	-2.920000	-3.000000	-2.920000, -3.000000
000010505	F	F	                  ok	1	577	-2.920000	-2.950000	-2.920000, -2.950000
000010506	F	F	                  ok	6	516	-2.920000	-2.900000	-2.920000, -2.900000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010510	F	F	                  ok	11	1861	-2.920000	-2.700000	-2.920000, -2.700000
000010511	F	F	                  ok	1	2087	-2.920000	-2.650000	-2.920000, -2.650000
000010512	F	F	                  ok	10	188	-2.920000	-2.600000	-2.920000, -2.600000
000010513	F	F	                  ok	7	895	-2.920000	-2.550000	-2.920000, -2.550000
000010514	F	F	                  ok	4	84	-2.920000	-2.500000	-2.920000, -2.500000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010516	F	F	                  ok	11	1182	-2.920000	-2.400000	-2.920000, -2.400000
000010517	F	F	                  ok	10	1877	-2.920000	-2.350000	-2.920000, -2.350000
000010518	F	F	                  ok	9	855	-2.920000	-2.300000	-2.920000, -2.300000
000010519	F	F	                  ok	10	203	-2.920000	-2.250000	-2.920000, -2.250000
000010520	F	F	                  ok	0	1662	-2.920000	-2.200000	-2.920000, -2.200000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010522	F	F	                  ok	10	1468	-2.920000	-2.100000	-2.920000, -2.100000
000010523	F	F	                  ok	2	133	-2.920000	-2.050000	-2.920000, -2.050000
000010524	F	F	                  ok	5	1126	-2.920000	-2.000000	-2.920000, -2.000000
000010525	F	F	                  ok	8	1231	-2.920000	-1.950000	-2.920000, -1.950000
000010526	F	F	                  ok	11	713	-2.920000	-1.900000	-2.920000, -1.900000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010528	F	F	                  ok	7	879	-2.920000	-1.800000	-2.920000, -1.800000
000010529	F	F	                  ok	0	2029	-2.920000	-1.750000	-2.920000, -1.750000
000010530	F	F	                  ok	11	1151	-2.920000	-1.700000	-2.920000, -1.700000
000010531	F	F	                  ok	10	1265	-2.920000	-1.650000	-2.920000, -1.650000
000010532	F	F	                  ok	3	960	-2.920000	-1.600000	-2.920000, -1.600000
000010533	F	F	                  ok	1	1234	-2.920000	-1.550000	-2.920000, -1.550000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010535	F	F	                  ok	10	1399	-2.920000	-1.450000	-2.920000, -1.450000
000010536	F	F	                  ok	3	1176	-2.920000	-1.400000	-2.920000, -1.400000
000010537	F	F	                  ok	0	1731	-2.920000	-1.350000	-2.920000, -1.350000
000010538	F	F	                  ok	3	1945	-2.920000	-1.300000	-2.920000, -1.300000
000010539	F	F	                  ok	0	984	-2.920000	-1.250000	-2.920000, -1.250000
000010540	F	F	                  ok	1	1056	-2.920000	-1.200000	-2.920000, -1.200000
000010541	F	F	                  ok	3	375	-2.920000	-1.150000	-2.920000, -1.150000
000010542	F	F	                  ok	3	1853	-2.920000	-1.100000	-2.920000, -1.100000
000010543	F	F	                  ok	2	1087	-2.920000	-1.050000	-2.920000, -1.050000
000010544	F	F	                  ok	3	94	-2.920000	-1.000000	-2.920000, -1.000000
000010545	F	F	                  ok	8	1230	-2.920000	-0.950000	-2.920000, -0.950000
000010546	F	F	                  ok	8	55	-2.920000	-0.900000	-2.920000, -0.900000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010548	F	F	                  ok	1	679	-2.920000	-0.800000	-2.920000, -0.800000
000010549	F	F	                  ok	2	1946	-2.920000	-0.750000	-2.920000, -0.750000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010552	F	F	                  ok	8	1756	-2.920000	-0.600000	-2.920000, -0.600000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010554	F	F	                  ok	5	1440	-2.920000	-0.500000	-2.920000, -0.500000
000010555	F	F	                  ok	10	1538	-2.920000	-0.450000	-2.920000, -0.450000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010557	F	F	                  ok	2	1091	-2.920000	-0.350000	-2.920000, -0.350000
000010558	F	F	                  ok	11	656	-2.920000	-0.300000	-2.920000, -0.300000
000010559	F	F	                  ok	1	21	-2.920000	-0.250000	-2.920000, -0.250000
000010560	F	F	                  ok	5	1443	-2.920000	-0.200000	-2.920000, -0.200000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010562	F	F	                  ok	0	779	-2.920000	-0.100000	-2.920000, -0.100000
000010563	F	F	                  ok	5	635	-2.920000	-0.050000	-2.920000, -0.050000
000010564	F	F	                  ok	5	1185	-2.920000	0.000000	-2.920000, 0.000000
000010565	F	F	                  ok	10	90	-2.920000	0.050000	-2.920000, 0.050000
000010566	F	F	                  ok	3	1832	-2.920000	0.100000	-2.920000, 0.100000
000010567	F	F	                  ok	8	1806	-2.920000	0.150000	-2.920000, 0.150000
000010568	F	F	                  ok	2	1609	-2.920000	0.200000	-2.920000, 0.200000
000010569	F	F	                  ok	1	1382	-2.920000	0.250000	-2.920000, 0.250000
000010570	F	F	                  ok	9	79	-2.920000	0.300000	-2.920000, 0.300000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010572	F	F	                  ok	4	919	-2.920000	0.400000	-2.920000, 0.400000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010575	F	F	                  ok	1	115	-2.920000	0.550000	-2.920000, 0.550000
000010576	F	F	                  ok	1	1993	-2.920000	0.600000	-2.920000, 0.600000
000010577	F	F	                  ok	8	1022	-2.920000	0.650000	-2.920000, 0.650000
000010578	F	F	                  ok	0	60	-2.920000	0.700000	-2.920000, 0.700000
000010579	F	F	                  ok	2	1057	-2.920000	0.750000	-2.920000, 0.750000
000010580	F	F	                  ok	4	632	-2.920000	0.800000	-2.920000, 0.800000
000010581	F	F	                  ok	5	1921	-2.920000	0.850000	-2.920000, 0.850000
000010582	F	F	                  ok	3	1336	-2.920000	0.900000	-2.920000, 0.900000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010584	F	F	                  ok	10	542	-2.920000	1.000000	-2.920000, 1.000000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010587	F	F	                  ok	2	144	-2.920000	1.150000	-2.920000, 1.150000
000010588	F	F	                  ok	1	1621	-2.920000	1.200000	-2.920000, 1.200000
000010589	F	F	                  ok	11	435	-2.920000	1.250000	-2.920000, 1.250000
000010590	F	F	                  ok	5	1441	-2.920000	1.300000	-2.920000, 1.300000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010592	F	F	                  ok	0	223	-2.920000	1.400000	-2.920000, 1.400000
000010593	F	F	                  ok	3	977	-2.920000	1.450000	-2.920000, 1.450000
000010594	F	F	                  ok	3	1569	-2.920000	1.500000	-2.920000, 1.500000
000010595	F	F	                  ok	1	403	-2.920000	1.550000	-2.920000, 1.550000
000010596	F	F	                  ok	2	1752	-2.920000	1.600000	-2.920000, 1.600000
000010597	F	F	                  ok	10	1907	-2.920000	1.650000	-2.920000, 1.650000
000010598	F	F	                  ok	6	3	-2.920000	1.700000	-2.920000, 1.700000
000010599	F	F	                  ok	9	261	-2.920000	1.750000	-2.920000, 1.750000
000010600	F	F	                  ok	11	616	-2.920000	1.800000	-2.920000, 1.800000
000010601	F	F	                  ok	0	1919	-2.920000	1.850000	-2.920000, 1.850000
000010602	F	F	                  ok	3	1738	-2.920000	1.900000	-2.920000, 1.900000
000010603	F	F	                  ok	3	975	-2.920000	1.950000	-2.920000, 1.950000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010605	F	F	                  ok	2	1710	-2.900000	-3.000000	-2.900000, -3.000000
000010606	F	F	                  ok	6	14	-2.900000	-2.950000	-2.900000, -2.950000
000010607	F	F	                  ok	3	382	-2.900000	-2.900000	-2.900000, -2.900000
000010608	F	F	                  ok	8	1903	-2.900000	-2.850000	-2.900000, -2.850000
000010609	F	F	                  ok	0	777	-2.900000	-2.800000	-2.900000, -2.800000
000010610	F	F	                  ok	3	245	-2.900000	-2.750000	-2.900000, -2.750000
000010611	F	F	                  ok	9	770	-2.900000	-2.700000	-2.900000, -2.700000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010613	F	F	                  ok	7	21	-2.900000	-2.600000	-2.900000, -2.600000
000010614	F	F	                  ok	5	762	-2.900000	-2.550000	-2.900000, -2.550000
000010615	F	F	                  ok	11	2068	-2.900000	-2.500000	-2.900000, -2.500000
000010616	F	F	                  ok	5	969	-2.900000	-2.450000	-2.900000, -2.450000
000010617	F	F	                  ok	5	971	-2.900000	-2.400000	-2.900000, -2.400000
000010618	F	F	                  ok	10	505	-2.900000	-2.350000	-2.900000, -2.350000
000010619	F	F	                  ok	8	1835	-2.900000	-2.300000	-2.900000, -2.300000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010621	F	F	                  ok	0	2063	-2.900000	-2.200000	-2.900000, -2.200000
000010622	F	F	                  ok	10	1205	-2.900000	-2.150000	-2.900000, -2.150000
000010623	F	F	                  ok	0	1774	-2.900000	-2.100000	-2.900000, -2.100000
000010624	F	F	                  ok	0	115	-2.900000	-2.050000	-2.900000, -2.050000
000010625	F	F	                  ok	9	757	-2.900000	-2.000000	-2.900000, -2.000000
000010626	F	F	                  ok	0	381	-2.900000	-1.950000	-2.900000, -1.950000
000010627	F	F	                  ok	11	718	-2.900000	-1.900000	-2.900000, -1.900000
000010628	F	F	                  ok	4	157	-2.900000	-1.850000	-2.900000, -1.850000
000010629	F	F	                  ok	6	287	-2.900000	-1.800000	-2.900000, -1.800000
000010630	F	F	                  ok	2	1038	-2.900000	-1.750000	-2.900000, -1.750000
000010631	F	F	                  ok	4	33	-2.900000	-1.700000	-2.900000, -1.700000
000010632	F	F	                  ok	5	1518	-2.900000	-1.650000	-2.900000, -1.650000
000010633	F	F	                  ok	1	1324	-2.900000	-1.600000	-2.900000, -1.600000
000010634	F	F	                  ok	2	1976	-2.900000	-1.550000	-2.900000, -1.550000
000010635	F	F	                  ok	10	510	-2.900000	-1.500000	-2.900000, -1.500000
000010636	F	F	                  ok	0	770	-2.900000	-1.450000	-2.900000, -1.450000
000010637	F	F	                  ok	1	1741	-2.900000	-1.400000	-2.900000, -1.400000
000010638	F	F	                  ok	5	1762	-2.900000	-1.350000	-2.900000, -1.350000
000010639	F	F	                  ok	10	718	-2.900000	-1.300000	-2.900000, -1.300000
000010640	F	F	                  ok	5	387	-2.900000	-1.250000	-2.900000, -1.250000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010642	F	F	                  ok	3	1001	-2.900000	-1.150000	-2.900000, -1.150000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010644	F	F	                  ok	1	1347	-2.900000	-1.050000	-2.900000, -1.050000
000010645	F	F	                  ok	2	814	-2.900000	-1.000000	-2.900000, -1.000000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010647	F	F	                  ok	8	1820	-2.900000	-0.900000	-2.900000, -0.900000
000010648	F	F	                  ok	3	1522	-2.900000	-0.850000	-2.900000, -0.850000
000010649	F	F	                  ok	2	826	-2.900000	-0.800000	-2.900000, -0.800000
000010650	F	F	                  ok	1	865	-2.900000	-0.750000	-2.900000, -0.750000
000010651	F	F	                  ok	11	1112	-2.900000	-0.700000	-2.900000, -0.700000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010653	F	F	                  ok	10	797	-2.900000	-0.600000	-2.900000, -0.600000
000010654	F	F	                  ok	1	1156	-2.900000	-0.550000	-2.900000, -0.550000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010656	F	F	                  ok	10	2014	-2.900000	-0.450000	-2.900000, -0.450000
000010657	F	F	                  ok	3	1331	-2.900000	-0.400000	-2.900000, -0.400000
000010658	F	F	                  ok	2	1707	-2.900000	-0.350000	-2.900000, -0.350000
000010659	F	F	                  ok	3	1465	-2.900000	-0.300000	-2.900000, -0.300000
000010660	F	F	                  ok	1	88	-2.900000	-0.250000	-2.900000, -0.250000
000010661	F	F	                  ok	1	203	-2.900000	-0.200000	-2.900000, -0.200000
000010662	F	F	                  ok	9	142	-2.900000	-0.150000	-2.900000, -0.150000
000010663	F	F	                  ok	11	682	-2.900000	-0.100000	-2.900000, -0.100000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010665	F	F	                  ok	11	1207	-2.900000	0.000000	-2.900000, 0.000000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010667	F	F	                  ok	5	249	-2.900000	0.100000	-2.900000, 0.100000
000010668	F	F	                  ok	2	1142	-2.900000	0.150000	-2.900000, 0.150000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010672	F	F	                  ok	0	1593	-2.900000	0.350000	-2.900000, 0.350000
000010673	F	F	                  ok	11	229	-2.900000	0.400000	-2.900000, 0.400000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010675	F	F	                  ok	10	1854	-2.900000	0.500000	-2.900000, 0.500000
000010676	F	F	                  ok	7	291	-2.900000	0.550000	-2.900000, 0.550000
000010677	F	F	                  ok	8	515	-2.900000	0.600000	-2.900000, 0.600000
000010678	F	F	                  ok	0	730	-2.900000	0.650000	-2.900000, 0.650000
000010679	F	F	                  ok	10	521	-2.900000	0.700000	-2.900000, 0.700000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010681	F	F	                  ok	10	175	-2.900000	0.800000	-2.900000, 0.800000
000010682	F	F	                  ok	5	1716	-2.900000	0.850000	-2.900000, 0.850000
000010683	F	F	                  ok	1	31	-2.900000	0.900000	-2.900000, 0.900000
000010684	F	F	                  ok	0	995	-2.900000	0.950000	-2.900000, 0.950000
000010685	F	F	                  ok	9	917	-2.900000	1.000000	-2.900000, 1.000000
000010686	F	F	                  ok	8	1259	-2.900000	1.050000	-2.900000, 1.050000
000010687	F	F	                  ok	3	426	-2.900000	1.100000	-2.900000, 1.100000
000010688	F	F	                  ok	0	185	-2.900000	1.150000	-2.900000, 1.150000
000010689	F	F	                  ok	4	433	-2.900000	1.200000	-2.900000, 1.200000
000010690	F	F	                  ok	5	1524	-2.900000	1.250000	-2.900000, 1.250000
000010691	F	F	                  ok	5	1980	-2.900000	1.300000	-2.900000, 1.300000
000010692	F	F	                  ok	10	1007	-2.900000	1.350000	-2.900000, 1.350000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010694	F	F	                  ok	6	401	-2.900000	1.450000	-2.900000, 1.450000
000010695	F	F	                  ok	0	424	-2.900000	1.500000	-2.900000, 1.500000
000010696	F	F	                  ok	8	1330	-2.900000	1.550000	-2.900000, 1.550000
000010697	F	F	                  ok	11	1817	-2.900000	1.600000	-2.900000, 1.600000
000010698	F	F	                  ok	11	1332	-2.900000	1.650000	-2.900000, 1.650000
000010699	F	F	                  ok	8	1138	-2.900000	1.700000	-2.900000, 1.700000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010701	F	F	                  ok	8	1001	-2.900000	1.800000	-2.900000, 1.800000
000010702	F	F	                  ok	9	126	-2.900000	1.850000	-2.900000, 1.850000
000010703	F	F	                  ok	9	105	-2.900000	1.900000	-2.900000, 1.900000
000010704	F	F	                  ok	3	1669	-2.900000	1.950000	-2.900000, 1.950000
000010705	F	F	                  ok	10	46	-2.900000	2.000000	-2.900000, 2.000000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010707	F	F	                  ok	2	812	-2.880000	-2.950000	-2.880000, -2.950000
000010708	F	F	                  ok	2	131	-2.880000	-2.900000	-2.880000, -2.900000
000010709	F	F	                  ok	0	1968	-2.880000	-2.850000	-2.880000, -2.850000
000010710	F	F	                  ok	5	860	-2.880000	-2.800000	-2.880000, -2.800000
000010711	F	F	                  ok	10	828	-2.880000	-2.750000	-2.880000, -2.750000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010714	F	F	                  ok	8	410	-2.880000	-2.600000	-2.880000, -2.600000
000010715	F	F	                  ok	8	1267	-2.880000	-2.550000	-2.880000, -2.550000
000010716	F	F	                  ok	8	405	-2.880000	-2.500000	-2.880000, -2.500000
000010717	F	F	                  ok	10	241	-2.880000	-2.450000	-2.880000, -2.450000
000010718	F	F	                  ok	5	1533	-2.880000	-2.400000	-2.880000, -2.400000
000010719	F	F	                  ok	2	1428	-2.880000	-2.350000	-2.880000, -2.350000
000010720	F	F	                  ok	5	1845	-2.880000	-2.300000	-2.880000, -2.300000
000010721	F	F	                  ok	10	947	-2.880000	-2.250000	-2.880000, -2.250000
000010722	F	F	                  ok	8	1389	-2.880000	-2.200000	-2.880000, -2.200000
000010723	F	F	                  ok	10	1367	-2.880000	-2.150000	-2.880000, -2.150000
000010724	F	F	                  ok	10	932	-2.880000	-2.100000	-2.880000, -2.100000
000010725	F	F	                  ok	8	2106	-2.880000	-2.050000	-2.880000, -2.050000
000010726	F	F	                  ok	4	242	-2.880000	-2.000000	-2.880000, -2.000000
000010727	F	F	                  ok	7	305	-2.880000	-1.950000	-2.880000, -1.950000
000010728	F	F	                  ok	2	1814	-2.880000	-1.900000	-2.880000, -1.900000
000010729	F	F	                  ok	8	156	-2.880000	-1.850000	-2.880000, -1.850000
000010730	F	F	                  ok	10	1208	-2.880000	-1.800000	-2.880000, -1.800000
000010731	F	F	                  ok	9	314	-2.880000	-1.750000	-2.880000, -1.750000
000010732	F	F	                  ok	5	1182	-2.880000	-1.700000	-2.880000, -1.700000
000010733	F	F	                  ok	8	245	-2.880000	-1.650000	-2.880000, -1.650000
000010734	F	F	                  ok	0	1023	-2.880000	-1.600000	-2.880000, -1.600000
000010735	F	F	                  ok	3	1418	-2.880000	-1.550000	-2.880000, -1.550000
000010736	F	F	                  ok	7	208	-2.880000	-1.500000	-2.880000, -1.500000
000010737	F	F	                  ok	2	195	-2.880000	-1.450000	-2.880000, -1.450000
000010738	F	F	                  ok	1	259	-2.880000	-1.400000	-2.880000, -1.400000
000010739	F	F	                  ok	4	393	-2.880000	-1.350000	-2.880000, -1.350000
000010740	F	F	                  ok	2	449	-2.880000	-1.300000	-2.880000, -1.300000
000010741	F	F	                  ok	2	1427	-2.880000	-1.250000	-2.880000, -1.250000
#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string

000010743	F	F	                  ok	1	772	-2.880000	-1.150000	-2.880000, -1.150000
000010744	F	F	                  ok	8	900	-2.880000	-1.100000	-2.880000, -1.100000
000010745	F	F	                  ok	8	638	-2.880000	-1.050000	-2.880000, -1.050000
000010746	F	F	                  ok	4	564	-2.880000	-1.000000	-2.880000, -1.000000
000010747	F	F	                  ok	11	394	-2.880000	-0.950000	-2.880000, -0.950000
000010748	F	F	                  ok	9	125	-2.880000	-0.900000	-2.880000, -0.900000
