H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.34896e+14	2.38807e+16	9.44575e+11	4.42942e+12	2.26188e+11	4.47536e+08	7.45947e+06	1.52183e+11	3.63466e+11	1.34482e+11
1.34896e+14	2.27317e+16	9.38809e+11	4.19531e+12	2.00319e+11	3.57663e+08	5.75502e+06	1.53691e+11	3.45447e+11	1.22452e+11
1.34896e+14	2.16413e+16	9.32597e+11	3.97207e+12	1.77289e+11	2.85347e+08	4.43546e+06	1.54997e+11	3.27811e+11	1.11365e+11
1.34896e+14	2.06038e+16	9.25932e+11	3.75873e+12	1.56759e+11	2.27160e+08	3.41333e+06	1.56102e+11	3.10549e+11	1.01142e+11
1.34896e+14	1.96164e+16	9.18824e+11	3.55500e+12	1.38476e+11	1.80446e+08	2.62289e+06	1.57000e+11	2.93700e+11	9.17328e+10
1.34896e+14	1.86768e+16	9.11287e+11	3.36056e+12	1.22210e+11	1.43022e+08	2.01261e+06	1.57688e+11	2.77298e+11	8.30884e+10
1.34896e+14	1.77826e+16	9.03331e+11	3.17509e+12	1.07753e+11	1.13109e+08	1.54219e+06	1.58164e+11	2.61373e+11	7.51614e+10
1.34896e+14	1.69315e+16	8.94968e+11	2.99830e+12	9.49161e+10	8.92516e+07	1.18013e+06	1.58424e+11	2.45951e+11	6.79045e+10
1.34896e+14	1.61236e+16	8.86237e+11	2.83030e+12	8.35533e+10	7.02986e+07	0	1.58467e+11	2.31095e+11	6.12880e+10
1.34896e+14	1.53505e+16	8.77070e+11	2.66947e+12	7.34389e+10	5.51958e+07	0	1.58296e+11	2.16694e+11	5.52212e+10
1.34896e+14	1.46165e+16	8.67557e+11	2.51683e+12	6.45059e+10	4.32577e+07	0	1.57909e+11	2.02889e+11	4.97090e+10
1.34896e+14	1.39178e+16	8.57684e+11	2.37166e+12	5.66052e+10	3.38237e+07	0	1.57310e+11	1.89647e+11	4.46955e+10
1.34896e+14	1.32526e+16	8.47465e+11	2.23364e+12	4.96243e+10	2.63859e+07	0	1.56502e+11	1.76974e+11	4.01425e+10
1.34896e+14	1.26192e+16	8.36910e+11	2.10251e+12	4.34625e+10	2.05361e+07	0	1.55489e+11	1.64872e+11	3.60139e+10
