# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in F14_WIDE field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	 
140354813	VVDS-J140046.32+045835.7	210.193029	4.9765858	0.8969	1	21.9637	-99.9	-99.9	23.542662	0.059786	22.884195	0.05024	22.476812	0.030869	21.9637	0.0468
140354839	VVDS-J135640.52+045832.4	209.168866	4.975687	0.6661	3	21.5068	-99.9	-99.9	-99	-99	-99	-99	21.870483	0.03119	21.5068	0.0197
140354853	VVDS-J135901.58+045833.4	209.756602	4.9759693	0.6289	2	22.0828	-99.9	-99.9	23.59242	0.066416	23.140356	0.08175	22.80438	0.05904	22.0828	0.0477
140354854	VVDS-J135635.72+045831.6	209.148852	4.9754615	0.5888	2	21.6232	-99.9	-99.9	-99	-99	-99	-99	21.98744	0.040415	21.6232	0.0219
140354931	VVDS-J140238.60+045837.0	210.660862	4.9769693	0.7726	3	22.3115	-99.9	-99.9	-99	-99	-99	-99	23.254633	0.048539	22.3115	0.0329
140354934	VVDS-J140133.09+045836.5	210.38791	4.9768087	0.2279	3	21.9375	-99.9	-99.9	22.906397	0.042482	22.025722	0.024839	21.806001	0.014587	21.9375	0.0341
140354948	VVDS-J140324.08+045831.6	210.850351	4.9754716	0.2691	4	21.4023	-99.9	-99.9	-99	-99	-99	-99	21.354566	0.015534	21.4023	0.0186
140354953	VVDS-J140045.84+045835.1	210.191008	4.9764203	1.1206	21	21.2693	-99.9	-99.9	23.36684	0.052693	22.643787	0.052156	21.91695	0.020759	21.2693	0.0289
140355031	VVDS-J135545.63+045835.1	208.940141	4.9764411	0.5508	3	22.3719	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.3719	0.0406
140355049	VVDS-J140341.66+045827.9	210.923607	4.9744299	0.5081	3	21.3222	-99.9	-99.9	-99	-99	-99	-99	21.399293	0.017205	21.3222	0.0182
140355075	VVDS-J135730.62+045839.9	209.377596	4.9777722	0.6495	21	23.5157	-99.9	-99.9	-99	-99	-99	-99	24.286544	0.14978	23.5157	0.0765
140355081	VVDS-J140132.52+045832.1	210.385514	4.9755849	9.9999	0	21.5643	-99.9	-99.9	22.311771	0.035002	21.550631	0.024119	21.422113	0.014765	21.5643	0.0351
140355098	VVDS-J140016.89+045838.7	210.070408	4.9774224	0.8694	3	22.2171	-99.9	-99.9	23.462726	0.051003	23.08713	0.050534	22.535284	0.028332	22.2171	0.0427
140355103	VVDS-J135759.63+045838.0	209.498461	4.9772409	1.4762	1	21.9768	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9768	0.0246
140355106	VVDS-J140155.31+045837.6	210.480463	4.9771177	0.5669	3	22.1036	-99.9	-99.9	23.335121	0.05301	22.953617	0.046283	22.26188	0.019597	22.1036	0.0436
140355137	VVDS-J140124.64+045836.1	210.352673	4.9767017	0.5691	4	20.4053	-99.9	-99.9	23.532314	0.062862	21.837217	0.022693	20.792936	0.007299	20.4053	0.0124
140355173	VVDS-J140128.42+045838.3	210.368454	4.9773305	0.2452	4	21.8622	-99.9	-99.9	22.761322	0.038774	22.06278	0.025111	21.910713	0.015314	21.8622	0.0361
140355238	VVDS-J135930.92+045839.4	209.878837	4.9776329	0.2706	2	20.9527	-99.9	-99.9	23.608267	0.087051	22.612682	0.056642	21.525426	0.029491	20.9527	0.0153
140355346	VVDS-J140039.24+045841.8	210.163517	4.9782845	0.3337	3	22.4412	-99.9	-99.9	23.944824	0.065791	22.867557	0.045124	22.436716	0.023738	22.4412	0.0449
140355350	VVDS-J140149.84+045839.4	210.457681	4.977623	0.5669	3	21.5086	-99.9	-99.9	22.454611	0.032672	22.008532	0.02515	21.43219	0.011976	21.5086	0.0259
140355364	VVDS-J135734.73+045836.9	209.394739	4.9769255	1.0723	1	22.2591	-99.9	-99.9	-99	-99	-99	-99	22.906303	0.076053	22.2591	0.0374
140355401	VVDS-J140117.21+045842.3	210.321742	4.9784198	0.6566	1	22.2253	-99.9	-99.9	24.777403	0.201326	25.212015	0.282216	24.326934	0.112241	22.2253	0.0749
140355405	VVDS-J140254.66+045836.5	210.727787	4.976831	0.7739	3	21.2859	-99.9	-99.9	-99	-99	-99	-99	22.023273	0.024515	21.2859	0.0184
140355432	VVDS-J140124.18+045839.0	210.350783	4.9775175	0.5703	3	21.3176	-99.9	-99.9	24.423105	0.152372	22.809502	0.048411	21.715442	0.012636	21.3176	0.0215
140355575	VVDS-J135829.29+045851.5	209.62205	4.9809822	0.1596	3	19.6082	-99.9	-99.9	21.712679	0.033229	21.790262	0.036685	20.812732	0.01523	19.6082	0.0249
140355578	VVDS-J135700.51+045835.0	209.252158	4.9764161	0.6852	4	20.7842	-99.9	-99.9	-99	-99	-99	-99	21.46035	0.028313	20.7842	0.0121
140355608	VVDS-J135902.63+045840.8	209.760984	4.9780002	0.6294	2	21.4075	-99.9	-99.9	22.824522	0.043394	22.461824	0.048674	21.708458	0.033361	21.4075	0.0236
140355682	VVDS-J135656.33+045842.7	209.234744	4.9785309	0.5417	3	22.489	-99.9	-99.9	-99	-99	-99	-99	22.447122	0.044742	22.489	0.0403
140355722	VVDS-J135800.57+045837.6	209.502383	4.9771304	0.5896	1	20.4803	-99.9	-99.9	22.184145	0.035892	21.180305	0.024875	20.699276	0.015967	20.4803	0.0113
140355732	VVDS-J140243.43+045843.0	210.680977	4.978624	0.1296	9	22.205	-99.9	-99.9	-99	-99	-99	-99	22.213125	0.024821	22.205	0.0321
140355791	VVDS-J135921.32+045841.9	209.83887	4.9783121	9.9999	0	21.1141	-99.9	-99.9	21.69815	0.019657	21.181408	0.022359	21.026094	0.020288	21.1141	0.0178
140355799	VVDS-J135916.28+045842.5	209.817834	4.9784999	0.3727	1	22.436	-99.9	-99.9	23.528589	0.060695	23.500851	0.088982	23.455175	0.073933	22.436	0.0606
140355821	VVDS-J135554.40+045841.9	208.976669	4.9783116	1.1632	2	22.0179	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.0179	0.0316
140355822	VVDS-J135555.92+045842.0	208.983001	4.9783603	1.0638	2	22.4976	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.4976	0.0427
140355852	VVDS-J135946.04+045843.3	209.941874	4.9787009	0.3507	2	21.5422	-99.9	-99.9	23.225357	0.039042	22.247332	0.04517	21.801744	0.027839	21.5422	0.0208
140355927	VVDS-J140301.71+045835.2	210.75715	4.9764514	0.4249	2	19.8096	-99.9	-99.9	-99	-99	-99	-99	20.003093	0.00772	19.8096	0.0079
140355940	VVDS-J140126.70+045844.3	210.361261	4.9789896	1.9995	1	22.379	-99.9	-99.9	22.734428	0.037269	22.410488	0.031498	22.453792	0.020659	22.379	0.0547
140356057	VVDS-J135958.53+045846.8	209.993886	4.9796938	0.5860	2	21.3004	-99.9	-99.9	23.580656	0.052036	22.304357	0.038017	21.637146	0.01353	21.3004	0.0132
140356073	VVDS-J135654.84+045835.1	209.228536	4.976434	0.2962	9	20.6954	-99.9	-99.9	-99	-99	-99	-99	20.908197	0.018284	20.6954	0.0127
140356234	VVDS-J135539.88+045839.4	208.916208	4.9776366	0.3599	4	21.5182	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.5182	0.0243
140356308	VVDS-J135738.84+045840.5	209.411871	4.9779167	0.0252	4	17.8862	-99.9	-99.9	-99	-99	-99	-99	17.917837	0.004009	17.8862	0.003
140356327	VVDS-J135754.59+045848.4	209.477467	4.9801266	0.7471	1	22.3214	-99.9	-99.9	24.721052	0.148436	-99	-99	22.924266	0.040911	22.3214	0.0365
140356340	VVDS-J135959.62+045850.3	209.998456	4.9806471	0.5764	2	21.85	-99.9	-99.9	22.148031	0.022138	21.808001	0.028717	21.700969	0.01424	21.85	0.019
140356376	VVDS-J140002.47+045900.5	210.010316	4.9834755	0.2424	3	18.3963	-99.9	-99.9	20.309513	0.009332	19.040096	0.007786	18.560541	0.003049	18.3963	0.0033
140356476	VVDS-J140003.89+045847.5	210.016213	4.9798802	0.8833	1	22.3875	-99.9	-99.9	24.11372	0.119828	24.695761	0.221844	23.196697	0.04499	22.3875	0.0382
140356493	VVDS-J140134.39+045849.5	210.393296	4.9804227	0.6336	2	22.0153	-99.9	-99.9	23.619865	0.065488	22.982176	0.042761	22.366668	0.02006	22.0153	0.045
140356544	VVDS-J135926.92+045845.2	209.862196	4.979237	0.8957	2	21.537	-99.9	-99.9	24.06788	0.076544	22.994453	0.067029	22.468454	0.043797	21.537	0.0216
140356572	VVDS-J140156.79+045851.7	210.486629	4.9810352	0.8755	3	22.398	-99.9	-99.9	23.522488	0.056565	22.956434	0.062274	22.875202	0.031514	22.398	0.0534
140356722	VVDS-J140027.36+045853.2	210.114006	4.9814612	0.9494	3	22.3763	-99.9	-99.9	25.452419	0.196483	24.1763	0.134607	23.429149	0.043039	22.3763	0.0425
140356726	VVDS-J140025.12+045850.8	210.104677	4.9807902	0.6215	29	21.0146	-99.9	-99.9	23.093595	0.048589	22.231895	0.031222	21.316518	0.012705	21.0146	0.0193
140356782	VVDS-J135949.75+045849.7	209.957332	4.9804982	0.9615	2	20.7262	-99.9	-99.9	22.885143	0.038118	22.070223	0.04097	21.707046	0.017284	20.7262	0.0107
140356803	VVDS-J135651.84+045851.8	209.216015	4.9810565	1.0158	3	22.2753	-99.9	-99.9	-99	-99	-99	-99	23.451448	0.11557	22.2753	0.0337
140356817	VVDS-J140123.29+045847.6	210.347067	4.9799122	0.5534	2	20.6577	-99.9	-99.9	22.245622	0.040591	21.546804	0.022316	20.737802	0.008044	20.6577	0.0179
140356829	VVDS-J140256.88+045848.4	210.737006	4.9801251	0.4323	3	21.1292	-99.9	-99.9	-99	-99	-99	-99	21.054321	0.011425	21.1292	0.0178
140356860	VVDS-J135854.37+045852.5	209.726583	4.9812692	0.4484	3	20.9856	-99.9	-99.9	22.579092	0.032594	21.736082	0.027897	21.171699	0.018419	20.9856	0.0139
140356896	VVDS-J135946.78+045854.8	209.944931	4.9818935	0.1572	2	21.4701	-99.9	-99.9	23.456825	0.042908	22.328783	0.037698	21.753728	0.019927	21.4701	0.0168
140356911	VVDS-J135625.38+045843.8	209.105791	4.978839	0.4942	2	20.6354	-99.9	-99.9	-99	-99	-99	-99	20.943039	0.021946	20.6354	0.014
140356912	VVDS-J140328.75+045850.2	210.86983	4.9806272	0.6387	2	21.7045	-99.9	-99.9	-99	-99	-99	-99	22.340475	0.027738	21.7045	0.0262
140356927	VVDS-J135648.44+045852.1	209.201857	4.9811636	0.9894	2	22.1103	-99.9	-99.9	-99	-99	-99	-99	23.051353	0.098673	22.1103	0.0352
140356928	VVDS-J140249.83+045841.4	210.707638	4.9781822	0.1419	3	20.0395	-99.9	-99.9	-99	-99	-99	-99	20.038026	0.008339	20.0395	0.0105
140356986	VVDS-J140152.77+045854.4	210.469884	4.9818003	9.9999	0	22.241	-99.9	-99.9	23.910625	0.13175	23.655998	0.081501	23.040847	0.059829	22.2412	0.0826
140357036	VVDS-J140144.82+045855.6	210.436761	4.9821139	0.4563	1	22.116	-99.9	-99.9	24.83157	0.123767	23.643007	0.061262	22.659732	0.028664	22.116	0.0376
140357042	VVDS-J140015.85+045856.6	210.066057	4.9823953	9.9999	20	23.0882	-99.9	-99.9	25.066261	0.140448	23.969717	0.175075	23.435894	0.066882	23.0882	0.0716
140357051	VVDS-J140145.08+045848.8	210.437857	4.9802489	0.5013	2	20.8593	-99.9	-99.9	23.399206	0.058157	22.178043	0.030298	21.260749	0.013457	20.8593	0.0223
140357122	VVDS-J135622.04+045852.1	209.091839	4.9811569	0.4642	2	22.1164	-99.9	-99.9	-99	-99	-99	-99	22.369361	0.040821	22.1164	0.0351
140357145	VVDS-J140025.26+045849.9	210.105291	4.9805337	0.6178	3	21.7299	-99.9	-99.9	24.858642	0.19846	23.3309	0.073614	22.364885	0.024816	21.7299	0.0316
140357182	VVDS-J135650.45+045851.8	209.21022	4.9810799	1.3142	23	21.6934	-99.9	-99.9	-99	-99	-99	-99	22.047254	0.034493	21.6934	0.0224
140357215	VVDS-J135629.28+045854.4	209.122002	4.9817934	0.5835	23	21.8784	-99.9	-99.9	-99	-99	-99	-99	22.119976	0.039219	21.8784	0.0299
140357225	VVDS-J135631.62+045852.1	209.131756	4.9811519	0.2693	4	21.5661	-99.9	-99.9	-99	-99	-99	-99	21.701776	0.032428	21.5661	0.0269
140357229	VVDS-J135628.31+045853.5	209.117998	4.9815355	0.5837	2	22.2332	-99.9	-99.9	-99	-99	-99	-99	22.467228	0.060914	22.2332	0.0413
140357236	VVDS-J140102.05+045854.5	210.258575	4.9818125	0.4447	1	21.3695	-99.9	-99.9	22.686628	0.047005	21.899038	0.036535	21.446519	0.014441	21.3695	0.0272
140357259	VVDS-J140125.39+045858.0	210.355814	4.9827934	9.9999	0	22.4574	-99.9	-99.9	99.99	99.99	23.830355	0.10097	22.923416	0.036915	22.4574	0.0588
140357291	VVDS-J135944.65+045853.2	209.936076	4.9814452	0.8309	3	21.2952	-99.9	-99.9	23.688375	0.070158	22.915081	0.059217	22.093521	0.036223	21.2952	0.0174
140357327	VVDS-J140204.94+045855.9	210.520585	4.9822154	0.5678	3	21.7436	-99.9	-99.9	22.947622	0.043988	22.376926	0.029502	21.706886	0.013021	21.7436	0.0293
140357345	VVDS-J135832.23+045856.7	209.634302	4.9824314	0.1129	4	21.2523	-99.9	-99.9	21.851875	0.019594	21.348528	0.023244	21.295934	0.012267	21.2523	0.0164
140357347	VVDS-J140015.06+045853.9	210.06279	4.9816468	0.5680	2	21.3721	-99.9	-99.9	23.83334	0.061959	22.914383	0.069244	21.790668	0.019259	21.3721	0.0137
140357358	VVDS-J140022.69+045856.0	210.094581	4.9822296	0.2473	3	22.134	-99.9	-99.9	22.947063	0.056041	22.391941	0.047407	22.132822	0.024189	22.134	0.0557
140357378	VVDS-J135843.85+045857.7	209.682709	4.9827177	0.7189	3	21.4419	-99.9	-99.9	25.004051	0.132094	23.323414	0.073566	22.243379	0.019396	21.4419	0.0173
140357397	VVDS-J140016.11+045856.5	210.067131	4.982384	0.5643	4	21.3794	-99.9	-99.9	23.231138	0.04649	22.299313	0.041922	21.603128	0.016158	21.3794	0.0161
140357411	VVDS-J140138.43+045853.9	210.410144	4.9816439	0.2784	2	20.9646	-99.9	-99.9	22.015499	0.028549	21.187	0.016969	20.951232	0.009796	20.9646	0.0277
140357416	VVDS-J140145.89+045849.4	210.441212	4.9803947	0.2197	4	19.5624	-99.9	-99.9	20.638788	0.019001	20.014049	0.008656	19.708784	0.004866	19.5624	0.0088
140357502	VVDS-J135659.42+045858.8	209.247608	4.9830145	0.7271	2	22.4432	-99.9	-99.9	-99	-99	-99	-99	22.929298	0.03957	22.4432	0.0308
140357503	VVDS-J140028.01+045856.2	210.116714	4.9822796	0.5048	3	20.8167	-99.9	-99.9	23.736294	0.076758	22.232342	0.041051	21.292062	0.012397	20.8167	0.0175
140357505	VVDS-J135546.68+045854.9	208.944506	4.9819366	0.8880	3	21.872	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.872	0.0311
140357547	VVDS-J140019.74+045858.2	210.082265	4.9828521	0.5819	4	20.844	-99.9	-99.9	23.999122	0.068483	22.306681	0.035948	21.266952	0.011752	20.844	0.0158
140357616	VVDS-J140242.49+045857.9	210.677045	4.9827689	0.7450	2	22.1444	-99.9	-99.9	-99	-99	-99	-99	23.279323	0.046301	22.1444	0.0383
140357625	VVDS-J135923.03+045856.3	209.845985	4.9823126	0.0245	2	21.039	-99.9	-99.9	21.426769	0.017897	21.042294	0.020301	20.956104	0.020067	21.039	0.0183
140357636	VVDS-J140328.92+045853.6	210.870508	4.9815791	0.6383	4	20.4186	-99.9	-99.9	-99	-99	-99	-99	21.084253	0.009868	20.4186	0.0099
140357654	VVDS-J135643.73+045857.5	209.182219	4.9826626	0.2442	4	19.5367	-99.9	-99.9	-99	-99	-99	-99	19.683477	0.008598	19.5367	0.0064
140357662	VVDS-J140143.98+045900.9	210.433288	4.983584	0.2196	9	22.2431	-99.9	-99.9	24.40019	0.088582	23.465466	0.054323	22.808416	0.026803	22.2431	0.0383
140357690	VVDS-J140158.99+045904.7	210.495831	4.9846425	9.9999	20	25.1	-99.9	-99.9	24.930275	0.140701	24.441856	0.114843	24.47188	0.087759	25.0991	0.3909
140357725	VVDS-J140255.21+045851.4	210.730046	4.980972	0.7686	3	20.5464	-99.9	-99.9	-99	-99	-99	-99	21.552116	0.016225	20.5464	0.0138
140357740	VVDS-J135640.30+045854.6	209.167952	4.9818424	0.3555	4	21.5767	-99.9	-99.9	-99	-99	-99	-99	21.745016	0.033294	21.5767	0.023
140357746	VVDS-J135632.04+045857.1	209.133535	4.9825318	0.9938	9	22.4655	-99.9	-99.9	-99	-99	-99	-99	22.849222	0.08972	22.4655	0.0457
140357748	VVDS-J135937.66+045854.8	209.906919	4.9819013	0.5416	1	21.0152	-99.9	-99.9	23.014643	0.044777	21.861132	0.034101	21.305776	0.022495	21.0152	0.0156
140357751	VVDS-J135649.09+045856.0	209.204545	4.9822244	1.1925	2	21.9938	-99.9	-99.9	-99	-99	-99	-99	23.283233	0.086903	21.9938	0.0359
140357771	VVDS-J135650.31+045852.5	209.209642	4.9812615	0.8206	2	20.8576	-99.9	-99.9	-99	-99	-99	-99	21.42234	0.028829	20.8576	0.0166
140357800	VVDS-J135714.98+045858.5	209.312456	4.9829404	0.7756	1	21.5277	-99.9	-99.9	-99	-99	-99	-99	22.38401	0.037553	21.5277	0.0281
140357801	VVDS-J135701.15+045900.1	209.254824	4.9833697	0.6481	2	22.2296	-99.9	-99.9	-99	-99	-99	-99	22.51143	0.031099	22.2296	0.0291
140357862	VVDS-J135716.12+045858.3	209.317204	4.9828761	0.1894	1	21.677	-99.9	-99.9	-99	-99	-99	-99	21.919115	0.026071	21.677	0.0267
140357865	VVDS-J135916.84+045902.7	209.8202	4.9841024	9.9999	20	22.7659	-99.9	-99.9	23.874512	0.086388	23.374601	0.088307	23.501279	0.084804	22.7659	0.0646
140357876	VVDS-J135734.03+045900.7	209.391811	4.9835447	0.3610	2	22.2323	-99.9	-99.9	-99	-99	-99	-99	22.204942	0.025158	22.2323	0.0385
140357878	VVDS-J140035.96+045903.0	210.149865	4.9841787	0.5712	2	22.0409	-99.9	-99.9	25.755596	0.254598	23.757713	0.086017	22.593856	0.0246	22.0409	0.0331
140357898	VVDS-J135742.54+045857.4	209.427277	4.9826284	0.5082	2	21.099	-99.9	-99.9	-99	-99	-99	-99	21.637744	0.016114	21.099	0.018
140357944	VVDS-J135952.02+045902.7	209.966768	4.9841011	0.6783	4	21.9385	-99.9	-99.9	23.186958	0.045739	22.645843	0.059172	22.156948	0.019478	21.9385	0.022
140358005	VVDS-J140036.64+045901.2	210.152671	4.9836777	0.5035	3	21.2091	-99.9	-99.9	22.708439	0.036084	21.886612	0.029421	21.305296	0.01303	21.2091	0.0246
140358055	VVDS-J135624.83+045900.0	209.103465	4.9833428	0.6932	1	22.3583	-99.9	-99.9	-99	-99	-99	-99	22.771253	0.091132	22.3583	0.0521
140358062	VVDS-J135917.98+045903.6	209.824943	4.9843422	0.6582	2	21.5334	-99.9	-99.9	23.710094	0.072888	22.554773	0.062392	22.209421	0.040609	21.5334	0.0255
140358082	VVDS-J140001.75+045903.2	210.007297	4.9842396	0.4841	1	21.9545	-99.9	-99.9	23.174784	0.042188	22.660749	0.062512	22.306823	0.028461	21.9545	0.0261
140358104	VVDS-J140031.40+045904.1	210.130843	4.9844734	0.6198	2	22.4952	-99.9	-99.9	99.99	99.99	24.192387	0.167284	23.054876	0.036593	22.4952	0.0565
140358121	VVDS-J135942.90+045900.2	209.928789	4.9834121	0.5671	2	22.284	-99.9	-99.9	23.50297	0.083135	23.206198	0.082323	22.39488	0.051015	22.284	0.0449
140358272	VVDS-J135659.14+045858.3	209.246455	4.9828696	0.9067	23	21.8704	-99.9	-99.9	-99	-99	-99	-99	22.296218	0.032263	21.8704	0.0259
140358317	VVDS-J135818.56+045902.9	209.577344	4.984157	1.8713	1	22.0811	-99.9	-99.9	23.973923	0.114544	23.328304	0.114662	22.615333	0.029185	22.0811	0.0327
140358348	VVDS-J135626.93+045902.9	209.112228	4.9841653	9.9999	20	18.083	-99.9	-99.9	-99	-99	-99	-99	17.450412	0.002687	18.083	0.0031
140358399	VVDS-J135736.50+045904.9	209.402117	4.9847214	0.8359	2	21.8558	-99.9	-99.9	-99	-99	-99	-99	22.962217	0.035917	21.8558	0.0281
140358407	VVDS-J140204.92+045900.1	210.520507	4.9833649	0.2085	4	19.039	-99.9	-99.9	21.002794	0.014343	19.634998	0.006462	19.3327	0.003312	19.0386	0.006
140358408	VVDS-J135656.21+045906.0	209.234238	4.9850002	9.9999	0	22.4569	-99.9	-99.9	-99	-99	-99	-99	22.950567	0.047871	22.4569	0.0478
140358418	VVDS-J135748.04+045901.3	209.450186	4.9837168	0.4551	1	22.0951	-99.9	-99.9	-99	-99	-99	-99	99.99	99.99	22.0951	0.0436
140358423	VVDS-J140339.63+045900.7	210.915136	4.9835326	0.5630	3	21.3739	-99.9	-99.9	-99	-99	-99	-99	21.606569	0.013848	21.3739	0.0166
140358424	VVDS-J135724.03+045902.9	209.350139	4.9841515	0.1821	4	18.9311	-99.9	-99.9	-99	-99	-99	-99	19.132978	0.00412	18.9311	0.0044
140358452	VVDS-J140320.13+045906.4	210.833877	4.9851303	1.3982	12	21.8703	-99.9	-99.9	-99	-99	-99	-99	22.168972	0.017221	21.8703	0.0221
140358483	VVDS-J135838.48+045902.8	209.660354	4.9841227	0.7217	2	22.0834	-99.9	-99.9	23.219124	0.046621	22.880598	0.073221	22.225099	0.022519	22.0834	0.0385
140358491	VVDS-J140240.31+045905.2	210.667959	4.9847932	0.4836	2	21.641	-99.9	-99.9	-99	-99	-99	-99	21.882093	0.016375	21.6413	0.0234
140358500	VVDS-J135917.03+045902.4	209.820976	4.9840221	9.9999	0	22.041	-99.9	-99.9	23.990599	0.094044	22.988029	0.085406	22.926277	0.074458	22.041	0.0531
140358539	VVDS-J140156.68+045904.4	210.486172	4.9845666	0.8766	2	21.297	-99.9	-99.9	23.276399	0.067818	22.796484	0.0486	22.142458	0.021387	21.2975	0.0307
140358567	VVDS-J140253.57+045903.1	210.723234	4.9842038	0.7725	2	22.2035	-99.9	-99.9	-99	-99	-99	-99	23.099659	0.035989	22.2035	0.0378
140358577	VVDS-J135558.83+045902.5	208.995157	4.9840458	9.9999	0	21.6954	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.6954	0.0302
140358594	VVDS-J140244.77+045903.4	210.686576	4.9843012	0.4803	2	20.8085	-99.9	-99.9	-99	-99	-99	-99	21.183286	0.011545	20.8085	0.0153
140358617	VVDS-J135858.39+045901.3	209.743304	4.983701	0.1633	4	19.9344	-99.9	-99.9	21.166607	0.015634	20.399977	0.013511	20.091125	0.010742	19.9344	0.0079
140358643	VVDS-J135954.32+045858.4	209.976343	4.9829011	0.2403	2	19.6563	-99.9	-99.9	21.095581	0.014233	20.061684	0.013716	19.734609	0.005928	19.6563	0.007
140358644	VVDS-J135926.67+045907.0	209.861131	4.9852881	0.6902	2	21.4557	-99.9	-99.9	23.397629	0.054853	22.765257	0.050756	22.326276	0.039118	21.4557	0.0197
140358652	VVDS-J135801.30+045904.7	209.505454	4.9846563	1.0243	1	22.1707	-99.9	-99.9	25.279163	0.180336	24.47608	0.24273	23.177524	0.045967	22.1707	0.0341
140358685	VVDS-J135822.38+045908.3	209.593289	4.9856448	0.5761	1	22.0787	-99.9	-99.9	24.947079	0.180211	23.645405	0.132852	22.580076	0.030341	22.0787	0.0314
140358708	VVDS-J140027.56+045908.3	210.114851	4.9856631	0.5030	2	21.8334	-99.9	-99.9	23.162968	0.042879	22.547878	0.037172	21.956071	0.017804	21.8334	0.0332
140358739	VVDS-J135802.59+045904.7	209.5108	4.9846493	0.6422	3	21.0119	-99.9	-99.9	24.934807	0.118042	22.905298	0.070661	21.776666	0.017506	21.0119	0.0144
140358775	VVDS-J140154.39+045909.8	210.476633	4.9860718	0.7261	4	21.929	-99.9	-99.9	23.198437	0.051574	22.720215	0.042673	22.036588	0.018189	21.9289	0.0338
140358815	VVDS-J135944.71+045905.6	209.936326	4.9848932	0.8291	3	21.0418	-99.9	-99.9	22.925217	0.055768	22.331654	0.055066	21.846656	0.034499	21.0418	0.0188
140358843	VVDS-J135813.94+045901.7	209.558093	4.9838183	0.2591	1	21.9247	-99.9	-99.9	23.13756	0.046678	22.244932	0.056441	21.950285	0.023901	21.9247	0.0333
140358873	VVDS-J140331.22+045908.0	210.880102	4.9855667	1.0531	1	22.0389	-99.9	-99.9	-99	-99	-99	-99	22.794265	0.041669	22.0389	0.0414
140358885	VVDS-J135716.32+045903.9	209.318005	4.9844339	0.5895	4	20.0228	-99.9	-99.9	-99	-99	-99	-99	20.615045	0.010711	20.0228	0.009
140358890	VVDS-J135933.36+045912.4	209.889024	4.98679	0.4519	1	22.2588	-99.9	-99.9	23.174164	0.042403	22.513933	0.03547	22.265817	0.034176	22.2588	0.0287
140358915	VVDS-J140200.39+045859.3	210.501639	4.9831421	0.7058	1	20.054	-99.9	-99.9	22.075127	0.031747	20.79298	0.013738	20.333427	0.006197	20.054	0.0117
140358924	VVDS-J135738.00+045908.1	209.408358	4.985601	9.9999	20	22.5372	-99.9	-99.9	-99	-99	-99	-99	23.119735	0.048314	22.5372	0.0609
140358933	VVDS-J135627.33+045901.5	209.113913	4.9837616	0.5840	3	20.6213	-99.9	-99.9	-99	-99	-99	-99	21.452043	0.028348	20.6213	0.0136
140358993	VVDS-J135756.42+045909.4	209.485101	4.9859604	1.1913	9	21.6989	-99.9	-99.9	22.821323	0.040156	-99	-99	99.99	99.99	21.6989	0.0255
140358998	VVDS-J140238.89+045911.1	210.662043	4.9864283	0.5677	2	21.981	-99.9	-99.9	-99	-99	-99	-99	22.388116	0.022422	21.9811	0.0354
140359028	VVDS-J140339.60+045908.2	210.915018	4.9856173	0.5650	1	20.8009	-99.9	-99.9	-99	-99	-99	-99	21.174451	0.011761	20.8009	0.0138
140359045	VVDS-J135738.24+045909.2	209.409346	4.9858889	0.6512	2	21.7753	-99.9	-99.9	-99	-99	-99	-99	22.616834	0.031484	21.7753	0.0245
140359089	VVDS-J135941.76+045912.3	209.924024	4.9867531	1.2021	1	22.3312	-99.9	-99.9	23.571543	0.058293	23.140289	0.065146	22.792312	0.064283	22.3312	0.0432
140359109	VVDS-J140301.55+045907.9	210.756492	4.9855497	0.5721	2	22.3535	-99.9	-99.9	-99	-99	-99	-99	22.749797	0.030252	22.3535	0.0417
140359115	VVDS-J135639.17+045906.6	209.163246	4.9851691	0.6829	4	21.0584	-99.9	-99.9	-99	-99	-99	-99	21.455913	0.01985	21.0584	0.0161
140359126	VVDS-J140251.79+045910.9	210.715801	4.9863779	0.4233	1	20.9286	-99.9	-99.9	-99	-99	-99	-99	21.17122	0.009399	20.9286	0.0126
140359132	VVDS-J135635.35+045910.7	209.147299	4.9863328	0.4031	3	22.434	-99.9	-99.9	-99	-99	-99	-99	22.468624	0.0338	22.434	0.0401
