# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in F10_WIDE field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	 
100022206	VVDS-J100710.81+010224.4	151.795072	1.0401213	0.6744	3	21.814	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.814	0.0261
100022540	VVDS-J100650.56+010226.6	151.710668	1.0407443	9.9999	20	21.2038	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.2038	0.0192
100022593	VVDS-J100659.74+010227.3	151.748925	1.0409307	0.6457	1	21.9328	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9328	0.044
100022616	VVDS-J100427.45+010224.1	151.114399	1.0400468	0.7520	2	21.6803	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6803	0.0282
100022773	VVDS-J100745.95+010232.2	151.941481	1.0423004	0.4326	9	22.4825	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4825	0.0495
100022936	VVDS-J100502.32+010235.1	151.259693	1.043101	0.6976	2	22.2229	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2229	0.0318
100022984	VVDS-J100713.76+010227.8	151.807366	1.0410713	0.6990	1	21.1989	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.1989	0.022
100022998	VVDS-J100508.25+010233.2	151.284387	1.0425599	0.3060	2	21.4399	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.4399	0.0182
100023017	VVDS-J100449.63+010230.9	151.206806	1.0419278	0.1766	2	20.9784	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.9784	0.0149
100023022	VVDS-J100327.39+010236.0	150.864166	1.043354	0.6143	1	21.7189	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.7189	0.04
100023027	VVDS-J100542.72+010221.6	151.428019	1.0393493	0.6780	22	21.5383	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.5383	0.0206
100023109	VVDS-J100528.66+010235.2	151.369455	1.0431143	0.5620	2	21.8036	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8036	0.0213
100023113	VVDS-J100609.09+010225.9	151.537909	1.040549	0.3432	1	21.0448	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.0448	0.0159
100023161	VVDS-J100606.24+010235.5	151.526029	1.0432213	0.8421	2	22.0882	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0882	0.0262
100023205	VVDS-J100551.08+010233.7	151.462839	1.0427031	0.6447	3	21.4576	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.4576	0.0175
100023244	VVDS-J100739.48+010235.4	151.914527	1.0431698	0.6880	3	21.2816	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.2816	0.0207
100023349	VVDS-J100650.85+010226.1	151.711894	1.0406012	0.5650	1	20.1334	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.1334	0.01
100023409	VVDS-J100654.06+010234.6	151.725281	1.0429513	0.6897	2	21.6316	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6316	0.0244
100023422	VVDS-J100451.97+010236.4	151.216545	1.043456	0.0457	3	20.9489	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.9489	0.0211
100023493	VVDS-J100428.55+010241.3	151.118981	1.0448094	0.5898	2	21.9853	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9853	0.0237
100023739	VVDS-J100439.27+010240.1	151.16365	1.0444975	0.4142	2	21.5344	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.5344	0.0206
100023870	VVDS-J100655.59+010244.3	151.731632	1.0456523	0.6909	3	21.7559	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.7559	0.0237
100024080	VVDS-J100526.68+010245.3	151.361187	1.0459294	0.5892	4	20.901	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.901	0.0113
100024329	VVDS-J100338.54+010252.0	150.910621	1.0478049	0.1060	1	22.0316	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0316	0.032
100024389	VVDS-J100649.88+010251.0	151.707862	1.0475113	0.6753	2	22.2993	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2993	0.0369
100024476	VVDS-J100535.64+010248.4	151.398517	1.0467984	0.7450	2	22.2978	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2978	0.0311
100024546	VVDS-J100552.13+010253.0	151.46725	1.0480569	0.6374	3	22.4426	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4426	0.0319
100024670	VVDS-J100550.58+010252.7	151.460777	1.0479858	0.4084	2	22.0256	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0256	0.025
100024681	VVDS-J100536.11+010252.5	151.400498	1.0479333	0.7471	4	21.7699	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.7699	0.0192
100024887	VVDS-J100729.18+010256.6	151.871613	1.0490765	0.8056	3	22.1229	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1229	0.0355
100024899	VVDS-J100600.13+010255.1	151.500542	1.0486641	0.4965	1	22.0945	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0945	0.0227
100025006	VVDS-J100330.78+010301.9	150.878275	1.0505404	9.9999	20	24.0084	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	24.0084	0.1794
100025112	VVDS-J100313.10+010259.7	150.804623	1.0499303	0.7673	1	21.8705	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8705	0.0367
100025145	VVDS-J100552.67+010259.9	151.46947	1.0499808	1.5204	1	22.3615	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.3615	0.0357
100025193	VVDS-J100712.65+010300.1	151.802743	1.0500348	0.7061	1	21.9581	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9581	0.028
100025315	VVDS-J100713.09+010258.6	151.804564	1.0496325	0.2480	4	21.117	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.117	0.0156
100025367	VVDS-J100513.61+010249.0	151.306726	1.0469502	0.5034	2	21.8495	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8495	0.029
100025550	VVDS-J100302.25+010306.5	150.759388	1.0518272	0.7858	4	22.0334	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0334	0.0327
100025764	VVDS-J100445.14+010306.1	151.188111	1.0516955	0.2179	1	22.1863	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1863	0.0433
100025787	VVDS-J100355.85+010307.1	150.982735	1.0519866	0.3340	1	22.1506	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1506	0.032
100025808	VVDS-J100547.62+010308.7	151.44845	1.052443	0.6419	3	21.9671	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9671	0.0231
100025849	VVDS-J100434.97+010306.8	151.145711	1.0519004	0.9188	3	22.3263	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.3263	0.0363
100025884	VVDS-J100547.39+010308.6	151.447486	1.0524075	0.6412	23	21.8269	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8269	0.019
100025941	VVDS-J100352.48+010308.6	150.96869	1.0524152	0.1978	1	21.6907	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6907	0.0305
100025948	VVDS-J100406.45+010311.3	151.026878	1.0531415	0.7510	2	22.4906	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4906	0.0333
100026103	VVDS-J100602.14+010309.3	151.508956	1.0525986	0.9273	1	21.9609	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9609	0.0247
100026144	VVDS-J100409.20+010307.2	151.038355	1.0520101	0.3199	1	21.6234	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6234	0.0213
100026210	VVDS-J100300.04+010312.4	150.750195	1.0534699	0.7864	4	21.261	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.261	0.0307
100026215	VVDS-J100531.61+010300.9	151.381734	1.0502631	0.1789	3	19.7305	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	19.7305	0.0064
100026357	VVDS-J100635.04+010255.7	151.64601	1.0488268	0.1233	3	19.2085	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	19.2085	0.0065
100026382	VVDS-J100708.07+010304.4	151.783653	1.0512271	0.5816	4	20.3745	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.3745	0.012
100026445	VVDS-J100741.14+010314.7	151.921422	1.0540879	0.5855	2	21.9599	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9599	0.0415
100026472	VVDS-J100335.12+010311.6	150.896368	1.0532443	0.3110	2	19.9701	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	19.9701	0.0112
100026477	VVDS-J100431.20+010315.6	151.130039	1.0543368	0.2763	2	20.7156	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.7156	0.0111
100026572	VVDS-J100636.18+010316.2	151.650768	1.0545081	0.6950	1	21.6616	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6616	0.0324
100026709	VVDS-J100711.53+010306.9	151.798082	1.0519313	0.2497	3	18.8827	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	18.8827	0.0049
100026859	VVDS-J100427.95+010318.5	151.116468	1.0551518	0.2822	4	21.8148	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8148	0.0243
100026994	VVDS-J100255.17+010320.1	150.729885	1.0556031	0.4822	4	20.5989	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.5989	0.0154
100027011	VVDS-J100347.13+010314.3	150.946393	1.0539912	0.3722	3	19.783	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	19.783	0.0096
100027219	VVDS-J100509.34+010323.8	151.28894	1.0566244	0.6955	2	21.8286	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8286	0.023
100027261	VVDS-J100458.48+010324.5	151.243698	1.0568271	0.7583	2	21.9045	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9045	0.0362
100027290	VVDS-J100656.06+010322.8	151.733624	1.0563593	0.2515	4	20.9293	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.9293	0.0156
100027446	VVDS-J100438.72+010328.6	151.16136	1.0579646	0.8388	2	22.2015	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2015	0.0302
100027687	VVDS-J100457.83+010321.8	151.240975	1.056066	0.5981	4	19.5445	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	19.5445	0.0068
100027801	VVDS-J100638.68+010323.0	151.661201	1.0564024	0.6931	2	20.4759	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.4759	0.0112
100027996	VVDS-J100654.78+010329.1	151.72828	1.0580856	0.8301	2	21.6127	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6127	0.0344
100028176	VVDS-J100537.71+010334.8	151.407147	1.059667	0.5003	3	21.0124	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.0124	0.0119
100028230	VVDS-J100647.25+010336.5	151.696904	1.0601609	0.4690	4	21.8478	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8478	0.0263
100028267	VVDS-J100727.27+010337.7	151.863649	1.0604987	1.2089	1	22.1887	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1887	0.0329
100028496	VVDS-J100611.49+010335.7	151.547914	1.0599392	9.9999	0	21.7635	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.7635	0.0182
100028563	VVDS-J100707.30+010337.6	151.780436	1.0604527	0.4542	1	21.0326	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.0326	0.0184
100028732	VVDS-J100307.93+010341.4	150.78308	1.0615046	0.2130	4	21.2979	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.2979	0.0249
100028835	VVDS-J100516.10+010342.1	151.317091	1.0617149	9.9999	0	22.0726	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.0726	0.0565
100028898	VVDS-J100709.49+010345.7	151.789544	1.062696	0.1822	22	22.0521	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0521	0.0459
100028937	VVDS-J100709.19+010345.7	151.788294	1.0627087	0.9960	1	22.2581	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2581	0.0616
100029205	VVDS-J100510.54+010348.4	151.293941	1.0634575	9.9999	0	22.391	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.391	0.0556
100029282	VVDS-J100514.39+010346.9	151.309977	1.0630487	0.5100	2	21.4205	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.4205	0.0202
100029297	VVDS-J100733.57+010348.5	151.889913	1.0634822	0.6606	2	21.6359	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6359	0.0242
100029377	VVDS-J100407.68+010347.4	151.032008	1.0631919	0.1275	3	20.9064	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.9064	0.0128
100029393	VVDS-J100527.80+010350.5	151.365863	1.0640292	0.5451	1	22.1178	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1178	0.0286
100029494	VVDS-J100328.67+010352.5	150.869472	1.0645973	0.4743	1	21.3493	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.3493	0.0258
100029514	VVDS-J100632.18+010352.0	151.634095	1.0644464	0.5087	2	22.4703	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4703	0.0453
100029532	VVDS-J100325.10+010355.2	150.854615	1.0653429	0.6285	1	22.3881	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.3881	0.0598
100029621	VVDS-J100736.90+010348.9	151.903764	1.0635937	0.4601	1	22.1102	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1102	0.05
100029677	VVDS-J100253.40+010354.1	150.722515	1.0650463	0.8540	2	22.3177	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.3177	0.0585
100029942	VVDS-J100634.33+010357.9	151.643076	1.0660973	0.6782	2	22.4379	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4379	0.0392
100030008	VVDS-J100436.16+010356.1	151.150704	1.0655901	0.8420	1	21.3966	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.3966	0.0238
100030032	VVDS-J100731.18+010358.8	151.879945	1.0663548	0.8733	1	22.4318	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4318	0.0525
100030061	VVDS-J100704.22+010352.3	151.767591	1.0645385	0.4751	1	20.921	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.921	0.0156
100030112	VVDS-J100555.00+010355.5	151.479202	1.0654245	0.3990	2	21.5277	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.5277	0.0174
100030186	VVDS-J100348.73+010358.4	150.953058	1.0662421	0.2711	2	20.4777	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.4777	0.0135
100030268	VVDS-J100641.04+010358.2	151.671039	1.0661691	0.7079	2	21.6947	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6947	0.0475
100030375	VVDS-J100503.27+010401.8	151.263659	1.0671774	0.5979	3	21.7449	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.7449	0.0247
100030383	VVDS-J100734.26+010402.4	151.892762	1.067354	0.5258	2	22.1741	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1741	0.034
100030409	VVDS-J100455.48+010351.5	151.231178	1.064317	0.1792	1	20.6246	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.6246	0.0111
100030423	VVDS-J100741.97+010402.2	151.924913	1.0672966	0.5794	2	21.9892	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9892	0.0352
100030653	VVDS-J100603.11+010402.5	151.512989	1.0673655	0.8856	3	22.2907	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2907	0.0303
100030741	VVDS-J100612.90+010405.3	151.553754	1.0681563	0.7486	3	22.4183	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4183	0.0331
100030891	VVDS-J100738.24+010358.4	151.909346	1.0662289	0.1836	2	18.7854	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	18.7854	0.0074
100030923	VVDS-J100748.93+010404.3	151.953875	1.0678646	0.5972	2	21.1584	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.1584	0.0206
100031012	VVDS-J100345.10+010409.4	150.937942	1.0692992	0.8568	1	22.177	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.177	0.0433
100031050	VVDS-J100701.38+010414.2	151.755754	1.0706178	0.7488	23	24.7399	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	24.7399	0.2397
100031166	VVDS-J100250.05+010409.7	150.708566	1.0693667	0.8524	9	22.0114	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0114	0.0398
100031257	VVDS-J100750.02+010410.1	151.958425	1.0694728	0.2065	2	21.9262	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9262	0.0337
100031258	VVDS-J100404.56+010413.2	151.019008	1.0703417	0.2206	2	21.4053	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.4053	0.0179
100031399	VVDS-J100533.10+010407.2	151.387954	1.0686905	0.5022	1	20.4089	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.4089	0.0103
100031439	VVDS-J100538.37+010411.8	151.4099	1.0699482	0.1786	2	21.556	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.556	0.018
100031458	VVDS-J100725.91+010416.3	151.85797	1.0711969	0.6600	1	22.2406	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2406	0.0336
100031461	VVDS-J100733.13+010415.8	151.888072	1.0710598	0.4997	2	21.9251	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9251	0.0257
100031529	VVDS-J100701.10+010414.6	151.754589	1.0707476	0.1814	4	21.254	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.254	0.0173
100031533	VVDS-J100306.67+010412.0	150.777802	1.0700127	0.2546	4	19.7044	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	19.7044	0.0086
100031544	VVDS-J100505.21+010414.1	151.271744	1.0706088	0.6017	3	21.0557	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.0557	0.0166
100031613	VVDS-J100627.49+010412.1	151.614578	1.070032	9.9999	20	20.6393	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.6393	0.0133
100031619	VVDS-J100410.36+010410.4	151.043187	1.069566	0.6971	1	21.7691	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.7691	0.0233
100031649	VVDS-J100558.74+010410.5	151.494776	1.0695993	1.5715	1	19.6962	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	19.6962	0.0056
100031716	VVDS-J100734.93+010405.4	151.895577	1.0681769	0.7590	2	20.9375	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.9375	0.0166
100031741	VVDS-J100433.47+010414.9	151.139464	1.070809	0.5102	2	21.2699	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.2699	0.0217
100031785	VVDS-J100553.20+010417.5	151.471707	1.0715475	1.7118	1	22.274	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.274	0.0242
100031863	VVDS-J100607.79+010419.6	151.532495	1.0721119	0.3314	3	22.3729	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.3729	0.0272
100031869	VVDS-J100557.38+010419.2	151.489098	1.0720159	0.3727	1	21.8131	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8131	0.0192
100031947	VVDS-J100424.29+010420.7	151.101239	1.0724398	0.6928	3	20.7969	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.7969	0.0124
100032041	VVDS-J100630.00+010421.6	151.625021	1.0726933	0.5080	3	22.0684	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0684	0.0453
100032081	VVDS-J100710.23+010405.9	151.792642	1.0683132	0.1819	3	18.6933	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	18.6933	0.0055
100032296	VVDS-J100308.43+010427.7	150.785132	1.0743771	0.6532	1	22.2449	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2449	0.0646
100032312	VVDS-J100730.24+010422.7	151.876017	1.0729875	0.5377	1	21.811	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.811	0.0284
100032363	VVDS-J100251.39+010428.0	150.714166	1.0744611	0.8564	4	22.0567	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.0567	0.0356
100032403	VVDS-J100504.56+010427.9	151.269008	1.0744371	0.6976	2	22.1388	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1388	0.0285
100032525	VVDS-J100258.67+010428.4	150.744479	1.0745656	0.1653	2	21.9472	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9472	0.0413
100032575	VVDS-J100412.22+010429.0	151.050931	1.0747495	9.9999	0	22.2457	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2457	0.0594
100032618	VVDS-J100747.63+010429.5	151.948486	1.0748822	0.5253	2	22.1356	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1356	0.0297
100032687	VVDS-J100646.42+010430.5	151.693456	1.0751595	0.2025	1	21.5876	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.5876	0.024
100032948	VVDS-J100530.73+010424.4	151.378058	1.0734524	0.5904	2	20.4211	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.4211	0.0099
100033055	VVDS-J100247.58+010435.1	150.698259	1.0764174	0.3255	9	22.2996	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2996	0.0487
100033099	VVDS-J100415.41+010435.5	151.064234	1.0765411	0.5042	2	21.01	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.01	0.0152
100033206	VVDS-J100425.16+010432.3	151.104861	1.0756487	0.3363	4	22.3518	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.3518	0.0395
100033249	VVDS-J100432.48+010435.8	151.135355	1.0766361	0.8323	1	22.173	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.173	0.0469
100033277	VVDS-J100347.90+010437.7	150.949617	1.0771457	0.6964	2	22.4261	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4261	0.0556
100033287	VVDS-J100529.45+010434.1	151.372717	1.0761524	0.7475	1	21.956	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.956	0.0275
100033405	VVDS-J100541.73+010439.3	151.423887	1.0775868	0.3860	3	21.782	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.782	0.0193
100033635	VVDS-J100714.38+010437.9	151.809923	1.0772177	9.9999	0	21.4637	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	21.4637	0.022
100033695	VVDS-J100546.49+010442.5	151.44375	1.0784735	0.3033	1	22.1288	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.1288	0.0263
100033727	VVDS-J100250.34+010444.0	150.709757	1.0789125	0.6317	21	21.1126	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.1126	0.0189
100033864	VVDS-J100543.46+010443.3	151.431116	1.0786951	0.8444	2	21.6506	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6506	0.0204
100033943	VVDS-J100440.90+010445.5	151.170418	1.0793329	0.4411	1	22.2316	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.2316	0.0369
100034009	VVDS-J100457.05+010441.0	151.237738	1.0780803	0.5511	4	21.6808	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6808	0.0235
100034114	VVDS-J100740.68+010447.4	151.919508	1.0798585	0.7910	2	22.448	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.448	0.0528
100034115	VVDS-J100427.34+010446.8	151.11395	1.0796805	0.3370	3	21.6464	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.6464	0.0279
100034265	VVDS-J100715.88+010453.6	151.816199	1.0815796	9.9999	20	24.1843	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	24.1843	0.1606
100034317	VVDS-J100331.92+010450.2	150.883028	1.0806196	0.4159	4	21.9806	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.9806	0.0347
100034422	VVDS-J100350.95+010450.5	150.962301	1.0807077	9.9999	0	21.8649	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.8649	0.0607
100034548	VVDS-J100447.49+010451.4	151.197889	1.0809554	0.8274	3	21.5682	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.5682	0.02
100034571	VVDS-J100412.95+010448.8	151.053969	1.0802494	0.8550	2	21.2193	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.2193	0.0191
100034807	VVDS-J100323.74+010453.4	150.848924	1.0815012	0.5038	2	20.5126	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.5126	0.0176
100034850	VVDS-J100739.33+010456.1	151.913905	1.0822662	9.9999	0	22.433	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.433	0.0447
100034860	VVDS-J100327.30+010454.8	150.863754	1.0819053	0.5560	2	21.0703	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.0703	0.0285
100034983	VVDS-J100345.79+010454.1	150.940798	1.0817114	0.7841	3	20.8729	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	20.8729	0.0226
