# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in F22_WIDE field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	MAG_U_CFHTLS 	MAGERR_AUTO_U 	MAG_G_CFHTLS 	MAGERR_AUTO_G 	MAG_R_CFHTLS 	MAGERR_AUTO_R 	MAG_I_CFHTLS 	MAGERR_AUTO_I 	MAG_Z_CFHTLS 	MAGERR_AUTO_Z 	 
220544855	VVDS-J221739.70+000652.8	334.41544	0.1146674	1.2413	12	21.0449	22.8879	0.407	22.2739	0.0226	21.8451	0.0201	21.185	0.0103	21.0449	0.0724	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220544870	VVDS-J221557.57+000654.2	333.989903	0.1150598	9.9999	0	22.4531	99.99	99.99	-99	-99	-99	-99	-99	-99	22.4531	0.1258	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220544903	VVDS-J221447.21+000657.3	333.69672	0.1159289	0.7600	1	22.4519	99.99	99.99	-99	-99	-99	-99	-99	-99	22.4519	0.1708	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220544919	VVDS-J221802.25+000656.5	334.509407	0.1157217	0.7902	2	22.3945	99.99	99.99	25.5749	0.1707	23.933	0.0777	23.0231	0.0326	22.3945	0.1456	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220544922	VVDS-J221432.05+000658.0	333.633566	0.116126	0.3311	3	22.4191	99.99	99.99	-99	-99	-99	-99	-99	-99	22.4191	0.1675	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220544987	VVDS-J221554.13+000658.1	333.975545	0.1161494	0.8568	2	22.0065	99.99	99.99	-99	-99	-99	-99	-99	-99	22.0065	0.0921	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545026	VVDS-J221403.76+000659.5	333.515688	0.1165516	0.9608	3	22.2353	23.2872	0.4685	-99	-99	-99	-99	-99	-99	22.2353	0.1673	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545049	VVDS-J221556.18+000649.5	333.984086	0.1137706	0.4092	4	20.1576	21.529	0.3476	-99	-99	-99	-99	-99	-99	20.1576	0.0391	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545058	VVDS-J221608.35+000653.0	334.034797	0.1147447	1.5016	2	21.1407	24.6745	0.6066	-99	-99	-99	-99	-99	-99	21.1407	0.0835	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545059	VVDS-J221632.28+000652.7	334.134528	0.1146389	0.4843	3	20.8365	99.99	99.99	24.3661	0.1163	22.7644	0.0391	21.4201	0.0127	20.8365	0.0543	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545066	VVDS-J221756.70+000645.2	334.486289	0.1125705	0.6465	1	22.4214	99.99	99.99	23.8791	0.0961	22.9337	0.0613	22.7345	0.0307	22.4214	0.1616	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545078	VVDS-J221555.64+000700.0	333.981874	0.1166944	0.6841	21	22.5425	99.99	99.99	-99	-99	-99	-99	-99	-99	22.5425	0.1227	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545084	VVDS-J221752.16+000659.9	334.467337	0.1166389	0.8355	2	21.7542	99.99	99.99	25.6227	0.2826	23.7624	0.0718	22.7905	0.0236	21.7542	0.1041	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545180	VVDS-J221554.24+000657.4	333.976024	0.1159638	0.9013	22	21.2697	99.99	99.99	-99	-99	-99	-99	-99	-99	21.2697	0.0659	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545207	VVDS-J221555.86+000659.5	333.982756	0.1165545	0.4090	4	21.085	22.5028	0.3692	-99	-99	-99	-99	-99	-99	21.085	0.0605	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545297	VVDS-J221755.62+000658.7	334.481761	0.1163103	0.4969	1	22.4005	99.99	99.99	24.5549	0.1531	23.6028	0.098	22.9521	0.0335	22.4005	0.1594	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545339	VVDS-J221607.75+000645.3	334.032302	0.1125983	1.0921	9	20.7037	99.99	99.99	-99	-99	-99	-99	-99	-99	20.7037	0.0823	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545352	VVDS-J221748.73+000704.1	334.453052	0.1178161	0.6602	3	22.0599	99.99	99.99	26.3318	0.4662	24.2356	0.1072	23.0734	0.0285	22.0599	0.1073	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545354	VVDS-J221554.67+000701.5	333.97781	0.1170985	0.9066	3	21.7149	99.99	99.99	-99	-99	-99	-99	-99	-99	21.7149	0.0842	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545401	VVDS-J221736.37+000707.3	334.401563	0.1187076	0.4319	1	21.5878	22.9735	0.4548	23.861	0.0623	23.2428	0.0511	22.4473	0.02	21.5878	0.1514	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545456	VVDS-J221406.39+000707.3	333.526647	0.1187186	0.4495	3	22.344	99.99	99.99	-99	-99	-99	-99	-99	-99	22.344	0.1668	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545471	VVDS-J221803.73+000708.0	334.515558	0.1189002	0.6801	1	22.4818	99.99	99.99	25.8763	0.2205	24.5447	0.1275	23.1067	0.03	22.4818	0.2392	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545518	VVDS-J221804.11+000657.5	334.517158	0.1159962	0.7864	4	20.4414	99.99	99.99	23.7313	0.0579	22.6097	0.0408	21.5584	0.0142	20.4414	0.1212	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545535	VVDS-J221444.29+000707.2	333.684568	0.1186694	0.4095	1	21.1251	99.99	99.99	-99	-99	-99	-99	-99	-99	21.1251	0.0888	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545547	VVDS-J221405.69+000708.8	333.523739	0.1191268	0.4530	1	22.3737	99.99	99.99	-99	-99	-99	-99	-99	-99	22.3737	0.1821	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545568	VVDS-J221549.19+000707.1	333.954987	0.1186504	1.0223	2	22.0323	99.99	99.99	-99	-99	-99	-99	-99	-99	22.0323	0.0953	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545604	VVDS-J221508.03+000708.4	333.783497	0.1190268	0.4846	2	21.2507	99.99	99.99	-99	-99	-99	-99	-99	-99	21.2507	0.0948	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545666	VVDS-J221750.74+000707.3	334.461418	0.1187	9.9999	0	22.0887	99.99	99.99	24.1467	0.1722	22.9204	0.085	22.9137	0.0447	22.0887	0.1641	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545669	VVDS-J221544.08+000707.9	333.933706	0.1188618	0.2588	4	21.3027	23.2872	0.4126	-99	-99	-99	-99	-99	-99	21.3027	0.067	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545685	VVDS-J221548.40+000706.4	333.951684	0.1184697	0.9390	1	21.5771	99.99	99.99	-99	-99	-99	-99	-99	-99	21.5771	0.0832	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545758	VVDS-J221407.77+000713.4	333.532413	0.1204062	0.4756	3	21.7781	23.583	0.442	-99	-99	-99	-99	-99	-99	21.7781	0.1258	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545778	VVDS-J221542.67+000709.5	333.927797	0.1193101	9.9999	0	22.2226	99.99	99.99	-99	-99	-99	-99	-99	-99	22.2226	0.1128	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545801	VVDS-J221459.61+000705.2	333.74841	0.1181248	0.1130	3	19.9459	21.9803	0.3899	-99	-99	-99	-99	-99	-99	19.9459	0.0514	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545853	VVDS-J221437.71+000711.5	333.657125	0.11988	0.3077	4	21.973	23.7673	0.5047	-99	-99	-99	-99	-99	-99	21.973	0.1359	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545860	VVDS-J221701.67+000707.9	334.256967	0.1188684	0.6163	3	21.0201	22.6705	0.4383	22.4995	0.035	22.1733	0.037	21.362	0.0132	21.0201	0.0791	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545897	VVDS-J221616.51+000714.9	334.068831	0.1208208	1.1416	9	22.4301	23.3247	0.4957	-99	-99	-99	-99	22.7353	0.0291	22.4301	0.1268	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220545957	VVDS-J221804.61+000716.9	334.519223	0.121372	0.7890	3	21.9197	99.99	99.99	99.99	99.99	25.296	0.3392	23.4753	0.045	21.9197	0.2736	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546009	VVDS-J221428.77+000719.0	333.619916	0.1219568	0.5761	3	22.266	99.99	99.99	-99	-99	-99	-99	-99	-99	22.266	0.1537	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546089	VVDS-J221453.31+000716.9	333.722132	0.1213628	0.3128	1	20.6365	23.3038	0.4576	-99	-99	-99	-99	-99	-99	20.6365	0.0709	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546207	VVDS-J221706.30+000717.9	334.276269	0.1216596	1.2370	9	22.202	99.99	99.99	25.6566	0.2932	24.9246	0.2258	23.313	0.0362	22.202	0.1304	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546220	VVDS-J221753.88+000715.8	334.474533	0.1210778	0.4492	2	20.5417	22.7705	0.4118	22.3812	0.025	21.3693	0.0157	20.8147	0.0087	20.5417	0.055	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546231	VVDS-J221351.07+000722.8	333.462798	0.1230061	0.4569	3	21.8456	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.8456	0.1313	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546269	VVDS-J221756.42+000722.1	334.485117	0.1228136	0.8234	3	21.7969	23.3276	0.4319	23.3308	0.0441	23.0764	0.0479	22.3577	0.0195	21.7969	0.0976	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546308	VVDS-J221733.94+000718.5	334.391441	0.1218224	0.4857	1	21.4393	23.9666	0.5595	23.1365	0.0538	22.217	0.0349	21.7501	0.0169	21.4393	0.0848	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546342	VVDS-J221658.36+000723.3	334.243168	0.12314	9.9999	0	22.4135	99.99	99.99	99.99	99.99	25.3461	0.5031	23.5479	0.0606	22.4135	0.1751	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546394	VVDS-J221711.60+000725.3	334.298367	0.1237053	1.0293	2	22.2479	99.99	99.99	26.0989	0.3728	24.8953	0.1893	23.5708	0.0401	22.2479	0.1148	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546398	VVDS-J221802.74+000723.9	334.511433	0.1233303	0.7876	3	21.6637	99.99	99.99	25.8751	0.2909	23.9537	0.0992	22.8676	0.0295	21.6637	0.1027	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546426	VVDS-J221735.65+000720.4	334.39858	0.1223387	0.4133	2	19.7562	22.19	0.3902	21.6748	0.0186	20.7667	0.0123	20.1016	0.0063	19.7562	0.0953	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546469	VVDS-J221728.63+000727.9	334.36931	0.1244344	0.5362	21	23.2479	99.99	99.99	25.5326	0.2014	24.894	0.1644	23.779	0.0431	23.2479	0.1922	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546508	VVDS-J221710.39+000722.3	334.293303	0.1228776	0.3314	3	20.5266	23.0797	0.4634	22.4254	0.0273	21.4465	0.0174	20.8866	0.0093	20.5266	0.0711	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546510	VVDS-J221645.54+000724.3	334.189784	0.1234367	0.7877	2	22.0289	99.99	99.99	24.4275	0.1649	23.8283	0.1268	22.9698	0.0374	22.0289	0.1366	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546533	VVDS-J221724.36+000723.5	334.351541	0.1232134	0.8813	3	21.8746	99.99	99.99	25.7481	0.3455	24.0498	0.1179	23.0618	0.032	21.8746	0.1308	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546553	VVDS-J221611.07+000727.9	334.04615	0.1244175	1.2609	1	22.4776	99.99	99.99	-99	-99	-99	-99	22.3605	0.032	22.4776	0.1909	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546574	VVDS-J221728.89+000728.5	334.370393	0.1245903	0.6081	1	22.4164	99.99	99.99	24.8403	0.1322	23.8863	0.0836	22.9018	0.0268	22.4164	0.1332	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546598	VVDS-J221631.60+000727.4	334.131689	0.1242801	0.7835	4	21.9444	22.8909	0.4151	22.7397	0.0321	22.6408	0.0331	22.1584	0.0187	21.9444	0.0935	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546603	VVDS-J221738.05+000728.5	334.408572	0.1245922	0.7139	2	22.0031	23.896	0.5217	23.7198	0.0644	23.3095	0.0625	22.4378	0.0212	22.0031	0.1433	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546643	VVDS-J221750.12+000729.1	334.458847	0.124751	0.3505	4	22.138	24.2068	0.5169	23.7751	0.0714	22.9104	0.0485	22.4678	0.0223	22.138	0.1266	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546698	VVDS-J221610.45+000731.6	334.043552	0.1254545	0.7629	4	22.2448	23.6881	0.4502	-99	-99	-99	-99	22.538	0.0254	22.2448	0.134	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546729	VVDS-J221409.81+000734.1	333.54089	0.1261659	0.5478	3	22.4044	99.99	99.99	-99	-99	-99	-99	-99	-99	22.4044	0.1716	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546739	VVDS-J221628.42+000729.4	334.118419	0.1248538	0.6995	2	21.8625	99.99	99.99	25.2042	0.2366	24.149	0.1232	22.7313	0.0273	21.8625	0.0893	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546786	VVDS-J221603.31+000723.8	334.013831	0.1232821	0.7047	4	20.1197	99.99	99.99	-99	-99	-99	-99	-99	-99	20.1197	0.0393	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546815	VVDS-J221656.03+000725.1	334.233493	0.1236466	0.2623	1	21.916	99.99	99.99	23.2946	0.055	22.5315	0.0427	22.3926	0.0243	21.916	0.1232	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546828	VVDS-J221446.53+000726.7	333.6939	0.1240937	0.3720	1	19.8474	22.9854	0.422	-99	-99	-99	-99	-99	-99	19.8474	0.0491	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546868	VVDS-J221612.14+000731.9	334.050619	0.1255425	0.2827	2	21.0233	99.99	99.99	-99	-99	-99	-99	21.4092	0.0131	21.0233	0.0608	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546888	VVDS-J221459.01+000735.9	333.745912	0.1266591	9.9999	0	22.4097	23.9486	0.5716	-99	-99	-99	-99	-99	-99	22.4097	0.1756	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546938	VVDS-J221752.73+000731.2	334.469728	0.1253479	0.8671	1	21.6249	99.99	99.99	24.7205	0.1623	24.2335	0.1627	22.6873	0.0263	21.6249	0.0942	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546957	VVDS-J221631.05+000732.0	334.129384	0.125571	0.7038	2	22.2844	99.99	99.99	24.5721	0.1194	24.1179	0.1025	22.8888	0.0285	22.2844	0.1098	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546974	VVDS-J221730.83+000741.8	334.378465	0.1283025	9.9999	20	99.99	99.99	99.99	99.99	99.99	26.6922	0.7307	25.2296	0.116	99.99	99.99	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220546984	VVDS-J221743.35+000730.7	334.430629	0.1252013	0.3181	3	21.2806	22.8073	0.424	22.7732	0.0368	21.8272	0.0235	21.4355	0.0125	21.2806	0.0766	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547074	VVDS-J221609.82+000738.9	334.040933	0.1274823	0.7832	3	22.2025	99.99	99.99	-99	-99	-99	-99	23.2159	0.0343	22.2025	0.1073	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547103	VVDS-J221706.89+000734.3	334.278712	0.12621	0.3510	2	20.5502	23.3506	0.5069	22.6072	0.0317	21.8903	0.0244	20.9106	0.0096	20.5502	0.0658	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547178	VVDS-J221712.54+000740.4	334.30225	0.1278989	0.7936	1	21.9313	99.99	99.99	26.1779	0.4719	24.0127	0.1018	23.1657	0.033	21.9313	0.1128	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547192	VVDS-J221750.45+000727.8	334.460223	0.1244164	0.9648	2	21.975	24.4416	0.5265	23.5776	0.0809	23.0926	0.0756	22.8461	0.0352	21.975	0.1275	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547224	VVDS-J221706.85+000740.9	334.278544	0.1280497	1.1431	2	22.2491	99.99	99.99	24.0724	0.076	23.1591	0.0508	22.5923	0.0228	22.2491	0.1518	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547243	VVDS-J221549.68+000739.5	333.957039	0.1276538	0.8596	2	21.4743	99.99	99.99	-99	-99	-99	-99	-99	-99	21.4743	0.0729	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547261	VVDS-J221739.13+000741.5	334.413062	0.1282157	0.5856	1	22.375	99.99	99.99	24.9244	0.1839	24.524	0.1874	23.2328	0.0368	22.375	0.1783	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547266	VVDS-J221645.06+000740.9	334.187767	0.1280447	0.6269	2	21.7371	23.3627	0.495	23.4662	0.0551	23.0115	0.0462	22.3625	0.0205	21.7371	0.1023	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547299	VVDS-J221447.99+000740.8	333.699995	0.1280198	0.4181	2	20.8252	99.99	99.99	-99	-99	-99	-99	-99	-99	20.8252	0.0771	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547307	VVDS-J221404.61+000744.6	333.519246	0.1290758	0.4521	2	22.2358	99.99	99.99	-99	-99	-99	-99	-99	-99	22.2358	0.1618	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547370	VVDS-J221800.13+000743.1	334.500551	0.1286643	0.7894	2	21.8164	23.6556	0.5068	23.3822	0.0458	22.9829	0.0447	22.2582	0.0185	21.8164	0.1014	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547425	VVDS-J221401.33+000745.3	333.505582	0.1292774	0.5937	3	22.1471	99.99	99.99	-99	-99	-99	-99	-99	-99	22.1471	0.1538	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547483	VVDS-J221530.15+000730.7	333.87564	0.1252189	0.5500	2	20.0619	99.99	99.99	-99	-99	-99	-99	-99	-99	20.0619	0.0537	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547500	VVDS-J221732.45+000746.1	334.385216	0.1294833	9.9999	20	22.6148	99.99	99.99	24.1281	0.096	23.7993	0.1027	23.1965	0.0432	22.6148	0.1534	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547507	VVDS-J221748.61+000747.7	334.452567	0.1299181	0.8098	1	22.187	99.99	99.99	99.99	99.99	26.068	0.5	24.195	0.0592	22.187	0.1136	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547517	VVDS-J221454.31+000747.9	333.72632	0.1299947	0.5759	1	21.6515	99.99	99.99	-99	-99	-99	-99	-99	-99	21.6515	0.1166	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547550	VVDS-J221731.40+000742.7	334.380858	0.1285453	0.2560	1	22.3388	99.99	99.99	23.3793	0.0544	22.5727	0.0383	22.3605	0.0218	22.3388	0.1423	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547717	VVDS-J221538.07+000751.7	333.908631	0.1310391	0.9760	2	22.4579	99.99	99.99	-99	-99	-99	-99	-99	-99	22.4579	0.1739	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547774	VVDS-J221500.16+000749.6	333.750696	0.1304672	0.4970	1	21.2802	99.99	99.99	-99	-99	-99	-99	-99	-99	21.2802	0.0958	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547775	VVDS-J221429.58+000752.8	333.623266	0.1313391	0.6433	3	21.7719	99.99	99.99	-99	-99	-99	-99	-99	-99	21.7719	0.1212	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547861	VVDS-J221403.13+000748.4	333.513056	0.1301291	0.9234	3	21.2272	99.99	99.99	-99	-99	-99	-99	-99	-99	21.2272	0.0985	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547862	VVDS-J221758.06+000746.5	334.49194	0.1296072	0.1728	4	20.04	22.0641	0.3923	21.3812	0.0156	20.6897	0.012	20.316	0.0071	20.04	0.0409	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547877	VVDS-J221643.11+000753.3	334.179647	0.1314875	9.9999	0	21.5656	99.99	99.99	23.7538	0.0603	22.7617	0.0339	21.9664	0.0156	21.5656	0.0923	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547910	VVDS-J221750.97+000749.9	334.462386	0.1305457	0.2319	4	21.73	23.4041	0.419	23.0252	0.0504	22.4784	0.0463	21.9813	0.018	21.73	0.1087	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547919	VVDS-J221656.06+000745.3	334.233607	0.1292643	0.7201	2	21.295	99.99	99.99	23.5814	0.068	22.794	0.0525	22.1794	0.0209	21.295	0.0861	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220547985	VVDS-J221631.68+000752.4	334.132033	0.131229	0.6414	2	21.4101	99.99	99.99	23.9285	0.0816	23.1351	0.0527	22.083	0.0185	21.4101	0.0716	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220548097	VVDS-J221639.59+000755.2	334.164976	0.1320078	1.1032	2	22.1475	99.99	99.99	25.6914	0.5386	25.0286	0.3925	23.3951	0.0536	22.1475	0.173	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220548107	VVDS-J221635.56+000755.5	334.148188	0.132108	0.3313	4	21.4764	23.6673	0.4989	23.0845	0.0413	22.2628	0.0263	21.6563	0.0156	21.4764	0.0779	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220548160	VVDS-J221747.40+000758.5	334.447506	0.1329365	9.9999	0	22.2239	99.99	99.99	99.99	99.99	26.4453	0.954	24.0518	0.0634	22.2239	0.1339	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220548236	VVDS-J221740.96+000757.0	334.420677	0.132518	1.0903	2	21.8375	99.99	99.99	25.6281	0.4427	24.5001	0.2346	22.9376	0.0345	21.8375	0.1071	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
