H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
1.28825e+16	3.71722e+19	1.18112e+13	4.13623e+14	2.51492e+14	1.08791e+12	8.18690e+13	2.99615e+13	1.05031e+09	3.31610e+14	5.26363e+13	9.99674e+12	1.29545e+10	2.56975e+11	6.35653e+12	7.13561e+12	5.03862e+13	4.77938e+08	1.46579e+10
1.28825e+16	3.53019e+19	1.20746e+13	4.08003e+14	2.38468e+14	1.12478e+12	8.12155e+13	2.70723e+13	1.17980e+09	3.33215e+14	4.59688e+13	8.37669e+12	1.39302e+10	2.76862e+11	6.77486e+12	7.38027e+12	4.90805e+13	5.46007e+08	1.60873e+10
1.28825e+16	3.35267e+19	1.23289e+13	4.01874e+14	2.25757e+14	1.16213e+12	8.04675e+13	2.44240e+13	1.32503e+09	3.34483e+14	4.00935e+13	7.01002e+12	1.49389e+10	2.97561e+11	7.20241e+12	7.61421e+12	4.76774e+13	6.22797e+08	1.76230e+10
1.28825e+16	3.18421e+19	1.25741e+13	3.95277e+14	2.13383e+14	1.19998e+12	7.96299e+13	2.20014e+13	1.48781e+09	3.35413e+14	3.49237e+13	5.85876e+12	1.59773e+10	3.19023e+11	7.63717e+12	7.83532e+12	4.61848e+13	7.09270e+08	1.92690e+10
1.28825e+16	3.02424e+19	1.28085e+13	3.88229e+14	2.01369e+14	1.23827e+12	7.87043e+13	1.97889e+13	1.67021e+09	3.35994e+14	3.03799e+13	4.88979e+12	1.70392e+10	3.41160e+11	8.07644e+12	8.04189e+12	4.46099e+13	8.06524e+08	2.10285e+10
1.28825e+16	2.87236e+19	1.30323e+13	3.80776e+14	1.89736e+14	1.27703e+12	7.76961e+13	1.77723e+13	1.87448e+09	3.36226e+14	2.63922e+13	4.07550e+12	1.81205e+10	3.63900e+11	8.51768e+12	8.23183e+12	4.29622e+13	9.15714e+08	2.29046e+10
1.28825e+16	2.72815e+19	1.32451e+13	3.72958e+14	1.78499e+14	1.31626e+12	7.66096e+13	1.59374e+13	2.10308e+09	3.36107e+14	2.28971e+13	3.39208e+12	1.92154e+10	3.87149e+11	8.95801e+12	8.40324e+12	4.12514e+13	1.03812e+09	2.49000e+10
1.28825e+16	2.59121e+19	1.34466e+13	3.64813e+14	1.67673e+14	1.35596e+12	7.54495e+13	1.42710e+13	2.35879e+09	3.35636e+14	1.98381e+13	2.81926e+12	2.03184e+10	4.10805e+11	9.39433e+12	8.55432e+12	3.94880e+13	1.17512e+09	2.70168e+10
1.28825e+16	2.46117e+19	1.36365e+13	3.56380e+14	1.57268e+14	1.39614e+12	7.42204e+13	1.27600e+13	2.64460e+09	3.34810e+14	1.71643e+13	2.33980e+12	2.14231e+10	4.34752e+11	9.82336e+12	8.68342e+12	3.76826e+13	1.32822e+09	2.92562e+10
1.28825e+16	2.33768e+19	1.38147e+13	3.47694e+14	1.47288e+14	1.43681e+12	7.29270e+13	1.13925e+13	2.96390e+09	3.33630e+14	1.48303e+13	1.93902e+12	2.25232e+10	4.58869e+11	1.02417e+13	8.78906e+12	3.58464e+13	1.49909e+09	3.16192e+10
1.28825e+16	2.22039e+19	1.39808e+13	3.38794e+14	1.37739e+14	1.47800e+12	7.15741e+13	1.01569e+13	3.32036e+09	3.32096e+14	1.27957e+13	1.60446e+12	2.36125e+10	4.83027e+11	1.06460e+13	8.86998e+12	3.39907e+13	1.68949e+09	3.41057e+10
1.28825e+16	2.10900e+19	1.41352e+13	3.29719e+14	1.28622e+14	1.51970e+12	7.01668e+13	9.04234e+12	3.71800e+09	3.30210e+14	1.10245e+13	1.32561e+12	2.46845e+10	5.07095e+11	1.10329e+13	8.92513e+12	3.21270e+13	1.90136e+09	3.67150e+10
1.28825e+16	2.00328e+19	1.42790e+13	3.20525e+14	1.19939e+14	1.56202e+12	6.87125e+13	8.03897e+12	4.16096e+09	3.27982e+14	9.48530e+12	1.09362e+12	2.57358e+10	5.30974e+11	1.13995e+13	8.95345e+12	3.02679e+13	2.13664e+09	3.94465e+10
1.28825e+16	1.90279e+19	1.44098e+13	3.11213e+14	1.11684e+14	1.60484e+12	6.72115e+13	7.13667e+12	4.65459e+09	3.25400e+14	8.14861e+12	9.00711e+11	2.67553e+10	5.54462e+11	1.17415e+13	8.95510e+12	2.84217e+13	2.39784e+09	4.22963e+10
1.28825e+16	1.80733e+19	1.45293e+13	3.01836e+14	1.03853e+14	1.64825e+12	6.56709e+13	6.32683e+12	5.20394e+09	3.22475e+14	6.98988e+12	7.40631e+11	2.77400e+10	5.77462e+11	1.20566e+13	8.92960e+12	2.66005e+13	2.68726e+09	4.52617e+10
1.28825e+16	1.71667e+19	1.46375e+13	2.92426e+14	9.64392e+13	1.69230e+12	6.40960e+13	5.60115e+12	5.81478e+09	3.19214e+14	5.98684e+12	6.07999e+11	2.86848e+10	5.99851e+11	1.23418e+13	8.87712e+12	2.48141e+13	3.00752e+09	4.83388e+10
1.28825e+16	1.63056e+19	1.47349e+13	2.83015e+14	8.94342e+13	1.73701e+12	6.24915e+13	4.95194e+12	6.49340e+09	3.15622e+14	5.11985e+12	4.98283e+11	2.95851e+10	6.21514e+11	1.25951e+13	8.79815e+12	2.30717e+13	3.36143e+09	5.15225e+10
1.28825e+16	1.54876e+19	1.48213e+13	2.73629e+14	8.28287e+13	1.78239e+12	6.08621e+13	4.37212e+12	7.24656e+09	3.11706e+14	4.37163e+12	4.07674e+11	3.04359e+10	6.42334e+11	1.28140e+13	8.69361e+12	2.13817e+13	3.75195e+09	5.48060e+10
1.28825e+16	1.47107e+19	1.48981e+13	2.64300e+14	7.66085e+13	1.82856e+12	5.92129e+13	3.85492e+12	8.08194e+09	3.07476e+14	3.72671e+12	3.32957e+11	3.12360e+10	6.62259e+11	1.29976e+13	8.56422e+12	1.97514e+13	4.18246e+09	5.81852e+10
1.28825e+16	1.39728e+19	1.49647e+13	2.55048e+14	7.07640e+13	1.87539e+12	5.75483e+13	3.39447e+12	9.00728e+09	3.02941e+14	3.17185e+12	2.71461e+11	3.19802e+10	6.81173e+11	1.31442e+13	8.41169e+12	1.81871e+13	4.65624e+09	6.16499e+10
1.28825e+16	1.32720e+19	1.50216e+13	2.45897e+14	6.52820e+13	1.92293e+12	5.58727e+13	2.98516e+12	1.00312e+10	2.98112e+14	2.69521e+12	2.20932e+11	3.26661e+10	6.99013e+11	1.32532e+13	8.23766e+12	1.66941e+13	5.17696e+09	6.51913e+10
1.28825e+16	1.26064e+19	1.50699e+13	2.36867e+14	6.01462e+13	1.97134e+12	5.41906e+13	2.62175e+12	1.11636e+10	2.93000e+14	2.28629e+12	1.79479e+11	3.32941e+10	7.15776e+11	1.33248e+13	8.04353e+12	1.52762e+13	5.74874e+09	6.88035e+10
1.28825e+16	1.19741e+19	1.51090e+13	2.27974e+14	5.53447e+13	2.02059e+12	5.25058e+13	2.29967e+12	1.24141e+10	2.87617e+14	1.93614e+12	1.45537e+11	3.38604e+10	7.31388e+11	1.33587e+13	7.83172e+12	1.39364e+13	6.37556e+09	7.24729e+10
1.28825e+16	1.13737e+19	1.51396e+13	2.19237e+14	5.08628e+13	2.07073e+12	5.08226e+13	2.01467e+12	1.37931e+10	2.81980e+14	1.63682e+12	1.17799e+11	3.43648e+10	7.45845e+11	1.33558e+13	7.60425e+12	1.26767e+13	7.06161e+09	7.61894e+10
