H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.34896e+14	1.12929e+17	5.08148e+11	1.01218e+13	3.14409e+12	8.36557e+10	4.81734e+09	3.07993e+10	4.79568e+11	5.09948e+11
1.34896e+14	1.07378e+17	5.15154e+11	9.78549e+12	2.88304e+12	7.05711e+10	3.90448e+09	3.21451e+10	4.82662e+11	4.94737e+11
1.34896e+14	1.02109e+17	5.21755e+11	9.45144e+12	2.64018e+12	5.94527e+10	3.16011e+09	3.34869e+10	4.84551e+11	4.78698e+11
1.34896e+14	9.70918e+16	5.27981e+11	9.11960e+12	2.41402e+12	4.99932e+10	2.55254e+09	3.48267e+10	4.85265e+11	4.61877e+11
1.34896e+14	9.23218e+16	5.33812e+11	8.79119e+12	2.20411e+12	4.19695e+10	2.05817e+09	3.61593e+10	4.84810e+11	4.44453e+11
1.34896e+14	8.77868e+16	5.39246e+11	8.46691e+12	2.00966e+12	3.51746e+10	1.65661e+09	3.74823e+10	4.83218e+11	4.26560e+11
1.34896e+14	8.34681e+16	5.44295e+11	8.14685e+12	1.82955e+12	2.94217e+10	1.33057e+09	3.87958e+10	4.80524e+11	4.08285e+11
1.34896e+14	7.93694e+16	5.48933e+11	7.83270e+12	1.66361e+12	2.45741e+10	1.06711e+09	4.00928e+10	4.76781e+11	3.89849e+11
1.34896e+14	7.54724e+16	5.53173e+11	7.52437e+12	1.51069e+12	2.04893e+10	8.54239e+08	4.13744e+10	4.72039e+11	3.71326e+11
1.34896e+14	7.17676e+16	5.57019e+11	7.22234e+12	1.37002e+12	1.70534e+10	6.82580e+08	4.26388e+10	4.66360e+11	3.52831e+11
1.34896e+14	6.82456e+16	5.60472e+11	6.92699e+12	1.24084e+12	1.41683e+10	5.44408e+08	4.38847e+10	4.59808e+11	3.34469e+11
1.34896e+14	6.48971e+16	5.63534e+11	6.63861e+12	1.12241e+12	1.17501e+10	4.33396e+08	4.51114e+10	4.52447e+11	3.16337e+11
1.34896e+14	6.17141e+16	5.66211e+11	6.35755e+12	1.01401e+12	9.72680e+09	3.44383e+08	4.63173e+10	4.44354e+11	2.98520e+11
1.34896e+14	5.86956e+16	5.68506e+11	6.08467e+12	9.15144e+11	8.04013e+09	2.73267e+08	4.74982e+10	4.35628e+11	2.81138e+11
1.34896e+14	5.58121e+16	5.70426e+11	5.81811e+12	8.24538e+11	6.62857e+09	2.16237e+08	4.86638e+10	4.26241e+11	2.64126e+11
1.34896e+14	5.30781e+16	5.71973e+11	5.56006e+12	7.42179e+11	5.45668e+09	1.70871e+08	4.98024e+10	4.16365e+11	2.47672e+11
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	4.80083e+16	5.73968e+11	5.06766e+12	5.99175e+11	3.67667e+09	1.06100e+08	5.20079e+10	3.95296e+11	2.16482e+11
1.34896e+14	4.56597e+16	5.74429e+11	4.83340e+12	5.37420e+11	3.00925e+09	8.33742e+07	5.30728e+10	3.84236e+11	2.01811e+11
1.34896e+14	4.34273e+16	5.74540e+11	4.60713e+12	4.81482e+11	2.45821e+09	6.53974e+07	5.41106e+10	3.72910e+11	1.87786e+11
1.34896e+14	4.13058e+16	5.74308e+11	4.38883e+12	4.30890e+11	2.00423e+09	5.12064e+07	5.51206e+10	3.61376e+11	1.74426e+11
1.34896e+14	3.92888e+16	5.73739e+11	4.17835e+12	3.85175e+11	1.63079e+09	4.00209e+07	5.61018e+10	3.49682e+11	1.61730e+11
1.34896e+14	3.73773e+16	5.72852e+11	3.97627e+12	3.44031e+11	1.32490e+09	3.12409e+07	5.70465e+10	3.37931e+11	1.49732e+11
1.34896e+14	3.55556e+16	5.71634e+11	3.78133e+12	3.06874e+11	1.07381e+09	2.43328e+07	5.79626e+10	3.26084e+11	1.38367e+11
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	3.21737e+16	5.68243e+11	3.41348e+12	2.43321e+11	7.00786e+08	1.46778e+07	5.96953e+10	3.02342e+11	1.17564e+11
1.34896e+14	3.06089e+16	5.66090e+11	3.24073e+12	2.16347e+11	5.64489e+08	1.13733e+07	6.05056e+10	2.90558e+11	1.08121e+11
1.34896e+14	2.91253e+16	5.63649e+11	3.07553e+12	1.92216e+11	4.53949e+08	8.80265e+06	6.12733e+10	2.78904e+11	9.93064e+10
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	2.50887e+16	5.54581e+11	2.61941e+12	1.33875e+11	2.32822e+08	4.03595e+06	6.33293e+10	2.44687e+11	7.62189e+10
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	2.27157e+16	5.47161e+11	2.34721e+12	1.04636e+11	1.47522e+08	2.38012e+06	6.44654e+10	2.22799e+11	6.34267e+10
1.34896e+14	2.16178e+16	5.43069e+11	2.22039e+12	9.23826e+10	1.17071e+08	1.82425e+06	6.49533e+10	2.12221e+11	5.77480e+10
1.34896e+14	2.05739e+16	5.38730e+11	2.09939e+12	8.14854e+10	9.27013e+07	1.39625e+06	6.53860e+10	2.01895e+11	5.25078e+10
1.34896e+14	1.95815e+16	5.34148e+11	1.98399e+12	7.18045e+10	7.32418e+07	1.06720e+06	6.57612e+10	1.91835e+11	4.76806e+10
1.34896e+14	1.86378e+16	5.29332e+11	1.87401e+12	6.32132e+10	5.77379e+07	8.14626e+05	6.60771e+10	1.82052e+11	4.32415e+10
1.34896e+14	1.77404e+16	5.24288e+11	1.76926e+12	5.55973e+10	4.54140e+07	6.21039e+05	6.63316e+10	1.72556e+11	3.91663e+10
1.34896e+14	1.68871e+16	5.19024e+11	1.66954e+12	4.88531e+10	3.56401e+07	0	6.65230e+10	1.63355e+11	3.54313e+10
1.34896e+14	1.60757e+16	5.13547e+11	1.57467e+12	4.28868e+10	2.79064e+07	0	6.66496e+10	1.54456e+11	3.20134e+10
1.34896e+14	1.53040e+16	5.07865e+11	1.48445e+12	3.76144e+10	2.18014e+07	0	6.67103e+10	1.45862e+11	2.88907e+10
1.34896e+14	1.45700e+16	5.01985e+11	1.39872e+12	3.29598e+10	1.69934e+07	0	6.67040e+10	1.37578e+11	2.60422e+10
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	1.32079e+16	4.89662e+11	1.23998e+12	2.52380e+10	1.02546e+07	0	6.64878e+10	1.21945e+11	2.10876e+10
1.34896e+14	1.25763e+16	4.83235e+11	1.16663e+12	2.20547e+10	7.93914e+06	0	6.62774e+10	1.14597e+11	1.89443e+10
1.34896e+14	1.19754e+16	4.76642e+11	1.09707e+12	1.92556e+10	6.13279e+06	0	6.59990e+10	1.07559e+11	1.70005e+10
1.34896e+14	1.14036e+16	4.69891e+11	1.03114e+12	1.67966e+10	4.72695e+06	0	6.56532e+10	1.00829e+11	1.52401e+10
1.34896e+14	1.08597e+16	4.62990e+11	9.68680e+11	1.46387e+10	3.63546e+06	0	6.52407e+10	9.44042e+10	1.36478e+10
1.34896e+14	1.03421e+16	4.55947e+11	9.09544e+11	1.27468e+10	2.79000e+06	0	6.47627e+10	8.82793e+10	1.22096e+10
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	9.38077e+15	4.41474e+11	8.00659e+11	9.63970e+09	1.63296e+06	0	6.36164e+10	7.69108e+10	9.74353e+09
1.34896e+14	8.93598e+15	4.34085e+11	7.50776e+11	8.37492e+09	1.24615e+06	0	6.29534e+10	7.16716e+10	8.69449e+09
1.34896e+14	8.51133e+15	4.26568e+11	7.03503e+11	7.26751e+09	9.48632e+05	0	6.22311e+10	6.66921e+10	7.74915e+09
1.34896e+14	8.10588e+15	4.18931e+11	6.58730e+11	6.29902e+09	7.20388e+05	0	6.14513e+10	6.19667e+10	6.89842e+09
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	7.35493e+15	4.03456e+11	5.76886e+11	4.72358e+09	4.13659e+05	0	5.97400e+10	5.33255e+10	5.45669e+09
1.34896e+14	7.00629e+15	3.95615e+11	5.39442e+11	4.08550e+09	3.12669e+05	0	5.88127e+10	4.93774e+10	4.84738e+09
1.34896e+14	6.67551e+15	3.87746e+11	5.04286e+11	3.53221e+09	0	0	5.78448e+10	4.56794e+10	4.30442e+09
1.34896e+14	6.35950e+15	3.79804e+11	4.71072e+11	3.05033e+09	0	0	5.68340e+10	4.21959e+10	3.81830e+09
1.34896e+14	6.05866e+15	3.71827e+11	4.39824e+11	2.63223e+09	0	0	5.57861e+10	3.89322e+10	3.38484e+09
1.34896e+14	5.77120e+15	3.63794e+11	4.10334e+11	2.26881e+09	0	0	5.47012e+10	3.58672e+10	2.99757e+09
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	5.23995e+15	3.47787e+11	3.56897e+11	1.68416e+09	0	0	5.24575e+10	3.03668e+10	2.34949e+09
1.34896e+14	4.99178e+15	3.39738e+11	3.32463e+11	1.44856e+09	0	0	5.12939e+10	2.78792e+10	2.07718e+09
1.34896e+14	4.75648e+15	3.31738e+11	3.09640e+11	1.24570e+09	0	0	5.01158e+10	2.55766e+10	1.83630e+09
1.34896e+14	4.53246e+15	3.23764e+11	2.88249e+11	1.07059e+09	0	0	4.89224e+10	2.34391e+10	1.62267e+09
