H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.25892e+16	3.72091e+18	1.25670e+13	8.10278e+13	5.97848e+12	1.92426e+10	4.62839e+08	8.71765e+11	8.12935e+12	2.23202e+12
1.25892e+16	3.53598e+18	1.24871e+13	7.68861e+13	5.34190e+12	1.55458e+10	3.58733e+08	8.72595e+11	7.80559e+12	2.06892e+12
1.25892e+16	3.36029e+18	1.24034e+13	7.29192e+13	4.76702e+12	1.25310e+10	2.77530e+08	8.73480e+11	7.48801e+12	1.91518e+12
1.25892e+16	3.19356e+18	1.23161e+13	6.91260e+13	4.24895e+12	1.00794e+10	2.14352e+08	8.74417e+11	7.17759e+12	1.77059e+12
1.25892e+16	3.03522e+18	1.22252e+13	6.54987e+13	3.78248e+12	8.08938e+09	1.65270e+08	8.75410e+11	6.87445e+12	1.63480e+12
1.25892e+16	2.88481e+18	1.21306e+13	6.20313e+13	3.36298e+12	6.47737e+09	1.27204e+08	8.76458e+11	6.57881e+12	1.50748e+12
1.25892e+16	2.74200e+18	1.20324e+13	5.87200e+13	2.98634e+12	5.17488e+09	9.77454e+07	8.77537e+11	6.29111e+12	1.38828e+12
1.25892e+16	2.60633e+18	1.19305e+13	5.55581e+13	2.64858e+12	4.12461e+09	7.49818e+07	8.78653e+11	6.01133e+12	1.27687e+12
1.25892e+16	2.47749e+18	1.18249e+13	5.25413e+13	2.34616e+12	3.27983e+09	5.74268e+07	8.79781e+11	5.73971e+12	1.17292e+12
1.25892e+16	2.35512e+18	1.17158e+13	4.96643e+13	2.07573e+12	2.60189e+09	4.39114e+07	8.80909e+11	5.47625e+12	1.07606e+12
1.25892e+16	2.23889e+18	1.16031e+13	4.69222e+13	1.83426e+12	2.05916e+09	3.35250e+07	8.82006e+11	5.22107e+12	9.85948e+11
1.25892e+16	2.12844e+18	1.14867e+13	4.43090e+13	1.61889e+12	1.62562e+09	2.55545e+07	8.83085e+11	4.97392e+12	9.02244e+11
1.25892e+16	2.02361e+18	1.13670e+13	4.18227e+13	1.42718e+12	1.28036e+09	1.94526e+07	8.84046e+11	4.73527e+12	8.24607e+11
1.25892e+16	1.92406e+18	1.12441e+13	3.94574e+13	1.25672e+12	1.00601e+09	0	8.84886e+11	4.50485e+12	7.52704e+11
1.25892e+16	1.82948e+18	1.11177e+13	3.72072e+13	1.10531e+12	7.88482e+08	0	8.85607e+11	4.28241e+12	6.86207e+11
1.25892e+16	1.73962e+18	1.09879e+13	3.50682e+13	9.71015e+11	6.16464e+08	0	8.86169e+11	4.06789e+12	6.24801e+11
1.25892e+16	1.65428e+18	1.08549e+13	3.30362e+13	8.52075e+11	4.80797e+08	0	8.86527e+11	3.86126e+12	5.68179e+11
1.25892e+16	1.57321e+18	1.07188e+13	3.11069e+13	7.46871e+11	3.74066e+08	0	8.86654e+11	3.66236e+12	5.16044e+11
1.25892e+16	1.49619e+18	1.05796e+13	2.92759e+13	6.53937e+11	2.90317e+08	0	8.86519e+11	3.47106e+12	4.68112e+11
1.25892e+16	1.42308e+18	1.04377e+13	2.75403e+13	5.71979e+11	2.24790e+08	0	8.86035e+11	3.28743e+12	4.24112e+11
1.25892e+16	1.35355e+18	1.02926e+13	2.58933e+13	4.99718e+11	1.73609e+08	0	8.85301e+11	3.11077e+12	3.83765e+11
1.25892e+16	1.28752e+18	1.01449e+13	2.43336e+13	4.36148e+11	1.33772e+08	0	8.84169e+11	2.94142e+12	3.46838e+11
1.25892e+16	1.22479e+18	9.99461e+12	2.28567e+13	3.80273e+11	1.02834e+08	0	8.82648e+11	2.77906e+12	3.13084e+11
1.25892e+16	1.16519e+18	9.84181e+12	2.14588e+13	3.31223e+11	7.88697e+07	0	8.80708e+11	2.62353e+12	2.82275e+11
1.25892e+16	1.10858e+18	9.68679e+12	2.01372e+13	2.88226e+11	6.03576e+07	0	8.78290e+11	2.47477e+12	2.54201e+11
1.25892e+16	1.05478e+18	9.52950e+12	1.88874e+13	2.50563e+11	4.60881e+07	0	8.75413e+11	2.33247e+12	2.28648e+11
1.25892e+16	1.00365e+18	9.37008e+12	1.77063e+13	2.17610e+11	3.51160e+07	0	8.72060e+11	2.19645e+12	2.05424e+11
1.25892e+16	9.55063e+17	9.20879e+12	1.65910e+13	1.88815e+11	2.67011e+07	0	8.68186e+11	2.06662e+12	1.84348e+11
1.25892e+16	9.08893e+17	9.04579e+12	1.55385e+13	1.63683e+11	2.02626e+07	0	8.63776e+11	1.94280e+12	1.65249e+11
1.25892e+16	8.65011e+17	8.88119e+12	1.45455e+13	1.41769e+11	1.53473e+07	0	8.58826e+11	1.82480e+12	1.47965e+11
1.25892e+16	8.23311e+17	8.71525e+12	1.36095e+13	1.22685e+11	1.16034e+07	0	8.53311e+11	1.71249e+12	1.32347e+11
1.25892e+16	7.83689e+17	8.54819e+12	1.27278e+13	1.06085e+11	8.75809e+06	0	8.47210e+11	1.60573e+12	1.18255e+11
1.25893e+16	7.46012e+17	8.37999e+12	1.18973e+13	9.16517e+10	0	0	8.40567e+11	1.50422e+12	1.05552e+11
1.25892e+16	7.10197e+17	8.21093e+12	1.11156e+13	7.91198e+10	0	0	8.33344e+11	1.40788e+12	9.41197e+10
1.25892e+16	6.76171e+17	8.04143e+12	1.03807e+13	6.82527e+10	0	0	8.25539e+11	1.31660e+12	8.38471e+10
1.25892e+16	6.43827e+17	7.87149e+12	9.68987e+12	5.88349e+10	0	0	8.17174e+11	1.23015e+12	7.46262e+10
1.25892e+16	6.13078e+17	7.70133e+12	9.04083e+12	5.06804e+10	0	0	8.08255e+11	1.14836e+12	6.63593e+10
1.25892e+16	5.83848e+17	7.53114e+12	8.43149e+12	4.36268e+10	0	0	7.98789e+11	1.07108e+12	5.89577e+10
1.25892e+16	5.56047e+17	7.36101e+12	7.85951e+12	3.75289e+10	0	0	7.88819e+11	9.98063e+11	5.23370e+10
1.25892e+16	5.29626e+17	7.19132e+12	7.32332e+12	3.22643e+10	0	0	7.78319e+11	9.29272e+11	4.64247e+10
1.25892e+16	5.04502e+17	7.02215e+12	6.82072e+12	2.77211e+10	0	0	7.67338e+11	8.64467e+11	4.11494e+10
1.25892e+16	4.80616e+17	6.85375e+12	6.34999e+12	2.38045e+10	0	0	7.55891e+11	8.03514e+11	3.64483e+10
1.25892e+16	4.57902e+17	6.68625e+12	5.90928e+12	2.04302e+10	0	0	7.44010e+11	7.46230e+11	3.22628e+10
