H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
4.07380e+14	1.38964e+18	3.08219e+11	1.38112e+13	9.52196e+12	2.66240e+12	1.25510e+12	2.03797e+07	9.63522e+12	2.15076e+12	3.90503e+11	7.76308e+09	1.99891e+11	2.29651e+11	1.83698e+12
4.07380e+14	1.31985e+18	3.16220e+11	1.36891e+13	9.07598e+12	2.64923e+12	1.13803e+12	2.28924e+07	9.71814e+12	1.88302e+12	3.28158e+11	8.38310e+09	2.13550e+11	2.38052e+11	1.79512e+12
4.07380e+14	1.25361e+18	3.24011e+11	1.35474e+13	8.63649e+12	2.63299e+12	1.03029e+12	2.57162e+07	9.79275e+12	1.64654e+12	2.75441e+11	9.03134e+09	2.27602e+11	2.46185e+11	1.74972e+12
4.07380e+14	1.19074e+18	3.31568e+11	1.33868e+13	8.20468e+12	2.61379e+12	9.31347e+11	2.88885e+07	9.85884e+12	1.43795e+12	2.30916e+11	9.70644e+09	2.41990e+11	2.53991e+11	1.70100e+12
4.07380e+14	1.13106e+18	3.38872e+11	1.32082e+13	7.78165e+12	2.59171e+12	8.40636e+11	3.24509e+07	9.91621e+12	1.25419e+12	1.93354e+11	1.04067e+10	2.56649e+11	2.61405e+11	1.64921e+12
4.07380e+14	1.07440e+18	3.45906e+11	1.30128e+13	7.36843e+12	2.56686e+12	7.57625e+11	3.64500e+07	9.96467e+12	1.09253e+12	1.61704e+11	1.11299e+10	2.71506e+11	2.68365e+11	1.59461e+12
4.07380e+14	1.02060e+18	3.52653e+11	1.28016e+13	6.96592e+12	2.53935e+12	6.81797e+11	4.09372e+07	1.00040e+13	9.50493e+11	1.35065e+11	1.18736e+10	2.86475e+11	2.74809e+11	1.53750e+12
4.07380e+14	9.69522e+17	3.59096e+11	1.25757e+13	6.57491e+12	2.50928e+12	6.12651e+11	4.59699e+07	1.00341e+13	8.25856e+11	1.12670e+11	1.26347e+10	3.01466e+11	2.80678e+11	1.47820e+12
4.07380e+14	9.21014e+17	3.65222e+11	1.23365e+13	6.19609e+12	2.47678e+12	5.49709e+11	5.16114e+07	1.00548e+13	7.16629e+11	9.38660e+10	1.34101e+10	3.16379e+11	2.85913e+11	1.41705e+12
4.07380e+14	8.74945e+17	3.71022e+11	1.20851e+13	5.83005e+12	2.44197e+12	4.92512e+11	5.79320e+07	1.00659e+13	6.21031e+11	7.80958e+10	1.41959e+10	3.31109e+11	2.90460e+11	1.35439e+12
