# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH parameters
3.01993e+16 4.69591e+18 1231050000000000.0 9994000000000000.0 1349280000000000.0 330964000000000.0 2191290000000000.0 50927800000000.0 13119700000000.0 1.55595e+16 5795250000000.0 84985700000.0 3096950000000.0 512035000000000.0 288576000000000.0 563105000000000.0 161089000000000.0 -3.8 [-3.8]
3.01993e+16 4.44026e+18 1218580000000000.0 9467040000000000.0 1218790000000000.0 336448000000000.0 2078710000000000.0 44049400000000.0 14354600000000.0 1.47447e+16 4740840000000.0 66528700000.0 3074170000000.0 515082000000000.0 270506000000000.0 518343000000000.0 139266000000000.0 -3.78 [-3.78]
3.01994e+16 4.19973e+18 1206250000000000.0 8966790000000000.0 1099840000000000.0 341710000000000.0 1970430000000000.0 38079900000000.0 15678300000000.0 1.39572e+16 3873750000000.0 52038600000.0 3047620000000.0 516701000000000.0 252962000000000.0 476405000000000.0 120190000000000.0 -3.76 [-3.76]
3.01994e+16 3.97398e+18 1194290000000000.0 8493160000000000.0 991630000000000.0 346756000000000.0 1866640000000000.0 32911600000000.0 17093000000000.0 1.3199e+16 3163060000000.0 40696600000.0 3018030000000.0 516938000000000.0 236075000000000.0 437307000000000.0 103593000000000.0 -3.74 [-3.74]
3.01994e+16 3.76183e+18 1182610000000000.0 8044330000000000.0 893245000000000.0 351571000000000.0 1767170000000000.0 28435000000000.0 18601700000000.0 1.24697e+16 2580520000000.0 31814400000.0 2985560000000.0 515860000000000.0 219880000000000.0 400925000000000.0 89161500000000.0 -3.72 [-3.72]
3.01994e+16 3.56278e+18 1171310000000000.0 7619700000000000.0 803943000000000.0 356142000000000.0 1672080000000000.0 24564000000000.0 20204600000000.0 1.17706e+16 2104190000000.0 24872300000.0 2950790000000.0 513540000000000.0 204451000000000.0 367202000000000.0 76660800000000.0 -3.7 [-3.7]
3.01994e+16 3.37588e+18 1160340000000000.0 7217760000000000.0 722959000000000.0 360459000000000.0 1581200000000000.0 21216200000000.0 21903800000000.0 1.11012e+16 1714780000000.0 19444700000.0 2913880000000.0 510061000000000.0 189800000000000.0 336000000000000.0 65853500000000.0 -3.68 [-3.68]
3.01995e+16 3.20032e+18 1149670000000000.0 6837240000000000.0 649594000000000.0 364518000000000.0 1494390000000000.0 18321300000000.0 23701400000000.0 1.04611e+16 1396620000000.0 15201900000.0 2875090000000.0 505519000000000.0 175941000000000.0 307189000000000.0 56518500000000.0 -3.66 [-3.66]
3.01995e+16 3.0354e+18 1139300000000000.0 6477070000000000.0 583209000000000.0 368309000000000.0 1411560000000000.0 15818900000000.0 25598000000000.0 9850240000000000.0 1136900000000.0 11886100000.0 2834660000000.0 500010000000000.0 162879000000000.0 280643000000000.0 48471200000000.0 -3.64 [-3.64]
3.01995e+16 2.88033e+18 1129160000000000.0 6135910000000000.0 523187000000000.0 371828000000000.0 1332510000000000.0 13655100000000.0 27595900000000.0 9267480000000000.0 924895000000.0 9293460000.0 2792730000000.0 493628000000000.0 150597000000000.0 256208000000000.0 41538700000000.0 -3.62 [-3.62]
3.01997e+16 2.73465e+18 1119300000000000.0 5813120000000000.0 469004000000000.0 375060000000000.0 1257210000000000.0 11786300000000.0 29692500000000.0 8713210000000000.0 752138000000.0 7268620000.0 2749660000000.0 486479000000000.0 139101000000000.0 233782000000000.0 35580800000000.0 -3.6 [-3.6]
3.01996e+16 2.59764e+18 1109640000000000.0 5507470000000000.0 420127000000000.0 378000000000000.0 1185480000000000.0 10171500000000.0 31888700000000.0 8186230000000000.0 611359000000.0 5686220000.0 2705520000000.0 478652000000000.0 128358000000000.0 213214000000000.0 30462300000000.0 -3.58 [-3.58]
3.01996e+16 2.46876e+18 1100190000000000.0 5218070000000000.0 376084000000000.0 380644000000000.0 1117180000000000.0 8776670000000.0 34183900000000.0 7685940000000000.0 496711000000.0 4449570000.0 2660510000000.0 470243000000000.0 118345000000000.0 194376000000000.0 26070800000000.0 -3.56 [-3.56]
3.01996e+16 2.34742e+18 1090880000000000.0 4943920000000000.0 336429000000000.0 382986000000000.0 1052170000000000.0 7571540000000.0 36578000000000.0 7211310000000000.0 403360000000.0 3482700000.0 2614710000000.0 461338000000000.0 109028000000000.0 177137000000000.0 22304400000000.0 -3.54 [-3.54]
