H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.17490e+16	7.46237e+18	1.23959e+13	1.55853e+14	2.59553e+13	3.43910e+11	1.57817e+10	7.87211e+11	1.21502e+13	5.41032e+12
1.17490e+16	7.08986e+18	1.23789e+13	1.49070e+14	2.36249e+13	2.86405e+11	1.25850e+10	7.91443e+11	1.18952e+13	5.13766e+12
1.17490e+16	6.73610e+18	1.23575e+13	1.42500e+14	2.14785e+13	2.38078e+11	1.00169e+10	7.95025e+11	1.16246e+13	4.86920e+12
1.17489e+16	6.39954e+18	1.23308e+13	1.36130e+14	1.95024e+13	1.97494e+11	7.95554e+09	7.98026e+11	1.13395e+13	4.60594e+12
1.17489e+16	6.08008e+18	1.23005e+13	1.29975e+14	1.76870e+13	1.63523e+11	6.30675e+09	8.00550e+11	1.10439e+13	4.34879e+12
1.17489e+16	5.77664e+18	1.22661e+13	1.24030e+14	1.60211e+13	1.35132e+11	4.98997e+09	8.02652e+11	1.07394e+13	4.09866e+12
1.17489e+16	5.48843e+18	1.22278e+13	1.18293e+14	1.44944e+13	1.11452e+11	3.94053e+09	8.04398e+11	1.04280e+13	3.85624e+12
1.17489e+16	5.21468e+18	1.21857e+13	1.12761e+14	1.30971e+13	9.17383e+10	3.10578e+09	8.05851e+11	1.01115e+13	3.62208e+12
1.17489e+16	4.95470e+18	1.21398e+13	1.07431e+14	1.18200e+13	7.53611e+10	2.44320e+09	8.07067e+11	9.79183e+12	3.39660e+12
1.17489e+16	4.70748e+18	1.20894e+13	1.02294e+14	1.06538e+13	6.17743e+10	1.91794e+09	8.08107e+11	9.46942e+12	3.18034e+12
1.17489e+16	4.47293e+18	1.20361e+13	9.73582e+13	9.59097e+12	5.05385e+10	1.50296e+09	8.09011e+11	9.14751e+12	2.97314e+12
1.17489e+16	4.25009e+18	1.19790e+13	9.26116e+13	8.62330e+12	4.12595e+10	1.17549e+09	8.09824e+11	8.82638e+12	2.77531e+12
1.17489e+16	4.03849e+18	1.19184e+13	8.80532e+13	7.74364e+12	3.36146e+10	9.17669e+08	8.10579e+11	8.50750e+12	2.58686e+12
1.17489e+16	3.83750e+18	1.18543e+13	8.36769e+13	6.94496e+12	2.73281e+10	7.15048e+08	8.11307e+11	8.19167e+12	2.40776e+12
1.17489e+16	3.64660e+18	1.17866e+13	7.94785e+13	6.22082e+12	2.21696e+10	5.56126e+08	8.12038e+11	7.87981e+12	2.23794e+12
1.17489e+16	3.46529e+18	1.17153e+13	7.54534e+13	5.56519e+12	1.79461e+10	4.31729e+08	8.12790e+11	7.57265e+12	2.07726e+12
1.17489e+16	3.29317e+18	1.16407e+13	7.15989e+13	4.97268e+12	1.44965e+10	3.34574e+08	8.13583e+11	7.27106e+12	1.92558e+12
