H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
9.12011e+14	1.91431e+15	6.28442e+12	9.21128e+11	2.54862e+08	1.46834e+12	1.25694e+10	0	6.20043e+12	6.99743e+10	0	0	6.93179e+09	8.99902e+11	9.58121e+08	1.28974e+09	7.77859e+06	8.69441e+11	7.28978e+10
9.12011e+14	1.83627e+15	6.12526e+12	8.62541e+11	2.24496e+08	1.41248e+12	1.12839e+10	0	6.19040e+12	6.20863e+10	0	0	6.74744e+09	8.74611e+11	8.68517e+08	1.17023e+09	7.01092e+06	8.47004e+11	7.11406e+10
9.12011e+14	1.76185e+15	5.97164e+12	8.07946e+11	1.97963e+08	1.35892e+12	1.01360e+10	0	6.17933e+12	5.51109e+10	0	0	6.57120e+09	8.50464e+11	7.88023e+08	1.06273e+09	6.32650e+06	8.25478e+11	6.94526e+10
9.12011e+14	1.69063e+15	5.82288e+12	7.56892e+11	1.74710e+08	1.30737e+12	9.10834e+09	0	6.16719e+12	4.89281e+10	0	0	6.40213e+09	8.27328e+11	7.15518e+08	9.65788e+08	5.71451e+06	8.04760e+11	6.78259e+10
9.12011e+14	1.62293e+15	5.67978e+12	7.09467e+11	1.54404e+08	1.25810e+12	8.19163e+09	0	6.15424e+12	4.34703e+10	0	0	6.24106e+09	8.05307e+11	6.50423e+08	8.78648e+08	5.16872e+06	7.84967e+11	6.62692e+10
9.12011e+14	1.55833e+15	5.54163e+12	6.65246e+11	1.36611e+08	1.21082e+12	7.37162e+09	0	6.14043e+12	3.86395e+10	0	0	6.08703e+09	7.84272e+11	5.91808e+08	8.00092e+08	4.68044e+06	7.65993e+11	6.47744e+10
9.12011e+14	1.49689e+15	5.40869e+12	6.24137e+11	1.21037e+08	1.16560e+12	6.63905e+09	0	6.12592e+12	3.43708e+10	0	0	5.94023e+09	7.64238e+11	5.39079e+08	7.29345e+08	4.24386e+06	7.47869e+11	6.33440e+10
9.12011e+14	1.43805e+15	5.27987e+12	5.85656e+11	1.07334e+08	1.12206e+12	5.98159e+09	0	6.11055e+12	3.05813e+10	0	0	5.79933e+09	7.45026e+11	4.91422e+08	6.65336e+08	3.85167e+06	7.30438e+11	6.19661e+10
9.12011e+14	1.38187e+15	5.15545e+12	5.49746e+11	9.52904e+07	1.08026e+12	5.39241e+09	0	6.09448e+12	2.72235e+10	0	0	5.66454e+09	7.26660e+11	4.48399e+08	6.07491e+08	3.49960e+06	7.13734e+11	6.06433e+10
9.12011e+14	1.32822e+15	5.03525e+12	5.16230e+11	8.46958e+07	1.04013e+12	4.86412e+09	0	6.07775e+12	2.42469e+10	0	0	5.53559e+09	7.09098e+11	4.09528e+08	5.55174e+08	3.18322e+06	6.97728e+11	5.93735e+10
9.12011e+14	1.27683e+15	4.91873e+12	4.84841e+11	7.53483e+07	1.00149e+12	4.38929e+09	0	6.06030e+12	2.16023e+10	0	0	5.41179e+09	6.92249e+11	3.74316e+08	5.07736e+08	2.89815e+06	6.82342e+11	5.81507e+10
9.12011e+14	1.22804e+15	4.80682e+12	4.55711e+11	6.71402e+07	9.64590e+11	3.96458e+09	0	6.04252e+12	1.92651e+10	0	0	5.29409e+09	6.76232e+11	3.42556e+08	4.64909e+08	2.64222e+06	6.67696e+11	5.69844e+10
9.12011e+14	1.18130e+15	4.69833e+12	4.28420e+11	5.98832e+07	9.29058e+11	3.58241e+09	0	6.02412e+12	1.71869e+10	0	0	5.18110e+09	6.60860e+11	3.13739e+08	4.26014e+08	2.41113e+06	6.53622e+11	5.58617e+10
