# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
147911000000000.0 7.73512e+17 86420200000.0 5090740000000.0 4806240000000.0 962537000000.0 962719000000.0 2858900.0 3132210000000.0 2230170000000.0 570727000000.0 1375430000.0 38724000000.0 56931500000.0 736361000000.0 -3.8 4.403 [-3.8]
147911000000000.0 7.3436e+17 89620900000.0 5111050000000.0 4644800000000.0 967665000000.0 884535000000.0 3204930.0 3183830000000.0 1973540000000.0 484235000000.0 1512420000.0 42105300000.0 60051800000.0 733483000000.0 -3.78 4.4 [-3.78]
147911000000000.0 6.97226e+17 92817800000.0 5123440000000.0 4481400000000.0 971543000000.0 811345000000.0 3594160.0 3233190000000.0 1744100000000.0 410368000000.0 1659560000.0 45691400000.0 63220100000.0 729054000000.0 -3.76 4.396 [-3.76]
147911000000000.0 6.62004e+17 96002200000.0 5127840000000.0 4316590000000.0 974175000000.0 742986000000.0 4032010.0 3280200000000.0 1539310000000.0 347363000000.0 1817170000.0 49483200000.0 66423400000.0 723072000000.0 -3.74 4.393 [-3.74]
147911000000000.0 6.28615e+17 99161900000.0 5124180000000.0 4151020000000.0 975568000000.0 679321000000.0 4524250.0 3324720000000.0 1356900000000.0 293722000000.0 1985340000.0 53477500000.0 69646800000.0 715549000000.0 -3.72 4.39 [-3.72]
147911000000000.0 5.96923e+17 102295000000.0 5112540000000.0 3985020000000.0 975739000000.0 620076000000.0 5078280.0 3366730000000.0 1194480000000.0 248054000000.0 2164530000.0 57675700000.0 72876000000.0 706488000000.0 -3.7 4.386 [-3.7]
147911000000000.0 5.66858e+17 105388000000.0 5092940000000.0 3819240000000.0 974699000000.0 565098000000.0 5701460.0 3406100000000.0 1050150000000.0 209245000000.0 2354710000.0 62070200000.0 76093500000.0 695919000000.0 -3.68 4.383 [-3.68]
147911000000000.0 5.38314e+17 108437000000.0 5065490000000.0 3654080000000.0 972466000000.0 514146000000.0 6402830.0 3442780000000.0 921999000000.0 176284000000.0 2556080000.0 66656200000.0 79281500000.0 683869000000.0 -3.66 4.38 [-3.66]
147911000000000.0 5.11247e+17 111423000000.0 5030340000000.0 3490310000000.0 969061000000.0 467090000000.0 7190970.0 3476610000000.0 808532000000.0 148359000000.0 2768170000.0 71417400000.0 82419600000.0 670400000000.0 -3.64 4.376 [-3.64]
147911000000000.0 4.85562e+17 114342000000.0 4987700000000.0 3328300000000.0 964510000000.0 423685000000.0 8076960.0 3507550000000.0 708138000000.0 124712000000.0 2990930000.0 76343000000.0 85487900000.0 655561000000.0 -3.62 4.373 [-3.62]
147911000000000.0 4.61196e+17 117176000000.0 4937740000000.0 3168650000000.0 958832000000.0 383753000000.0 9071890.0 3535470000000.0 619486000000.0 104721000000.0 3223700000.0 81411400000.0 88466500000.0 639426000000.0 -3.6 4.37 [-3.6]
147911000000000.0 4.38055e+17 119936000000.0 4880910000000.0 3011510000000.0 952073000000.0 347026000000.0 10190700.0 3560390000000.0 541188000000.0 87819200000.0 3466720000.0 86612500000.0 91330900000.0 622052000000.0 -3.58 4.366 [-3.58]
147911000000000.0 4.16085e+17 122614000000.0 4817560000000.0 2857370000000.0 944272000000.0 313325000000.0 11447900.0 3582210000000.0 472162000000.0 73552200000.0 3719340000.0 91922700000.0 94057500000.0 603532000000.0 -3.56 4.363 [-3.56]
147911000000000.0 3.95234e+17 125185000000.0 4747880000000.0 2706800000000.0 935444000000.0 282490000000.0 12858500.0 3600800000000.0 411448000000.0 61532100000.0 3980160000.0 97306500000.0 96627400000.0 583972000000.0 -3.54 4.36 [-3.54]
147911000000000.0 3.7544e+17 127652000000.0 4672370000000.0 2560020000000.0 925641000000.0 254311000000.0 14441500.0 3616140000000.0 358085000000.0 51412500000.0 4248650000.0 102740000000.0 99015900000.0 563474000000.0 -3.52 4.357 [-3.52]
147911000000000.0 3.56644e+17 130010000000.0 4591440000000.0 2417330000000.0 914899000000.0 228604000000.0 16217200.0 3628140000000.0 311242000000.0 42902300000.0 4523730000.0 108188000000.0 101201000000.0 542146000000.0 -3.5 4.354 [-3.5]
147911000000000.0 3.38795e+17 132253000000.0 4505520000000.0 2279000000000.0 903262000000.0 205193000000.0 18208100.0 3636750000000.0 270174000000.0 35754300000.0 4804250000.0 113618000000.0 103162000000.0 520112000000.0 -3.48 4.35 [-3.48]
147911000000000.0 3.21844e+17 134378000000.0 4415080000000.0 2145240000000.0 890774000000.0 183909000000.0 20438900.0 3641910000000.0 234217000000.0 29757600000.0 5088880000.0 118991000000.0 104879000000.0 497496000000.0 -3.46 4.347 [-3.46]
147911000000000.0 3.05745e+17 136382000000.0 4320580000000.0 2016240000000.0 877485000000.0 164593000000.0 22937300.0 3643570000000.0 202776000000.0 24733000000.0 5376230000.0 124267000000.0 106333000000.0 474432000000.0 -3.44 4.344 [-3.44]
147911000000000.0 2.90454e+17 138262000000.0 4222520000000.0 1892130000000.0 863441000000.0 147091000000.0 25733700.0 3641690000000.0 175318000000.0 20528400000.0 5664780000.0 129407000000.0 107507000000.0 451055000000.0 -3.42 4.341 [-3.42]
147911000000000.0 2.7593e+17 140018000000.0 4121350000000.0 1773020000000.0 848691000000.0 131261000000.0 28861700.0 3636230000000.0 151372000000.0 17014300000.0 5952970000.0 134368000000.0 108388000000.0 427500000000.0 -3.4 4.337 [-3.4]
147911000000000.0 2.62133e+17 141650000000.0 4017550000000.0 1658980000000.0 833288000000.0 116966000000.0 32358000.0 3627140000000.0 130514000000.0 14081300000.0 6239160000.0 139109000000.0 108965000000.0 403906000000.0 -3.38 4.334 [-3.38]
147911000000000.0 2.49028e+17 143157000000.0 3911600000000.0 1550040000000.0 817283000000.0 104078000000.0 36263500.0 3614410000000.0 112372000000.0 11636600000.0 6521750000.0 143591000000.0 109229000000.0 380407000000.0 -3.36 4.331 [-3.36]
147911000000000.0 2.36576e+17 144541000000.0 3803920000000.0 1446210000000.0 800725000000.0 92478500000.0 40622600.0 3598010000000.0 96612500000.0 9601680000.0 6799030000.0 147774000000.0 109177000000.0 357133000000.0 -3.34 4.328 [-3.34]
147911000000000.0 2.24748e+17 145803000000.0 3694960000000.0 1347460000000.0 783671000000.0 82055300000.0 45484300.0 3577930000000.0 82941800000.0 7910280000.0 7069490000.0 151622000000.0 108805000000.0 334211000000.0 -3.32 4.324 [-3.32]
147911000000000.0 2.13512e+17 146947000000.0 3585150000000.0 1253730000000.0 766173000000.0 72704300000.0 50901900.0 3554180000000.0 71099500000.0 6506490000.0 7331650000.0 155103000000.0 108117000000.0 311759000000.0 -3.3 4.321 [-3.3]
147911000000000.0 2.02837e+17 147976000000.0 3474880000000.0 1164940000000.0 748283000000.0 64328800000.0 56933700.0 3526760000000.0 60855900000.0 5343150000.0 7584120000.0 158189000000.0 107119000000.0 289885000000.0 -3.28 4.318 [-3.28]
147911000000000.0 1.92712e+17 148891000000.0 3364700000000.0 1081140000000.0 730088000000.0 56849500000.0 63635200.0 3495780000000.0 52019600000.0 4381740000.0 7825100000.0 160854000000.0 105827000000.0 268718000000.0 -3.26 4.314 [-3.26]
147911000000000.0 1.83078e+17 149699000000.0 3254590000000.0 1001940000000.0 711575000000.0 50161400000.0 71090600.0 3461110000000.0 44386700000.0 3586300000.0 8054590000.0 163081000000.0 104240000000.0 248284000000.0 -3.24 4.311 [-3.24]
147911000000000.0 1.73925e+17 150403000000.0 3145060000000.0 927338000000.0 692826000000.0 44199500000.0 79367900.0 3422860000000.0 37813100000.0 2930190000.0 8271150000.0 164854000000.0 102382000000.0 228688000000.0 -3.22 4.308 [-3.22]
147911000000000.0 1.65231e+17 151007000000.0 3036390000000.0 857200000000.0 673891000000.0 38893300000.0 88548300.0 3381110000000.0 32160700000.0 2389920000.0 8474060000.0 166165000000.0 100271000000.0 209989000000.0 -3.2 4.304 [-3.2]
