# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
218776000000000.0 3.56933e+17 226912000000.0 5620280000000.0 2162540000000.0 25079700000.0 1186230000000.0 151253000000.0 61475300.0 5215030000000.0 176825000000.0 19783300000.0 436557000.0 9171300000.0 199810000000.0 151918000000.0 543422000000.0 -3.68 4.331 [-3.68]
218776000000000.0 3.39048e+17 228996000000.0 5463930000000.0 2017140000000.0 25742500000.0 1161750000000.0 134369000000.0 68877700.0 5191750000000.0 152068000000.0 16318100000.0 453362000.0 9576980000.0 205969000000.0 152139000000.0 510938000000.0 -3.66 4.328 [-3.66]
218776000000000.0 3.22059e+17 230887000000.0 5305770000000.0 1878860000000.0 26412900000.0 1136540000000.0 119199000000.0 77133200.0 5162960000000.0 130580000000.0 13438200000.0 469563000.0 9973920000.0 211666000000.0 151904000000.0 478826000000.0 -3.64 4.324 [-3.64]
218776000000000.0 3.05922e+17 232589000000.0 5146450000000.0 1747630000000.0 27091700000.0 1110670000000.0 105590000000.0 86332200.0 5128690000000.0 111957000000.0 11048500000.0 485079000.0 10359900000.0 216852000000.0 151214000000.0 447263000000.0 -3.62 4.321 [-3.62]
218776000000000.0 2.90594e+17 234107000000.0 4986510000000.0 1623340000000.0 27779100000.0 1084230000000.0 93402700000.0 96572900.0 5088940000000.0 95841200000.0 9068510000.0 499836000.0 10732900000.0 221483000000.0 150075000000.0 416415000000.0 -3.6 4.318 [-3.6]
218776000000000.0 2.76058e+17 235444000000.0 4826770000000.0 1506030000000.0 28475100000.0 1057340000000.0 82521800000.0 107949000.0 5043860000000.0 81933800000.0 7432710000.0 513747000.0 11090200000.0 225522000000.0 148507000000.0 386474000000.0 -3.58 4.314 [-3.58]
218776000000000.0 2.62228e+17 236612000000.0 4667200000000.0 1395180000000.0 29181600000.0 1029990000000.0 72793900000.0 120603000.0 4993260000000.0 69915900000.0 6079750000.0 526801000.0 11431800000.0 228939000000.0 146510000000.0 357491000000.0 -3.56 4.311 [-3.56]
218776000000000.0 2.49071e+17 237617000000.0 4508260000000.0 1290630000000.0 29899400000.0 1002260000000.0 64111600000.0 134666000.0 4937180000000.0 59548200000.0 4962780000.0 538950000.0 11756200000.0 231708000000.0 144102000000.0 329585000000.0 -3.54 4.308 [-3.54]
218776000000000.0 2.36614e+17 238458000000.0 4351170000000.0 1192670000000.0 30627000000.0 974369000000.0 56410500000.0 150221000.0 4876150000000.0 50657800000.0 4046090000.0 550098000.0 12059900000.0 233821000000.0 141339000000.0 302970000000.0 -3.52 4.304 [-3.52]
218776000000000.0 2.24762e+17 239149000000.0 4195510000000.0 1100590000000.0 31367000000.0 946236000000.0 49557600000.0 167469000.0 4809830000000.0 43010600000.0 3291680000.0 560276000.0 12344500000.0 235264000000.0 138219000000.0 277607000000.0 -3.5 4.301 [-3.5]
