H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
3.09030e+13	1.45866e+16	1.50907e+12	2.68149e+13	8.65729e+12	1.97509e+11	4.87740e+12	9.00506e+11	1.69371e+09	2.99678e+13	2.85216e+11	1.06649e+10	2.46721e+09	2.02235e+11	5.15058e+11	1.77444e+12	1.94672e+12
3.09030e+13	1.37092e+16	1.49952e+12	2.55262e+13	7.91107e+12	2.05045e+11	4.71961e+12	7.82725e+11	1.91985e+09	2.93265e+13	2.34832e+11	8.35862e+09	2.56641e+09	2.19460e+11	5.15073e+11	1.71073e+12	1.75668e+12
3.09030e+13	1.28927e+16	1.48927e+12	2.42951e+13	7.22827e+12	2.12558e+11	4.56269e+12	6.80181e+11	2.17083e+09	2.86539e+13	1.93477e+11	6.55715e+09	2.65948e+09	2.37135e+11	5.13456e+11	1.64526e+12	1.58200e+12
3.09030e+13	1.21324e+16	1.47844e+12	2.31200e+13	6.60343e+12	2.20032e+11	4.40697e+12	5.90953e+11	2.44874e+09	2.79538e+13	1.59497e+11	5.14822e+09	2.74603e+09	2.55155e+11	5.10233e+11	1.57847e+12	1.42183e+12
3.09030e+13	1.14231e+16	1.46710e+12	2.19980e+13	6.03115e+12	2.27461e+11	4.25256e+12	5.13277e+11	2.75601e+09	2.72292e+13	1.31523e+11	4.04402e+09	2.82573e+09	2.73423e+11	5.05423e+11	1.51070e+12	1.27517e+12
3.09030e+13	1.07602e+16	1.45527e+12	2.09261e+13	5.50669e+12	2.34837e+11	4.09961e+12	4.45640e+11	3.09531e+09	2.64829e+13	1.08461e+11	3.17729e+09	2.89836e+09	2.91831e+11	4.99057e+11	1.44229e+12	1.14110e+12
3.09030e+13	1.01399e+16	1.44299e+12	1.99020e+13	5.02595e+12	2.42150e+11	3.94829e+12	3.86749e+11	3.46940e+09	2.57178e+13	8.94289e+10	2.49625e+09	2.96366e+09	3.10260e+11	4.91180e+11	1.37358e+12	1.01878e+12
3.09030e+13	9.55907e+15	1.43032e+12	1.89242e+13	4.58534e+12	2.49391e+11	3.79889e+12	3.35504e+11	3.88105e+09	2.49372e+13	7.37191e+10	1.96098e+09	3.02156e+09	3.28573e+11	4.81866e+11	1.30495e+12	9.07475e+11
3.09030e+13	9.01559e+15	1.41754e+12	1.79931e+13	4.18085e+12	2.56559e+11	3.65200e+12	2.90873e+11	4.33389e+09	2.41511e+13	6.07395e+10	1.53999e+09	3.07234e+09	3.46732e+11	4.71378e+11	1.23725e+12	8.05926e+11
3.09030e+13	8.50548e+15	1.40448e+12	1.71039e+13	3.80956e+12	2.63643e+11	3.50733e+12	2.52009e+11	4.83120e+09	2.33556e+13	5.00068e+10	1.20854e+09	3.11580e+09	3.64544e+11	4.59633e+11	1.17024e+12	7.13757e+11
3.09030e+13	8.02652e+15	1.39115e+12	1.62547e+13	3.46916e+12	2.70630e+11	3.36512e+12	2.18222e+11	5.37584e+09	2.25521e+13	4.11416e+10	9.47849e+08	3.15189e+09	3.81824e+11	4.46698e+11	1.10412e+12	6.30518e+11
3.09030e+13	7.57637e+15	1.37755e+12	1.54437e+13	3.15708e+12	2.77512e+11	3.22548e+12	1.88851e+11	5.97154e+09	2.17430e+13	3.38184e+10	7.42801e+08	3.18070e+09	3.98438e+11	4.32677e+11	1.03913e+12	5.55529e+11
3.09030e+13	7.15328e+15	1.36378e+12	1.46697e+13	2.87112e+12	2.84279e+11	3.08866e+12	1.63345e+11	6.62168e+09	2.09312e+13	2.77745e+10	5.81667e+08	3.20247e+09	4.14235e+11	4.17713e+11	9.75581e+11	4.88202e+11
3.09030e+13	6.75523e+15	1.34981e+12	1.39308e+13	2.60911e+12	2.90921e+11	2.95474e+12	1.41197e+11	7.33017e+09	2.01191e+13	2.27870e+10	4.55059e+08	3.21733e+09	4.29091e+11	4.01926e+11	9.13676e+11	4.27907e+11
3.09030e+13	6.38075e+15	1.33573e+12	1.32260e+13	2.36918e+12	2.97430e+11	2.82392e+12	1.21982e+11	8.10074e+09	1.93094e+13	1.86756e+10	3.55683e+08	3.22562e+09	4.42874e+11	3.85468e+11	8.53649e+11	3.74094e+11
3.09030e+13	6.02834e+15	1.32157e+12	1.25538e+13	2.14958e+12	3.03796e+11	2.69635e+12	1.05323e+11	8.93716e+09	1.85046e+13	1.52895e+10	2.77752e+08	3.22764e+09	4.55471e+11	3.68490e+11	7.95696e+11	3.26221e+11
3.09030e+13	5.69672e+15	1.30739e+12	1.19133e+13	1.94871e+12	3.10006e+11	2.57216e+12	9.08906e+10	9.84309e+09	1.77073e+13	1.25040e+10	2.16703e+08	3.22375e+09	4.66782e+11	3.51144e+11	7.39990e+11	2.83776e+11
3.09030e+13	5.38462e+15	1.29324e+12	1.13032e+13	1.76510e+12	3.16053e+11	2.45147e+12	7.83970e+10	1.08223e+10	1.69198e+13	1.02149e+10	1.68928e+08	3.21435e+09	4.76725e+11	3.33581e+11	6.86670e+11	2.46267e+11
3.09030e+13	5.09092e+15	1.27918e+12	1.07223e+13	1.59738e+12	3.21924e+11	2.33438e+12	6.75894e+10	1.18783e+10	1.61445e+13	8.33619e+09	1.31582e+08	3.19983e+09	4.85237e+11	3.15948e+11	6.35848e+11	2.13229e+11
3.09030e+13	4.81455e+15	1.26524e+12	1.01697e+13	1.44430e+12	3.27610e+11	2.22099e+12	5.82472e+10	1.30145e+10	1.53833e+13	6.79611e+09	1.02418e+08	3.18061e+09	4.92274e+11	2.98384e+11	5.87605e+11	1.84226e+11
3.09030e+13	4.55453e+15	1.25148e+12	9.64414e+12	1.30471e+12	3.33100e+11	2.11136e+12	5.01776e+10	1.42341e+10	1.46383e+13	5.53523e+09	7.96682e+07	3.15712e+09	4.97817e+11	2.81021e+11	5.41995e+11	1.58848e+11
3.09030e+13	4.30992e+15	1.23793e+12	9.14469e+12	1.17754e+12	3.38385e+11	2.00554e+12	4.32119e+10	1.55401e+10	1.39114e+13	4.50422e+09	6.19396e+07	3.12979e+09	5.01865e+11	2.63976e+11	4.99039e+11	1.36709e+11
3.09030e+13	4.07986e+15	1.22464e+12	8.67026e+12	1.06179e+12	3.43455e+11	1.90355e+12	3.72030e+10	1.69353e+10	1.32040e+13	3.66219e+09	4.81363e+07	3.09902e+09	5.04440e+11	2.47355e+11	4.58734e+11	1.17456e+11
3.09030e+13	3.86348e+15	1.21162e+12	8.21979e+12	9.56553e+11	3.48300e+11	1.80541e+12	3.20221e+10	1.84221e+10	1.25175e+13	2.97524e+09	3.73970e+07	3.06519e+09	5.05583e+11	2.31244e+11	4.21046e+11	1.00757e+11
3.09030e+13	3.65999e+15	1.19890e+12	7.79225e+12	8.60975e+11	3.52912e+11	1.71109e+12	2.75573e+10	2.00027e+10	1.18530e+13	2.41545e+09	2.90479e+07	3.02870e+09	5.05350e+11	2.15720e+11	3.85922e+11	8.63129e+10
3.09030e+13	3.46867e+15	1.18650e+12	7.38666e+12	7.74268e+11	3.57282e+11	1.62058e+12	2.37118e+10	2.16786e+10	1.12116e+13	1.95975e+09	2.25612e+07	2.98988e+09	5.03813e+11	2.00841e+11	3.53292e+11	7.38510e+10
3.09030e+13	3.28878e+15	1.17442e+12	7.00201e+12	6.95697e+11	3.61402e+11	1.53383e+12	2.04007e+10	2.34513e+10	1.05939e+13	1.58915e+09	1.75235e+07	2.94907e+09	5.01056e+11	1.86652e+11	3.23066e+11	6.31233e+10
3.09030e+13	3.11962e+15	1.16265e+12	6.63730e+12	6.24577e+11	3.65266e+11	1.45076e+12	1.75506e+10	2.53220e+10	1.00002e+13	1.28797e+09	1.36123e+07	2.90655e+09	4.97172e+11	1.73181e+11	2.95138e+11	5.39067e+10
3.09030e+13	2.96054e+15	1.15120e+12	6.29156e+12	5.60275e+11	3.68867e+11	1.37132e+12	1.50978e+10	2.72914e+10	9.43104e+12	1.04341e+09	1.05762e+07	2.86259e+09	4.92259e+11	1.60443e+11	2.69395e+11	4.60026e+10
3.09030e+13	2.81092e+15	1.14005e+12	5.96384e+12	5.02200e+11	3.72197e+11	1.29540e+12	1.29873e+10	2.93599e+10	8.88628e+12	8.44935e+08	8.21959e+06	2.81740e+09	4.86419e+11	1.48444e+11	2.45716e+11	3.92347e+10
3.09030e+13	2.66974e+15	1.12914e+12	5.65230e+12	4.49678e+11	3.75246e+11	1.22271e+12	1.11668e+10	3.15316e+10	8.36437e+12	6.83613e+08	6.38634e+06	2.77104e+09	4.79725e+11	1.37147e+11	2.23918e+11	3.34348e+10
3.09030e+13	2.53764e+15	1.11857e+12	5.35874e+12	4.02580e+11	3.78022e+11	1.15373e+12	9.60882e+09	3.37943e+10	7.86943e+12	5.53433e+08	4.96984e+06	2.72415e+09	4.72362e+11	1.26630e+11	2.04046e+11	2.85041e+10
3.09030e+13	2.41290e+15	1.10819e+12	5.07966e+12	3.60065e+11	3.80508e+11	1.08778e+12	8.26467e+09	3.61590e+10	7.39676e+12	4.47680e+08	3.86697e+06	2.67644e+09	4.64345e+11	1.16783e+11	1.85809e+11	2.42865e+10
3.09030e+13	2.29542e+15	1.09802e+12	4.81512e+12	3.21823e+11	3.82701e+11	1.02492e+12	7.10814e+09	3.86209e+10	6.94725e+12	3.62013e+08	3.01024e+06	2.62819e+09	4.55794e+11	1.07611e+11	1.69137e+11	2.06902e+10
