#Index	Failure?	Warnings?	Exit code	#rank	#seq	HDEN=%f L	METALS= %	grid parameter string
000003047	F	F	                  ok	5	1391	-4.200000	-1.720000	-4.200000, -1.720000
000003048	F	F	                  ok	10	934	-4.200000	-1.680000	-4.200000, -1.680000
000003049	F	F	                  ok	10	434	-4.200000	-1.640000	-4.200000, -1.640000
000003050	F	F	                  ok	0	151	-4.200000	-1.600000	-4.200000, -1.600000
000003051	F	F	                  ok	1	224	-4.200000	-1.560000	-4.200000, -1.560000
000003052	F	F	                  ok	10	777	-4.200000	-1.520000	-4.200000, -1.520000
000003053	F	F	                  ok	2	1392	-4.200000	-1.480000	-4.200000, -1.480000
000003054	F	F	                  ok	7	299	-4.200000	-1.440000	-4.200000, -1.440000
000003055	F	F	                  ok	5	1478	-4.200000	-1.400000	-4.200000, -1.400000
000003056	F	F	                  ok	4	145	-4.200000	-1.360000	-4.200000, -1.360000
000003057	F	F	                  ok	10	1054	-4.200000	-1.320000	-4.200000, -1.320000
000003058	F	F	                  ok	1	1400	-4.200000	-1.280000	-4.200000, -1.280000
000003059	F	F	                  ok	3	1197	-4.200000	-1.240000	-4.200000, -1.240000
000003060	F	F	                  ok	9	1465	-4.200000	-1.200000	-4.200000, -1.200000
000003061	F	F	                  ok	9	1112	-4.200000	-1.160000	-4.200000, -1.160000
000003062	F	F	                  ok	2	788	-4.200000	-1.120000	-4.200000, -1.120000
000003063	F	F	                  ok	10	1140	-4.200000	-1.080000	-4.200000, -1.080000
000003064	F	F	                  ok	2	124	-4.200000	-1.040000	-4.200000, -1.040000
000003065	F	F	                  ok	0	598	-4.200000	-1.000000	-4.200000, -1.000000
000003066	F	F	                  ok	4	906	-4.200000	-0.960000	-4.200000, -0.960000
000003067	F	F	                  ok	11	1157	-4.200000	-0.920000	-4.200000, -0.920000
000003068	F	F	                  ok	4	1337	-4.200000	-0.880000	-4.200000, -0.880000
000003069	F	F	                  ok	5	679	-4.200000	-0.840000	-4.200000, -0.840000
000003070	F	F	                  ok	8	1098	-4.200000	-0.800000	-4.200000, -0.800000
000003071	F	F	                  ok	2	1333	-4.200000	-0.760000	-4.200000, -0.760000
000003072	F	F	                  ok	7	1537	-4.200000	-0.720000	-4.200000, -0.720000
000003073	F	F	                  ok	6	302	-4.200000	-0.680000	-4.200000, -0.680000
000003074	F	F	                  ok	2	1283	-4.200000	-0.640000	-4.200000, -0.640000
000003075	F	F	                  ok	4	1090	-4.200000	-0.600000	-4.200000, -0.600000
000003076	F	F	                  ok	0	514	-4.200000	-0.560000	-4.200000, -0.560000
000003077	F	F	                  ok	10	368	-4.200000	-0.520000	-4.200000, -0.520000
000003078	F	F	                  ok	4	1170	-4.200000	-0.480000	-4.200000, -0.480000
000003079	F	F	                  ok	3	1448	-4.200000	-0.440000	-4.200000, -0.440000
000003080	F	F	                  ok	8	1375	-4.200000	-0.400000	-4.200000, -0.400000
000003081	F	F	                  ok	0	853	-4.200000	-0.360000	-4.200000, -0.360000
000003082	F	F	                  ok	0	758	-4.200000	-0.320000	-4.200000, -0.320000
000003083	F	F	                  ok	3	493	-4.200000	-0.280000	-4.200000, -0.280000
000003084	F	F	                  ok	7	735	-4.200000	-0.240000	-4.200000, -0.240000
000003085	F	F	                  ok	2	573	-4.200000	-0.200000	-4.200000, -0.200000
000003086	F	F	                  ok	2	1550	-4.200000	-0.160000	-4.200000, -0.160000
000003087	F	F	                  ok	3	949	-4.200000	-0.120000	-4.200000, -0.120000
000003088	F	F	                  ok	1	1116	-4.200000	-0.080000	-4.200000, -0.080000
000003089	F	F	                  ok	10	90	-4.200000	-0.040000	-4.200000, -0.040000
000003090	F	F	                  ok	9	624	-4.200000	-0.000000	-4.200000, -0.000000
000003091	F	F	                  ok	8	214	-4.200000	0.040000	-4.200000, 0.040000
000003092	F	F	                  ok	0	775	-4.200000	0.080000	-4.200000, 0.080000
000003093	F	F	                  ok	8	76	-4.200000	0.120000	-4.200000, 0.120000
000003094	F	F	                  ok	9	309	-4.200000	0.160000	-4.200000, 0.160000
000003095	F	F	                  ok	4	1401	-4.200000	0.200000	-4.200000, 0.200000
000003096	F	F	                  ok	3	209	-4.200000	0.240000	-4.200000, 0.240000
000003097	F	F	                  ok	4	1203	-4.200000	0.280000	-4.200000, 0.280000
000003098	F	F	                  ok	9	936	-4.200000	0.320000	-4.200000, 0.320000
000003099	F	F	                  ok	9	190	-4.200000	0.360000	-4.200000, 0.360000
000003100	F	F	                  ok	11	683	-4.200000	0.400000	-4.200000, 0.400000
000003101	F	F	                  ok	8	195	-4.200000	0.440000	-4.200000, 0.440000
000003102	F	F	                  ok	5	782	-4.200000	0.480000	-4.200000, 0.480000
000003103	F	F	                  ok	11	545	-4.200000	0.520000	-4.200000, 0.520000
000003104	F	F	                  ok	9	1086	-4.200000	0.560000	-4.200000, 0.560000
000003105	F	F	                  ok	10	461	-4.200000	0.600000	-4.200000, 0.600000
000003106	F	F	                  ok	5	297	-4.200000	0.640000	-4.200000, 0.640000
000003107	F	F	                  ok	1	1420	-4.200000	0.680000	-4.200000, 0.680000
000003108	F	F	                  ok	4	492	-4.200000	0.720000	-4.200000, 0.720000
000003109	F	F	                  ok	7	813	-4.200000	0.760000	-4.200000, 0.760000
000003110	F	F	                  ok	6	988	-4.200000	0.800000	-4.200000, 0.800000
000003111	F	F	                  ok	8	1370	-4.200000	0.840000	-4.200000, 0.840000
000003112	F	F	                  ok	2	1431	-4.200000	0.880000	-4.200000, 0.880000
000003113	F	F	                  ok	8	1003	-4.200000	0.920000	-4.200000, 0.920000
000003114	F	F	                  ok	9	155	-4.200000	0.960000	-4.200000, 0.960000
000003115	F	F	                  ok	2	658	-4.200000	1.000000	-4.200000, 1.000000
000003116	F	F	                  ok	3	551	-4.180000	-2.000000	-4.180000, -2.000000
000003117	F	F	                  ok	11	1089	-4.180000	-1.960000	-4.180000, -1.960000
000003118	F	F	                  ok	9	1351	-4.180000	-1.920000	-4.180000, -1.920000
000003119	F	F	                  ok	10	1226	-4.180000	-1.880000	-4.180000, -1.880000
000003120	F	F	                  ok	9	1202	-4.180000	-1.840000	-4.180000, -1.840000
000003121	F	F	                  ok	5	1370	-4.180000	-1.800000	-4.180000, -1.800000
000003122	F	F	                  ok	5	770	-4.180000	-1.760000	-4.180000, -1.760000
000003123	F	F	                  ok	3	1024	-4.180000	-1.720000	-4.180000, -1.720000
000003124	F	F	                  ok	11	575	-4.180000	-1.680000	-4.180000, -1.680000
000003125	F	F	                  ok	9	760	-4.180000	-1.640000	-4.180000, -1.640000
000003126	F	F	                  ok	1	1347	-4.180000	-1.600000	-4.180000, -1.600000
000003127	F	F	                  ok	7	129	-4.180000	-1.560000	-4.180000, -1.560000
000003128	F	F	                  ok	1	40	-4.180000	-1.520000	-4.180000, -1.520000
000003129	F	F	                  ok	5	1009	-4.180000	-1.480000	-4.180000, -1.480000
000003130	F	F	                  ok	7	95	-4.180000	-1.440000	-4.180000, -1.440000
000003131	F	F	                  ok	10	1224	-4.180000	-1.400000	-4.180000, -1.400000
000003132	F	F	                  ok	5	131	-4.180000	-1.360000	-4.180000, -1.360000
000003133	F	F	                  ok	10	1057	-4.180000	-1.320000	-4.180000, -1.320000
000003134	F	F	                  ok	0	459	-4.180000	-1.280000	-4.180000, -1.280000
000003135	F	F	                  ok	5	1085	-4.180000	-1.240000	-4.180000, -1.240000
000003136	F	F	                  ok	10	1550	-4.180000	-1.200000	-4.180000, -1.200000
000003137	F	F	                  ok	10	222	-4.180000	-1.160000	-4.180000, -1.160000
000003138	F	F	                  ok	10	474	-4.180000	-1.120000	-4.180000, -1.120000
000003139	F	F	                  ok	4	550	-4.180000	-1.080000	-4.180000, -1.080000
000003140	F	F	                  ok	4	748	-4.180000	-1.040000	-4.180000, -1.040000
000003141	F	F	                  ok	4	384	-4.180000	-1.000000	-4.180000, -1.000000
000003142	F	F	                  ok	4	1561	-4.180000	-0.960000	-4.180000, -0.960000
000003143	F	F	                  ok	3	317	-4.180000	-0.920000	-4.180000, -0.920000
000003144	F	F	                  ok	2	959	-4.180000	-0.880000	-4.180000, -0.880000
000003145	F	F	                  ok	6	741	-4.180000	-0.840000	-4.180000, -0.840000
000003146	F	F	                  ok	10	160	-4.180000	-0.800000	-4.180000, -0.800000
000003147	F	F	                  ok	9	410	-4.180000	-0.760000	-4.180000, -0.760000
000003148	F	F	                  ok	3	866	-4.180000	-0.720000	-4.180000, -0.720000
000003149	F	F	                  ok	2	227	-4.180000	-0.680000	-4.180000, -0.680000
000003150	F	F	                  ok	5	447	-4.180000	-0.640000	-4.180000, -0.640000
000003151	F	F	                  ok	6	735	-4.180000	-0.600000	-4.180000, -0.600000
000003152	F	F	                  ok	1	736	-4.180000	-0.560000	-4.180000, -0.560000
000003153	F	F	                  ok	0	1574	-4.180000	-0.520000	-4.180000, -0.520000
000003154	F	F	                  ok	11	482	-4.180000	-0.480000	-4.180000, -0.480000
000003155	F	F	                  ok	2	1277	-4.180000	-0.440000	-4.180000, -0.440000
000003156	F	F	                  ok	1	294	-4.180000	-0.400000	-4.180000, -0.400000
000003157	F	F	                  ok	10	226	-4.180000	-0.360000	-4.180000, -0.360000
000003158	F	F	                  ok	8	982	-4.180000	-0.320000	-4.180000, -0.320000
000003159	F	F	                  ok	5	87	-4.180000	-0.280000	-4.180000, -0.280000
000003160	F	F	                  ok	3	267	-4.180000	-0.240000	-4.180000, -0.240000
000003161	F	F	                  ok	3	773	-4.180000	-0.200000	-4.180000, -0.200000
000003162	F	F	                  ok	10	1059	-4.180000	-0.160000	-4.180000, -0.160000
000003163	F	F	                  ok	4	2	-4.180000	-0.120000	-4.180000, -0.120000
000003164	F	F	                  ok	3	694	-4.180000	-0.080000	-4.180000, -0.080000
000003165	F	F	                  ok	9	959	-4.180000	-0.040000	-4.180000, -0.040000
000003166	F	F	                  ok	4	996	-4.180000	-0.000000	-4.180000, -0.000000
000003167	F	F	                  ok	11	1060	-4.180000	0.040000	-4.180000, 0.040000
000003168	F	F	                  ok	11	423	-4.180000	0.080000	-4.180000, 0.080000
000003169	F	F	                  ok	5	1146	-4.180000	0.120000	-4.180000, 0.120000
000003170	F	F	                  ok	4	970	-4.180000	0.160000	-4.180000, 0.160000
000003171	F	F	                  ok	5	628	-4.180000	0.200000	-4.180000, 0.200000
000003172	F	F	                  ok	7	56	-4.180000	0.240000	-4.180000, 0.240000
000003173	F	F	                  ok	10	36	-4.180000	0.280000	-4.180000, 0.280000
000003174	F	F	                  ok	6	493	-4.180000	0.320000	-4.180000, 0.320000
000003175	F	F	                  ok	6	715	-4.180000	0.360000	-4.180000, 0.360000
000003176	F	F	                  ok	3	890	-4.180000	0.400000	-4.180000, 0.400000
000003177	F	F	                  ok	1	1178	-4.180000	0.440000	-4.180000, 0.440000
000003178	F	F	                  ok	11	1291	-4.180000	0.480000	-4.180000, 0.480000
000003179	F	F	                  ok	1	201	-4.180000	0.520000	-4.180000, 0.520000
000003180	F	F	                  ok	2	1282	-4.180000	0.560000	-4.180000, 0.560000
000003181	F	F	                  ok	8	1266	-4.180000	0.600000	-4.180000, 0.600000
000003182	F	F	                  ok	3	195	-4.180000	0.640000	-4.180000, 0.640000
000003183	F	F	                  ok	5	18	-4.180000	0.680000	-4.180000, 0.680000
000003184	F	F	                  ok	3	82	-4.180000	0.720000	-4.180000, 0.720000
000003185	F	F	                  ok	8	514	-4.180000	0.760000	-4.180000, 0.760000
000003186	F	F	                  ok	10	1175	-4.180000	0.800000	-4.180000, 0.800000
000003187	F	F	                  ok	10	586	-4.180000	0.840000	-4.180000, 0.840000
000003188	F	F	                  ok	0	526	-4.180000	0.880000	-4.180000, 0.880000
000003189	F	F	                  ok	10	1345	-4.180000	0.920000	-4.180000, 0.920000
000003190	F	F	                  ok	8	1555	-4.180000	0.960000	-4.180000, 0.960000
000003191	F	F	                  ok	0	44	-4.180000	1.000000	-4.180000, 1.000000
000003192	F	F	                  ok	8	784	-4.160000	-2.000000	-4.160000, -2.000000
000003193	F	F	                  ok	4	980	-4.160000	-1.960000	-4.160000, -1.960000
000003194	F	F	                  ok	3	1559	-4.160000	-1.920000	-4.160000, -1.920000
000003195	F	F	                  ok	7	591	-4.160000	-1.880000	-4.160000, -1.880000
000003196	F	F	                  ok	9	1083	-4.160000	-1.840000	-4.160000, -1.840000
000003197	F	F	                  ok	1	1184	-4.160000	-1.800000	-4.160000, -1.800000
000003198	F	F	                  ok	5	1236	-4.160000	-1.760000	-4.160000, -1.760000
000003199	F	F	                  ok	2	1058	-4.160000	-1.720000	-4.160000, -1.720000
000003200	F	F	                  ok	0	1164	-4.160000	-1.680000	-4.160000, -1.680000
000003201	F	F	                  ok	7	1116	-4.160000	-1.640000	-4.160000, -1.640000
000003202	F	F	                  ok	11	568	-4.160000	-1.600000	-4.160000, -1.600000
000003203	F	F	                  ok	3	822	-4.160000	-1.560000	-4.160000, -1.560000
000003204	F	F	                  ok	1	1292	-4.160000	-1.520000	-4.160000, -1.520000
000003205	F	F	                  ok	4	40	-4.160000	-1.480000	-4.160000, -1.480000
000003206	F	F	                  ok	2	465	-4.160000	-1.440000	-4.160000, -1.440000
000003207	F	F	                  ok	7	972	-4.160000	-1.400000	-4.160000, -1.400000
000003208	F	F	                  ok	11	426	-4.160000	-1.360000	-4.160000, -1.360000
000003209	F	F	                  ok	1	317	-4.160000	-1.320000	-4.160000, -1.320000
000003210	F	F	                  ok	8	911	-4.160000	-1.280000	-4.160000, -1.280000
000003211	F	F	                  ok	2	1076	-4.160000	-1.240000	-4.160000, -1.240000
000003212	F	F	                  ok	5	1456	-4.160000	-1.200000	-4.160000, -1.200000
000003213	F	F	                  ok	6	893	-4.160000	-1.160000	-4.160000, -1.160000
000003214	F	F	                  ok	1	927	-4.160000	-1.120000	-4.160000, -1.120000
000003215	F	F	                  ok	5	1081	-4.160000	-1.080000	-4.160000, -1.080000
000003216	F	F	                  ok	0	725	-4.160000	-1.040000	-4.160000, -1.040000
000003217	F	F	                  ok	7	466	-4.160000	-1.000000	-4.160000, -1.000000
000003218	F	F	                  ok	9	1170	-4.160000	-0.960000	-4.160000, -0.960000
000003219	F	F	                  ok	10	238	-4.160000	-0.920000	-4.160000, -0.920000
000003220	F	F	                  ok	2	183	-4.160000	-0.880000	-4.160000, -0.880000
000003221	F	F	                  ok	0	1529	-4.160000	-0.840000	-4.160000, -0.840000
000003222	F	F	                  ok	7	1129	-4.160000	-0.800000	-4.160000, -0.800000
000003223	F	F	                  ok	1	314	-4.160000	-0.760000	-4.160000, -0.760000
000003224	F	F	                  ok	8	1291	-4.160000	-0.720000	-4.160000, -0.720000
000003225	F	F	                  ok	10	709	-4.160000	-0.680000	-4.160000, -0.680000
000003226	F	F	                  ok	3	505	-4.160000	-0.640000	-4.160000, -0.640000
000003227	F	F	                  ok	10	1427	-4.160000	-0.600000	-4.160000, -0.600000
000003228	F	F	                  ok	4	893	-4.160000	-0.560000	-4.160000, -0.560000
000003229	F	F	                  ok	8	1364	-4.160000	-0.520000	-4.160000, -0.520000
000003230	F	F	                  ok	5	1566	-4.160000	-0.480000	-4.160000, -0.480000
000003231	F	F	                  ok	3	176	-4.160000	-0.440000	-4.160000, -0.440000
000003232	F	F	                  ok	6	1395	-4.160000	-0.400000	-4.160000, -0.400000
000003233	F	F	                  ok	3	1403	-4.160000	-0.360000	-4.160000, -0.360000
000003234	F	F	                  ok	2	100	-4.160000	-0.320000	-4.160000, -0.320000
000003235	F	F	                  ok	4	1192	-4.160000	-0.280000	-4.160000, -0.280000
000003236	F	F	                  ok	4	336	-4.160000	-0.240000	-4.160000, -0.240000
000003237	F	F	                  ok	5	1045	-4.160000	-0.200000	-4.160000, -0.200000
000003238	F	F	                  ok	6	178	-4.160000	-0.160000	-4.160000, -0.160000
000003239	F	F	                  ok	2	923	-4.160000	-0.120000	-4.160000, -0.120000
000003240	F	F	                  ok	8	1259	-4.160000	-0.080000	-4.160000, -0.080000
000003241	F	F	                  ok	11	1068	-4.160000	-0.040000	-4.160000, -0.040000
000003242	F	F	                  ok	10	863	-4.160000	-0.000000	-4.160000, -0.000000
000003243	F	F	                  ok	7	872	-4.160000	0.040000	-4.160000, 0.040000
000003244	F	F	                  ok	8	856	-4.160000	0.080000	-4.160000, 0.080000
000003245	F	F	                  ok	5	1395	-4.160000	0.120000	-4.160000, 0.120000
000003246	F	F	                  ok	5	1019	-4.160000	0.160000	-4.160000, 0.160000
000003247	F	F	                  ok	5	543	-4.160000	0.200000	-4.160000, 0.200000
000003248	F	F	                  ok	2	915	-4.160000	0.240000	-4.160000, 0.240000
000003249	F	F	                  ok	4	863	-4.160000	0.280000	-4.160000, 0.280000
000003250	F	F	                  ok	2	850	-4.160000	0.320000	-4.160000, 0.320000
000003251	F	F	                  ok	1	107	-4.160000	0.360000	-4.160000, 0.360000
000003252	F	F	                  ok	8	805	-4.160000	0.400000	-4.160000, 0.400000
000003253	F	F	                  ok	4	121	-4.160000	0.440000	-4.160000, 0.440000
000003254	F	F	                  ok	2	762	-4.160000	0.480000	-4.160000, 0.480000
000003255	F	F	                  ok	3	462	-4.160000	0.520000	-4.160000, 0.520000
000003256	F	F	                  ok	4	139	-4.160000	0.560000	-4.160000, 0.560000
000003257	F	F	                  ok	6	1488	-4.160000	0.600000	-4.160000, 0.600000
000003258	F	F	                  ok	7	1182	-4.160000	0.640000	-4.160000, 0.640000
000003259	F	F	                  ok	3	919	-4.160000	0.680000	-4.160000, 0.680000
000003260	F	F	                  ok	6	785	-4.160000	0.720000	-4.160000, 0.720000
000003261	F	F	                  ok	3	639	-4.160000	0.760000	-4.160000, 0.760000
000003262	F	F	                  ok	5	535	-4.160000	0.800000	-4.160000, 0.800000
000003263	F	F	                  ok	10	1508	-4.160000	0.840000	-4.160000, 0.840000
000003264	F	F	                  ok	4	59	-4.160000	0.880000	-4.160000, 0.880000
000003265	F	F	                  ok	2	646	-4.160000	0.920000	-4.160000, 0.920000
000003266	F	F	                  ok	1	392	-4.160000	0.960000	-4.160000, 0.960000
000003267	F	F	                  ok	0	1423	-4.160000	1.000000	-4.160000, 1.000000
000003268	F	F	                  ok	6	520	-4.140000	-2.000000	-4.140000, -2.000000
000003269	F	F	                  ok	3	220	-4.140000	-1.960000	-4.140000, -1.960000
000003270	F	F	                  ok	11	623	-4.140000	-1.920000	-4.140000, -1.920000
000003271	F	F	                  ok	2	126	-4.140000	-1.880000	-4.140000, -1.880000
000003272	F	F	                  ok	9	1391	-4.140000	-1.840000	-4.140000, -1.840000
000003273	F	F	                  ok	8	1208	-4.140000	-1.800000	-4.140000, -1.800000
000003274	F	F	                  ok	3	663	-4.140000	-1.760000	-4.140000, -1.760000
000003275	F	F	                  ok	1	699	-4.140000	-1.720000	-4.140000, -1.720000
000003276	F	F	                  ok	8	747	-4.140000	-1.680000	-4.140000, -1.680000
000003277	F	F	                  ok	5	1373	-4.140000	-1.640000	-4.140000, -1.640000
000003278	F	F	                  ok	6	436	-4.140000	-1.600000	-4.140000, -1.600000
000003279	F	F	                  ok	1	989	-4.140000	-1.560000	-4.140000, -1.560000
000003280	F	F	                  ok	9	1435	-4.140000	-1.520000	-4.140000, -1.520000
000003281	F	F	                  ok	7	332	-4.140000	-1.480000	-4.140000, -1.480000
000003282	F	F	                  ok	10	1348	-4.140000	-1.440000	-4.140000, -1.440000
000003283	F	F	                  ok	9	402	-4.140000	-1.400000	-4.140000, -1.400000
000003284	F	F	                  ok	0	1217	-4.140000	-1.360000	-4.140000, -1.360000
000003285	F	F	                  ok	7	404	-4.140000	-1.320000	-4.140000, -1.320000
000003286	F	F	                  ok	6	131	-4.140000	-1.280000	-4.140000, -1.280000
000003287	F	F	                  ok	4	1307	-4.140000	-1.240000	-4.140000, -1.240000
000003288	F	F	                  ok	3	536	-4.140000	-1.200000	-4.140000, -1.200000
000003289	F	F	                  ok	11	352	-4.140000	-1.160000	-4.140000, -1.160000
000003290	F	F	                  ok	8	405	-4.140000	-1.120000	-4.140000, -1.120000
000003291	F	F	                  ok	10	615	-4.140000	-1.080000	-4.140000, -1.080000
000003292	F	F	                  ok	8	59	-4.140000	-1.040000	-4.140000, -1.040000
000003293	F	F	                  ok	6	1505	-4.140000	-1.000000	-4.140000, -1.000000
000003294	F	F	                  ok	9	881	-4.140000	-0.960000	-4.140000, -0.960000
000003295	F	F	                  ok	1	1438	-4.140000	-0.920000	-4.140000, -0.920000
000003296	F	F	                  ok	0	479	-4.140000	-0.880000	-4.140000, -0.880000
000003297	F	F	                  ok	11	1357	-4.140000	-0.840000	-4.140000, -0.840000
000003298	F	F	                  ok	10	1091	-4.140000	-0.800000	-4.140000, -0.800000
000003299	F	F	                  ok	8	453	-4.140000	-0.760000	-4.140000, -0.760000
000003300	F	F	                  ok	3	95	-4.140000	-0.720000	-4.140000, -0.720000
000003301	F	F	                  ok	0	432	-4.140000	-0.680000	-4.140000, -0.680000
000003302	F	F	                  ok	11	587	-4.140000	-0.640000	-4.140000, -0.640000
000003303	F	F	                  ok	6	888	-4.140000	-0.600000	-4.140000, -0.600000
000003304	F	F	                  ok	2	900	-4.140000	-0.560000	-4.140000, -0.560000
000003305	F	F	                  ok	6	573	-4.140000	-0.520000	-4.140000, -0.520000
000003306	F	F	                  ok	1	1364	-4.140000	-0.480000	-4.140000, -0.480000
000003307	F	F	                  ok	2	1020	-4.140000	-0.440000	-4.140000, -0.440000
000003308	F	F	                  ok	5	390	-4.140000	-0.400000	-4.140000, -0.400000
000003309	F	F	                  ok	4	851	-4.140000	-0.360000	-4.140000, -0.360000
000003310	F	F	                  ok	10	23	-4.140000	-0.320000	-4.140000, -0.320000
000003311	F	F	                  ok	3	484	-4.140000	-0.280000	-4.140000, -0.280000
000003312	F	F	                  ok	10	1381	-4.140000	-0.240000	-4.140000, -0.240000
000003313	F	F	                  ok	9	433	-4.140000	-0.200000	-4.140000, -0.200000
000003314	F	F	                  ok	8	1517	-4.140000	-0.160000	-4.140000, -0.160000
000003315	F	F	                  ok	9	1383	-4.140000	-0.120000	-4.140000, -0.120000
000003316	F	F	                  ok	4	76	-4.140000	-0.080000	-4.140000, -0.080000
000003317	F	F	                  ok	5	566	-4.140000	-0.040000	-4.140000, -0.040000
000003318	F	F	                  ok	7	1162	-4.140000	-0.000000	-4.140000, -0.000000
000003319	F	F	                  ok	7	517	-4.140000	0.040000	-4.140000, 0.040000
000003320	F	F	                  ok	9	655	-4.140000	0.080000	-4.140000, 0.080000
000003321	F	F	                  ok	2	675	-4.140000	0.120000	-4.140000, 0.120000
000003322	F	F	                  ok	8	330	-4.140000	0.160000	-4.140000, 0.160000
000003323	F	F	                  ok	7	63	-4.140000	0.200000	-4.140000, 0.200000
000003324	F	F	                  ok	10	44	-4.140000	0.240000	-4.140000, 0.240000
000003325	F	F	                  ok	11	809	-4.140000	0.280000	-4.140000, 0.280000
000003326	F	F	                  ok	10	1237	-4.140000	0.320000	-4.140000, 0.320000
000003327	F	F	                  ok	7	441	-4.140000	0.360000	-4.140000, 0.360000
000003328	F	F	                  ok	0	1037	-4.140000	0.400000	-4.140000, 0.400000
000003329	F	F	                  ok	7	1476	-4.140000	0.440000	-4.140000, 0.440000
000003330	F	F	                  ok	11	1575	-4.140000	0.480000	-4.140000, 0.480000
000003331	F	F	                  ok	1	1551	-4.140000	0.520000	-4.140000, 0.520000
000003332	F	F	                  ok	5	203	-4.140000	0.560000	-4.140000, 0.560000
000003333	F	F	                  ok	3	1418	-4.140000	0.600000	-4.140000, 0.600000
000003334	F	F	                  ok	8	1197	-4.140000	0.640000	-4.140000, 0.640000
000003335	F	F	                  ok	11	877	-4.140000	0.680000	-4.140000, 0.680000
000003336	F	F	                  ok	0	1061	-4.140000	0.720000	-4.140000, 0.720000
000003337	F	F	                  ok	8	466	-4.140000	0.760000	-4.140000, 0.760000
000003338	F	F	                  ok	11	745	-4.140000	0.800000	-4.140000, 0.800000
000003339	F	F	                  ok	1	1064	-4.140000	0.840000	-4.140000, 0.840000
000003340	F	F	                  ok	9	1073	-4.140000	0.880000	-4.140000, 0.880000
000003341	F	F	                  ok	4	1094	-4.140000	0.920000	-4.140000, 0.920000
000003342	F	F	                  ok	4	1418	-4.140000	0.960000	-4.140000, 0.960000
000003343	F	F	                  ok	10	1188	-4.140000	1.000000	-4.140000, 1.000000
000003344	F	F	                  ok	7	200	-4.120000	-2.000000	-4.120000, -2.000000
000003345	F	F	                  ok	3	1372	-4.120000	-1.960000	-4.120000, -1.960000
000003346	F	F	                  ok	2	1179	-4.120000	-1.920000	-4.120000, -1.920000
000003347	F	F	                  ok	9	1224	-4.120000	-1.880000	-4.120000, -1.880000
000003348	F	F	                  ok	2	56	-4.120000	-1.840000	-4.120000, -1.840000
000003349	F	F	                  ok	1	999	-4.120000	-1.800000	-4.120000, -1.800000
000003350	F	F	                  ok	10	902	-4.120000	-1.760000	-4.120000, -1.760000
000003351	F	F	                  ok	10	1275	-4.120000	-1.720000	-4.120000, -1.720000
000003352	F	F	                  ok	7	111	-4.120000	-1.680000	-4.120000, -1.680000
000003353	F	F	                  ok	1	319	-4.120000	-1.640000	-4.120000, -1.640000
000003354	F	F	                  ok	2	671	-4.120000	-1.600000	-4.120000, -1.600000
000003355	F	F	                  ok	1	1293	-4.120000	-1.560000	-4.120000, -1.560000
000003356	F	F	                  ok	7	1478	-4.120000	-1.520000	-4.120000, -1.520000
000003357	F	F	                  ok	11	1339	-4.120000	-1.480000	-4.120000, -1.480000
000003358	F	F	                  ok	3	1568	-4.120000	-1.440000	-4.120000, -1.440000
000003359	F	F	                  ok	1	158	-4.120000	-1.400000	-4.120000, -1.400000
000003360	F	F	                  ok	2	134	-4.120000	-1.360000	-4.120000, -1.360000
000003361	F	F	                  ok	5	1490	-4.120000	-1.320000	-4.120000, -1.320000
000003362	F	F	                  ok	6	6	-4.120000	-1.280000	-4.120000, -1.280000
000003363	F	F	                  ok	7	175	-4.120000	-1.240000	-4.120000, -1.240000
000003364	F	F	                  ok	1	254	-4.120000	-1.200000	-4.120000, -1.200000
000003365	F	F	                  ok	6	1342	-4.120000	-1.160000	-4.120000, -1.160000
000003366	F	F	                  ok	0	908	-4.120000	-1.120000	-4.120000, -1.120000
000003367	F	F	                  ok	6	363	-4.120000	-1.080000	-4.120000, -1.080000
000003368	F	F	                  ok	10	1211	-4.120000	-1.040000	-4.120000, -1.040000
000003369	F	F	                  ok	4	600	-4.120000	-1.000000	-4.120000, -1.000000
000003370	F	F	                  ok	4	964	-4.120000	-0.960000	-4.120000, -0.960000
000003371	F	F	                  ok	0	912	-4.120000	-0.920000	-4.120000, -0.920000
000003372	F	F	                  ok	0	1562	-4.120000	-0.880000	-4.120000, -0.880000
000003373	F	F	                  ok	4	1038	-4.120000	-0.840000	-4.120000, -0.840000
000003374	F	F	                  ok	6	1067	-4.120000	-0.800000	-4.120000, -0.800000
000003375	F	F	                  ok	1	643	-4.120000	-0.760000	-4.120000, -0.760000
000003376	F	F	                  ok	4	709	-4.120000	-0.720000	-4.120000, -0.720000
000003377	F	F	                  ok	8	1578	-4.120000	-0.680000	-4.120000, -0.680000
000003378	F	F	                  ok	6	1479	-4.120000	-0.640000	-4.120000, -0.640000
000003379	F	F	                  ok	6	769	-4.120000	-0.600000	-4.120000, -0.600000
000003380	F	F	                  ok	0	1359	-4.120000	-0.560000	-4.120000, -0.560000
000003381	F	F	                  ok	6	1220	-4.120000	-0.520000	-4.120000, -0.520000
000003382	F	F	                  ok	9	1441	-4.120000	-0.480000	-4.120000, -0.480000
000003383	F	F	                  ok	1	538	-4.120000	-0.440000	-4.120000, -0.440000
000003384	F	F	                  ok	5	115	-4.120000	-0.400000	-4.120000, -0.400000
000003385	F	F	                  ok	7	1222	-4.120000	-0.360000	-4.120000, -0.360000
