H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
1.09648e+16	8.49002e+17	3.90992e+14	1.79000e+15	1.23517e+14	1.36273e+14	3.81699e+14	2.76553e+12	1.30956e+13	2.60301e+15	1.45037e+11	1.22996e+09	9.45622e+11	1.66399e+14	4.00862e+13	6.38628e+13	8.08665e+12
1.09648e+16	8.07896e+17	3.87667e+14	1.69689e+15	1.10407e+14	1.37031e+14	3.59591e+14	2.38204e+12	1.39822e+13	2.44345e+15	1.17550e+11	9.60652e+08	9.28876e+11	1.63150e+14	3.69298e+13	5.81581e+13	6.90229e+12
1.09648e+16	7.69105e+17	3.84364e+14	1.60851e+15	9.86235e+13	1.37680e+14	3.38517e+14	2.05119e+12	1.49037e+13	2.29194e+15	9.52146e+10	7.50437e+08	9.11908e+11	1.59763e+14	3.39950e+13	5.29432e+13	5.89011e+12
1.09648e+16	7.32502e+17	3.81083e+14	1.52468e+15	8.80436e+13	1.38219e+14	3.18449e+14	1.76591e+12	1.58593e+13	2.14830e+15	7.70832e+10	0	8.94779e+11	1.56265e+14	3.12726e+13	4.81826e+13	5.02599e+12
1.09648e+16	6.97972e+17	3.77836e+14	1.44519e+15	7.85534e+13	1.38648e+14	2.99364e+14	1.52006e+12	1.68473e+13	2.01238e+15	6.23806e+10	0	8.77567e+11	1.52684e+14	2.87536e+13	4.38426e+13	4.28906e+12
1.09648e+16	6.65324e+17	3.74583e+14	1.36971e+15	7.00416e+13	1.38962e+14	2.81194e+14	1.30796e+12	1.78683e+13	1.88365e+15	5.04469e+10	0	8.60232e+11	1.49037e+14	2.64206e+13	3.98826e+13	3.65993e+12
1.09648e+16	6.34513e+17	3.71358e+14	1.29816e+15	6.24209e+13	1.39165e+14	2.63943e+14	1.12529e+12	1.89193e+13	1.76214e+15	4.07839e+10	0	8.42901e+11	1.45353e+14	2.42688e+13	3.62785e+13	3.12397e+12
1.09648e+16	6.05376e+17	3.68131e+14	1.23026e+15	5.55984e+13	1.39252e+14	2.47552e+14	9.67821e+11	2.00003e+13	1.64737e+15	3.29533e+10	0	8.25545e+11	1.41644e+14	2.22823e+13	3.29955e+13	2.66690e+12
1.09648e+16	5.77838e+17	3.64914e+14	1.16586e+15	4.94973e+13	1.39226e+14	2.32000e+14	8.32193e+11	2.11090e+13	1.53917e+15	2.66156e+10	0	8.08233e+11	1.37932e+14	2.04525e+13	3.00088e+13	2.27746e+12
1.09648e+16	5.51726e+17	3.61655e+14	1.10465e+15	4.40387e+13	1.39080e+14	2.17219e+14	7.15182e+11	2.22459e+13	1.43697e+15	2.14782e+10	0	7.90890e+11	1.34219e+14	1.87626e+13	2.72860e+13	1.94497e+12
1.09648e+16	5.26982e+17	3.58371e+14	1.04652e+15	3.91604e+13	1.38817e+14	2.03193e+14	6.14335e+11	2.34090e+13	1.34061e+15	1.73199e+10	0	7.73586e+11	1.30524e+14	1.72054e+13	2.48070e+13	1.66134e+12
1.09648e+16	5.03513e+17	3.55052e+14	9.91300e+14	3.48029e+13	1.38434e+14	1.89891e+14	5.27432e+11	2.45964e+13	1.24980e+15	1.39559e+10	0	7.56331e+11	1.26855e+14	1.57708e+13	2.25499e+13	1.41938e+12
1.09648e+16	4.81242e+17	3.51693e+14	9.38834e+14	3.09130e+13	1.37933e+14	1.77283e+14	4.52563e+11	2.58066e+13	1.16428e+15	1.12360e+10	0	7.39147e+11	1.23222e+14	1.44498e+13	2.04951e+13	1.21292e+12
1.09648e+16	4.60091e+17	3.48288e+14	8.88979e+14	2.74427e+13	1.37312e+14	1.65341e+14	3.88077e+11	2.70378e+13	1.08378e+15	9.03817e+09	0	7.22049e+11	1.19633e+14	1.32337e+13	1.86244e+13	1.03672e+12
1.09648e+16	4.39987e+17	3.44830e+14	8.41592e+14	2.43478e+13	1.36572e+14	1.54038e+14	3.32549e+11	2.82883e+13	1.00804e+15	7.26325e+09	0	7.05045e+11	1.16092e+14	1.21145e+13	1.69213e+13	8.86312e+11
1.09648e+16	4.20864e+17	3.41312e+14	7.96545e+14	2.15892e+13	1.35712e+14	1.43346e+14	2.84754e+11	2.95560e+13	9.36809e+14	5.83088e+09	0	6.88149e+11	1.12605e+14	1.10846e+13	1.53706e+13	7.57879e+11
1.09648e+16	4.02660e+17	3.37728e+14	7.53716e+14	1.91314e+13	1.34732e+14	1.33241e+14	2.43629e+11	3.08392e+13	8.69859e+14	4.67582e+09	0	6.71371e+11	1.09176e+14	1.01371e+13	1.39586e+13	6.48182e+11
1.09648e+16	3.85319e+17	3.34075e+14	7.12991e+14	1.69428e+13	1.33634e+14	1.23699e+14	2.08263e+11	3.21356e+13	8.06963e+14	3.74516e+09	0	6.54721e+11	1.05808e+14	9.26559e+12	1.26730e+13	5.54469e+11
1.09648e+16	3.68768e+17	3.30327e+14	6.74229e+14	1.49941e+13	1.32414e+14	1.14688e+14	1.77841e+11	3.34445e+13	7.47835e+14	2.99536e+09	0	6.38174e+11	1.02499e+14	8.46303e+12	1.15012e+13	4.74320e+11
1.09648e+16	3.52997e+17	3.26517e+14	6.37399e+14	1.32615e+13	1.31082e+14	1.06205e+14	1.51733e+11	3.47611e+13	6.92423e+14	2.39299e+09	0	6.21809e+11	9.92602e+13	7.72630e+12	1.04354e+13	4.05883e+11
1.09648e+16	3.37940e+17	3.22623e+14	6.02370e+14	1.17211e+13	1.29634e+14	9.82182e+13	1.29320e+11	3.60847e+13	6.40456e+14	1.90907e+09	0	6.05597e+11	9.60874e+13	7.04910e+12	9.46486e+12	3.47374e+11
