H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.04713e+13	2.29782e+16	1.01426e+10	3.09312e+11	1.49609e+11	6.27747e+10	1.39231e+10	1.52005e+06	2.50081e+11	1.97285e+10	2.81110e+09	3.24178e+08	7.55822e+09	6.78404e+09	3.48265e+10
1.04713e+13	2.18255e+16	1.02963e+10	3.02914e+11	1.40756e+11	6.18735e+10	1.24740e+10	1.70669e+06	2.50467e+11	1.71068e+10	2.33882e+09	3.43824e+08	7.92685e+09	6.90926e+09	3.33541e+10
1.04713e+13	2.07310e+16	1.04406e+10	2.96244e+11	1.32222e+11	6.09154e+10	1.11590e+10	1.91572e+06	2.50604e+11	1.48132e+10	1.94314e+09	3.63689e+08	8.28952e+09	7.01710e+09	3.18456e+10
1.04713e+13	1.96915e+16	1.05752e+10	2.89336e+11	1.24016e+11	5.99041e+10	9.96787e+09	2.14969e+06	2.50489e+11	1.28093e+10	1.61205e+09	3.83668e+08	8.64338e+09	7.10632e+09	3.03101e+10
1.04713e+13	1.87055e+16	1.07002e+10	2.82235e+11	1.16155e+11	5.88451e+10	8.89199e+09	2.41112e+06	2.50120e+11	1.10627e+10	1.33569e+09	4.03625e+08	8.98543e+09	7.17601e+09	2.87590e+10
1.04713e+13	1.77667e+16	1.08156e+10	2.74940e+11	1.08613e+11	5.77368e+10	7.91845e+09	2.70389e+06	2.49488e+11	9.53726e+09	1.10455e+09	4.23528e+08	9.31315e+09	7.22495e+09	2.71962e+10
1.04713e+13	1.68762e+16	1.09214e+10	2.67518e+11	1.01422e+11	5.65885e+10	7.04222e+09	3.03058e+06	2.48598e+11	8.21160e+09	9.12192e+08	4.43184e+08	9.62337e+09	7.25282e+09	2.56367e+10
1.04713e+13	1.60303e+16	1.10177e+10	2.59987e+11	9.45725e+10	5.54020e+10	6.25390e+09	3.39517e+06	2.47446e+11	7.05967e+09	7.52136e+08	4.62503e+08	9.91341e+09	7.25914e+09	2.40877e+10
1.04713e+13	1.52280e+16	1.11047e+10	2.52390e+11	8.80702e+10	5.41835e+10	5.54677e+09	3.80126e+06	2.46037e+11	6.06141e+09	6.19317e+08	4.81348e+08	1.01808e+10	7.24393e+09	2.25602e+10
1.04713e+13	1.44648e+16	1.11827e+10	2.44733e+11	8.18935e+10	5.29329e+10	4.91182e+09	4.25413e+06	2.44361e+11	5.19527e+09	5.08987e+08	4.99674e+08	1.04233e+10	7.20682e+09	2.10586e+10
1.04713e+13	1.37388e+16	1.12520e+10	2.37041e+11	7.60380e+10	5.16535e+10	4.34267e+09	4.75878e+06	2.42417e+11	4.44496e+09	4.17496e+08	5.17385e+08	1.06387e+10	7.14804e+09	1.95907e+10
1.04713e+13	1.30503e+16	1.13128e+10	2.29365e+11	7.05139e+10	5.03540e+10	3.83474e+09	5.31937e+06	2.40218e+11	3.79775e+09	3.41951e+08	5.34333e+08	1.08254e+10	7.06877e+09	1.81675e+10
1.04713e+13	1.23974e+16	1.13654e+10	2.21731e+11	6.53124e+10	4.90383e+10	3.38217e+09	5.94135e+06	2.37768e+11	3.24027e+09	2.79667e+08	5.50441e+08	1.09821e+10	6.96992e+09	1.67952e+10
1.04713e+13	1.17762e+16	1.14102e+10	2.14131e+11	6.04084e+10	4.77050e+10	2.97837e+09	6.63233e+06	2.35058e+11	2.75942e+09	2.28254e+08	5.65706e+08	1.11076e+10	6.85183e+09	1.54754e+10
1.04713e+13	1.11861e+16	1.14474e+10	2.06601e+11	5.58005e+10	4.63603e+10	2.61922e+09	7.39829e+06	2.32097e+11	2.34596e+09	1.85955e+08	5.80047e+08	1.12015e+10	6.71607e+09	1.42143e+10
1.04713e+13	1.06256e+16	1.14775e+10	1.99157e+11	5.14782e+10	4.50077e+10	2.30028e+09	8.24644e+06	2.28891e+11	1.99104e+09	1.51214e+08	5.93428e+08	1.12634e+10	6.56407e+09	1.30157e+10
1.04713e+13	1.00924e+16	1.15008e+10	1.91803e+11	4.74239e+10	4.36480e+10	2.01708e+09	9.18571e+06	2.25437e+11	1.68642e+09	1.22695e+08	6.05861e+08	1.12932e+10	6.39686e+09	1.18804e+10
1.04713e+13	9.58686e+15	1.15176e+10	1.84580e+11	4.36399e+10	4.22897e+10	1.76680e+09	1.02221e+07	2.21762e+11	1.42624e+09	9.93965e+07	6.17273e+08	1.12922e+10	6.21705e+09	1.08136e+10
1.04713e+13	9.10670e+15	1.15282e+10	1.77486e+11	4.01077e+10	4.09332e+10	1.54558e+09	1.13656e+07	2.17863e+11	1.20402e+09	8.03665e+07	6.27699e+08	1.12608e+10	6.02593e+09	9.81414e+09
1.04713e+13	8.65064e+15	1.15330e+10	1.70533e+11	3.68156e+10	3.95813e+10	1.35034e+09	1.26257e+07	2.13750e+11	1.01456e+09	6.48528e+07	6.37157e+08	1.12002e+10	5.82525e+09	8.88217e+09
1.04713e+13	8.21749e+15	1.15322e+10	1.63731e+11	3.37520e+10	3.82369e+10	1.17829e+09	1.40125e+07	2.09435e+11	8.53322e+08	5.22303e+07	6.45675e+08	1.11119e+10	5.61677e+09	8.01694e+09
